# COMPUTED by lab1_analysis.m (not an instrument capture)
# FFT of Assignment1_1000sampling.txt, Tukey alpha=0.1, Nfft=4096
# Frequency [THz]	THz Signal [dB]
7.91748050	-53.31221699
7.92480472	-52.13503842
7.93212894	-62.28152612
7.93945316	-48.65403964
7.94677738	-50.35756748
7.95410160	-55.36372611
7.96142581	-52.92897585
7.96875003	-54.88241034
7.97607425	-56.96406140
7.98339847	-56.92108337
7.99072269	-52.91000983
7.99804691	-46.78366655
8.00537113	-49.57625112
8.01269535	-52.54722447
8.02001956	-62.63144778
8.02734378	-51.53090183
8.03466800	-51.72855782
8.04199222	-60.50394660
8.04931644	-60.31044883
8.05664066	-52.54707579
8.06396488	-52.97920891
8.07128910	-65.50642148
8.07861331	-58.78807033
8.08593753	-62.05850531
8.09326175	-81.47097501
8.10058597	-56.51042551
8.10791019	-54.69849619
8.11523441	-52.68085926
8.12255863	-46.92086232
8.12988285	-51.92045443
8.13720707	-52.17115606
8.14453128	-56.83228839
8.15185550	-51.48265432
8.15917972	-46.87211431
8.16650394	-52.50802820
8.17382816	-56.74589725
8.18115238	-54.53471655
8.18847660	-51.30381315
8.19580082	-60.89223549
8.20312503	-60.17511124
8.21044925	-49.12236700
8.21777347	-48.00183800
8.22509769	-50.04081246
8.23242191	-53.55540850
8.23974613	-53.33635689
8.24707035	-55.39874207
8.25439457	-61.93389400
8.26171878	-52.50951111
8.26904300	-56.06764947
8.27636722	-67.72434189
8.28369144	-57.85675231
8.29101566	-52.09074829
8.29833988	-57.41145437
8.30566410	-48.76564941
8.31298832	-55.39489394
8.32031253	-59.79520510
8.32763675	-55.35590960
8.33496097	-55.97325500
8.34228519	-54.13929132
8.34960941	-57.30704252
8.35693363	-61.69066900
8.36425785	-48.04210391
8.37158207	-47.66952148
8.37890628	-47.90136049
8.38623050	-50.90478331
8.39355472	-51.67750860
8.40087894	-47.55567114
8.40820316	-51.86153724
8.41552738	-51.52265075
8.42285160	-52.57147798
8.43017582	-56.82365545
8.43750004	-47.29471661
8.44482425	-46.36981674
8.45214847	-53.29481813
8.45947269	-50.33253991
8.46679691	-54.77126841
8.47412113	-60.78496608
8.48144535	-51.25362377
8.48876957	-52.66751854
8.49609379	-55.10233580
8.50341800	-60.11036053
8.51074222	-55.71966803
8.51806644	-57.85526865
8.52539066	-56.53876022
8.53271488	-50.56799219
8.54003910	-55.54494311
8.54736332	-59.38138557
8.55468754	-60.37961794
8.56201175	-60.71184986
8.56933597	-54.13850654
8.57666019	-50.94883042
8.58398441	-58.89462721
8.59130863	-49.67594499
8.59863285	-56.76219177
8.60595707	-48.93231615
8.61328129	-45.64093619
8.62060550	-54.46884370
8.62792972	-66.06449214
8.63525394	-58.83712429
8.64257816	-50.00569565
8.64990238	-54.07181302
8.65722660	-50.07832465
8.66455082	-47.11165333
8.67187504	-55.56783233
8.67919925	-59.81841097
8.68652347	-57.11383910
8.69384769	-55.03479265
8.70117191	-49.49406040
8.70849613	-55.79407186
8.71582035	-55.32384318
8.72314457	-52.72197779
8.73046879	-58.14478215
8.73779301	-52.72255390
8.74511722	-48.84880503
8.75244144	-50.44902959
8.75976566	-54.94491372
8.76708988	-57.32757408
8.77441410	-62.26485840
8.78173832	-65.37786364
8.78906254	-61.72006720
8.79638676	-53.86154235
8.80371097	-51.94576948
8.81103519	-61.24545916
8.81835941	-58.90589654
8.82568363	-59.92895362
8.83300785	-58.78164516
8.84033207	-55.20190057
8.84765629	-61.75256024
8.85498051	-53.39526123
8.86230472	-52.14141474
8.86962894	-56.59697122
8.87695316	-50.62028056
8.88427738	-46.65967724
8.89160160	-54.84970519
8.89892582	-48.75156368
8.90625004	-52.41429510
8.91357426	-58.08101025
8.92089847	-69.97077731
8.92822269	-52.54356981
8.93554691	-52.04799470
8.94287113	-58.42212153
8.95019535	-55.62379695
8.95751957	-58.48865423
8.96484379	-55.96997453
8.97216801	-75.51400674
8.97949222	-62.62502584
8.98681644	-55.92057261
8.99414066	-49.53076508
9.00146488	-47.85997404
9.00878910	-74.39855418
9.01611332	-57.95494970
9.02343754	-53.77203565
9.03076176	-51.50235639
9.03808598	-61.96292577
9.04541019	-53.44923139
9.05273441	-56.25097603
9.06005863	-55.72626122
9.06738285	-54.48212326
9.07470707	-51.52924772
9.08203129	-50.82534086
9.08935551	-50.35146281
9.09667973	-58.02438132
9.10400394	-45.13635456
9.11132816	-48.35506355
9.11865238	-58.26106433
9.12597660	-51.65216178
9.13330082	-55.41622516
9.14062504	-54.85471915
9.14794926	-65.23005127
9.15527348	-54.78650167
9.16259769	-49.72795124
9.16992191	-53.82063704
9.17724613	-60.51949766
9.18457035	-55.70000762
9.19189457	-57.92380400
9.19921879	-59.77291151
9.20654301	-56.75253894
9.21386723	-63.28539251
9.22119144	-51.62418191
9.22851566	-51.19672876
9.23583988	-54.11199068
9.24316410	-49.03390610
9.25048832	-58.68443475
9.25781254	-61.60246576
9.26513676	-53.29509732
9.27246098	-51.60028204
9.27978519	-54.24034979
9.28710941	-58.73349492
9.29443363	-51.86263338
9.30175785	-49.71369693
9.30908207	-58.88051470
9.31640629	-52.59540380
9.32373051	-55.21438522
9.33105473	-54.76744427
9.33837895	-55.06133541
9.34570316	-56.69814755
9.35302738	-56.10986864
9.36035160	-65.22160863
9.36767582	-52.11181284
9.37500004	-54.92030208
9.38232426	-55.01521710
9.38964848	-57.45276414
9.39697270	-46.79156485
9.40429691	-46.86639342
9.41162113	-60.88033959
9.41894535	-61.17025328
9.42626957	-51.33375032
9.43359379	-50.40888209
9.44091801	-54.25741317
9.44824223	-55.40499441
9.45556645	-49.40871374
9.46289066	-50.73767703
9.47021488	-58.00720598
9.47753910	-54.99079926
9.48486332	-48.98758074
9.49218754	-54.51575662
9.49951176	-51.35211363
9.50683598	-52.82300134
9.51416020	-52.38557740
9.52148441	-57.93719750
9.52880863	-52.26801432
9.53613285	-54.09949647
9.54345707	-49.47530106
9.55078129	-54.62284845
9.55810551	-55.11179040
9.56542973	-67.97660628
9.57275395	-57.10714771
9.58007816	-61.57754530
9.58740238	-53.64112231
9.59472660	-49.05692516
9.60205082	-53.39607930
9.60937504	-58.56504826
9.61669926	-54.32031959
9.62402348	-51.49929632
9.63134770	-56.32106328
9.63867192	-46.35888681
9.64599613	-51.92465907
9.65332035	-57.85458241
9.66064457	-59.16696188
9.66796879	-66.88037235
9.67529301	-57.46014990
9.68261723	-49.26439049
9.68994145	-64.93267024
9.69726567	-48.33782426
9.70458988	-56.26574182
9.71191410	-51.44386647
9.71923832	-55.72122106
9.72656254	-50.99434380
9.73388676	-63.14876684
9.74121098	-50.46496498
9.74853520	-56.60153886
9.75585942	-63.53311597
9.76318363	-50.69141399
9.77050785	-51.24793275
9.77783207	-61.87104728
9.78515629	-57.53125210
9.79248051	-54.29170276
9.79980473	-49.59781837
9.80712895	-47.81092994
9.81445317	-64.32991521
9.82177738	-50.39373703
9.82910160	-52.13322268
9.83642582	-52.38830673
9.84375004	-49.27657344
9.85107426	-52.49684090
9.85839848	-50.77300373
9.86572270	-55.45638821
9.87304692	-51.12413431
9.88037113	-54.92128552
9.88769535	-50.50471636
9.89501957	-61.99299372
9.90234379	-64.91046059
9.90966801	-55.50068454
9.91699223	-58.50315226
9.92431645	-49.72784960
9.93164067	-54.97968614
9.93896489	-59.80542341
9.94628910	-59.84430402
9.95361332	-60.30001908
9.96093754	-48.62070981
9.96826176	-53.76760226
9.97558598	-47.55829351
9.98291020	-52.93161152
9.99023442	-50.38691968
9.99755864	-53.32934117
10.00488285	-53.31254061
10.01220707	-48.39569441
10.01953129	-54.07715599
10.02685551	-53.26321630
10.03417973	-57.34405090
10.04150395	-52.74246198
10.04882817	-55.45800693
10.05615239	-61.32894225
10.06347660	-52.43866666
10.07080082	-53.00256287
10.07812504	-53.77503445
10.08544926	-51.18553140
10.09277348	-47.27092705
10.10009770	-53.59078213
10.10742192	-56.85443704
10.11474614	-56.64171959
10.12207035	-52.08626928
10.12939457	-58.31804294
10.13671879	-56.27527520
10.14404301	-65.38315397
10.15136723	-53.17150241
10.15869145	-52.29564687
10.16601567	-58.40256717
10.17333989	-50.92478563
10.18066410	-50.05200491
10.18798832	-53.48139703
10.19531254	-64.21132390
10.20263676	-63.18243796
10.20996098	-62.09224630
10.21728520	-50.96999810
10.22460942	-54.52033347
10.23193364	-49.16155019
10.23925786	-57.22429085
10.24658207	-54.91042687
10.25390629	-66.10213238
10.26123051	-62.31399107
10.26855473	-63.28696956
10.27587895	-55.36257264
10.28320317	-52.82348351
10.29052739	-57.21318451
10.29785161	-54.48362647
10.30517582	-49.13827870
10.31250004	-48.08964084
10.31982426	-52.21311649
10.32714848	-54.68126445
10.33447270	-66.96500109
10.34179692	-55.97776293
10.34912114	-50.94482449
10.35644536	-54.81514859
10.36376957	-51.13923791
10.37109379	-56.07083288
10.37841801	-56.06166843
10.38574223	-57.73453279
10.39306645	-50.25560520
10.40039067	-66.91251437
10.40771489	-56.04744619
10.41503911	-50.31327014
10.42236332	-49.15483646
10.42968754	-61.77200480
10.43701176	-52.90868445
10.44433598	-63.45179251
10.45166020	-52.40935727
10.45898442	-62.81480460
10.46630864	-51.36085548
10.47363286	-52.18162246
10.48095707	-58.83732121
10.48828129	-65.84281689
10.49560551	-58.06900188
10.50292973	-56.87954127
10.51025395	-55.20593114
10.51757817	-54.45608567
10.52490239	-49.44451637
10.53222661	-47.66067941
10.53955083	-56.01272657
10.54687504	-62.42417269
10.55419926	-61.54626229
10.56152348	-57.98317297
10.56884770	-64.48351357
10.57617192	-54.14437867
10.58349614	-59.50191918
10.59082036	-54.36778327
10.59814458	-54.61435060
10.60546879	-68.60657523
10.61279301	-50.59401400
10.62011723	-60.45903915
10.62744145	-53.70301800
10.63476567	-53.14736070
10.64208989	-62.41388403
10.64941411	-58.91493127
10.65673833	-59.27669324
10.66406254	-54.67065241
10.67138676	-54.94095434
10.67871098	-56.13402130
10.68603520	-68.59972935
10.69335942	-57.50589947
10.70068364	-51.66655890
10.70800786	-51.56492856
10.71533208	-53.22759833
10.72265629	-70.12173666
10.72998051	-51.33155764
10.73730473	-48.21733096
10.74462895	-59.99348772
10.75195317	-50.17581169
10.75927739	-55.19905467
10.76660161	-58.64941709
10.77392583	-63.27670584
10.78125004	-57.65883465
10.78857426	-60.75587171
10.79589848	-51.63179620
10.80322270	-58.44671530
10.81054692	-73.41695309
10.81787114	-50.32745482
10.82519536	-52.64082665
10.83251958	-62.24829002
10.83984380	-54.23482819
10.84716801	-50.38095095
10.85449223	-51.25063400
10.86181645	-49.33463910
10.86914067	-57.59855154
10.87646489	-54.92411819
10.88378911	-54.66706427
10.89111333	-48.20069134
10.89843755	-52.25655336
10.90576176	-57.95371264
10.91308598	-57.77388473
10.92041020	-59.05235895
10.92773442	-52.99104475
10.93505864	-51.62142022
10.94238286	-56.55629380
10.94970708	-57.04375431
10.95703130	-52.86178164
10.96435551	-58.47996471
10.97167973	-54.65343697
10.97900395	-54.30974567
10.98632817	-65.59061898
10.99365239	-52.82556749
11.00097661	-54.92581894
11.00830083	-48.81321962
11.01562505	-53.72409309
11.02294926	-60.46809779
11.03027348	-64.16764948
11.03759770	-61.36609768
11.04492192	-59.14317115
11.05224614	-59.42801748
11.05957036	-57.37410617
11.06689458	-55.58617566
11.07421880	-53.06187595
11.08154301	-52.20999134
11.08886723	-56.91340895
11.09619145	-56.71473495
11.10351567	-55.39049288
11.11083989	-50.26474982
11.11816411	-51.78206870
11.12548833	-53.48076624
11.13281255	-56.18802289
11.14013677	-55.93125777
11.14746098	-53.29775460
11.15478520	-58.79004884
11.16210942	-61.26648190
11.16943364	-54.42425581
11.17675786	-52.01589244
11.18408208	-65.90001696
11.19140630	-56.01421125
11.19873052	-63.29684744
11.20605473	-57.62689411
11.21337895	-55.62302961
11.22070317	-60.76437621
11.22802739	-57.32526899
11.23535161	-55.13713938
11.24267583	-52.42363356
11.25000005	-57.27452853
11.25732427	-54.35585638
11.26464848	-58.19001374
11.27197270	-63.94780794
11.27929692	-55.38033671
11.28662114	-60.80374981
11.29394536	-56.00713692
11.30126958	-50.32759888
11.30859380	-59.91835590
11.31591802	-54.06620776
11.32324223	-56.32553108
11.33056645	-54.05169482
11.33789067	-52.22338361
11.34521489	-52.00220464
11.35253911	-59.83010220
11.35986333	-63.38336795
11.36718755	-62.58482416
11.37451177	-54.17944789
11.38183598	-54.13870396
11.38916020	-54.96966320
11.39648442	-54.77087105
11.40380864	-55.73356603
11.41113286	-65.18367874
11.41845708	-77.07878452
11.42578130	-63.49454404
11.43310552	-61.64338396
11.44042974	-52.53907404
11.44775395	-52.22447133
11.45507817	-52.76945483
11.46240239	-55.36551694
11.46972661	-49.61808309
11.47705083	-49.64019289
11.48437505	-48.91276545
11.49169927	-46.76632274
11.49902349	-52.18816348
11.50634770	-58.81220578
11.51367192	-55.72105803
11.52099614	-66.07146228
11.52832036	-47.02309162
11.53564458	-48.54081416
11.54296880	-55.98694254
11.55029302	-55.50496893
11.55761724	-56.12173050
11.56494145	-61.11771975
11.57226567	-47.05604262
11.57958989	-45.62849696
11.58691411	-61.85404963
11.59423833	-50.49733081
11.60156255	-66.11429607
11.60888677	-46.73086309
11.61621099	-56.12269268
11.62353520	-52.86459759
11.63085942	-61.28549044
11.63818364	-54.07707626
11.64550786	-56.56658661
11.65283208	-53.19444332
11.66015630	-46.89186082
11.66748052	-61.67406445
11.67480474	-59.08896262
11.68212895	-58.22912316
11.68945317	-53.42345048
11.69677739	-52.11322523
11.70410161	-53.56125238
11.71142583	-50.66945129
11.71875005	-49.80418705
11.72607427	-64.08648116
11.73339849	-51.13045299
11.74072271	-50.25055650
11.74804692	-60.68013241
11.75537114	-52.22243402
11.76269536	-49.20438397
11.77001958	-52.77066629
11.77734380	-52.94045652
11.78466802	-52.24989772
11.79199224	-54.63661030
11.79931646	-57.50654988
11.80664067	-51.46589421
11.81396489	-51.23872331
11.82128911	-56.48372297
11.82861333	-54.84099847
11.83593755	-57.49270539
11.84326177	-52.82443903
11.85058599	-52.02037394
11.85791021	-49.64387835
11.86523442	-58.57696859
11.87255864	-64.06918007
11.87988286	-53.21028116
11.88720708	-50.68911923
11.89453130	-50.16033279
11.90185552	-56.00344714
11.90917974	-55.34276360
11.91650396	-56.37645610
11.92382817	-64.40696218
11.93115239	-52.83816467
11.93847661	-54.80452656
11.94580083	-54.85768490
11.95312505	-51.73786829
11.96044927	-52.18942526
11.96777349	-56.32124779
11.97509771	-54.89140317
11.98242192	-54.79314778
11.98974614	-75.05623931
11.99707036	-52.07337716
12.00439458	-51.62160920
12.01171880	-61.33474216
12.01904302	-49.70349826
12.02636724	-47.66330501
12.03369146	-62.59114820
12.04101568	-58.04385676
12.04833989	-56.02699343
12.05566411	-60.27210617
12.06298833	-54.73906383
12.07031255	-50.84367548
12.07763677	-56.71289061
12.08496099	-52.75806656
12.09228521	-56.04602115
12.09960943	-56.61763802
12.10693364	-54.41625965
12.11425786	-46.76825719
12.12158208	-45.13795916
12.12890630	-53.03073137
12.13623052	-68.00811916
12.14355474	-59.48339277
12.15087896	-50.09757255
12.15820318	-51.65379447
12.16552739	-52.05121659
12.17285161	-68.68728619
12.18017583	-53.55133503
12.18750005	-49.33552049
12.19482427	-46.52766786
12.20214849	-51.06024709
12.20947271	-62.09298225
12.21679693	-51.16990289
12.22412114	-53.21716673
12.23144536	-52.37053988
12.23876958	-51.08505825
12.24609380	-53.54714441
12.25341802	-48.93707156
12.26074224	-51.11927375
12.26806646	-57.79992438
12.27539068	-58.93466282
12.28271489	-71.69608863
12.29003911	-56.32148205
12.29736333	-49.76931645
12.30468755	-46.04922104
12.31201177	-55.96344109
12.31933599	-49.04022782
12.32666021	-50.01030765
12.33398443	-52.45123904
12.34130865	-48.65992566
12.34863286	-55.22969897
12.35595708	-56.60610290
12.36328130	-55.74097012
12.37060552	-61.74008294
12.37792974	-58.80681630
12.38525396	-54.97342920
12.39257818	-59.31994724
12.39990240	-47.39670116
12.40722661	-51.64686488
12.41455083	-52.25125446
12.42187505	-62.05151888
12.42919927	-59.28215416
12.43652349	-53.40102200
12.44384771	-49.50542406
12.45117193	-48.67828555
12.45849615	-54.04831980
12.46582036	-51.75292254
12.47314458	-63.87211244
12.48046880	-49.75757707
12.48779302	-55.11382927
12.49511724	-61.84505154
12.50244146	-64.77857843
12.50976568	-60.62631717
12.51708990	-59.48808374
12.52441411	-58.88012642
12.53173833	-61.14016480
12.53906255	-52.92115272
12.54638677	-49.06409766
12.55371099	-51.51891853
12.56103521	-56.99836228
12.56835943	-50.57870447
12.57568365	-48.19425917
12.58300786	-48.86965142
12.59033208	-53.71694436
12.59765630	-51.85035825
12.60498052	-51.52406080
12.61230474	-51.69661692
12.61962896	-47.78815809
12.62695318	-58.47664115
12.63427740	-53.97507919
12.64160162	-70.80008655
12.64892583	-77.45345529
12.65625005	-59.64129963
12.66357427	-47.13015860
12.67089849	-47.74671836
12.67822271	-49.24988519
12.68554693	-56.62004144
12.69287115	-50.96317032
12.70019537	-56.08232837
12.70751958	-50.57004048
12.71484380	-52.33076868
12.72216802	-50.84658157
12.72949224	-56.04122158
12.73681646	-48.89060800
12.74414068	-49.35180988
12.75146490	-47.65399897
12.75878912	-49.38737863
12.76611333	-51.36896593
12.77343755	-52.41505876
12.78076177	-56.79370618
12.78808599	-53.48774174
12.79541021	-60.99982383
12.80273443	-54.14116912
12.81005865	-58.21298360
12.81738287	-55.25604961
12.82470708	-52.21446146
12.83203130	-51.33138834
12.83935552	-56.97069324
12.84667974	-72.32709387
12.85400396	-53.07067996
12.86132818	-51.68853544
12.86865240	-54.48344993
12.87597662	-55.41020414
12.88330083	-51.52965467
12.89062505	-49.96454414
12.89794927	-47.35855604
12.90527349	-57.32585277
12.91259771	-52.66941904
12.91992193	-67.15156950
12.92724615	-61.63881243
12.93457037	-81.97095549
12.94189459	-58.99586091
12.94921880	-69.00741708
12.95654302	-66.28997897
12.96386724	-56.64071926
12.97119146	-56.93515979
12.97851568	-56.10462080
12.98583990	-48.19156536
12.99316412	-60.18036108
13.00048834	-54.32171588
13.00781255	-52.42764549
13.01513677	-51.77218265
13.02246099	-73.46650992
13.02978521	-56.79756079
13.03710943	-60.36032349
13.04443365	-52.26177224
13.05175787	-55.31335900
13.05908209	-52.80767956
13.06640630	-53.63362184
13.07373052	-59.05109141
13.08105474	-49.97712425
13.08837896	-53.55833547
13.09570318	-52.12357487
13.10302740	-54.23810507
13.11035162	-59.17671429
13.11767584	-80.07755354
13.12500005	-60.52986472
13.13232427	-53.71800070
13.13964849	-57.98384821
13.14697271	-53.72641214
13.15429693	-59.17270150
13.16162115	-78.85058677
13.16894537	-65.59477214
13.17626959	-53.06439136
13.18359380	-51.77931683
13.19091802	-55.25640862
13.19824224	-55.59706307
13.20556646	-59.18520946
13.21289068	-52.41512024
13.22021490	-64.06248106
13.22753912	-59.16440892
13.23486334	-53.41928400
13.24218756	-59.30521098
13.24951177	-54.35790137
13.25683599	-46.68924139
13.26416021	-52.21611768
13.27148443	-64.48329803
13.27880865	-49.26991400
13.28613287	-49.28992585
13.29345709	-47.03664753
13.30078131	-53.23421407
13.30810552	-60.25496222
13.31542974	-52.57343461
13.32275396	-55.86923013
13.33007818	-68.34618009
13.33740240	-53.49794770
13.34472662	-56.13863049
13.35205084	-55.00091979
13.35937506	-56.84367812
13.36669927	-65.25498152
13.37402349	-52.82309134
13.38134771	-56.03457557
13.38867193	-52.68174611
13.39599615	-59.15113426
13.40332037	-54.05508013
13.41064459	-56.66640374
13.41796881	-51.71882478
13.42529302	-59.42506076
13.43261724	-54.56261347
13.43994146	-50.82575550
13.44726568	-49.93964383
13.45458990	-61.56760756
13.46191412	-52.59602614
13.46923834	-54.47465461
13.47656256	-50.80610366
13.48388677	-59.13712060
13.49121099	-53.87850506
13.49853521	-54.07522870
13.50585943	-50.65845893
13.51318365	-50.12633538
13.52050787	-58.13631138
13.52783209	-59.82486475
13.53515631	-51.32675750
13.54248053	-51.68784468
13.54980474	-52.90859967
13.55712896	-64.07289215
13.56445318	-48.70211110
13.57177740	-57.60758432
13.57910162	-58.15207980
13.58642584	-64.65877897
13.59375006	-55.79320542
13.60107428	-74.75809805
13.60839849	-60.78297586
13.61572271	-56.78244104
13.62304693	-49.52446886
13.63037115	-59.73664946
13.63769537	-50.21062438
13.64501959	-48.93854529
13.65234381	-60.04325989
13.65966803	-54.13972858
13.66699224	-62.55695418
13.67431646	-62.08360614
13.68164068	-57.55055952
13.68896490	-68.28839239
13.69628912	-53.35909429
13.70361334	-52.71843339
13.71093756	-49.55994915
13.71826178	-52.20363153
13.72558599	-54.67069717
13.73291021	-52.46226450
13.74023443	-49.53298176
13.74755865	-48.18090936
13.75488287	-59.94443655
13.76220709	-65.37676270
13.76953131	-48.67818138
13.77685553	-50.77621047
13.78417974	-54.28225027
13.79150396	-64.06117231
13.79882818	-64.47711529
13.80615240	-58.59642738
13.81347662	-50.82359007
13.82080084	-48.32809373
13.82812506	-58.97682343
13.83544928	-53.34737437
13.84277350	-53.32148088
13.85009771	-52.25528182
13.85742193	-56.25588349
13.86474615	-50.63575589
13.87207037	-54.22206475
13.87939459	-58.32975475
13.88671881	-56.65412545
13.89404303	-54.53806429
13.90136725	-52.71125917
13.90869146	-54.40500882
13.91601568	-57.37088233
13.92333990	-52.69066237
13.93066412	-54.89842274
13.93798834	-50.80637281
13.94531256	-55.90484227
13.95263678	-63.29277309
13.95996100	-50.79635373
13.96728521	-49.61053732
13.97460943	-53.18738673
13.98193365	-53.54385407
13.98925787	-56.83995748
13.99658209	-59.35520306
14.00390631	-57.90768784
14.01123053	-54.01599844
14.01855475	-53.82018396
14.02587896	-57.84640018
14.03320318	-75.86440864
14.04052740	-51.36260298
14.04785162	-54.09032346
14.05517584	-62.60740176
14.06250006	-60.75590907
14.06982428	-52.16060853
14.07714850	-59.73170059
14.08447271	-50.06194625
14.09179693	-58.12940294
14.09912115	-53.05932037
14.10644537	-50.87747233
14.11376959	-54.23985686
14.12109381	-51.67704823
14.12841803	-53.09743183
14.13574225	-50.60285219
14.14306647	-64.09592373
14.15039068	-49.67238797
14.15771490	-50.49350444
14.16503912	-51.70400213
14.17236334	-46.35202121
14.17968756	-50.02847201
14.18701178	-55.77505913
14.19433600	-59.54358804
14.20166022	-58.85163030
14.20898443	-70.20263010
14.21630865	-52.31137729
14.22363287	-64.63876765
14.23095709	-54.08494157
14.23828131	-54.85406793
14.24560553	-53.07335464
14.25292975	-57.39662466
14.26025397	-51.96703721
14.26757818	-64.49280214
14.27490240	-55.03677079
14.28222662	-63.56706904
14.28955084	-53.03041814
14.29687506	-53.50736544
14.30419928	-54.57454441
14.31152350	-55.26746537
14.31884772	-47.00628219
14.32617193	-46.41207238
14.33349615	-53.07093857
14.34082037	-53.79594118
14.34814459	-53.07856228
14.35546881	-51.81781132
14.36279303	-60.21873256
14.37011725	-49.44714949
14.37744147	-47.90454252
14.38476568	-53.51368113
14.39208990	-73.25046741
14.39941412	-56.02419656
14.40673834	-56.39749032
14.41406256	-53.82354217
14.42138678	-50.96636955
14.42871100	-68.47626132
14.43603522	-64.82678815
14.44335944	-53.21112052
14.45068365	-57.76960647
14.45800787	-69.41608564
14.46533209	-53.72865595
14.47265631	-48.38905446
14.47998053	-56.09724017
14.48730475	-52.12786950
14.49462897	-61.48828839
14.50195319	-62.27953060
14.50927740	-52.99669041
14.51660162	-60.55067695
14.52392584	-52.80216518
14.53125006	-71.15359125
14.53857428	-50.33216579
14.54589850	-52.69093242
14.55322272	-73.88702469
14.56054694	-59.37582504
14.56787115	-56.89555765
14.57519537	-61.44456372
14.58251959	-76.81190349
14.58984381	-56.02696969
14.59716803	-55.71340726
14.60449225	-70.48124384
14.61181647	-62.60321914
14.61914069	-62.32698288
14.62646490	-54.46241604
14.63378912	-49.90208796
14.64111334	-65.34935866
14.64843756	-51.69890382
14.65576178	-58.49659681
14.66308600	-55.77732095
14.67041022	-47.90873210
14.67773444	-50.06657875
14.68505865	-48.81230473
14.69238287	-52.99726047
14.69970709	-50.90676076
14.70703131	-50.80002511
14.71435553	-51.04505536
14.72167975	-52.61248357
14.72900397	-54.56832642
14.73632819	-53.47772026
14.74365241	-54.52383337
14.75097662	-55.19235127
14.75830084	-51.35080844
14.76562506	-51.61822472
14.77294928	-51.57851666
14.78027350	-47.15792824
14.78759772	-59.69203496
14.79492194	-51.69118539
14.80224616	-51.14711443
14.80957037	-64.97461412
14.81689459	-54.10396896
14.82421881	-53.13193878
14.83154303	-48.96218311
14.83886725	-56.07164303
14.84619147	-52.94530064
14.85351569	-55.24408487
14.86083991	-59.05831390
14.86816412	-61.01335364
14.87548834	-53.09687017
14.88281256	-53.98093361
14.89013678	-57.99004480
14.89746100	-51.62503937
14.90478522	-51.45597355
14.91210944	-57.02399866
14.91943366	-56.01438262
14.92675787	-46.98131764
14.93408209	-51.51533694
14.94140631	-63.92852844
14.94873053	-65.43546092
14.95605475	-61.29286307
14.96337897	-59.34562283
14.97070319	-54.53888432
14.97802741	-50.90208276
14.98535162	-60.64252912
14.99267584	-55.96550348
