# Menlo Systems GmbH ScanControl
# Program Version 1.3.3
# Start: -327.00000000 ps, Average over 100 waveforms. Timestamp: 2026-05-07T11:55:20
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time [ps]	THz Signal [a.u.]
-324.10000001	0.00015220
-324.06666668	0.00037209
-324.03333335	0.00017048
-324.00000001	0.00014823
-323.96666668	0.00018356
-323.93333335	0.00015387
-323.90000001	0.00026458
-323.86666668	0.00036425
-323.83333335	0.00021117
-323.80000001	0.00016712
-323.76666668	0.00011699
-323.73333335	0.00047809
-323.70000001	0.00020123
-323.66666668	0.00022376
-323.63333335	0.00028559
-323.60000001	0.00017179
-323.56666668	0.00022642
-323.53333335	0.00028511
-323.50000001	0.00037003
-323.46666668	0.00040770
-323.43333335	0.00038351
-323.40000001	0.00035092
-323.36666668	0.00037940
-323.33333335	0.00021812
-323.30000001	0.00021606
-323.26666668	0.00021658
-323.23333335	0.00040978
-323.20000002	0.00036869
-323.16666668	0.00045074
-323.13333335	0.00048791
-323.10000002	0.00056534
-323.06666668	0.00032509
-323.03333335	0.00042916
-323.00000002	0.00055698
-322.96666668	0.00031001
-322.93333335	0.00015875
-322.90000002	0.00005020
-322.86666668	0.00035162
-322.83333335	0.00008840
-322.80000002	0.00026948
-322.76666668	0.00043523
-322.73333335	0.00032668
-322.70000002	0.00028929
-322.66666668	0.00017204
-322.63333335	0.00025327
-322.60000002	0.00060510
-322.56666668	0.00054698
-322.53333335	0.00048519
-322.50000002	0.00024388
-322.46666668	0.00038811
-322.43333335	0.00024451
-322.40000002	0.00023890
-322.36666668	0.00021243
-322.33333335	0.00027947
-322.30000002	0.00035637
-322.26666668	0.00064220
-322.23333335	0.00042002
-322.20000002	0.00043716
-322.16666668	0.00040659
-322.13333335	0.00006024
-322.10000002	0.00033041
-322.06666669	0.00038473
-322.03333335	0.00052001
-322.00000002	0.00025417
-321.96666669	0.00051557
-321.93333335	0.00018301
-321.90000002	0.00026029
-321.86666669	0.00007900
-321.83333335	0.00031575
-321.80000002	-0.00020814
-321.76666669	0.00032550
-321.73333335	0.00024767
-321.70000002	0.00020175
-321.66666669	0.00019059
-321.63333335	-0.00001742
-321.60000002	0.00014641
-321.56666669	0.00020337
-321.53333335	0.00013166
-321.50000002	0.00020611
-321.46666669	0.00029370
-321.43333335	-0.00001044
-321.40000002	0.00046390
-321.36666669	0.00013858
-321.33333335	-0.00006105
-321.30000002	0.00003648
-321.26666669	0.00021314
-321.23333335	-0.00000675
-321.20000002	0.00003101
-321.16666669	-0.00003829
-321.13333335	-0.00002628
-321.10000002	0.00011530
-321.06666669	0.00031463
-321.03333335	0.00007852
-321.00000002	0.00006635
-320.96666669	0.00016789
-320.93333336	0.00028410
-320.90000002	0.00016132
-320.86666669	0.00023773
-320.83333336	0.00039516
-320.80000002	0.00011506
-320.76666669	0.00004147
-320.73333336	0.00017397
-320.70000002	-0.00016388
-320.66666669	0.00020481
-320.63333336	0.00020087
-320.60000002	0.00014984
-320.56666669	0.00018686
-320.53333336	0.00022756
-320.50000002	0.00028747
-320.46666669	0.00030478
-320.43333336	0.00044349
-320.40000002	0.00031566
-320.36666669	0.00014405
-320.33333336	0.00005210
-320.30000002	0.00007373
-320.26666669	0.00009502
-320.23333336	0.00005006
-320.20000002	0.00018499
-320.16666669	0.00030394
-320.13333336	0.00014238
-320.10000002	0.00027093
-320.06666669	0.00019173
-320.03333336	0.00020235
-320.00000002	0.00036886
-319.96666669	0.00027267
-319.93333336	-0.00011222
-319.90000002	0.00026193
-319.86666669	0.00020246
-319.83333336	0.00012584
-319.80000003	0.00030597
-319.76666669	0.00028282
-319.73333336	0.00011725
-319.70000003	0.00004098
-319.66666669	0.00021999
-319.63333336	0.00023686
-319.60000003	0.00010460
-319.56666669	0.00025621
-319.53333336	0.00033239
-319.50000003	0.00021925
-319.46666669	0.00031667
-319.43333336	0.00025887
-319.40000003	0.00011192
-319.36666669	0.00024002
-319.33333336	0.00008771
-319.30000003	0.00014145
-319.26666669	0.00013205
-319.23333336	0.00031908
-319.20000003	0.00007417
-319.16666669	0.00017403
-319.13333336	0.00035689
-319.10000003	0.00020754
-319.06666669	0.00039088
-319.03333336	0.00043721
-319.00000003	0.00011244
-318.96666669	0.00013086
-318.93333336	-0.00009088
-318.90000003	0.00017076
-318.86666669	0.00051087
-318.83333336	0.00039019
-318.80000003	0.00028605
-318.76666669	0.00047139
-318.73333336	0.00022297
-318.70000003	0.00033497
-318.66666670	0.00040138
-318.63333336	0.00040930
-318.60000003	0.00035077
-318.56666670	0.00032673
-318.53333336	0.00023925
-318.50000003	0.00058208
-318.46666670	0.00040577
-318.43333336	0.00042660
-318.40000003	0.00049427
-318.36666670	0.00047915
-318.33333336	0.00059357
-318.30000003	0.00061765
-318.26666670	0.00049863
-318.23333336	0.00052607
-318.20000003	0.00071676
-318.16666670	0.00054133
-318.13333336	0.00096943
-318.10000003	0.00084897
-318.06666670	0.00073139
-318.03333336	0.00057491
-318.00000003	0.00087716
-317.96666670	0.00094310
-317.93333336	0.00094987
-317.90000003	0.00106329
-317.86666670	0.00089390
-317.83333336	0.00097483
-317.80000003	0.00078557
-317.76666670	0.00073619
-317.73333336	0.00081640
-317.70000003	0.00101152
-317.66666670	0.00110929
-317.63333336	0.00062328
-317.60000003	0.00066946
-317.56666670	0.00072996
-317.53333337	0.00078658
-317.50000003	0.00063716
-317.46666670	0.00071232
-317.43333337	0.00081273
-317.40000003	0.00073301
-317.36666670	0.00114554
-317.33333337	0.00086217
-317.30000003	0.00081918
-317.26666670	0.00077641
-317.23333337	0.00104442
-317.20000003	0.00096501
-317.16666670	0.00108893
-317.13333337	0.00104356
-317.10000003	0.00084431
-317.06666670	0.00098829
-317.03333337	0.00104387
-317.00000003	0.00126025
-316.96666670	0.00122100
-316.93333337	0.00130181
-316.90000003	0.00078717
-316.86666670	0.00089040
-316.83333337	0.00098841
-316.80000003	0.00089578
-316.76666670	0.00092995
-316.73333337	0.00069745
-316.70000003	0.00091402
-316.66666670	0.00090709
-316.63333337	0.00106021
-316.60000003	0.00080179
-316.56666670	0.00104854
-316.53333337	0.00098367
-316.50000003	0.00072953
-316.46666670	0.00075103
-316.43333337	0.00084861
-316.40000004	0.00076168
-316.36666670	0.00075776
-316.33333337	0.00094214
-316.30000004	0.00081853
-316.26666670	0.00107316
-316.23333337	0.00094353
-316.20000004	0.00097887
-316.16666670	0.00074353
-316.13333337	0.00088198
-316.10000004	0.00073883
-316.06666670	0.00086306
-316.03333337	0.00087493
-316.00000004	0.00086689
-315.96666670	0.00106914
-315.93333337	0.00076007
-315.90000004	0.00105205
-315.86666670	0.00091148
-315.83333337	0.00074206
-315.80000004	0.00099441
-315.76666670	0.00100722
-315.73333337	0.00096222
-315.70000004	0.00109046
-315.66666670	0.00084936
-315.63333337	0.00085729
-315.60000004	0.00105346
-315.56666670	0.00084623
-315.53333337	0.00088652
-315.50000004	0.00068272
-315.46666670	0.00043487
-315.43333337	0.00050893
-315.40000004	0.00065010
-315.36666670	0.00092448
-315.33333337	0.00085162
-315.30000004	0.00076236
-315.26666670	0.00072227
-315.23333337	0.00068972
-315.20000004	0.00069283
-315.16666671	0.00080402
-315.13333337	0.00079285
-315.10000004	0.00084582
-315.06666671	0.00052089
-315.03333337	0.00068686
-315.00000004	0.00066514
-314.96666671	0.00050157
-314.93333337	0.00047121
-314.90000004	0.00043120
-314.86666671	0.00056384
-314.83333337	0.00052386
-314.80000004	0.00059359
-314.76666671	0.00044563
-314.73333337	0.00048399
-314.70000004	0.00072962
-314.66666671	0.00040674
-314.63333337	0.00041746
-314.60000004	0.00025667
-314.56666671	0.00010164
-314.53333337	0.00017360
-314.50000004	0.00014177
-314.46666671	0.00054140
-314.43333337	0.00065572
-314.40000004	0.00046322
-314.36666671	0.00033683
-314.33333337	0.00027085
-314.30000004	0.00020635
-314.26666671	0.00043312
-314.23333337	0.00033420
-314.20000004	0.00042411
-314.16666671	0.00028969
-314.13333337	0.00022240
-314.10000004	0.00032179
-314.06666671	0.00034605
-314.03333338	0.00022037
-314.00000004	0.00025073
-313.96666671	0.00018927
-313.93333338	0.00006562
-313.90000004	0.00018361
-313.86666671	0.00042103
-313.83333338	0.00021711
-313.80000004	0.00031561
-313.76666671	0.00039540
-313.73333338	0.00020079
-313.70000004	0.00058557
-313.66666671	0.00045879
-313.63333338	0.00034814
-313.60000004	0.00024385
-313.56666671	0.00029871
-313.53333338	0.00048866
-313.50000004	0.00033541
-313.46666671	0.00029604
-313.43333338	0.00028595
-313.40000004	0.00032724
-313.36666671	0.00007361
-313.33333338	0.00021692
-313.30000004	0.00029828
-313.26666671	0.00030278
-313.23333338	0.00000532
-313.20000004	0.00013130
-313.16666671	0.00017860
-313.13333338	0.00029575
-313.10000004	0.00031670
-313.06666671	0.00014698
-313.03333338	0.00005711
-313.00000004	0.00041926
-312.96666671	0.00043820
-312.93333338	0.00031767
-312.90000005	0.00018823
-312.86666671	0.00043145
-312.83333338	0.00012284
-312.80000005	0.00016514
-312.76666671	0.00055604
-312.73333338	0.00043892
-312.70000005	0.00006901
-312.66666671	0.00013426
-312.63333338	0.00015766
-312.60000005	0.00010323
-312.56666671	0.00039992
-312.53333338	0.00040568
-312.50000005	0.00054287
-312.46666671	0.00043934
-312.43333338	0.00037930
-312.40000005	0.00025315
-312.36666671	0.00044568
-312.33333338	0.00031863
-312.30000005	0.00010223
-312.26666671	0.00018873
-312.23333338	0.00018204
-312.20000005	0.00000451
-312.16666671	0.00002520
-312.13333338	0.00027465
-312.10000005	-0.00005551
-312.06666671	0.00037268
-312.03333338	0.00002665
-312.00000005	0.00037244
-311.96666671	0.00016734
-311.93333338	0.00012557
-311.90000005	0.00030134
-311.86666671	0.00035639
-311.83333338	0.00036277
-311.80000005	0.00029219
-311.76666672	0.00052215
-311.73333338	0.00058373
-311.70000005	0.00038910
-311.66666672	0.00044303
-311.63333338	0.00054019
-311.60000005	0.00018942
-311.56666672	0.00058428
-311.53333338	0.00044414
-311.50000005	0.00049891
-311.46666672	0.00061740
-311.43333338	0.00049817
-311.40000005	0.00040950
-311.36666672	0.00020426
-311.33333338	0.00048520
-311.30000005	0.00037222
-311.26666672	0.00058059
-311.23333338	0.00069273
-311.20000005	0.00018337
-311.16666672	0.00056942
-311.13333338	0.00075477
-311.10000005	0.00073294
-311.06666672	0.00061530
-311.03333338	0.00036065
-311.00000005	0.00050181
-310.96666672	0.00057582
-310.93333338	0.00039772
-310.90000005	0.00055658
-310.86666672	0.00059735
-310.83333338	0.00081715
-310.80000005	0.00032435
-310.76666672	0.00056392
-310.73333338	0.00047294
-310.70000005	0.00063849
-310.66666672	0.00045023
-310.63333339	0.00070277
-310.60000005	0.00035627
-310.56666672	0.00050578
-310.53333339	0.00052993
-310.50000005	0.00063846
-310.46666672	0.00047508
-310.43333339	0.00049349
-310.40000005	0.00059405
-310.36666672	0.00083625
-310.33333339	0.00030971
-310.30000005	0.00049639
-310.26666672	0.00062498
-310.23333339	0.00039821
-310.20000005	0.00046393
-310.16666672	0.00065602
-310.13333339	0.00058086
-310.10000005	0.00027547
-310.06666672	0.00038896
-310.03333339	0.00048412
-310.00000005	0.00053951
-309.96666672	0.00060702
-309.93333339	0.00052943
-309.90000005	0.00033897
-309.86666672	0.00022361
-309.83333339	0.00049821
-309.80000005	0.00036478
-309.76666672	0.00042997
-309.73333339	0.00033931
-309.70000005	0.00024815
-309.66666672	0.00064331
-309.63333339	0.00058041
-309.60000005	0.00040686
-309.56666672	0.00051075
-309.53333339	0.00055447
-309.50000006	0.00045817
-309.46666672	0.00051212
-309.43333339	0.00050755
-309.40000006	0.00041520
-309.36666672	0.00036865
-309.33333339	0.00039951
-309.30000006	0.00045514
-309.26666672	0.00064949
-309.23333339	0.00029159
-309.20000006	0.00064220
-309.16666672	0.00059788
-309.13333339	0.00052143
-309.10000006	0.00038364
-309.06666672	0.00033144
-309.03333339	0.00052619
-309.00000006	0.00060644
-308.96666672	0.00048430
-308.93333339	0.00054033
-308.90000006	0.00043463
-308.86666672	0.00051640
-308.83333339	0.00018138
-308.80000006	0.00069095
-308.76666672	0.00063096
-308.73333339	0.00031186
-308.70000006	0.00050342
-308.66666672	0.00046032
-308.63333339	0.00038496
-308.60000006	0.00077743
-308.56666672	0.00034749
-308.53333339	0.00075964
-308.50000006	0.00050240
-308.46666672	0.00053399
-308.43333339	0.00048605
-308.40000006	0.00046115
-308.36666673	0.00060251
-308.33333339	0.00039659
-308.30000006	0.00051217
-308.26666673	0.00055568
-308.23333339	0.00016588
-308.20000006	0.00031334
-308.16666673	0.00068471
-308.13333339	0.00029142
-308.10000006	0.00038777
-308.06666673	0.00017923
-308.03333339	0.00003318
-308.00000006	0.00020503
-307.96666673	0.00041848
-307.93333339	0.00058780
-307.90000006	0.00054615
-307.86666673	0.00067666
-307.83333339	0.00063772
-307.80000006	0.00048971
-307.76666673	0.00050486
-307.73333339	0.00057378
-307.70000006	0.00038982
-307.66666673	0.00032302
-307.63333339	0.00050106
-307.60000006	0.00065683
-307.56666673	0.00040622
-307.53333339	0.00018785
-307.50000006	0.00050727
-307.46666673	0.00032390
-307.43333339	0.00055330
-307.40000006	0.00057477
-307.36666673	0.00049975
-307.33333339	0.00072829
-307.30000006	0.00073800
-307.26666673	0.00019761
-307.23333340	0.00018566
-307.20000006	0.00025353
-307.16666673	0.00058392
-307.13333340	0.00060333
-307.10000006	0.00034346
-307.06666673	0.00055285
-307.03333340	0.00048159
-307.00000006	0.00065146
-306.96666673	0.00047881
-306.93333340	0.00050045
-306.90000006	0.00029370
-306.86666673	0.00025800
-306.83333340	0.00036977
-306.80000006	0.00036810
-306.76666673	0.00031702
-306.73333340	0.00017450
-306.70000006	0.00001434
-306.66666673	0.00035181
-306.63333340	0.00005584
-306.60000006	-0.00002628
-306.56666673	-0.00013269
-306.53333340	0.00001929
-306.50000006	0.00027370
-306.46666673	0.00012814
-306.43333340	-0.00005762
-306.40000006	0.00026210
-306.36666673	0.00006992
-306.33333340	0.00004080
-306.30000006	0.00010248
-306.26666673	-0.00015662
-306.23333340	-0.00014487
-306.20000006	0.00005844
-306.16666673	-0.00005478
-306.13333340	-0.00021474
-306.10000007	-0.00008481
-306.06666673	-0.00028277
-306.03333340	-0.00028609
-306.00000007	-0.00027000
-305.96666673	-0.00024042
-305.93333340	-0.00007874
-305.90000007	-0.00023880
-305.86666673	0.00003943
-305.83333340	-0.00060915
-305.80000007	-0.00047828
-305.76666673	-0.00042779
-305.73333340	-0.00018607
-305.70000007	-0.00004799
-305.66666673	-0.00010399
-305.63333340	-0.00052519
-305.60000007	-0.00025175
-305.56666673	-0.00060378
-305.53333340	-0.00050450
-305.50000007	-0.00044724
-305.46666673	-0.00043275
-305.43333340	-0.00014445
-305.40000007	-0.00041987
-305.36666673	-0.00024665
-305.33333340	-0.00014631
-305.30000007	-0.00018776
-305.26666673	-0.00062086
-305.23333340	-0.00035875
-305.20000007	-0.00053994
-305.16666673	-0.00058878
-305.13333340	-0.00058377
-305.10000007	-0.00064086
-305.06666673	-0.00056516
-305.03333340	-0.00031746
-305.00000007	-0.00036597
-304.96666674	-0.00037943
-304.93333340	-0.00054690
-304.90000007	-0.00034069
-304.86666674	-0.00045997
-304.83333340	-0.00057595
-304.80000007	-0.00059643
-304.76666674	-0.00005142
-304.73333340	-0.00020651
-304.70000007	-0.00031044
-304.66666674	-0.00018143
-304.63333340	0.00008359
-304.60000007	0.00017901
-304.56666674	0.00017345
-304.53333340	-0.00010724
-304.50000007	0.00004248
-304.46666674	0.00003652
-304.43333340	-0.00012007
-304.40000007	-0.00007443
-304.36666674	-0.00006870
-304.33333340	0.00023774
-304.30000007	-0.00005214
-304.26666674	0.00011422
-304.23333340	-0.00010264
-304.20000007	0.00000915
-304.16666674	0.00002320
-304.13333340	0.00021506
-304.10000007	0.00016602
-304.06666674	0.00007592
-304.03333340	0.00006736
-304.00000007	-0.00012116
-303.96666674	-0.00015082
-303.93333340	0.00028625
-303.90000007	-0.00000361
-303.86666674	-0.00003180
-303.83333340	0.00043410
-303.80000007	0.00011987
-303.76666674	0.00020747
-303.73333341	0.00024766
-303.70000007	0.00029981
-303.66666674	0.00036749
-303.63333341	0.00014259
-303.60000007	0.00007374
-303.56666674	0.00019740
-303.53333341	0.00034138
-303.50000007	0.00040266
-303.46666674	0.00042149
-303.43333341	0.00057649
-303.40000007	0.00040637
-303.36666674	0.00013635
-303.33333341	0.00006181
-303.30000007	0.00004329
-303.26666674	-0.00003270
-303.23333341	0.00007142
-303.20000007	0.00001045
-303.16666674	-0.00006121
-303.13333341	0.00015527
-303.10000007	0.00004955
-303.06666674	-0.00012068
-303.03333341	-0.00002352
-303.00000007	-0.00045680
-302.96666674	-0.00021251
-302.93333341	-0.00039829
-302.90000007	-0.00034437
-302.86666674	-0.00038274
-302.83333341	-0.00051758
-302.80000007	-0.00055532
-302.76666674	-0.00047651
-302.73333341	-0.00033076
-302.70000007	-0.00075948
-302.66666674	-0.00043795
-302.63333341	-0.00060588
-302.60000008	-0.00050401
-302.56666674	-0.00061593
-302.53333341	-0.00046207
-302.50000008	-0.00059607
-302.46666674	-0.00058370
-302.43333341	-0.00061951
-302.40000008	-0.00039654
-302.36666674	-0.00060557
-302.33333341	-0.00035661
-302.30000008	-0.00029456
-302.26666674	-0.00006968
-302.23333341	-0.00037886
-302.20000008	-0.00055246
-302.16666674	-0.00051238
-302.13333341	-0.00034157
-302.10000008	-0.00022157
-302.06666674	-0.00035199
-302.03333341	-0.00044862
-302.00000008	-0.00011330
-301.96666674	-0.00043474
-301.93333341	-0.00029803
-301.90000008	-0.00037423
-301.86666674	-0.00016947
-301.83333341	-0.00025674
-301.80000008	0.00005966
-301.76666674	-0.00020366
-301.73333341	-0.00004123
-301.70000008	-0.00028335
-301.66666674	-0.00037775
-301.63333341	-0.00030225
-301.60000008	-0.00005106
-301.56666674	-0.00003041
-301.53333341	-0.00009467
-301.50000008	0.00008118
-301.46666675	0.00021775
-301.43333341	-0.00013673
-301.40000008	0.00008772
-301.36666675	0.00028085
-301.33333341	0.00038805
-301.30000008	0.00013504
-301.26666675	0.00040115
-301.23333341	0.00036348
-301.20000008	0.00044378
-301.16666675	0.00014430
-301.13333341	0.00029033
-301.10000008	0.00030708
-301.06666675	0.00013337
-301.03333341	0.00030969
-301.00000008	0.00062149
-300.96666675	0.00045008
-300.93333341	0.00075320
-300.90000008	0.00052902
-300.86666675	0.00068090
-300.83333341	0.00064331
-300.80000008	0.00095424
-300.76666675	0.00103436
-300.73333341	0.00115975
-300.70000008	0.00128308
-300.66666675	0.00134924
-300.63333341	0.00130519
-300.60000008	0.00142861
-300.56666675	0.00189592
-300.53333341	0.00160636
-300.50000008	0.00173478
-300.46666675	0.00205870
-300.43333341	0.00195342
-300.40000008	0.00218500
-300.36666675	0.00229420
-300.33333342	0.00240906
-300.30000008	0.00260960
-300.26666675	0.00252068
-300.23333342	0.00279194
-300.20000008	0.00295938
-300.16666675	0.00305688
-300.13333342	0.00324482
-300.10000008	0.00300591
-300.06666675	0.00340999
-300.03333342	0.00383316
-300.00000008	0.00383865
-299.96666675	0.00378942
-299.93333342	0.00379930
-299.90000008	0.00419128
-299.86666675	0.00406472
-299.83333342	0.00460341
-299.80000008	0.00459069
-299.76666675	0.00434135
-299.73333342	0.00478875
-299.70000008	0.00476945
-299.66666675	0.00477441
-299.63333342	0.00437700
-299.60000008	0.00500685
-299.56666675	0.00501391
-299.53333342	0.00476264
-299.50000008	0.00506411
-299.46666675	0.00486862
-299.43333342	0.00478536
-299.40000008	0.00490654
-299.36666675	0.00483173
-299.33333342	0.00453238
-299.30000008	0.00472242
-299.26666675	0.00421490
-299.23333342	0.00436900
-299.20000009	0.00389545
-299.16666675	0.00428207
-299.13333342	0.00414867
-299.10000009	0.00365909
-299.06666675	0.00392603
-299.03333342	0.00360937
-299.00000009	0.00345334
-298.96666675	0.00319337
-298.93333342	0.00329626
-298.90000009	0.00294449
-298.86666675	0.00261420
-298.83333342	0.00241219
-298.80000009	0.00226394
-298.76666675	0.00192680
-298.73333342	0.00190708
-298.70000009	0.00148539
-298.66666675	0.00131853
-298.63333342	0.00127525
-298.60000009	0.00095507
-298.56666675	0.00096972
-298.53333342	0.00064713
-298.50000009	0.00052382
-298.46666675	0.00024788
-298.43333342	0.00001032
-298.40000009	-0.00007424
-298.36666675	-0.00035751
-298.33333342	-0.00038257
-298.30000009	-0.00061764
-298.26666675	-0.00092375
-298.23333342	-0.00075319
-298.20000009	-0.00098888
-298.16666675	-0.00116826
-298.13333342	-0.00129586
-298.10000009	-0.00116987
-298.06666676	-0.00109438
-298.03333342	-0.00162308
-298.00000009	-0.00168950
-297.96666676	-0.00145966
-297.93333342	-0.00173797
-297.90000009	-0.00169190
-297.86666676	-0.00152020
-297.83333342	-0.00151933
-297.80000009	-0.00163984
-297.76666676	-0.00164813
-297.73333342	-0.00135003
-297.70000009	-0.00163134
-297.66666676	-0.00145978
-297.63333342	-0.00156935
-297.60000009	-0.00170073
-297.56666676	-0.00172791
-297.53333342	-0.00150192
-297.50000009	-0.00166726
-297.46666676	-0.00149059
-297.43333342	-0.00155057
-297.40000009	-0.00145851
-297.36666676	-0.00124976
-297.33333342	-0.00122832
-297.30000009	-0.00090222
-297.26666676	-0.00106240
-297.23333342	-0.00073735
-297.20000009	-0.00059751
-297.16666676	-0.00081098
-297.13333342	-0.00076433
-297.10000009	-0.00042994
-297.06666676	-0.00042407
-297.03333342	-0.00021062
-297.00000009	-0.00019652
-296.96666676	-0.00009899
-296.93333343	0.00006637
-296.90000009	-0.00015289
-296.86666676	0.00036085
-296.83333343	0.00040197
-296.80000009	0.00057031
-296.76666676	0.00061561
-296.73333343	0.00094390
-296.70000009	0.00065835
-296.66666676	0.00072174
-296.63333343	0.00040880
-296.60000009	0.00060163
-296.56666676	0.00085603
-296.53333343	0.00071577
-296.50000009	0.00097952
-296.46666676	0.00124689
-296.43333343	0.00088170
-296.40000009	0.00123868
-296.36666676	0.00115343
-296.33333343	0.00133789
-296.30000009	0.00131441
-296.26666676	0.00113280
-296.23333343	0.00140443
-296.20000009	0.00152469
-296.16666676	0.00122030
-296.13333343	0.00155259
-296.10000009	0.00140420
-296.06666676	0.00149238
-296.03333343	0.00135368
-296.00000009	0.00168343
-295.96666676	0.00163928
-295.93333343	0.00157970
-295.90000009	0.00166095
-295.86666676	0.00182949
-295.83333343	0.00180215
-295.80000010	0.00170605
-295.76666676	0.00209704
-295.73333343	0.00165730
-295.70000010	0.00198752
-295.66666676	0.00193764
-295.63333343	0.00201242
-295.60000010	0.00213440
-295.56666676	0.00215598
-295.53333343	0.00198440
-295.50000010	0.00202598
-295.46666676	0.00218870
-295.43333343	0.00223882
-295.40000010	0.00214355
-295.36666676	0.00262665
-295.33333343	0.00240725
-295.30000010	0.00228439
-295.26666676	0.00209122
-295.23333343	0.00237364
-295.20000010	0.00259122
-295.16666676	0.00231820
-295.13333343	0.00262337
-295.10000010	0.00225732
-295.06666676	0.00230736
-295.03333343	0.00261836
-295.00000010	0.00270259
-294.96666676	0.00243393
-294.93333343	0.00241059
-294.90000010	0.00239929
-294.86666676	0.00220797
-294.83333343	0.00208027
-294.80000010	0.00210045
-294.76666676	0.00245219
-294.73333343	0.00250034
-294.70000010	0.00235887
-294.66666677	0.00239641
-294.63333343	0.00229009
-294.60000010	0.00247125
-294.56666677	0.00250560
-294.53333343	0.00233960
-294.50000010	0.00243121
-294.46666677	0.00255295
-294.43333343	0.00233175
-294.40000010	0.00213294
-294.36666677	0.00238697
-294.33333343	0.00227017
-294.30000010	0.00240224
-294.26666677	0.00204383
-294.23333343	0.00211120
-294.20000010	0.00204147
-294.16666677	0.00191475
-294.13333343	0.00191758
-294.10000010	0.00190265
-294.06666677	0.00182264
-294.03333343	0.00160737
-294.00000010	0.00138503
-293.96666677	0.00141037
-293.93333343	0.00170925
-293.90000010	0.00135035
-293.86666677	0.00144195
-293.83333343	0.00130803
-293.80000010	0.00119086
-293.76666677	0.00115704
-293.73333343	0.00105195
-293.70000010	0.00115262
-293.66666677	0.00082635
-293.63333343	0.00078338
-293.60000010	0.00082709
-293.56666677	0.00041790
-293.53333344	0.00051753
-293.50000010	0.00046534
-293.46666677	0.00044792
-293.43333344	0.00027098
-293.40000010	0.00033795
-293.36666677	0.00000723
-293.33333344	-0.00000262
-293.30000010	-0.00001189
-293.26666677	-0.00013566
-293.23333344	-0.00025384
-293.20000010	-0.00027419
-293.16666677	-0.00036572
-293.13333344	-0.00010983
-293.10000010	-0.00035916
-293.06666677	-0.00045390
-293.03333344	-0.00040420
-293.00000010	-0.00048123
-292.96666677	-0.00053124
-292.93333344	-0.00063690
-292.90000010	-0.00067228
-292.86666677	-0.00053523
-292.83333344	-0.00065881
-292.80000010	-0.00059774
-292.76666677	-0.00071963
-292.73333344	-0.00064266
-292.70000010	-0.00086595
-292.66666677	-0.00095066
-292.63333344	-0.00074329
-292.60000010	-0.00084860
-292.56666677	-0.00136068
-292.53333344	-0.00101809
-292.50000010	-0.00086855
-292.46666677	-0.00104032
-292.43333344	-0.00115229
-292.40000010	-0.00078888
-292.36666677	-0.00091341
-292.33333344	-0.00109383
-292.30000011	-0.00102140
-292.26666677	-0.00054356
