# Menlo Systems GmbH ScanControl
# Program Version 1.3.3
# Start: -327.00000000 ps, Average over 100 waveforms. Timestamp: 2026-05-07T11:54:03
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Frequency [THz]	THz Signal [a.u.]
0.55677656	-8.17181505
0.56410257	-8.25258887
0.57142857	-7.81255230
0.57875458	-7.39258555
0.58608059	-7.29851323
0.59340659	-7.56013693
0.60073260	-7.98105571
0.60805861	-8.31735388
0.61538462	-8.46338134
0.62271062	-8.52213593
0.63003663	-8.62702655
0.63736264	-8.83074311
0.64468865	-9.04517065
0.65201465	-9.22304759
0.65934066	-9.37796174
0.66666667	-9.58910695
0.67399268	-9.86824981
0.68131868	-10.19554806
0.68864469	-10.52344629
0.69597070	-10.83945341
0.70329671	-11.11843863
0.71062271	-11.37323044
0.71794872	-11.64083917
0.72527473	-12.00902254
0.73260073	-12.52350837
0.73992674	-13.20607078
0.74725275	-13.88717702
0.75457876	-14.25083740
0.76190476	-14.16355446
0.76923077	-13.88049614
0.77655678	-13.72818570
0.78388279	-13.86298104
0.79120879	-14.25469728
0.79853480	-14.70624242
0.80586081	-15.07922135
0.81318682	-15.34994778
0.82051282	-15.65365099
0.82783883	-16.03451781
0.83516484	-16.51243204
0.84249084	-16.99370599
0.84981685	-17.39864963
0.85714286	-17.67316113
0.86446887	-17.95557782
0.87179487	-18.23778962
0.87912088	-18.59101918
0.88644689	-18.91566424
0.89377290	-19.20592100
0.90109890	-19.44427727
0.90842491	-19.68294112
0.91575092	-19.94746569
0.92307693	-20.23020928
0.93040293	-20.54960136
0.93772894	-20.88412352
0.94505495	-21.24560058
0.95238095	-21.64417134
0.95970696	-22.12055137
0.96703297	-22.75938236
0.97435898	-23.48379434
0.98168498	-24.32277731
0.98901099	-24.90698189
0.99633700	-25.19988092
1.00366301	-25.32794577
1.01098901	-25.35866301
1.01831502	-25.50129056
1.02564103	-25.78819766
1.03296704	-26.32061396
1.04029304	-26.80070047
1.04761905	-27.20504553
1.05494506	-27.49039174
1.06227106	-27.75820397
1.06959707	-28.23012712
1.07692308	-29.09105218
1.08424909	-30.74618891
1.09157509	-33.28509281
1.09890110	-36.50599787
1.10622711	-37.24667424
1.11355312	-35.07330329
1.12087912	-33.00813981
1.12820513	-32.27402130
1.13553114	-32.44388248
1.14285715	-33.80729190
1.15018315	-36.56136748
1.15750916	-40.61645064
1.16483517	-41.97475926
1.17216118	-39.06379949
1.17948718	-36.80922744
1.18681319	-35.94834184
1.19413920	-36.45040793
1.20146520	-37.51373682
1.20879121	-39.56543082
1.21611722	-40.75480443
1.22344323	-40.63570675
1.23076923	-40.52122320
1.23809524	-40.30397159
1.24542125	-40.69166788
1.25274726	-40.74216160
1.26007326	-40.83175243
1.26739927	-40.71399680
1.27472528	-41.35953565
1.28205129	-41.66122321
1.28937729	-42.63769702
1.29670330	-43.07318365
1.30402931	-43.41253332
1.31135531	-43.78059838
1.31868132	-44.45051783
1.32600733	-45.14297196
1.33333334	-45.81915457
1.34065934	-46.19899130
1.34798535	-47.03419863
1.35531136	-47.61048317
1.36263737	-49.12205910
1.36996337	-48.83568692
1.37728938	-49.22648351
1.38461539	-48.72216544
1.39194140	-50.82842933
1.39926740	-52.64370968
1.40659341	-56.75655588
1.41391942	-58.11452892
1.42124542	-55.36184348
1.42857143	-52.84369426
1.43589744	-52.47326101
1.44322345	-52.09879543
1.45054945	-54.08298249
1.45787546	-54.51237974
1.46520147	-55.10162562
1.47252748	-56.73642711
1.47985348	-55.69994197
1.48717949	-55.52785187
1.49450550	-56.19675466
1.50183151	-56.80043430
1.50915751	-58.92138780
1.51648352	-57.54880212
1.52380953	-57.39761822
1.53113553	-57.48247767
1.53846154	-59.53619801
1.54578755	-59.29452200
1.55311356	-59.64941753
1.56043956	-60.29392776
1.56776557	-59.97506499
1.57509158	-60.76781076
1.58241759	-62.34721628
1.58974359	-62.11535727
1.59706960	-62.73366783
1.60439561	-63.96156988
1.61172162	-64.97579937
1.61904762	-66.38574359
1.62637363	-70.36760911
1.63369964	-66.21218331
1.64102565	-65.86322489
1.64835165	-66.34033227
1.65567766	-67.66921507
1.66300367	-65.55849549
1.67032967	-82.24541846
1.67765568	-70.08421159
1.68498169	-70.80292608
1.69230770	-73.54455105
1.69963370	-71.31604945
1.70695971	-73.79626931
1.71428572	-74.43529025
1.72161173	-75.14237953
1.72893773	-66.99907414
1.73626374	-63.99725491
1.74358975	-69.25304951
1.75091576	-67.59773536
1.75824176	-72.44843657
1.76556777	-70.31245083
1.77289378	-71.16219542
1.78021978	-66.33850323
1.78754579	-71.13619821
1.79487180	-82.00365476
1.80219781	-70.41075855
1.80952381	-68.29907482
1.81684982	-72.88772879
1.82417583	-71.25903066
1.83150184	-68.31065184
1.83882784	-77.27777836
1.84615385	-74.71812894
1.85347986	-78.00745802
1.86080587	-75.97681250
1.86813187	-84.52013988
1.87545788	-73.83511038
1.88278389	-75.87587873
1.89010989	-75.25678282
1.89743590	-79.03745159
1.90476191	-76.19262573
1.91208792	-73.81291621
1.91941392	-74.96780023
1.92673993	-75.61251478
1.93406594	-73.87918893
1.94139195	-79.87525669
1.94871795	-73.79632630
1.95604396	-71.78902593
1.96336997	-72.21462891
1.97069598	-76.09222449
1.97802198	-72.67144412
1.98534799	-72.98844562
1.99267400	-77.28981817
2.00000000	-77.02231496
2.00732601	-70.62812213
2.01465202	-74.09245099
2.02197803	-72.15689179
2.02930403	-74.73650161
2.03663004	-72.56794814
2.04395605	-75.10876997
2.05128206	-83.33576301
2.05860806	-77.58403674
2.06593407	-81.73449062
2.07326008	-78.16894551
2.08058609	-79.87848522
2.08791209	-70.35323783
2.09523810	-76.53181886
2.10256411	-90.67479374
2.10989012	-80.93717196
2.11721612	-71.76264989
2.12454213	-67.76989472
2.13186814	-83.15117036
2.13919414	-73.64813914
2.14652015	-80.03749272
2.15384616	-71.03795562
2.16117217	-67.74879097
2.16849817	-86.78001029
2.17582418	-72.00724402
2.18315019	-79.22037949
2.19047620	-81.56234805
2.19780220	-76.41849594
2.20512821	-82.92216864
2.21245422	-77.84779392
2.21978023	-82.85424129
2.22710623	-73.95316709
2.23443224	-73.55012735
2.24175825	-75.65396939
2.24908425	-73.93065786
2.25641026	-89.73591324
2.26373627	-70.61973452
2.27106228	-71.05827255
2.27838828	-75.05218208
2.28571429	-75.25375850
2.29304030	-72.00380673
2.30036631	-83.06674818
2.30769231	-72.06571352
2.31501832	-76.54523015
2.32234433	-71.04802966
2.32967034	-72.48839333
2.33699634	-76.39643150
2.34432235	-87.22010262
2.35164836	-78.74089992
2.35897436	-77.45002054
2.36630037	-91.49700864
2.37362638	-78.95847311
2.38095239	-81.72446639
2.38827839	-84.71048883
2.39560440	-77.30999238
2.40293041	-81.90081437
2.41025642	-73.93277612
2.41758242	-80.22584422
2.42490843	-71.01230459
2.43223444	-73.39284491
2.43956045	-70.06454268
2.44688645	-69.14264906
2.45421246	-71.56017729
2.46153847	-74.49538775
2.46886447	-89.04871801
2.47619048	-70.36462666
2.48351649	-70.04461947
2.49084250	-84.71349641
2.49816850	-79.44472476
2.50549451	-73.03924478
2.51282052	-78.81649405
2.52014653	-77.09492101
2.52747253	-74.66888520
2.53479854	-90.44014014
2.54212455	-78.99965665
2.54945056	-81.96489440
2.55677656	-74.49757856
2.56410257	-85.14880489
2.57142858	-77.09602476
2.57875459	-79.10979160
2.58608059	-71.27200099
2.59340660	-77.44539123
2.60073261	-72.91999898
2.60805861	-73.09701741
2.61538462	-76.31424529
2.62271063	-74.72158028
2.63003664	-71.98536291
2.63736264	-77.87632212
2.64468865	-77.95508360
2.65201466	-82.85839077
2.65934067	-79.18181502
2.66666667	-94.93031159
2.67399268	-81.44059565
2.68131869	-80.34986540
2.68864470	-89.62988137
2.69597070	-80.70775620
2.70329671	-78.66785879
2.71062272	-80.34071171
2.71794872	-74.96545890
2.72527473	-80.30857923
2.73260074	-74.12868383
2.73992675	-85.18953628
2.74725275	-74.51067476
2.75457876	-71.72513013
2.76190477	-81.41127813
2.76923078	-72.08381322
2.77655678	-74.91097396
2.78388279	-73.61998688
2.79120880	-84.74351098
2.79853481	-82.79396299
2.80586081	-77.27111855
2.81318682	-74.14758035
2.82051283	-74.20964536
2.82783883	-72.76430688
2.83516484	-71.80936906
2.84249085	-89.17657201
2.84981686	-70.91637894
2.85714286	-70.66250228
2.86446887	-71.68796153
2.87179488	-82.17401653
2.87912089	-77.05254306
2.88644689	-77.42603410
2.89377290	-83.42619793
2.90109891	-78.92325004
2.90842492	-76.23538454
2.91575092	-82.10014133
2.92307693	-70.89861748
2.93040294	-70.13867528
2.93772894	-105.74991156
2.94505495	-70.82647698
2.95238096	-71.37335861
2.95970697	-77.90709152
2.96703297	-77.96316951
2.97435898	-80.68474254
2.98168499	-76.26173389
2.98901100	-83.53281404
2.99633700	-76.24559447
3.00366301	-77.03041943
3.01098902	-76.89994411
3.01831503	-81.18517786
3.02564103	-79.54407632
3.03296704	-74.14416642
3.04029305	-71.95071162
3.04761906	-78.63345859
3.05494506	-73.36699908
3.06227107	-76.36905171
3.06959708	-81.15862549
3.07692308	-85.44828759
3.08424909	-76.98475573
3.09157510	-86.55917512
3.09890111	-71.79112484
3.10622711	-70.09788477
3.11355312	-79.34587207
3.12087913	-77.34827786
3.12820514	-75.91551591
3.13553114	-72.44625558
3.14285715	-74.09397775
3.15018316	-80.51001323
3.15750917	-75.00676852
3.16483517	-85.87228760
3.17216118	-77.16036118
3.17948719	-83.15125573
3.18681319	-74.85789540
3.19413920	-75.00040444
3.20146521	-71.20914413
3.20879122	-81.29376779
3.21611722	-69.92580396
3.22344323	-73.94038711
3.23076924	-84.07007471
3.23809525	-77.84251023
3.24542125	-81.02819796
3.25274726	-76.46912403
3.26007327	-71.36605532
3.26739928	-76.71049184
3.27472528	-83.97003627
3.28205129	-75.59863214
3.28937730	-83.75945265
3.29670330	-73.66302763
3.30402931	-86.03872786
3.31135532	-73.71562190
3.31868133	-78.17762523
3.32600733	-79.30053281
3.33333334	-73.74533321
3.34065935	-77.21164060
3.34798536	-78.64175891
3.35531136	-84.26007132
3.36263737	-74.27277034
3.36996338	-75.98709941
3.37728939	-79.96242108
3.38461539	-78.36883971
3.39194140	-88.36854944
3.39926741	-76.70147497
3.40659341	-84.90192857
3.41391942	-77.05972867
3.42124543	-80.87867451
3.42857144	-75.28169360
3.43589744	-73.07702026
3.44322345	-77.70694826
3.45054946	-71.25402176
3.45787547	-74.00739221
3.46520147	-82.04743001
3.47252748	-73.98077086
3.47985349	-75.58502763
3.48717950	-77.32995636
3.49450550	-79.18110179
3.50183151	-75.58570345
3.50915752	-73.69486819
3.51648353	-83.69407090
3.52380953	-81.89679452
3.53113554	-82.26061460
3.53846155	-74.98919537
3.54578755	-74.15167224
3.55311356	-78.78758260
3.56043957	-83.89383340
3.56776558	-78.84901924
3.57509158	-84.76195605
3.58241759	-79.21556151
3.58974360	-75.75573012
3.59706961	-79.89160045
3.60439561	-78.61043085
3.61172162	-93.90288281
3.61904763	-74.31726147
3.62637364	-76.54648176
3.63369964	-81.20928654
3.64102565	-77.55928364
3.64835166	-75.65182585
3.65567766	-72.83334584
3.66300367	-76.48825469
3.67032968	-81.14014929
3.67765569	-73.61687123
3.68498169	-74.35251891
3.69230770	-74.26897591
3.69963371	-76.02935223
3.70695972	-90.23510390
3.71428572	-78.50777708
3.72161173	-85.07167402
3.72893774	-74.99705233
3.73626375	-74.44314837
3.74358975	-87.35418311
3.75091576	-76.32119495
3.75824177	-74.19834328
3.76556777	-80.53478512
3.77289378	-77.98028273
3.78021979	-75.06575946
3.78754580	-80.25980786
3.79487180	-77.21689294
3.80219781	-77.37354714
3.80952382	-73.65738678
3.81684983	-72.63060531
3.82417583	-93.82956000
3.83150184	-78.55947133
3.83882785	-79.08202228
3.84615386	-73.06211987
3.85347986	-83.76831368
3.86080587	-74.23157234
3.86813188	-83.14820542
3.87545788	-85.34203201
3.88278389	-74.31501269
3.89010990	-77.50067000
3.89743591	-84.68095266
3.90476191	-79.86482518
3.91208792	-84.76880348
3.91941393	-75.22417483
3.92673994	-79.42999504
3.93406594	-73.52826953
3.94139195	-90.24360090
3.94871796	-83.71562640
3.95604397	-73.94922859
3.96336997	-73.77078310
3.97069598	-86.47922635
3.97802199	-92.88813211
3.98534800	-82.45903845
3.99267400	-105.39602179
4.00000001	-71.11265191
4.00732602	-74.21146568
4.01465202	-78.52561515
4.02197803	-74.28578685
4.02930404	-74.27438564
4.03663005	-72.62985027
4.04395605	-74.14785068
4.05128206	-78.30676869
4.05860807	-70.31471849
4.06593408	-84.91054986
4.07326008	-70.82556050
4.08058609	-84.76651436
4.08791210	-73.25305236
4.09523811	-78.82803151
4.10256411	-72.92428984
4.10989012	-72.94670582
4.11721613	-71.93764428
4.12454213	-78.34872223
4.13186814	-84.96361801
4.13919415	-87.49972746
4.14652016	-81.35965834
4.15384616	-85.54592985
4.16117217	-78.40081160
4.16849818	-70.15945868
4.17582419	-73.30258623
4.18315019	-70.16589329
4.19047620	-69.44946439
4.19780221	-75.59141460
4.20512822	-73.22743691
4.21245422	-66.17393323
4.21978023	-74.35836580
4.22710624	-70.34791859
4.23443224	-75.17709957
4.24175825	-79.49570278
4.24908426	-79.66118152
4.25641027	-78.60589740
4.26373627	-75.40462580
4.27106228	-78.61618274
4.27838829	-73.81525904
4.28571430	-78.49340045
4.29304030	-75.40001840
4.30036631	-76.45516110
4.30769232	-86.50588299
4.31501833	-84.67469742
4.32234433	-73.05242322
4.32967034	-68.52594691
4.33699635	-72.18350696
4.34432235	-78.29599254
4.35164836	-92.94302616
4.35897437	-85.48993611
4.36630038	-77.79132279
4.37362638	-74.26450011
4.38095239	-79.60219624
4.38827840	-75.59362075
4.39560441	-76.78151875
4.40293041	-77.62214988
4.41025642	-75.47389887
4.41758243	-75.32409759
4.42490844	-83.24619294
4.43223444	-83.00473355
4.43956045	-80.89073955
4.44688646	-83.10924561
4.45421247	-71.51142882
4.46153847	-73.83329751
4.46886448	-78.89958223
4.47619049	-76.11258781
4.48351649	-83.92861709
4.49084250	-75.20337470
4.49816851	-78.02600058
4.50549452	-76.08032558
4.51282052	-93.21259152
4.52014653	-74.77755580
4.52747254	-74.33786673
4.53479855	-71.42949787
4.54212455	-76.64111370
4.54945056	-86.81475023
4.55677657	-76.74011788
4.56410258	-82.89157766
4.57142858	-78.41325922
4.57875459	-73.41487997
4.58608060	-77.70381923
4.59340660	-76.91708240
4.60073261	-78.36069964
4.60805862	-74.58562576
4.61538463	-75.46976894
4.62271063	-73.86269299
4.63003664	-74.09128805
4.63736265	-74.80069319
4.64468866	-80.72298051
4.65201466	-84.85499593
4.65934067	-71.77076692
4.66666668	-90.65552131
4.67399269	-75.41548017
4.68131869	-78.80227853
4.68864470	-72.22803752
4.69597071	-84.79537598
4.70329671	-91.03101356
4.71062272	-81.08282703
4.71794873	-97.16960836
4.72527474	-97.22057164
4.73260074	-82.83379358
4.73992675	-83.03679328
4.74725276	-75.81173205
4.75457877	-73.82759588
4.76190477	-79.25590913
4.76923078	-78.57156108
4.77655679	-73.93771584
4.78388280	-87.17584663
4.79120880	-82.78892046
4.79853481	-77.72878701
4.80586082	-76.64627178
4.81318682	-84.60383732
4.82051283	-76.14767625
4.82783884	-88.70272849
4.83516485	-74.96176851
4.84249085	-72.65490726
4.84981686	-73.94253529
4.85714287	-74.11938532
4.86446888	-76.48859865
4.87179488	-82.69335798
4.87912089	-78.42389928
4.88644690	-75.45322670
4.89377291	-86.07388562
4.90109891	-83.21806461
4.90842492	-73.30067050
4.91575093	-78.07338726
4.92307694	-80.89312756
4.93040294	-74.26752050
4.93772895	-76.05653489
4.94505496	-80.97526957
4.95238096	-84.25705091
4.95970697	-85.71117923
4.96703298	-80.06898329
4.97435899	-74.69819859
4.98168499	-76.07020328
4.98901100	-82.65918399
4.99633701	-88.47256846
5.00366302	-79.90755429
5.01098902	-75.10899900
5.01831503	-84.41951462
5.02564104	-73.61522803
5.03296705	-82.00990406
5.04029305	-84.52899284
5.04761906	-92.88882820
5.05494507	-74.65877411
5.06227107	-75.97891147
5.06959708	-78.82009923
5.07692309	-78.82179835
5.08424910	-74.24540860
5.09157510	-79.20811023
5.09890111	-77.65579052
5.10622712	-83.17253593
5.11355313	-77.05244470
5.12087913	-76.58925152
5.12820514	-73.69053504
5.13553115	-84.43161189
5.14285716	-86.69813132
5.15018316	-74.98985190
5.15750917	-80.83097300
5.16483518	-71.89369094
5.17216118	-73.09062706
5.17948719	-71.86361440
5.18681320	-77.84545789
5.19413921	-76.79189081
5.20146521	-90.84228071
5.20879122	-86.58823962
5.21611723	-80.27001066
5.22344324	-73.99812182
5.23076924	-78.80531413
5.23809525	-89.57353785
5.24542126	-77.06700043
5.25274727	-76.19244557
5.26007327	-75.44127876
5.26739928	-76.60719116
5.27472529	-76.51366159
5.28205129	-81.10247922
5.28937730	-82.07290967
5.29670331	-78.04767078
5.30402932	-80.24435210
5.31135532	-87.73070847
5.31868133	-84.75984300
5.32600734	-76.25977039
5.33333335	-71.53157569
5.34065935	-81.22805938
5.34798536	-79.48609493
5.35531137	-74.05756400
5.36263738	-73.35859982
5.36996338	-81.27680922
5.37728939	-91.49752075
5.38461540	-76.75536264
5.39194141	-74.90003650
5.39926741	-81.63011464
5.40659342	-71.04307549
5.41391943	-71.43592883
5.42124543	-72.93330808
5.42857144	-69.60969969
5.43589745	-83.03955296
5.44322346	-83.23613069
5.45054946	-76.43323832
5.45787547	-79.21578712
5.46520148	-81.23405449
5.47252749	-70.82340719
5.47985349	-81.42164838
5.48717950	-77.69529094
5.49450551	-79.43599067
5.50183152	-79.60302428
5.50915752	-74.86766303
5.51648353	-74.65296772
5.52380954	-75.36914918
5.53113554	-70.62298158
5.53846155	-75.56661593
5.54578756	-76.98628733
5.55311357	-76.95128482
5.56043957	-81.59185949
5.56776558	-90.39658687
5.57509159	-79.41777989
5.58241760	-83.77385181
5.58974360	-86.50171670
5.59706961	-82.29248453
5.60439562	-74.27584258
5.61172163	-78.55707873
5.61904763	-89.11712982
5.62637364	-76.91786020
5.63369965	-84.32792403
5.64102565	-77.63596786
5.64835166	-85.49448479
5.65567767	-82.11648053
5.66300368	-96.78037663
5.67032968	-79.02539120
5.67765569	-72.76700915
5.68498170	-72.31086397
5.69230771	-72.51065636
5.69963371	-83.14376337
5.70695972	-77.26135379
5.71428573	-73.24602188
5.72161174	-77.83605543
5.72893774	-77.76367201
5.73626375	-87.95247150
5.74358976	-81.48009899
5.75091576	-83.45711256
5.75824177	-80.46448570
5.76556778	-80.83735876
5.77289379	-81.28927899
5.78021979	-77.40972003
5.78754580	-85.40724233
5.79487181	-94.06196471
5.80219782	-77.73072348
5.80952382	-81.52138273
5.81684983	-78.40607093
5.82417584	-75.34306301
5.83150185	-78.10025371
5.83882785	-85.65893348
5.84615386	-71.17973615
5.85347987	-76.68379263
5.86080588	-74.66421613
5.86813188	-73.01383835
5.87545789	-71.73990916
5.88278390	-71.60284918
5.89010990	-79.91253645
5.89743591	-86.36795800
5.90476192	-79.20329958
5.91208793	-82.96143629
5.91941393	-84.93475295
5.92673994	-81.04483974
5.93406595	-83.31539015
5.94139196	-82.05491344
5.94871796	-80.23942558
5.95604397	-74.62012347
5.96336998	-78.78867091
5.97069599	-82.85256847
5.97802199	-80.84400373
5.98534800	-79.69428890
5.99267401	-71.75909906
6.00000001	-74.34691496
6.00732602	-78.76872533
6.01465203	-76.92285031
6.02197804	-76.82816171
6.02930404	-82.11344872
6.03663005	-78.40312170
6.04395606	-95.99718742
6.05128207	-78.17904072
6.05860807	-88.79364402
6.06593408	-77.11642523
6.07326009	-79.65305686
6.08058610	-71.86344708
6.08791210	-74.06107235
6.09523811	-87.53463664
6.10256412	-78.43952245
6.10989012	-79.37019879
6.11721613	-80.31264708
6.12454214	-78.29433313
6.13186815	-73.40434150
6.13919415	-74.98198690
6.14652016	-89.23794363
6.15384617	-75.41486232
6.16117218	-77.45563480
6.16849818	-83.39676589
6.17582419	-75.99808609
6.18315020	-71.16150037
6.19047621	-78.35419885
6.19780221	-86.55849774
6.20512822	-86.92230357
6.21245423	-79.02023793
6.21978023	-76.25907100
6.22710624	-73.01668713
6.23443225	-82.26249899
6.24175826	-81.79925377
6.24908426	-79.17284994
6.25641027	-88.56254536
6.26373628	-74.18431689
6.27106229	-73.51862444
6.27838829	-86.76090264
6.28571430	-77.03844731
6.29304031	-79.03083201
6.30036632	-78.15431119
6.30769232	-77.58999203
6.31501833	-73.01625723
6.32234434	-82.98317858
6.32967035	-75.25210287
6.33699635	-78.48301605
6.34432236	-73.11231304
6.35164837	-79.41011250
6.35897437	-82.55283029
6.36630038	-84.81790363
6.37362639	-77.24000790
6.38095240	-82.77146778
6.38827840	-76.01294574
6.39560441	-71.93477020
6.40293042	-78.48800093
6.41025643	-80.40249742
6.41758243	-86.97816244
6.42490844	-92.97570047
6.43223445	-74.89501405
6.43956046	-84.54965642
6.44688646	-76.21756355
6.45421247	-81.67223816
6.46153848	-85.84441931
6.46886448	-80.76256910
6.47619049	-80.05285245
6.48351650	-81.76975758
6.49084251	-81.27863143
6.49816851	-85.69345328
6.50549452	-72.60038828
6.51282053	-73.40195509
6.52014654	-77.20151590
6.52747254	-76.21232682
6.53479855	-83.02014819
6.54212456	-84.13299723
6.54945057	-74.17861928
6.55677657	-71.69863410
6.56410258	-76.67253379
6.57142859	-78.13822271
6.57875459	-74.38050176
6.58608060	-75.74235118
6.59340661	-80.33365438
6.60073262	-87.24125340
6.60805862	-75.68265516
6.61538463	-78.87877376
6.62271064	-79.46184399
6.63003665	-74.81272252
6.63736265	-90.50397136
6.64468866	-78.73684288
6.65201467	-78.57439596
6.65934068	-76.62724789
6.66666668	-77.65050901
6.67399269	-75.15361441
6.68131870	-75.94877363
6.68864470	-77.19743387
6.69597071	-82.29198994
6.70329672	-78.46740478
6.71062273	-76.63212603
6.71794873	-77.07603266
6.72527474	-85.53978975
6.73260075	-74.06537055
6.73992676	-78.76218016
6.74725276	-75.60382702
6.75457877	-72.88450438
6.76190478	-78.62685284
6.76923079	-74.23952238
6.77655679	-76.25767814
6.78388280	-72.96623977
6.79120881	-76.34082008
6.79853482	-82.55332227
6.80586082	-83.82161140
6.81318683	-80.90072600
6.82051284	-77.13094446
6.82783884	-95.78911431
6.83516485	-74.29729676
6.84249086	-75.71174405
6.84981687	-111.87042537
6.85714287	-78.22045428
6.86446888	-83.18366775
6.87179489	-78.15662050
6.87912090	-81.72725683
6.88644690	-77.24304386
6.89377291	-75.53462428
6.90109892	-87.85237987
6.90842493	-75.16889603
6.91575093	-79.42387669
6.92307694	-77.21696673
6.93040295	-81.16043461
6.93772895	-81.77116090
6.94505496	-74.45180080
6.95238097	-78.41652368
6.95970698	-80.75944601
6.96703298	-73.30113771
6.97435899	-72.72173801
6.98168500	-83.01013926
6.98901101	-78.20584323
6.99633701	-85.08895832
7.00366302	-82.27830423
7.01098903	-81.24900562
7.01831504	-92.11156026
7.02564104	-76.81504867
7.03296705	-81.53299278
7.04029306	-92.44994509
7.04761906	-78.09484400
7.05494507	-85.53752833
7.06227108	-71.25275239
7.06959709	-74.33878149
7.07692309	-72.86186770
7.08424910	-73.92654827
7.09157511	-76.48839319
7.09890112	-77.81811241
7.10622712	-78.96189298
7.11355313	-73.92086730
7.12087914	-78.52596942
7.12820515	-76.66857233
7.13553115	-78.68871953
7.14285716	-72.77017607
7.15018317	-73.58407362
7.15750917	-79.24979316
7.16483518	-81.53848180
7.17216119	-87.06438312
7.17948720	-78.73558803
7.18681320	-77.83563118
7.19413921	-83.29142573
7.20146522	-87.48624633
7.20879123	-89.17017669
7.21611723	-78.64991606
7.22344324	-77.58211809
7.23076925	-78.77541460
7.23809526	-88.48266435
7.24542126	-76.82141437
7.25274727	-75.12427584
7.26007328	-88.44540378
7.26739929	-82.99651135
7.27472529	-96.51291925
7.28205130	-77.67719397
7.28937731	-79.38200146
7.29670331	-78.57352565
7.30402932	-78.52562243
7.31135533	-73.75430091
7.31868134	-84.68367470
7.32600734	-93.96532368
7.33333335	-75.51484055
7.34065936	-77.65405045
7.34798537	-85.12128186
7.35531137	-77.81314727
7.36263738	-80.29169693
7.36996339	-75.15977348
7.37728940	-79.44597912
7.38461540	-84.48115442
7.39194141	-84.49170459
7.39926742	-79.15773913
7.40659342	-76.21586434
7.41391943	-75.95636156
7.42124544	-77.95616110
7.42857145	-76.97461076
7.43589745	-81.73391539
7.44322346	-75.88817820
7.45054947	-79.39655820
7.45787548	-84.07554189
7.46520148	-71.46162382
7.47252749	-80.06395723
7.47985350	-77.17501373
7.48717951	-80.52822136
7.49450551	-73.61727290
7.50183152	-84.83532304
7.50915753	-73.02866410
7.51648353	-83.61963967
7.52380954	-80.84754199
7.53113555	-91.95333497
7.53846156	-75.99866130
7.54578756	-70.34001174
7.55311357	-72.84974856
7.56043958	-76.12849980
7.56776559	-74.15529961
7.57509159	-78.54899270
7.58241760	-75.62105936
7.58974361	-76.94601835
7.59706962	-68.98042930
7.60439562	-72.59082003
7.61172163	-80.54791731
7.61904764	-83.16716098
7.62637364	-77.09204259
7.63369965	-73.60494314
7.64102566	-76.24363714
7.64835167	-75.86115898
7.65567767	-71.08751677
7.66300368	-80.06115890
7.67032969	-81.12539394
7.67765570	-77.02725765
7.68498170	-77.62599491
7.69230771	-75.10567852
7.69963372	-81.78029752
7.70695973	-81.78739206
7.71428573	-79.83420678
7.72161174	-89.36573131
7.72893775	-78.45856873
