# Menlo Systems GmbH ScanControl
# Program Version 1.3.3
# Start: -327.00000000 ps, Average over 100 waveforms. Timestamp: 2026-05-07T11:49:52
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Frequency [THz]	THz Signal [a.u.]
7.50915754	-80.78214817
7.51648355	-82.21140493
7.52380956	-83.83284456
7.53113556	-78.61541258
7.53846157	-75.19772014
7.54578758	-89.26985092
7.55311359	-80.28690122
7.56043959	-80.16976756
7.56776560	-81.50660902
7.57509161	-83.33064150
7.58241761	-82.74980594
7.58974362	-78.52965924
7.59706963	-79.43396462
7.60439564	-84.59989601
7.61172164	-81.70899398
7.61904765	-80.98367580
7.62637366	-74.15736730
7.63369967	-78.48290215
7.64102567	-83.69207370
7.64835168	-81.18058659
7.65567769	-77.74612346
7.66300370	-81.06904883
7.67032970	-78.82045428
7.67765571	-78.00091993
7.68498172	-82.46043161
7.69230773	-91.14812991
7.69963373	-82.79910475
7.70695974	-82.78968698
7.71428575	-74.68542729
7.72161175	-76.13105035
7.72893776	-85.07061619
7.73626377	-75.40074452
7.74358978	-82.24692662
7.75091578	-87.42994084
7.75824179	-79.42697924
7.76556780	-79.29014743
7.77289381	-82.68554533
7.78021981	-79.02476196
7.78754582	-73.52332534
7.79487183	-84.98116226
7.80219784	-72.61789238
7.80952384	-77.31189048
7.81684985	-88.67703034
7.82417586	-83.62948561
7.83150186	-73.33539762
7.83882787	-76.07061336
7.84615388	-78.55039638
7.85347989	-78.76446504
7.86080589	-74.58100881
7.86813190	-72.44602213
7.87545791	-76.93242049
7.88278392	-84.57688818
7.89010992	-90.88084552
7.89743593	-78.57884922
7.90476194	-74.58018906
7.91208795	-77.25974800
7.91941395	-78.57091717
7.92673996	-76.51800556
7.93406597	-89.05234369
7.94139198	-84.39473183
7.94871798	-77.89060634
7.95604399	-82.96281209
7.96337000	-97.79475353
7.97069600	-83.45052175
7.97802201	-86.54540587
7.98534802	-81.28218712
7.99267403	-79.00902320
8.00000003	-83.32678107
8.00732604	-88.07755819
8.01465205	-83.44334134
8.02197806	-78.64189215
8.02930406	-78.45659080
8.03663007	-78.23949996
8.04395608	-81.59577794
8.05128209	-76.14289685
8.05860809	-81.35001858
8.06593410	-73.74427501
8.07326011	-74.91131645
8.08058611	-77.92002570
8.08791212	-79.30045460
8.09523813	-86.42271598
8.10256414	-80.24703652
8.10989014	-77.14242198
8.11721615	-79.13982431
8.12454216	-87.29018294
8.13186817	-74.15462728
8.13919417	-72.26559855
8.14652018	-71.12622123
8.15384619	-79.06831268
8.16117220	-76.67507275
8.16849820	-80.46018077
8.17582421	-73.15526066
8.18315022	-78.89284154
8.19047623	-84.17311474
8.19780223	-74.43430882
8.20512824	-79.69423807
8.21245425	-90.25150792
8.21978025	-90.09406210
8.22710626	-76.96599831
8.23443227	-73.89600544
8.24175828	-72.63907764
8.24908428	-79.61413395
8.25641029	-78.39728017
8.26373630	-98.24092982
8.27106231	-79.45567970
8.27838831	-81.52846011
8.28571432	-97.96404471
8.29304033	-75.62656918
8.30036634	-73.68120223
8.30769234	-79.84315513
8.31501835	-79.54466017
8.32234436	-77.89092435
8.32967037	-87.17192491
8.33699637	-85.24732432
8.34432238	-92.94447415
8.35164839	-90.63049025
8.35897439	-77.31870140
8.36630040	-78.21579534
8.37362641	-78.90611931
8.38095242	-80.74489691
8.38827842	-74.28238482
8.39560443	-82.46682640
8.40293044	-79.87059183
8.41025645	-77.30896132
8.41758245	-76.61489604
8.42490846	-82.91512411
8.43223447	-79.78734716
8.43956048	-77.76841789
8.44688648	-81.29548595
8.45421249	-73.76396041
8.46153850	-80.63133196
8.46886450	-85.54389403
8.47619051	-84.09357754
8.48351652	-78.57666786
8.49084253	-74.59155954
8.49816853	-76.52938618
8.50549454	-74.58757474
8.51282055	-75.33430667
8.52014656	-84.73292099
8.52747256	-78.48548581
8.53479857	-86.74067785
8.54212458	-75.16201286
8.54945059	-85.30946801
8.55677659	-74.87654867
8.56410260	-80.21047994
8.57142861	-80.91915826
8.57875462	-80.37903361
8.58608062	-83.89525869
8.59340663	-77.84860255
8.60073264	-74.62519129
8.60805864	-79.04594857
8.61538465	-104.65740771
8.62271066	-76.00629844
8.63003667	-75.41103939
8.63736267	-79.98063863
8.64468868	-73.26057346
8.65201469	-79.47587895
8.65934070	-81.27662782
8.66666670	-85.66269948
8.67399271	-84.22584375
8.68131872	-92.88780678
8.68864473	-72.65020784
8.69597073	-73.91099644
8.70329674	-78.31243047
8.71062275	-71.31993690
8.71794876	-86.64782156
8.72527476	-74.57361279
8.73260077	-79.24445213
8.73992678	-81.50344078
8.74725278	-78.86790874
8.75457879	-88.42590249
8.76190480	-84.34644858
8.76923081	-75.66843077
8.77655681	-89.21558407
8.78388282	-77.18234247
8.79120883	-82.86750945
8.79853484	-82.00912393
8.80586084	-77.50459213
8.81318685	-77.00033092
8.82051286	-79.20374307
8.82783887	-80.20330641
8.83516487	-77.92039223
8.84249088	-78.04745214
8.84981689	-76.13718952
8.85714289	-77.71108144
8.86446890	-72.39186629
8.87179491	-85.00224004
8.87912092	-80.82302802
8.88644692	-77.17378005
8.89377293	-77.06277120
8.90109894	-79.73324662
8.90842495	-76.56104001
8.91575095	-77.54591351
8.92307696	-78.48943980
8.93040297	-75.93722471
8.93772898	-78.57720526
8.94505498	-92.02425520
8.95238099	-84.07704110
8.95970700	-82.37019722
8.96703301	-77.71634231
8.97435901	-78.50794985
8.98168502	-82.19057419
8.98901103	-74.63397221
8.99633703	-74.68265626
9.00366304	-87.48924614
9.01098905	-80.03059454
9.01831506	-79.00543976
9.02564106	-84.49612796
9.03296707	-78.44172575
9.04029308	-85.40108980
9.04761909	-93.59963397
9.05494509	-77.62231957
9.06227110	-88.65364048
9.06959711	-72.67299445
9.07692312	-75.18544140
9.08424912	-83.88435993
9.09157513	-78.55817781
9.09890114	-84.09687374
9.10622714	-81.27453469
9.11355315	-70.73200388
9.12087916	-83.99102947
9.12820517	-73.14968896
9.13553117	-74.10410353
9.14285718	-79.93928848
9.15018319	-78.23182037
9.15750920	-76.63888063
9.16483520	-76.45994184
9.17216121	-74.84622129
9.17948722	-82.09737562
9.18681323	-76.42304076
9.19413923	-79.50232117
9.20146524	-92.44842888
9.20879125	-98.68632757
9.21611726	-88.69598964
9.22344326	-82.62364725
9.23076927	-111.91849382
9.23809528	-83.39567720
9.24542128	-77.85259340
9.25274729	-84.64302994
9.26007330	-82.30148425
9.26739931	-89.57272949
9.27472531	-90.91227992
9.28205132	-83.51130771
9.28937733	-75.15441974
9.29670334	-74.73799553
9.30402934	-90.97252447
9.31135535	-80.33307821
9.31868136	-78.53567887
9.32600737	-89.51475591
9.33333337	-77.48499044
9.34065938	-83.37524443
9.34798539	-75.57918585
9.35531140	-86.71432810
9.36263740	-73.57833284
9.36996341	-78.23313730
9.37728942	-75.79664351
9.38461542	-83.89682645
9.39194143	-73.30181231
9.39926744	-72.89161483
9.40659345	-68.65761962
9.41391945	-87.17147567
9.42124546	-78.80885881
9.42857147	-85.32108882
9.43589748	-71.22525657
9.44322348	-75.72989227
9.45054949	-74.84170067
9.45787550	-77.28925187
9.46520151	-77.57468918
9.47252751	-85.39366542
9.47985352	-73.40837406
9.48717953	-79.94037851
9.49450553	-113.20486697
9.50183154	-81.46467558
9.50915755	-78.41453861
9.51648356	-81.96845581
9.52380956	-88.99958696
9.53113557	-76.87813378
9.53846158	-74.23698190
9.54578759	-76.57639244
9.55311359	-84.31822505
9.56043960	-77.34364532
9.56776561	-83.04409936
9.57509162	-72.62188608
9.58241762	-74.57812764
9.58974363	-70.38966854
9.59706964	-75.29197697
9.60439565	-75.93228509
9.61172165	-77.93721734
9.61904766	-73.19320061
9.62637367	-82.71071081
9.63369967	-71.31049785
9.64102568	-84.65220252
9.64835169	-74.48943752
9.65567770	-84.19574295
9.66300370	-81.59921862
9.67032971	-78.60125877
9.67765572	-80.97415128
9.68498173	-81.74853782
9.69230773	-75.27755196
9.69963374	-82.06891610
9.70695975	-71.59731986
9.71428576	-73.34727328
9.72161176	-79.60209765
9.72893777	-86.94474781
9.73626378	-73.80412214
9.74358979	-74.64181971
9.75091579	-71.50800704
9.75824180	-70.21139867
9.76556781	-74.84133936
9.77289381	-87.20027383
9.78021982	-80.67094972
9.78754583	-79.78556175
9.79487184	-79.67899107
9.80219784	-76.97415203
9.80952385	-83.94190794
9.81684986	-73.22409665
9.82417587	-82.86552847
9.83150187	-77.50774725
9.83882788	-88.79338036
9.84615389	-75.40389321
9.85347990	-95.09285622
9.86080590	-73.96223154
9.86813191	-74.45489072
9.87545792	-77.24488478
9.88278392	-78.86713068
9.89010993	-84.11131059
9.89743594	-78.73837999
9.90476195	-75.76398345
9.91208795	-82.30997226
9.91941396	-74.12635994
9.92673997	-86.63758211
9.93406598	-82.37223357
9.94139198	-90.68160949
9.94871799	-78.25084666
9.95604400	-80.94061368
9.96337001	-82.77447683
9.97069601	-81.36363326
9.97802202	-77.11938345
9.98534803	-75.79454078
9.99267404	-85.35853627
10.00000004	-89.12312428
10.00732605	-80.75652795
10.01465206	-85.86915497
10.02197806	-78.97598346
10.02930407	-73.45954282
10.03663008	-82.82628222
10.04395609	-80.07179751
10.05128209	-83.82846148
10.05860810	-83.25348831
10.06593411	-82.34285545
10.07326012	-86.05764337
10.08058612	-77.36219566
10.08791213	-87.96289492
10.09523814	-79.54776011
10.10256415	-76.48425176
10.10989015	-80.91907119
10.11721616	-75.42072785
10.12454217	-78.91219281
10.13186818	-88.85935035
10.13919418	-92.91058248
10.14652019	-80.93433416
10.15384620	-77.33979505
10.16117220	-76.36107822
10.16849821	-80.90496379
10.17582422	-79.35420214
10.18315023	-76.53907214
10.19047623	-75.65027809
10.19780224	-73.72411679
10.20512825	-80.97248976
10.21245426	-78.55499926
10.21978026	-85.31734995
10.22710627	-95.79416762
10.23443228	-85.09587191
10.24175829	-76.62249761
10.24908429	-78.61708148
10.25641030	-75.64867641
10.26373631	-75.32711673
10.27106231	-88.62840288
10.27838832	-76.33354847
10.28571433	-77.51681240
10.29304034	-71.52026675
10.30036634	-73.93525965
10.30769235	-75.84797603
10.31501836	-78.28605275
10.32234437	-78.43947594
10.32967037	-89.84626234
10.33699638	-83.50981268
10.34432239	-89.03023838
10.35164840	-75.05773927
10.35897440	-77.85653400
10.36630041	-78.00687856
10.37362642	-77.97013769
10.38095243	-79.55047385
10.38827843	-79.09759020
10.39560444	-85.35411094
10.40293045	-87.68559520
10.41025645	-82.52568555
10.41758246	-80.04795972
10.42490847	-74.25723315
10.43223448	-80.58347553
10.43956048	-97.81834066
10.44688649	-78.03123230
10.45421250	-78.18533017
10.46153851	-85.47043117
10.46886451	-77.21113500
10.47619052	-86.81591096
10.48351653	-76.22184421
10.49084254	-75.79613825
10.49816854	-75.23095371
10.50549455	-78.50581319
10.51282056	-78.35809073
10.52014656	-78.74838749
10.52747257	-81.01018071
10.53479858	-85.27998605
10.54212459	-87.19349480
10.54945059	-90.56170410
10.55677660	-84.59274724
10.56410261	-83.93503200
10.57142862	-79.74801196
10.57875462	-81.80712863
10.58608063	-76.57312424
10.59340664	-74.51678948
10.60073265	-73.18136163
10.60805865	-81.26893203
10.61538466	-75.41133330
10.62271067	-83.11469110
10.63003668	-74.94385320
10.63736268	-83.77136532
10.64468869	-95.84373275
10.65201470	-73.43011855
10.65934070	-78.75996126
10.66666671	-78.37396612
10.67399272	-77.52895129
10.68131873	-73.97042317
10.68864473	-79.89193783
10.69597074	-94.95210933
10.70329675	-81.98299151
10.71062276	-75.22510458
10.71794876	-74.58305158
10.72527477	-75.75544295
10.73260078	-75.08378121
10.73992679	-82.61060549
10.74725279	-75.58900358
10.75457880	-86.74741233
10.76190481	-92.44344127
10.76923082	-83.93677611
10.77655682	-84.26483581
10.78388283	-84.89599556
10.79120884	-94.39128749
10.79853484	-83.68695776
10.80586085	-92.59500669
10.81318686	-91.93871564
10.82051287	-83.04478840
10.82783887	-95.18765219
10.83516488	-79.62858013
10.84249089	-72.76284918
10.84981690	-85.79927003
10.85714290	-87.50028618
10.86446891	-73.26434254
10.87179492	-78.37600562
10.87912093	-70.90660887
10.88644693	-71.59429773
10.89377294	-82.27058969
10.90109895	-76.64943759
10.90842495	-85.59805179
10.91575096	-78.82134335
10.92307697	-86.43623192
10.93040298	-74.58463768
10.93772898	-83.90241640
10.94505499	-76.92081184
10.95238100	-76.00304648
10.95970701	-87.02646558
10.96703301	-84.71658960
10.97435902	-72.38880393
10.98168503	-73.46041328
10.98901104	-78.36170381
10.99633704	-69.93570097
11.00366305	-70.43235831
11.01098906	-74.06117776
11.01831507	-84.42205498
11.02564107	-75.17890136
11.03296708	-74.68765922
11.04029309	-78.48449111
11.04761909	-80.06402788
11.05494510	-78.87230303
11.06227111	-78.65884509
11.06959712	-74.28502758
11.07692312	-78.49305712
11.08424913	-68.59487794
11.09157514	-75.50955897
11.09890115	-84.27294355
11.10622715	-74.02821614
11.11355316	-73.81615419
11.12087917	-82.40677069
11.12820518	-85.78683729
11.13553118	-108.94658807
11.14285719	-78.78025496
11.15018320	-85.65692420
11.15750921	-73.26824189
11.16483521	-80.04105925
11.17216122	-75.72336868
11.17948723	-71.87964690
11.18681323	-87.62719849
11.19413924	-74.88906127
11.20146525	-78.44137638
11.20879126	-79.61319502
11.21611726	-75.85437115
11.22344327	-74.61852465
11.23076928	-74.85397525
11.23809529	-87.88025132
11.24542129	-79.99866940
11.25274730	-74.54635723
11.26007331	-71.65280164
11.26739932	-72.27870477
11.27472532	-80.65849789
11.28205133	-82.20444316
11.28937734	-78.83363889
11.29670334	-78.98954956
11.30402935	-92.01734257
11.31135536	-76.97849411
11.31868137	-76.37488802
11.32600737	-87.08385014
11.33333338	-99.60571011
11.34065939	-90.29164407
11.34798540	-81.91560994
11.35531140	-86.85478739
11.36263741	-86.45086957
11.36996342	-73.83603029
11.37728943	-73.47747401
11.38461543	-79.40746245
11.39194144	-73.86751591
11.39926745	-84.26132954
11.40659346	-78.42420020
11.41391946	-75.37736397
11.42124547	-90.52925416
11.42857148	-78.58419723
11.43589748	-81.30898174
11.44322349	-77.08283408
11.45054950	-75.44703400
11.45787551	-71.16288392
11.46520151	-77.92196742
11.47252752	-83.94918650
11.47985353	-78.49273335
11.48717954	-98.24359423
11.49450554	-89.66264456
11.50183155	-79.94884038
11.50915756	-73.68176958
11.51648357	-86.17020001
11.52380957	-74.87632410
11.53113558	-81.14235711
11.53846159	-77.82286537
11.54578759	-85.21269858
11.55311360	-76.35899489
11.56043961	-89.57770386
11.56776562	-74.13148926
11.57509162	-93.97588144
11.58241763	-73.35634959
11.58974364	-77.21996570
11.59706965	-73.69839585
11.60439565	-74.47008029
11.61172166	-87.49758222
11.61904767	-79.36127189
11.62637368	-80.85798929
11.63369968	-80.63021502
11.64102569	-90.41381065
11.64835170	-73.31306394
11.65567771	-83.21131333
11.66300371	-82.80021823
11.67032972	-75.27511311
11.67765573	-74.83325283
11.68498173	-77.78316376
11.69230774	-82.70294364
11.69963375	-84.44077929
11.70695976	-78.61493752
11.71428576	-84.22215710
11.72161177	-98.43888578
11.72893778	-81.48418469
11.73626379	-81.33486582
11.74358979	-92.31260288
11.75091580	-81.55443529
11.75824181	-82.02409803
11.76556782	-78.86308734
11.77289382	-92.24871010
11.78021983	-76.61629468
11.78754584	-85.67847197
11.79487185	-81.49947066
11.80219785	-100.94511591
11.80952386	-72.22685181
11.81684987	-73.65478525
11.82417587	-98.83166142
11.83150188	-82.74993204
11.83882789	-81.65628013
11.84615390	-81.42570891
11.85347990	-76.26990399
11.86080591	-83.27893874
11.86813192	-92.75215303
11.87545793	-88.40324514
11.88278393	-86.07399774
11.89010994	-78.76828354
11.89743595	-84.83903670
11.90476196	-81.52197037
11.91208796	-80.69784035
11.91941397	-79.87885583
11.92673998	-75.76108989
11.93406598	-86.57446658
11.94139199	-83.64416397
11.94871800	-75.92921321
11.95604401	-76.27843363
11.96337001	-81.90228622
11.97069602	-80.31749766
11.97802203	-80.05656421
11.98534804	-72.23412208
11.99267404	-80.88088922
12.00000005	-71.50297427
12.00732606	-85.42173928
12.01465207	-87.44933019
12.02197807	-74.42029158
12.02930408	-90.10812272
12.03663009	-83.18307530
12.04395610	-69.54053108
12.05128210	-68.94786811
12.05860811	-75.32343243
12.06593412	-79.88314600
12.07326012	-81.69631989
12.08058613	-83.91466313
12.08791214	-78.14170648
12.09523815	-81.43641180
12.10256415	-87.14773748
12.10989016	-81.18799794
12.11721617	-76.13633128
12.12454218	-76.45370893
12.13186818	-87.28252684
12.13919419	-79.46747676
12.14652020	-74.85543813
12.15384621	-79.64264265
12.16117221	-76.42708134
12.16849822	-80.55576374
12.17582423	-73.78985865
12.18315024	-73.87975405
12.19047624	-82.01544471
12.19780225	-78.80603969
12.20512826	-78.10080610
12.21245426	-83.34019951
12.21978027	-82.77909588
12.22710628	-83.26559051
12.23443229	-83.11214486
12.24175829	-77.79923753
12.24908430	-75.84045084
12.25641031	-78.67531564
12.26373632	-83.41780508
12.27106232	-86.73294559
12.27838833	-81.51105716
12.28571434	-88.02190220
12.29304035	-80.60257343
12.30036635	-91.09219051
12.30769236	-83.58270842
12.31501837	-82.37933822
12.32234437	-83.79167779
12.32967038	-98.73059343
12.33699639	-78.42384947
12.34432240	-72.68385006
12.35164840	-75.17595290
12.35897441	-78.98458428
12.36630042	-76.73131098
12.37362643	-72.65187088
12.38095243	-72.46252440
12.38827844	-86.67104076
12.39560445	-72.75396866
12.40293046	-80.28255440
12.41025646	-80.69276751
12.41758247	-79.96120223
12.42490848	-77.31106843
12.43223449	-77.16454822
12.43956049	-71.16776419
12.44688650	-70.79501329
12.45421251	-81.95512776
12.46153851	-86.43396514
12.46886452	-82.74230363
12.47619053	-84.90359506
12.48351654	-78.11942328
12.49084254	-77.16889225
12.49816855	-82.81286762
12.50549456	-80.86747447
12.51282057	-77.42314888
12.52014657	-86.65308627
12.52747258	-83.18280131
12.53479859	-73.55831172
12.54212460	-76.41396433
12.54945060	-79.37447000
12.55677661	-74.68917580
12.56410262	-77.02380337
12.57142862	-71.03059620
12.57875463	-74.21492907
12.58608064	-77.68702601
12.59340665	-81.04070156
12.60073265	-86.28471543
12.60805866	-87.85309376
12.61538467	-78.97797030
12.62271068	-83.53115786
12.63003668	-81.21079062
12.63736269	-76.24425342
12.64468870	-77.97009171
12.65201471	-74.36470675
12.65934071	-74.73556893
12.66666672	-91.51320742
12.67399273	-74.43012381
12.68131874	-79.83982297
12.68864474	-82.17373361
12.69597075	-81.39331314
12.70329676	-78.91461639
12.71062276	-76.65150472
12.71794877	-78.76092738
12.72527478	-77.47124709
12.73260079	-83.58201671
12.73992679	-79.96269868
12.74725280	-77.70815822
12.75457881	-78.60741211
12.76190482	-79.99256667
12.76923082	-80.93550850
12.77655683	-80.76382100
12.78388284	-80.10060960
12.79120885	-74.43197296
12.79853485	-85.62988444
12.80586086	-83.93610297
12.81318687	-74.92998557
12.82051288	-82.78995766
12.82783888	-74.85531673
12.83516489	-78.76301886
12.84249090	-76.53476889
12.84981690	-82.40008935
12.85714291	-88.25533713
12.86446892	-80.27402225
12.87179493	-79.38113441
12.87912093	-85.16450568
12.88644694	-80.04804150
12.89377295	-75.70884965
12.90109896	-83.99307757
12.90842496	-79.18936984
12.91575097	-84.92249615
12.92307698	-75.79468002
12.93040299	-78.98467491
12.93772899	-80.73555051
12.94505500	-75.06132817
12.95238101	-79.59332013
12.95970701	-78.10807982
12.96703302	-70.92684118
12.97435903	-74.91849068
12.98168504	-76.85757729
12.98901104	-72.25392180
12.99633705	-83.30741651
13.00366306	-74.28121360
13.01098907	-81.00537181
13.01831507	-77.12748856
13.02564108	-79.47866092
13.03296709	-76.54324011
13.04029310	-78.51793691
13.04761910	-82.33497781
13.05494511	-81.21863916
13.06227112	-75.40380028
13.06959713	-77.12650677
13.07692313	-77.52785552
13.08424914	-78.60747010
13.09157515	-78.06634265
13.09890115	-86.95196035
13.10622716	-76.00762532
13.11355317	-83.12198626
13.12087918	-82.46348882
13.12820518	-86.17975913
13.13553119	-76.47437200
13.14285720	-78.07009707
13.15018321	-75.01418791
13.15750921	-80.11098801
13.16483522	-74.60611053
13.17216123	-79.83554290
13.17948724	-82.03124794
13.18681324	-76.79296866
13.19413925	-83.35787746
13.20146526	-73.54980425
13.20879127	-79.10180022
13.21611727	-77.81510246
13.22344328	-80.58397988
13.23076929	-77.70376237
13.23809529	-89.39782981
13.24542130	-77.48316481
13.25274731	-74.30882920
13.26007332	-89.99747840
13.26739932	-85.49979953
13.27472533	-76.45452646
13.28205134	-85.13081474
13.28937735	-79.01118586
13.29670335	-78.20385615
13.30402936	-91.10891653
13.31135537	-74.88535637
13.31868138	-79.70299054
13.32600738	-90.66501508
13.33333339	-88.52404216
13.34065940	-71.81829236
13.34798540	-77.80105848
13.35531141	-73.03518278
13.36263742	-76.07673917
13.36996343	-76.34438322
13.37728943	-75.84251245
13.38461544	-78.06090796
13.39194145	-84.99614597
13.39926746	-92.05847360
13.40659346	-84.91952492
13.41391947	-83.07647842
13.42124548	-82.79129756
13.42857149	-81.30282354
13.43589749	-84.13475627
13.44322350	-90.17933007
13.45054951	-77.02581629
13.45787552	-90.68548226
13.46520152	-79.71960935
13.47252753	-85.21030993
13.47985354	-82.21643297
13.48717954	-76.58876763
13.49450555	-71.47032358
13.50183156	-83.55613654
13.50915757	-85.30152774
13.51648357	-87.86552445
13.52380958	-83.11060985
13.53113559	-83.22205414
13.53846160	-81.73113067
13.54578760	-78.74579860
13.55311361	-78.01407663
13.56043962	-75.87242546
13.56776563	-78.44343775
13.57509163	-77.29093281
13.58241764	-77.58052982
13.58974365	-83.94054561
13.59706965	-80.68031880
13.60439566	-80.51580515
13.61172167	-92.94717944
13.61904768	-80.58097752
13.62637368	-95.02398489
13.63369969	-76.54412148
13.64102570	-85.43191975
13.64835171	-75.21888435
13.65567771	-77.92734196
13.66300372	-80.50831178
13.67032973	-82.15852310
13.67765574	-79.94135775
13.68498174	-85.37599708
13.69230775	-85.72490928
13.69963376	-72.74596041
13.70695977	-76.42200878
13.71428577	-78.21478415
13.72161178	-79.41502656
13.72893779	-78.93824752
13.73626379	-77.85466569
13.74358980	-74.45565639
13.75091581	-74.38006089
13.75824182	-88.69137957
13.76556782	-81.84122486
13.77289383	-75.58500882
13.78021984	-69.85164717
13.78754585	-79.41053516
13.79487185	-80.72281391
13.80219786	-80.24664583
13.80952387	-79.74122304
13.81684988	-85.05929880
13.82417588	-90.54186778
13.83150189	-75.63274408
13.83882790	-77.11152702
13.84615391	-99.85404305
13.85347991	-78.19563594
13.86080592	-75.63755540
13.86813193	-76.69499449
13.87545793	-82.95292600
13.88278394	-78.24972740
13.89010995	-79.96216005
13.89743596	-74.23908882
13.90476196	-79.47856159
13.91208797	-90.49742800
13.91941398	-85.62518077
13.92673999	-84.06609504
13.93406599	-77.45849016
13.94139200	-84.76260469
13.94871801	-77.25893733
13.95604402	-75.39413126
13.96337002	-78.98901806
13.97069603	-86.64571008
13.97802204	-77.73629806
13.98534804	-81.34925397
13.99267405	-84.64398955
14.00000006	-78.84878478
14.00732607	-79.00339005
14.01465207	-83.05365242
14.02197808	-77.80716652
14.02930409	-86.18135325
14.03663010	-77.10692406
14.04395610	-83.29769987
14.05128211	-84.13053824
14.05860812	-80.22519099
14.06593413	-79.05102574
14.07326013	-82.52766899
14.08058614	-86.41707229
14.08791215	-76.67530589
14.09523816	-76.72091658
14.10256416	-89.32517905
14.10989017	-83.01301114
14.11721618	-79.51807260
14.12454218	-79.83801450
14.13186819	-80.29285384
14.13919420	-75.03453909
14.14652021	-98.75762128
14.15384621	-84.25782999
14.16117222	-79.63877335
14.16849823	-74.31639152
14.17582424	-75.49648135
14.18315024	-78.74674665
14.19047625	-74.47927542
14.19780226	-73.87558463
14.20512827	-75.10279378
14.21245427	-75.83030073
14.21978028	-81.78547672
14.22710629	-87.10812768
14.23443230	-74.74629974
14.24175830	-80.03123741
14.24908431	-90.72195477
14.25641032	-78.47346028
14.26373632	-81.18984712
14.27106233	-77.24523439
14.27838834	-77.94962400
14.28571435	-80.88445882
14.29304035	-81.89396753
14.30036636	-77.78539061
14.30769237	-79.81144615
14.31501838	-81.16592042
14.32234438	-80.72224079
14.32967039	-74.83931516
14.33699640	-79.97798638
14.34432241	-73.29893303
14.35164841	-96.70931606
14.35897442	-73.31874914
14.36630043	-78.86957182
14.37362643	-87.54661925
14.38095244	-82.81205147
14.38827845	-80.85357614
14.39560446	-79.36427009
14.40293046	-87.68512269
14.41025647	-88.37251396
14.41758248	-76.46531955
14.42490849	-84.94247034
14.43223449	-91.91933454
14.43956050	-81.52059098
14.44688651	-79.77146951
14.45421252	-72.51447047
14.46153852	-72.05143943
14.46886453	-74.43383309
14.47619054	-79.47992431
14.48351655	-77.37283235
14.49084255	-73.03796417
14.49816856	-73.80423131
14.50549457	-77.59802261
14.51282057	-74.20427644
14.52014658	-82.82434168
14.52747259	-79.41334510
14.53479860	-85.68368315
14.54212460	-85.85086648
14.54945061	-77.82136315
14.55677662	-79.98704350
14.56410263	-71.39861189
14.57142863	-79.33851695
14.57875464	-81.17812601
14.58608065	-81.04272413
14.59340666	-76.72543305
14.60073266	-81.35913842
14.60805867	-97.60718181
14.61538468	-78.37094890
14.62271068	-72.80007848
14.63003669	-79.00507750
14.63736270	-75.81303809
14.64468871	-71.63189658
14.65201471	-80.79996492
14.65934072	-78.06983257
14.66666673	-79.64667558
14.67399274	-82.75247949
14.68131874	-74.47444592
14.68864475	-78.07523208
14.69597076	-88.25654341
14.70329677	-74.33656482
14.71062277	-78.36110104
14.71794878	-92.97902126
14.72527479	-77.86506875
14.73260080	-81.82904163
14.73992680	-77.16052960
14.74725281	-85.10759874
14.75457882	-79.98175670
14.76190482	-77.59774430
14.76923083	-76.02821335
14.77655684	-84.13853308
14.78388285	-80.90806114
14.79120885	-90.94505541
14.79853486	-75.23792007
14.80586087	-79.61549381
14.81318688	-79.03456059
14.82051288	-77.37542286
14.82783889	-73.26875036
14.83516490	-80.25675961
14.84249091	-79.88670671
14.84981691	-85.43220687
14.85714292	-86.27932732
14.86446893	-73.74521523
14.87179494	-79.31677285
14.87912094	-76.70697164
14.88644695	-100.05869156
14.89377296	-81.73449772
14.90109896	-75.81585289
14.90842497	-78.96883758
14.91575098	-79.67201636
14.92307699	-87.30717911
14.93040299	-83.34131648
14.93772900	-76.01058278
14.94505501	-84.22878151
14.95238102	-90.02077671
14.95970702	-79.67702449
14.96703303	-85.16086384
14.97435904	-82.35938732
14.98168505	-85.19041936
14.98901105	-90.87241686
14.99633706	-88.63668339
