# Menlo Systems GmbH ScanControl
# Program Version 1.3.3
# Start: -327.00000000 ps, Average over 100 waveforms. Timestamp: 2026-05-07T11:58:55
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time [ps]	THz Signal [a.u.]
-301.93333338	-0.00008216
-301.90000005	0.00006871
-301.86666672	-0.00002813
-301.83333338	-0.00011633
-301.80000005	-0.00030198
-301.76666672	-0.00008628
-301.73333338	0.00018966
-301.70000005	0.00005360
-301.66666672	-0.00012371
-301.63333338	-0.00014927
-301.60000005	-0.00010326
-301.56666672	-0.00013909
-301.53333338	-0.00019181
-301.50000005	0.00015180
-301.46666672	-0.00019320
-301.43333338	0.00004637
-301.40000005	0.00000169
-301.36666672	-0.00006267
-301.33333338	0.00037666
-301.30000005	0.00003320
-301.26666672	-0.00001225
-301.23333338	-0.00004570
-301.20000005	-0.00006563
-301.16666672	0.00001468
-301.13333338	-0.00019442
-301.10000005	0.00023285
-301.06666672	0.00018587
-301.03333338	0.00028210
-301.00000005	0.00016332
-300.96666672	-0.00029863
-300.93333338	-0.00010089
-300.90000005	0.00001903
-300.86666672	-0.00030017
-300.83333338	-0.00004229
-300.80000005	-0.00021803
-300.76666672	0.00006726
-300.73333338	-0.00001112
-300.70000005	-0.00002006
-300.66666672	-0.00003884
-300.63333338	0.00010630
-300.60000005	-0.00010468
-300.56666672	0.00002898
-300.53333338	0.00038714
-300.50000005	-0.00002156
-300.46666672	0.00011176
-300.43333339	0.00012927
-300.40000005	-0.00011693
-300.36666672	-0.00002885
-300.33333339	-0.00004027
-300.30000005	0.00010640
-300.26666672	0.00023286
-300.23333339	0.00006761
-300.20000005	0.00008701
-300.16666672	0.00006779
-300.13333339	0.00021457
-300.10000005	0.00012211
-300.06666672	0.00037496
-300.03333339	0.00035634
-300.00000005	0.00017214
-299.96666672	0.00028315
-299.93333339	0.00019550
-299.90000005	-0.00026483
-299.86666672	-0.00007761
-299.83333339	0.00003536
-299.80000005	0.00044703
-299.76666672	0.00017475
-299.73333339	0.00017630
-299.70000005	-0.00022855
-299.66666672	-0.00010636
-299.63333339	-0.00023076
-299.60000005	-0.00001515
-299.56666672	-0.00026810
-299.53333339	-0.00016231
-299.50000005	-0.00012179
-299.46666672	-0.00008199
-299.43333339	-0.00010673
-299.40000005	-0.00038833
-299.36666672	-0.00017577
-299.33333339	-0.00005034
-299.30000005	-0.00036450
-299.26666672	-0.00002811
-299.23333339	-0.00004047
-299.20000005	-0.00009028
-299.16666672	0.00003848
-299.13333339	-0.00012117
-299.10000005	-0.00003250
-299.06666672	-0.00042447
-299.03333339	-0.00035310
-299.00000005	-0.00026549
-298.96666672	-0.00025184
-298.93333339	-0.00010328
-298.90000005	-0.00023657
-298.86666672	-0.00031244
-298.83333339	-0.00053259
-298.80000005	-0.00007140
-298.76666672	-0.00024328
-298.73333339	-0.00032807
-298.70000005	-0.00034171
-298.66666672	-0.00013176
-298.63333339	-0.00035657
