# Menlo Systems GmbH ScanControl
# Program Version 1.3.3
# Start: -327.00000000 ps, Average over 100 waveforms. Timestamp: 2026-05-07T11:56:47
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Frequency [THz]	THz Signal [a.u.]
1.49450550	-15.03554866
1.50183151	-14.56124859
1.50915751	-15.16513773
1.51648352	-16.86722427
1.52380953	-18.33938895
1.53113554	-19.34704903
1.53846154	-20.28504253
1.54578755	-20.31376627
1.55311356	-20.16825543
1.56043956	-19.44724977
1.56776557	-18.24972278
1.57509158	-17.11304945
1.58241759	-16.05165250
1.58974359	-16.35772683
1.59706960	-19.25044585
1.60439561	-23.47264696
1.61172162	-22.49093089
1.61904762	-21.51991642
1.62637363	-22.32563804
1.63369964	-22.79520038
1.64102565	-21.77641286
1.64835165	-21.71002609
1.65567766	-24.41889206
1.66300367	-30.87750898
1.67032967	-47.99896898
1.67765568	-30.89315916
1.68498169	-24.51456496
1.69230770	-23.12881883
1.69963370	-24.63472644
1.70695971	-27.14695646
1.71428572	-32.42369704
1.72161173	-36.37229396
1.72893773	-26.64742938
1.73626374	-23.01804617
1.74358975	-20.91353570
1.75091576	-20.27758989
1.75824176	-21.70002976
1.76556777	-24.10220033
1.77289378	-24.74164878
1.78021978	-24.93271035
1.78754579	-26.43420638
1.79487180	-30.15110210
1.80219781	-30.28543360
1.80952381	-26.00358452
1.81684982	-24.41273588
1.82417583	-23.25695381
1.83150184	-21.94744636
1.83882784	-22.17280466
1.84615385	-23.79892244
1.85347986	-25.23647094
1.86080587	-27.72078679
1.86813187	-36.35006335
1.87545788	-32.95949311
1.88278389	-27.90750226
1.89010990	-27.94584689
1.89743590	-27.07062425
1.90476191	-24.69044672
1.91208792	-25.30750269
1.91941392	-29.83604375
1.92673993	-29.07998833
1.93406594	-26.38422464
1.94139195	-27.52453730
1.94871795	-29.31170308
1.95604396	-29.08903649
1.96336997	-29.66400964
1.97069598	-29.60759529
1.97802198	-28.51069032
1.98534799	-27.58111754
1.99267400	-26.19078652
2.00000001	-25.28933431
2.00732601	-25.88166338
2.01465202	-27.73418751
2.02197803	-29.19407856
2.02930403	-30.02695465
2.03663004	-32.67991116
2.04395605	-35.66178166
2.05128206	-32.53869278
2.05860806	-30.06581337
2.06593407	-29.73647381
2.07326008	-30.44173382
2.08058609	-29.11151949
2.08791209	-27.40313263
2.09523810	-27.98970476
2.10256411	-30.17587996
2.10989012	-31.27974951
2.11721612	-32.35086136
2.12454213	-33.16918486
2.13186814	-32.57022329
2.13919414	-32.97569786
2.14652015	-31.77550871
2.15384616	-30.95656808
2.16117217	-35.24652049
2.16849817	-46.90594160
2.17582418	-33.30104711
2.18315019	-31.65427106
2.19047620	-35.13029102
2.19780220	-50.16175786
2.20512821	-39.37028227
2.21245422	-36.35907533
2.21978023	-41.37144911
2.22710623	-45.52402766
2.23443224	-35.08231477
2.24175825	-32.09401940
2.24908425	-31.50282162
2.25641026	-33.40960942
2.26373627	-41.54188139
2.27106228	-43.69366080
2.27838828	-36.89705969
2.28571429	-36.78804027
2.29304030	-37.42288523
2.30036631	-36.89566877
2.30769231	-36.26938320
2.31501832	-35.96626575
2.32234433	-35.12838382
2.32967034	-33.68224013
2.33699634	-34.33360488
2.34432235	-38.84021724
2.35164836	-40.53383027
2.35897437	-38.77114697
2.36630037	-43.30203395
2.37362638	-43.62751952
2.38095239	-40.08414681
2.38827839	-43.83904041
2.39560440	-54.42904155
2.40293041	-40.43877063
2.41025642	-36.41382846
2.41758242	-35.35498494
2.42490843	-36.23318591
2.43223444	-38.19710581
2.43956045	-39.49096924
2.44688645	-40.48878755
2.45421246	-42.42280149
2.46153847	-48.38756837
2.46886448	-53.99064660
2.47619048	-42.59794382
2.48351649	-39.45256582
2.49084250	-37.94027656
2.49816850	-36.60827188
2.50549451	-36.63925692
2.51282052	-38.13686588
2.52014653	-39.70313300
2.52747253	-40.87987669
2.53479854	-42.02296067
2.54212455	-42.73989777
2.54945056	-42.82124525
2.55677656	-42.08210899
2.56410257	-41.41637534
2.57142858	-40.41325329
2.57875459	-38.89227585
2.58608059	-38.48429360
2.59340660	-39.54713960
2.60073261	-41.37917361
2.60805861	-43.18018415
2.61538462	-44.44139335
2.62271063	-46.23392240
2.63003664	-51.69975891
2.63736264	-60.54410129
2.64468865	-67.86473806
2.65201466	-54.62890750
2.65934067	-47.49117316
2.66666667	-43.56224219
2.67399268	-42.62593218
2.68131869	-44.23945627
2.68864470	-49.16440404
2.69597070	-48.12896764
2.70329671	-45.19703532
2.71062272	-45.78934965
2.71794873	-46.24325936
2.72527473	-44.47392141
2.73260074	-43.70188370
2.73992675	-42.93927170
2.74725275	-41.65749961
2.75457876	-42.10013870
2.76190477	-46.16426774
2.76923078	-54.94840848
2.77655678	-67.94761676
2.78388279	-59.05398373
2.79120880	-51.91668168
2.79853481	-47.68847270
2.80586081	-46.74764528
2.81318682	-45.62892639
2.82051283	-43.84429074
2.82783884	-42.74118513
2.83516484	-42.20305717
2.84249085	-42.80901296
2.84981686	-44.91438578
2.85714286	-46.70517545
2.86446887	-47.51318324
2.87179488	-49.51333549
2.87912089	-54.82855856
2.88644689	-66.72334923
2.89377290	-50.79501195
2.90109891	-46.62490922
2.90842492	-44.74693179
2.91575092	-44.21303019
2.92307693	-44.47594331
2.93040294	-45.56185181
2.93772895	-47.69557260
2.94505495	-48.78052171
2.95238096	-49.87799342
2.95970697	-54.32196746
2.96703297	-62.37047801
2.97435898	-63.97600536
2.98168499	-56.95148853
2.98901100	-50.67866542
2.99633700	-49.01611252
3.00366301	-52.46623771
3.01098902	-59.75225058
3.01831503	-59.49088492
3.02564103	-58.64351381
3.03296704	-52.86906328
3.04029305	-54.67194574
3.04761906	-64.31731256
3.05494506	-53.86271610
3.06227107	-50.34089148
3.06959708	-48.83931439
3.07692309	-47.18029306
3.08424909	-45.92959638
3.09157510	-46.24937214
3.09890111	-48.89402281
3.10622711	-51.29319479
3.11355312	-51.60287766
3.12087913	-53.92487931
3.12820514	-58.27588777
3.13553114	-63.04535514
3.14285715	-63.23945017
3.15018316	-53.55816847
3.15750917	-51.53362783
3.16483517	-54.73169150
3.17216118	-65.84163764
3.17948719	-55.32288120
3.18681320	-54.72444512
3.19413920	-55.13973876
3.20146521	-53.26920103
3.20879122	-55.99171440
3.21611722	-56.34811348
3.22344323	-53.46921835
3.23076924	-57.71137054
3.23809525	-56.49856995
3.24542125	-49.35548462
3.25274726	-48.32610998
3.26007327	-50.31167147
3.26739928	-51.73901120
3.27472528	-52.83674753
3.28205129	-54.72515296
3.28937730	-55.15496826
3.29670331	-54.47665700
3.30402931	-54.23141297
3.31135532	-53.58649513
3.31868133	-53.42801599
3.32600733	-56.10323054
3.33333334	-65.69230379
3.34065935	-60.52959898
3.34798536	-55.15479116
3.35531136	-54.35827967
3.36263737	-55.35713303
3.36996338	-56.36173408
3.37728939	-56.48024112
3.38461539	-56.35858504
3.39194140	-56.03842363
3.39926741	-54.39503210
3.40659342	-52.68409776
3.41391942	-52.17319692
3.42124543	-52.46058226
3.42857144	-53.32457798
3.43589744	-54.75672443
3.44322345	-55.62222204
3.45054946	-56.61987393
3.45787547	-57.82951899
3.46520147	-57.43723202
3.47252748	-57.92092563
3.47985349	-57.24484277
3.48717950	-55.15942632
3.49450550	-54.93346340
3.50183151	-55.53871671
3.50915752	-55.19843536
3.51648353	-56.00443338
3.52380953	-58.38007542
3.53113554	-60.29410872
3.53846155	-65.56552660
3.54578756	-65.26072499
3.55311356	-59.46910401
3.56043957	-58.91945802
3.56776558	-60.05895904
3.57509158	-57.41830857
3.58241759	-55.42278648
3.58974360	-56.52679863
3.59706961	-61.84276259
3.60439561	-69.44298267
3.61172162	-75.15554117
3.61904763	-68.31184643
3.62637364	-63.40832980
3.63369964	-61.55409921
3.64102565	-62.65887917
3.64835166	-68.06706796
3.65567767	-69.72983479
3.66300367	-75.05181639
3.67032968	-63.62400203
3.67765569	-63.44037709
3.68498169	-62.50907363
3.69230770	-70.09338145
3.69963371	-68.04228832
3.70695972	-62.06003998
3.71428572	-63.00742961
3.72161173	-65.63073443
3.72893774	-65.49798784
3.73626375	-63.09351208
3.74358975	-59.83879515
3.75091576	-58.99881487
3.75824177	-60.38641275
3.76556778	-61.17576471
3.77289378	-62.72125477
3.78021979	-65.23527025
3.78754580	-67.70972455
3.79487180	-76.12966032
3.80219781	-75.45990272
3.80952382	-86.14873944
3.81684983	-70.26094126
3.82417583	-69.01589085
3.83150184	-64.84380982
3.83882785	-63.59331637
3.84615386	-63.58424599
3.85347986	-68.13162474
3.86080587	-68.73101092
3.86813188	-68.94752201
3.87545789	-73.44177594
3.88278389	-67.95931180
3.89010990	-66.24281210
3.89743591	-72.32790563
3.90476192	-68.89260937
3.91208792	-62.72196017
3.91941393	-64.46409071
3.92673994	-67.51882641
3.93406594	-67.16007869
3.94139195	-65.46786662
3.94871796	-67.10733765
3.95604397	-82.15404036
3.96336997	-77.79522211
3.97069598	-75.67104116
3.97802199	-80.29814759
3.98534800	-86.74927418
3.99267400	-74.73602943
4.00000001	-70.26965303
4.00732602	-69.47927209
4.01465203	-92.53012565
4.02197803	-72.52898544
4.02930404	-72.98404646
4.03663005	-78.20777261
4.04395605	-73.91624521
4.05128206	-69.27339831
4.05860807	-76.51973098
4.06593408	-79.10733614
4.07326008	-69.21237978
4.08058609	-67.47668720
4.08791210	-69.07305952
4.09523811	-73.02583459
4.10256411	-78.56080376
4.10989012	-76.60929918
4.11721613	-75.95796135
4.12454214	-72.13777392
4.13186814	-74.34124089
4.13919415	-78.72433870
4.14652016	-72.18475999
4.15384616	-74.34829490
4.16117217	-76.70096216
4.16849818	-71.70054055
4.17582419	-74.20696349
4.18315019	-75.94632232
4.19047620	-69.05148517
4.19780221	-70.29807029
4.20512822	-72.82352847
4.21245422	-78.75468311
4.21978023	-83.13220479
4.22710624	-84.84229448
4.23443225	-76.15623654
4.24175825	-79.29769600
4.24908426	-72.20983692
4.25641027	-75.79438740
4.26373627	-72.87193159
4.27106228	-86.49025520
4.27838829	-76.28295645
4.28571430	-71.66661337
4.29304030	-74.47937288
4.30036631	-91.13517440
4.30769232	-82.50355994
4.31501833	-81.76780436
4.32234433	-76.44637786
4.32967034	-78.58888305
4.33699635	-73.26938564
4.34432236	-88.40297469
4.35164836	-79.88101089
4.35897437	-84.43766120
4.36630038	-78.36271022
4.37362639	-74.83601559
4.38095239	-73.50208516
4.38827840	-88.48442842
4.39560441	-82.87940430
4.40293041	-82.35941543
4.41025642	-82.49055157
4.41758243	-82.63303473
4.42490844	-75.29883703
4.43223444	-78.25753414
4.43956045	-82.51715269
4.44688646	-74.46102725
4.45421247	-88.15930284
4.46153847	-73.97473981
4.46886448	-80.47138191
4.47619049	-75.96452859
4.48351650	-83.27392133
4.49084250	-88.32996058
4.49816851	-83.75080538
4.50549452	-85.88066179
4.51282052	-83.05975769
4.52014653	-86.16412016
4.52747254	-77.79999957
4.53479855	-82.87223402
4.54212455	-81.00583959
4.54945056	-74.36889363
4.55677657	-79.01682828
4.56410258	-78.32549215
4.57142858	-75.69609924
4.57875459	-83.89013083
4.58608060	-76.27222650
4.59340661	-84.46283579
4.60073261	-83.12762828
4.60805862	-81.48387580
4.61538463	-81.73617448
4.62271063	-86.86149924
4.63003664	-78.78811962
4.63736265	-69.86195452
4.64468866	-73.32778187
4.65201466	-76.13709811
4.65934067	-70.24540799
4.66666668	-77.70070566
4.67399269	-79.72083941
4.68131869	-71.40677678
4.68864470	-78.53361686
4.69597071	-76.02970384
4.70329672	-78.43940374
4.71062272	-72.38517768
4.71794873	-81.94228445
4.72527474	-73.88846449
4.73260075	-73.69514235
4.73992675	-70.79315977
4.74725276	-67.34686277
4.75457877	-76.35545851
4.76190477	-85.03280991
4.76923078	-79.29923797
4.77655679	-87.35481847
4.78388280	-72.30432597
4.79120880	-69.07937349
4.79853481	-79.67641195
4.80586082	-74.39820282
4.81318683	-74.73595783
4.82051283	-84.65915664
4.82783884	-76.66091298
4.83516485	-89.18265582
4.84249086	-79.12035660
4.84981686	-72.65373448
4.85714287	-74.51755707
4.86446888	-82.80108277
4.87179488	-75.31320138
4.87912089	-83.96788751
4.88644690	-82.50993292
4.89377291	-80.68487822
4.90109891	-76.91792136
4.90842492	-82.11929175
4.91575093	-87.69690005
4.92307694	-88.75285743
4.93040294	-81.72548182
4.93772895	-76.71540311
4.94505496	-81.38888252
4.95238097	-78.74820507
4.95970697	-72.72474166
4.96703298	-74.62319657
4.97435899	-76.54948943
4.98168499	-79.21985022
4.98901100	-78.34048096
4.99633701	-77.15695141
5.00366302	-78.38609837
5.01098902	-78.82730819
5.01831503	-79.21550343
5.02564104	-74.68730490
5.03296705	-84.30580062
5.04029305	-79.23368732
5.04761906	-73.11265103
5.05494507	-70.29317962
5.06227108	-82.66847772
5.06959708	-77.26285596
5.07692309	-73.39031661
5.08424910	-81.66307900
5.09157510	-77.40633298
5.09890111	-79.96389986
5.10622712	-76.70852969
5.11355313	-80.85505404
5.12087913	-73.86903276
5.12820514	-78.24265671
5.13553115	-75.73864972
5.14285716	-76.06357170
5.15018316	-74.30519901
5.15750917	-73.98553752
5.16483518	-80.60580267
5.17216119	-80.56677514
5.17948719	-84.97844828
5.18681320	-80.29724892
5.19413921	-75.48905101
5.20146522	-77.41278042
5.20879122	-81.96621396
5.21611723	-79.68040953
5.22344324	-80.89948468
5.23076924	-74.92791779
5.23809525	-81.79911817
5.24542126	-76.97635315
5.25274727	-78.07636959
5.26007327	-76.24583255
5.26739928	-74.06767442
5.27472529	-78.93964244
5.28205130	-74.58075282
5.28937730	-80.16520527
5.29670331	-75.81544501
5.30402932	-90.70952320
5.31135533	-79.01826780
5.31868133	-76.70939435
5.32600734	-79.08458825
5.33333335	-84.44416535
5.34065935	-88.70893780
5.34798536	-77.22118078
5.35531137	-84.29325059
5.36263738	-79.67067555
5.36996338	-76.53062951
5.37728939	-78.89025681
5.38461540	-77.27244477
5.39194141	-91.06443473
5.39926741	-71.70308234
5.40659342	-70.99390099
5.41391943	-75.67269771
5.42124544	-83.18146243
5.42857144	-76.65177315
5.43589745	-76.14071179
5.44322346	-79.56929226
5.45054946	-78.97033020
5.45787547	-77.54119190
5.46520148	-74.55099183
5.47252749	-71.58481776
5.47985349	-77.91610592
5.48717950	-83.28636795
5.49450551	-78.98319416
5.50183152	-75.05868836
5.50915752	-76.72306291
5.51648353	-76.45089992
5.52380954	-80.25588052
5.53113555	-81.24283297
5.53846155	-74.65527389
5.54578756	-79.45652253
5.55311357	-87.17798757
5.56043958	-76.15715022
5.56776558	-81.91635040
5.57509159	-77.25763439
5.58241760	-80.05589330
5.58974360	-79.56191370
5.59706961	-78.92381568
5.60439562	-80.76939509
5.61172163	-80.28582171
5.61904763	-85.22468883
5.62637364	-78.57268909
5.63369965	-79.09879673
5.64102566	-74.13300333
5.64835166	-76.78606356
5.65567767	-81.57604289
5.66300368	-76.78234718
5.67032969	-78.01343039
5.67765569	-92.45451985
5.68498170	-88.19101310
5.69230771	-79.66522324
5.69963371	-81.23187285
5.70695972	-76.06215188
5.71428573	-78.87524866
5.72161174	-71.97691868
5.72893774	-75.43034432
5.73626375	-83.46088550
5.74358976	-77.78711955
5.75091577	-81.39688278
5.75824177	-80.57462820
5.76556778	-88.19930647
5.77289379	-75.18124930
5.78021980	-80.02353911
5.78754580	-71.48853716
5.79487181	-72.96763860
5.80219782	-73.35830954
5.80952382	-79.47831968
5.81684983	-70.36067476
5.82417584	-75.50275024
5.83150185	-77.11196487
5.83882785	-78.47022939
5.84615386	-78.67127930
5.85347987	-71.66887250
5.86080588	-77.26711816
5.86813188	-80.34620687
5.87545789	-83.50608020
5.88278390	-71.47640835
5.89010991	-69.86780960
5.89743591	-76.16640968
5.90476192	-76.88118492
5.91208793	-72.70871922
5.91941393	-74.09446683
5.92673994	-78.66895402
5.93406595	-72.34677643
5.94139196	-103.72257908
5.94871796	-74.00800140
5.95604397	-79.99184955
5.96336998	-71.46766903
5.97069599	-94.08029502
5.97802199	-75.51749222
5.98534800	-76.16802429
5.99267401	-73.39461474
6.00000002	-77.89288123
6.00732602	-71.71540570
6.01465203	-75.68881362
6.02197804	-79.20171900
6.02930405	-84.49354331
6.03663005	-73.02241988
6.04395606	-78.39909057
6.05128207	-78.70637951
6.05860807	-78.14776642
6.06593408	-77.73373231
6.07326009	-81.62973039
6.08058610	-81.70245990
6.08791210	-75.43874905
6.09523811	-84.95563998
6.10256412	-73.38557814
6.10989013	-80.53228158
6.11721613	-88.36988578
6.12454214	-72.99719418
6.13186815	-75.19757904
6.13919416	-75.41952705
6.14652016	-77.80787457
6.15384617	-73.45851335
6.16117218	-78.72891495
6.16849818	-89.12483707
6.17582419	-82.27512577
6.18315020	-89.33062619
6.19047621	-82.77773759
6.19780221	-85.77576314
6.20512822	-74.61578328
6.21245423	-70.19923229
6.21978024	-79.68442104
6.22710624	-81.14473262
6.23443225	-73.09411088
6.24175826	-72.23571374
6.24908427	-81.35273504
6.25641027	-75.04354952
6.26373628	-80.65867540
6.27106229	-77.24207974
6.27838829	-81.89693865
6.28571430	-72.87269022
6.29304031	-79.78394662
6.30036632	-81.75812870
6.30769232	-79.52222045
6.31501833	-88.43623951
6.32234434	-83.51682079
6.32967035	-78.79097976
6.33699635	-75.61120942
6.34432236	-77.89302253
6.35164837	-74.22651609
6.35897438	-80.95788433
6.36630038	-80.10792813
6.37362639	-87.46875660
6.38095240	-82.64869774
6.38827841	-77.45800487
6.39560441	-74.14947915
6.40293042	-90.75987924
6.41025643	-75.12891707
6.41758243	-87.37518676
6.42490844	-79.96774551
6.43223445	-83.15616281
6.43956046	-79.12719011
6.44688646	-76.69646739
6.45421247	-74.35167552
6.46153848	-76.19776493
6.46886449	-80.95750421
6.47619049	-79.60606117
6.48351650	-81.95416525
6.49084251	-77.04164579
6.49816852	-88.06828390
6.50549452	-82.54383517
6.51282053	-84.22105222
6.52014654	-80.48045714
6.52747254	-90.23558948
6.53479855	-75.51730819
6.54212456	-75.06851719
6.54945057	-73.08444152
6.55677657	-87.08395837
6.56410258	-68.61370519
6.57142859	-73.86760318
6.57875460	-79.01095133
6.58608060	-83.95279226
6.59340661	-81.48909950
6.60073262	-75.22219484
6.60805863	-91.45947253
6.61538463	-82.99943426
6.62271064	-81.62985966
6.63003665	-79.31251367
6.63736265	-75.56091050
6.64468866	-81.48494241
6.65201467	-85.58542958
6.65934068	-82.29092666
6.66666668	-75.46045587
6.67399269	-73.89521482
6.68131870	-80.44298093
6.68864471	-78.03660039
6.69597071	-79.86060278
6.70329672	-81.38934852
6.71062273	-87.52291719
6.71794874	-100.91680847
6.72527474	-80.09669110
6.73260075	-82.94142356
6.73992676	-77.24148204
6.74725276	-76.38515611
6.75457877	-82.33105468
6.76190478	-72.44858852
6.76923079	-76.96623459
6.77655679	-75.79982138
6.78388280	-75.04694953
6.79120881	-76.36564108
6.79853482	-81.11625375
6.80586082	-73.84945702
6.81318683	-78.53987221
6.82051284	-79.31449898
6.82783885	-87.26225112
6.83516485	-74.83571595
6.84249086	-81.05555005
6.84981687	-72.99961344
6.85714288	-80.89303799
6.86446888	-75.88372664
6.87179489	-85.47548025
6.87912090	-76.81142102
6.88644690	-72.07557248
6.89377291	-81.53347652
6.90109892	-76.03832068
6.90842493	-85.07311682
6.91575093	-75.91123487
6.92307694	-74.25216968
6.93040295	-79.46906999
6.93772896	-77.60785027
6.94505496	-83.42362919
6.95238097	-76.48435309
6.95970698	-79.35580480
6.96703299	-73.02350028
6.97435899	-83.08799355
6.98168500	-73.85603354
6.98901101	-84.06793418
6.99633701	-74.42552199
7.00366302	-85.82263021
7.01098903	-73.96883557
7.01831504	-76.83662462
7.02564104	-72.49785788
7.03296705	-77.02643166
7.04029306	-82.32869932
7.04761907	-78.66365631
7.05494507	-76.90087655
7.06227108	-75.72619231
7.06959709	-79.82832552
7.07692310	-84.92539577
7.08424910	-72.85225587
7.09157511	-73.94877563
7.09890112	-81.64512404
7.10622712	-77.83523913
7.11355313	-78.27568788
7.12087914	-75.84936335
7.12820515	-72.38493193
7.13553115	-83.80655836
7.14285716	-75.47591210
7.15018317	-72.13114638
7.15750918	-78.57204518
7.16483518	-75.73802230
7.17216119	-80.32660537
7.17948720	-79.78701432
7.18681321	-78.87917990
7.19413921	-71.92362501
7.20146522	-74.36454743
7.20879123	-81.98264684
7.21611724	-74.98984447
7.22344324	-72.64143240
7.23076925	-83.05839858
7.23809526	-84.32053212
7.24542126	-86.71804551
7.25274727	-80.77600493
7.26007328	-82.36924342
7.26739929	-73.56532371
7.27472529	-71.81573760
7.28205130	-76.50825445
7.28937731	-78.38219010
7.29670332	-86.06196948
7.30402932	-74.50329775
7.31135533	-75.41409714
7.31868134	-71.82929815
7.32600735	-76.05196748
7.33333335	-82.92475117
7.34065936	-85.57908886
7.34798537	-86.02617564
7.35531137	-73.60224932
7.36263738	-78.98568934
7.36996339	-76.45254410
7.37728940	-73.69253155
7.38461540	-75.83567874
7.39194141	-78.56753269
7.39926742	-91.50670950
7.40659343	-91.73858617
7.41391943	-84.88595777
7.42124544	-82.94695069
7.42857145	-81.20363063
7.43589746	-81.24337574
7.44322346	-98.62144558
7.45054947	-88.93524079
7.45787548	-79.80365555
7.46520148	-74.14311826
7.47252749	-84.63489078
7.47985350	-76.12014850
7.48717951	-79.98930467
7.49450551	-72.32337603
7.50183152	-67.97876729
7.50915753	-70.87116287
7.51648354	-91.94110572
7.52380954	-78.03669071
7.53113555	-78.91351191
7.53846156	-83.84398451
7.54578757	-75.15769619
7.55311357	-77.28478188
7.56043958	-81.08896930
7.56776559	-71.37499732
7.57509159	-72.03925325
7.58241760	-81.98387331
7.58974361	-78.63236593
7.59706962	-76.24476275
7.60439562	-78.23369856
7.61172163	-83.88712916
7.61904764	-77.27001678
7.62637365	-79.64603511
7.63369965	-76.29732537
7.64102566	-81.14304794
7.64835167	-73.14418458
7.65567768	-75.68753467
7.66300368	-73.95032096
7.67032969	-79.23094595
7.67765570	-75.71436284
7.68498171	-75.75190415
7.69230771	-75.16673553
7.69963372	-80.28045970
7.70695973	-78.81123669
7.71428573	-83.40220700
7.72161174	-77.95038809
7.72893775	-77.31671749
