# Menlo Systems GmbH ScanControl
# Program Version 1.3.3
# Start: -327.00000000 ps, Average over 100 waveforms. Timestamp: 2026-05-07T11:52:51
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time [ps]	THz Signal [a.u.]
-321.03333334	-0.00013541
-321.00000001	-0.00027231
-320.96666668	0.00012460
-320.93333334	-0.00004997
-320.90000001	-0.00004792
-320.86666668	0.00012489
-320.83333334	-0.00014260
-320.80000001	0.00012204
-320.76666668	-0.00009978
-320.73333334	-0.00034749
-320.70000001	-0.00034657
-320.66666668	0.00007679
-320.63333334	-0.00025879
-320.60000001	-0.00039558
-320.56666668	-0.00022496
-320.53333334	-0.00003676
-320.50000001	-0.00035696
-320.46666668	0.00011127
-320.43333334	-0.00002332
-320.40000001	0.00014546
-320.36666668	0.00002701
-320.33333334	0.00008209
-320.30000001	-0.00006882
-320.26666668	0.00007392
-320.23333334	-0.00010705
-320.20000001	0.00006578
-320.16666668	-0.00011579
-320.13333334	0.00013851
-320.10000001	0.00025144
-320.06666668	0.00022594
-320.03333334	0.00022660
-320.00000001	-0.00006062
-319.96666668	0.00026585
-319.93333334	0.00027623
-319.90000001	0.00011388
-319.86666668	0.00012706
-319.83333334	0.00031289
-319.80000001	0.00023423
-319.76666668	0.00002299
-319.73333334	0.00006966
-319.70000001	0.00000275
-319.66666668	-0.00019191
-319.63333334	-0.00006186
-319.60000001	0.00013877
-319.56666668	-0.00011559
-319.53333334	0.00011108
-319.50000001	0.00020283
-319.46666668	0.00020064
-319.43333334	0.00035740
-319.40000001	0.00010566
-319.36666668	0.00008372
-319.33333334	0.00025366
-319.30000001	-0.00003328
-319.26666668	0.00016228
-319.23333334	0.00017568
-319.20000001	0.00005584
-319.16666668	0.00015285
-319.13333335	0.00012597
-319.10000001	0.00024117
-319.06666668	0.00016800
-319.03333335	0.00015693
-319.00000001	-0.00000615
-318.96666668	0.00015087
-318.93333335	-0.00001574
-318.90000001	0.00017938
-318.86666668	0.00013288
-318.83333335	-0.00002597
-318.80000001	-0.00032566
-318.76666668	0.00019987
-318.73333335	-0.00008224
-318.70000001	0.00018381
-318.66666668	0.00011909
-318.63333335	0.00011582
-318.60000001	0.00023782
-318.56666668	0.00016580
-318.53333335	0.00004238
-318.50000001	0.00033067
-318.46666668	0.00024146
-318.43333335	0.00020856
-318.40000001	0.00003203
-318.36666668	0.00000737
-318.33333335	-0.00004516
-318.30000001	0.00053366
-318.26666668	-0.00021331
-318.23333335	0.00007224
-318.20000001	-0.00003049
-318.16666668	0.00035190
-318.13333335	-0.00000636
-318.10000001	0.00025270
-318.06666668	0.00046123
-318.03333335	0.00040553
-318.00000001	0.00012906
-317.96666668	0.00021216
-317.93333335	0.00023441
-317.90000001	0.00036226
-317.86666668	0.00025213
-317.83333335	0.00013982
-317.80000001	0.00041134
-317.76666668	0.00037871
-317.73333335	0.00043448
-317.70000001	0.00032840
-317.66666668	0.00054612
-317.63333335	0.00018740
-317.60000001	0.00039951
-317.56666668	0.00061365
-317.53333335	0.00043952
-317.50000001	0.00037509
-317.46666668	0.00031166
-317.43333335	0.00040680
-317.40000001	0.00039563
-317.36666668	0.00079997
-317.33333335	0.00035450
-317.30000001	0.00038525
-317.26666668	0.00044836
-317.23333335	0.00031240
-317.20000001	0.00034753
-317.16666668	0.00052258
-317.13333335	0.00073398
-317.10000001	0.00057243
-317.06666668	0.00027894
-317.03333335	0.00048376
-317.00000001	0.00050322
-316.96666668	0.00020679
-316.93333335	0.00029928
-316.90000001	0.00050890
-316.86666668	0.00047210
-316.83333335	0.00029172
-316.80000001	0.00035678
-316.76666668	0.00049072
-316.73333335	0.00025406
-316.70000002	0.00040840
-316.66666668	0.00025129
-316.63333335	0.00018191
-316.60000002	0.00032360
-316.56666668	0.00046393
-316.53333335	0.00047897
-316.50000002	0.00028066
-316.46666668	0.00080474
-316.43333335	0.00019076
-316.40000002	0.00032540
-316.36666668	0.00025312
-316.33333335	0.00001541
-316.30000002	0.00014378
-316.26666668	0.00029166
-316.23333335	0.00030865
-316.20000002	0.00024345
-316.16666668	0.00029699
-316.13333335	0.00025432
-316.10000002	0.00030203
-316.06666668	0.00014170
-316.03333335	0.00039531
-316.00000002	0.00041328
-315.96666668	0.00022622
-315.93333335	0.00021810
-315.90000002	0.00030211
-315.86666668	0.00006993
-315.83333335	0.00010105
-315.80000002	0.00025665
-315.76666668	0.00021901
-315.73333335	0.00025864
-315.70000002	0.00015857
-315.66666668	0.00027017
-315.63333335	0.00019514
-315.60000002	0.00048230
-315.56666668	0.00039294
-315.53333335	0.00037873
-315.50000002	0.00033440
-315.46666668	0.00020630
-315.43333335	0.00038239
-315.40000002	0.00028983
-315.36666668	0.00009847
-315.33333335	0.00029632
-315.30000002	0.00037030
-315.26666668	0.00028076
-315.23333335	0.00021748
-315.20000002	0.00051658
-315.16666668	0.00027649
-315.13333335	0.00046037
-315.10000002	0.00031030
-315.06666668	0.00027919
-315.03333335	0.00071613
-315.00000002	0.00025506
-314.96666668	0.00044857
-314.93333335	0.00022215
-314.90000002	0.00034621
-314.86666668	0.00034114
-314.83333335	0.00018312
-314.80000002	0.00031235
-314.76666668	0.00050807
-314.73333335	0.00038311
-314.70000002	0.00036751
-314.66666668	0.00028957
-314.63333335	0.00043052
-314.60000002	0.00040341
-314.56666668	0.00054473
-314.53333335	0.00054167
-314.50000002	0.00026167
-314.46666668	0.00044815
-314.43333335	0.00073285
-314.40000002	0.00050044
-314.36666668	0.00019532
-314.33333335	0.00053239
-314.30000002	0.00049531
-314.26666668	0.00029781
-314.23333335	0.00033055
-314.20000002	0.00023562
-314.16666669	0.00046640
-314.13333335	0.00003181
-314.10000002	0.00018583
-314.06666669	0.00028283
-314.03333335	0.00042185
-314.00000002	0.00027032
-313.96666669	0.00049716
-313.93333335	0.00056805
-313.90000002	0.00014729
-313.86666669	0.00036098
-313.83333335	0.00027478
-313.80000002	0.00032145
-313.76666669	0.00019328
-313.73333335	0.00018612
-313.70000002	0.00047225
-313.66666669	0.00054143
-313.63333335	0.00020251
-313.60000002	0.00026395
-313.56666669	0.00050714
-313.53333335	0.00066230
-313.50000002	0.00047258
-313.46666669	0.00039726
-313.43333335	0.00043879
-313.40000002	0.00025102
-313.36666669	0.00032793
-313.33333335	0.00040940
-313.30000002	0.00066870
-313.26666669	0.00027652
-313.23333335	0.00020578
-313.20000002	0.00028422
-313.16666669	0.00017382
-313.13333335	0.00053531
-313.10000002	0.00036778
-313.06666669	0.00021364
-313.03333335	0.00023076
-313.00000002	0.00036937
-312.96666669	0.00019695
-312.93333335	0.00007367
-312.90000002	0.00038150
-312.86666669	0.00040013
-312.83333335	0.00041437
-312.80000002	0.00020807
-312.76666669	0.00030560
-312.73333335	0.00050670
-312.70000002	0.00044534
-312.66666669	0.00028886
-312.63333335	0.00033995
-312.60000002	0.00030556
-312.56666669	0.00049035
-312.53333335	0.00021717
-312.50000002	0.00044231
-312.46666669	0.00035104
-312.43333335	0.00054628
-312.40000002	0.00044174
-312.36666669	0.00021216
-312.33333335	0.00043114
-312.30000002	0.00024257
-312.26666669	0.00054337
-312.23333335	0.00036374
-312.20000002	0.00040601
-312.16666669	0.00062166
-312.13333335	0.00049764
-312.10000002	0.00045276
-312.06666669	0.00034170
-312.03333335	0.00057924
-312.00000002	0.00058547
-311.96666669	0.00057129
-311.93333335	0.00070023
-311.90000002	0.00061689
-311.86666669	0.00028406
-311.83333335	0.00038558
-311.80000002	0.00047574
-311.76666669	0.00063125
-311.73333336	0.00045956
-311.70000002	0.00049731
-311.66666669	0.00029138
-311.63333336	0.00040571
-311.60000002	0.00053154
-311.56666669	0.00063871
-311.53333336	0.00045328
-311.50000002	0.00069807
-311.46666669	0.00059155
-311.43333336	0.00042678
-311.40000002	0.00075704
-311.36666669	0.00041832
-311.33333336	0.00053914
-311.30000002	0.00048608
-311.26666669	0.00043046
-311.23333336	0.00051663
-311.20000002	0.00041124
-311.16666669	0.00049916
-311.13333336	0.00050087
-311.10000002	0.00045881
-311.06666669	0.00055324
-311.03333336	0.00060866
-311.00000002	0.00082797
-310.96666669	0.00104229
-310.93333336	0.00091635
-310.90000002	0.00063118
-310.86666669	0.00078689
-310.83333336	0.00077390
-310.80000002	0.00074638
-310.76666669	0.00080736
-310.73333336	0.00066870
-310.70000002	0.00079953
-310.66666669	0.00061318
-310.63333336	0.00070900
-310.60000002	0.00044310
-310.56666669	0.00082042
-310.53333336	0.00068630
-310.50000002	0.00056919
-310.46666669	0.00074475
-310.43333336	0.00061653
-310.40000002	0.00067328
-310.36666669	0.00092594
-310.33333336	0.00073430
-310.30000002	0.00078928
-310.26666669	0.00089428
-310.23333336	0.00046137
-310.20000002	0.00069058
-310.16666669	0.00080522
-310.13333336	0.00114158
-310.10000002	0.00103181
-310.06666669	0.00079150
-310.03333336	0.00074940
-310.00000002	0.00075938
-309.96666669	0.00075028
-309.93333336	0.00079941
-309.90000002	0.00086398
-309.86666669	0.00095559
-309.83333336	0.00074623
-309.80000002	0.00093858
-309.76666669	0.00081569
-309.73333336	0.00054431
-309.70000002	0.00074947
-309.66666669	0.00079083
-309.63333336	0.00062963
-309.60000002	0.00027184
-309.56666669	0.00068447
-309.53333336	0.00056598
-309.50000002	0.00071000
-309.46666669	0.00071988
-309.43333336	0.00055816
-309.40000002	0.00102537
-309.36666669	0.00084045
-309.33333336	0.00071660
-309.30000003	0.00079276
-309.26666669	0.00072632
-309.23333336	0.00063931
-309.20000003	0.00078132
-309.16666669	0.00052310
-309.13333336	0.00025621
-309.10000003	0.00024660
-309.06666669	0.00077652
-309.03333336	0.00060619
-309.00000003	0.00062823
-308.96666669	0.00034246
-308.93333336	0.00047012
-308.90000003	0.00028940
-308.86666669	0.00063905
-308.83333336	0.00047236
-308.80000003	0.00036759
-308.76666669	0.00063840
-308.73333336	0.00065189
-308.70000003	0.00035976
-308.66666669	0.00051143
-308.63333336	0.00044011
-308.60000003	0.00053791
-308.56666669	0.00048874
-308.53333336	0.00066354
-308.50000003	0.00039020
-308.46666669	0.00041691
-308.43333336	0.00032533
-308.40000003	0.00061786
-308.36666669	0.00077222
-308.33333336	0.00077538
-308.30000003	0.00051066
-308.26666669	0.00055435
-308.23333336	0.00047154
-308.20000003	0.00047962
-308.16666669	0.00041946
-308.13333336	0.00066235
-308.10000003	0.00039018
-308.06666669	0.00037303
-308.03333336	0.00041821
-308.00000003	0.00050357
-307.96666669	0.00023445
-307.93333336	0.00027646
-307.90000003	0.00025442
-307.86666669	0.00035869
-307.83333336	0.00025082
-307.80000003	0.00060822
-307.76666669	0.00027530
-307.73333336	0.00037177
-307.70000003	0.00041207
-307.66666669	0.00055549
-307.63333336	0.00061574
-307.60000003	0.00025181
-307.56666669	0.00034274
-307.53333336	0.00036463
-307.50000003	0.00026860
-307.46666669	0.00061623
-307.43333336	0.00046009
-307.40000003	0.00035444
-307.36666669	0.00021605
-307.33333336	0.00030215
-307.30000003	0.00022385
-307.26666669	0.00034729
-307.23333336	0.00017990
-307.20000003	0.00043288
-307.16666669	0.00037685
-307.13333336	0.00030954
-307.10000003	0.00029632
-307.06666669	0.00050585
-307.03333336	0.00029458
-307.00000003	0.00005934
-306.96666669	0.00041164
-306.93333336	0.00033677
-306.90000003	0.00044151
-306.86666669	0.00052204
-306.83333336	0.00033614
-306.80000003	0.00026652
-306.76666670	0.00028792
-306.73333336	0.00018263
-306.70000003	0.00052078
-306.66666670	0.00019931
-306.63333336	0.00044765
-306.60000003	0.00053134
-306.56666670	0.00019022
-306.53333336	0.00028952
-306.50000003	0.00018824
-306.46666670	0.00036276
-306.43333336	0.00035410
-306.40000003	0.00028354
-306.36666670	0.00038541
-306.33333336	0.00060200
-306.30000003	0.00029040
-306.26666670	0.00013451
-306.23333336	0.00021566
-306.20000003	0.00036521
-306.16666670	0.00034541
-306.13333336	0.00038682
-306.10000003	0.00035401
-306.06666670	-0.00003347
-306.03333336	0.00014779
-306.00000003	0.00015814
-305.96666670	-0.00003012
-305.93333336	0.00006884
-305.90000003	0.00034066
-305.86666670	0.00014294
-305.83333336	0.00028876
-305.80000003	0.00016569
-305.76666670	0.00036061
-305.73333336	0.00009800
-305.70000003	0.00006566
-305.66666670	0.00022062
-305.63333336	0.00003164
-305.60000003	0.00060543
-305.56666670	0.00017140
-305.53333336	0.00026712
-305.50000003	0.00026963
-305.46666670	0.00018070
-305.43333336	-0.00014761
-305.40000003	-0.00014380
-305.36666670	0.00036721
-305.33333336	0.00038990
-305.30000003	0.00022763
-305.26666670	0.00033983
-305.23333336	0.00013738
-305.20000003	0.00019063
-305.16666670	0.00042758
-305.13333336	0.00021893
-305.10000003	0.00031751
-305.06666670	0.00047919
-305.03333336	0.00013812
-305.00000003	0.00010648
-304.96666670	0.00002345
-304.93333336	0.00021061
-304.90000003	0.00056914
-304.86666670	0.00032517
-304.83333336	0.00041101
-304.80000003	0.00011110
-304.76666670	0.00003459
-304.73333336	-0.00001714
-304.70000003	0.00039266
-304.66666670	0.00029856
-304.63333336	0.00032980
-304.60000003	0.00024118
-304.56666670	0.00047822
-304.53333336	0.00014016
-304.50000003	0.00033302
-304.46666670	-0.00003852
-304.43333336	0.00027825
-304.40000003	0.00018689
-304.36666670	0.00013378
-304.33333337	-0.00022639
-304.30000003	0.00013414
-304.26666670	0.00018755
-304.23333337	0.00000268
-304.20000003	-0.00000327
-304.16666670	0.00011389
-304.13333337	0.00017505
-304.10000003	0.00012870
-304.06666670	0.00039332
-304.03333337	0.00011307
-304.00000003	0.00016555
-303.96666670	0.00000960
-303.93333337	0.00017552
-303.90000003	0.00013114
-303.86666670	-0.00004018
-303.83333337	0.00002132
-303.80000003	0.00008856
-303.76666670	0.00009013
-303.73333337	0.00017365
-303.70000003	0.00005450
-303.66666670	0.00019461
-303.63333337	-0.00010156
-303.60000003	0.00014678
-303.56666670	0.00035383
-303.53333337	0.00008534
-303.50000003	-0.00005528
-303.46666670	0.00018121
-303.43333337	0.00011845
-303.40000003	-0.00003657
-303.36666670	0.00000275
-303.33333337	0.00010249
-303.30000003	0.00047156
-303.26666670	0.00030253
-303.23333337	0.00010620
-303.20000003	0.00021049
-303.16666670	0.00013081
-303.13333337	0.00035928
-303.10000003	0.00008028
-303.06666670	-0.00009331
-303.03333337	-0.00005415
-303.00000003	-0.00004328
-302.96666670	-0.00005273
-302.93333337	-0.00017291
-302.90000003	0.00005285
-302.86666670	0.00002119
-302.83333337	-0.00004409
-302.80000003	-0.00017401
-302.76666670	-0.00015858
-302.73333337	-0.00020669
-302.70000003	0.00020047
-302.66666670	-0.00004473
-302.63333337	-0.00002447
-302.60000003	0.00019549
-302.56666670	-0.00013573
-302.53333337	0.00013623
-302.50000003	0.00016791
-302.46666670	-0.00002987
-302.43333337	0.00009404
-302.40000003	-0.00026297
-302.36666670	0.00010735
-302.33333337	-0.00008752
-302.30000003	-0.00001117
-302.26666670	-0.00001530
-302.23333337	0.00003680
-302.20000003	-0.00001814
-302.16666670	-0.00001669
-302.13333337	-0.00021180
-302.10000003	-0.00002747
-302.06666670	0.00006291
-302.03333337	-0.00021351
-302.00000003	-0.00021801
-301.96666670	-0.00014433
-301.93333337	-0.00007394
-301.90000004	0.00004623
-301.86666670	-0.00012008
-301.83333337	-0.00023988
-301.80000004	-0.00008343
-301.76666670	-0.00003951
-301.73333337	-0.00017979
-301.70000004	-0.00035857
-301.66666670	-0.00023469
-301.63333337	-0.00042024
-301.60000004	-0.00019298
-301.56666670	-0.00023745
-301.53333337	-0.00003248
-301.50000004	-0.00020855
-301.46666670	-0.00021432
-301.43333337	-0.00013056
-301.40000004	-0.00000897
-301.36666670	-0.00001293
-301.33333337	0.00004349
-301.30000004	-0.00012142
-301.26666670	-0.00014403
-301.23333337	0.00025273
-301.20000004	-0.00006403
-301.16666670	-0.00020713
-301.13333337	-0.00010792
-301.10000004	-0.00013341
-301.06666670	0.00018750
-301.03333337	-0.00000454
-301.00000004	-0.00007186
-300.96666670	0.00003287
-300.93333337	-0.00014093
-300.90000004	-0.00037325
-300.86666670	-0.00012653
-300.83333337	-0.00012413
-300.80000004	0.00006986
-300.76666670	-0.00011202
-300.73333337	0.00001944
-300.70000004	-0.00010940
-300.66666670	-0.00011560
-300.63333337	-0.00029778
-300.60000004	-0.00024332
-300.56666670	-0.00053113
-300.53333337	-0.00036485
-300.50000004	-0.00057654
-300.46666670	-0.00013510
-300.43333337	-0.00020615
-300.40000004	-0.00022464
-300.36666670	-0.00020377
-300.33333337	-0.00029844
-300.30000004	-0.00016293
-300.26666670	-0.00025853
-300.23333337	-0.00012310
-300.20000004	-0.00018402
-300.16666670	-0.00010915
-300.13333337	-0.00012043
-300.10000004	-0.00000058
-300.06666670	0.00000261
-300.03333337	-0.00002009
-300.00000004	0.00000884
-299.96666670	-0.00020611
-299.93333337	-0.00020012
-299.90000004	-0.00022484
-299.86666670	0.00013278
-299.83333337	0.00003442
-299.80000004	-0.00006970
-299.76666670	0.00013037
-299.73333337	-0.00015515
-299.70000004	-0.00040310
-299.66666670	-0.00019428
-299.63333337	0.00032496
-299.60000004	0.00017388
-299.56666670	-0.00008623
-299.53333337	-0.00022520
-299.50000004	0.00012146
-299.46666670	-0.00015008
-299.43333337	-0.00024276
-299.40000004	0.00008819
-299.36666671	-0.00015212
-299.33333337	0.00009339
-299.30000004	-0.00014229
-299.26666671	-0.00012980
-299.23333337	-0.00005706
-299.20000004	-0.00014845
-299.16666671	-0.00016575
-299.13333337	-0.00032592
-299.10000004	-0.00031773
-299.06666671	-0.00017886
-299.03333337	-0.00009065
-299.00000004	-0.00040052
-298.96666671	-0.00027739
-298.93333337	-0.00015171
-298.90000004	-0.00006288
-298.86666671	-0.00007875
-298.83333337	-0.00028427
-298.80000004	-0.00002552
-298.76666671	-0.00012897
-298.73333337	-0.00035635
-298.70000004	-0.00047129
-298.66666671	-0.00031297
-298.63333337	-0.00023276
-298.60000004	-0.00051558
-298.56666671	-0.00072015
-298.53333337	-0.00043162
-298.50000004	-0.00054553
-298.46666671	-0.00021178
-298.43333337	-0.00039963
-298.40000004	-0.00045338
-298.36666671	-0.00064774
-298.33333337	-0.00050722
-298.30000004	-0.00062441
-298.26666671	-0.00058113
-298.23333337	-0.00058447
-298.20000004	-0.00039045
-298.16666671	-0.00069502
-298.13333337	-0.00066956
-298.10000004	-0.00060561
-298.06666671	-0.00074558
-298.03333337	-0.00058389
-298.00000004	-0.00051354
-297.96666671	-0.00090715
-297.93333337	-0.00059221
-297.90000004	-0.00095024
-297.86666671	-0.00076653
-297.83333337	-0.00058240
-297.80000004	-0.00054426
-297.76666671	-0.00047690
-297.73333337	-0.00077896
-297.70000004	-0.00092983
-297.66666671	-0.00090311
-297.63333337	-0.00094953
-297.60000004	-0.00107179
-297.56666671	-0.00076299
-297.53333337	-0.00088276
-297.50000004	-0.00094058
-297.46666671	-0.00093122
-297.43333337	-0.00091828
-297.40000004	-0.00067973
-297.36666671	-0.00075839
-297.33333337	-0.00075569
-297.30000004	-0.00064844
-297.26666671	-0.00070183
-297.23333337	-0.00092390
-297.20000004	-0.00064376
-297.16666671	-0.00062199
-297.13333337	-0.00084252
-297.10000004	-0.00105272
-297.06666671	-0.00038599
-297.03333337	-0.00075126
-297.00000004	-0.00061721
-296.96666671	-0.00063877
-296.93333338	-0.00093693
-296.90000004	-0.00092802
-296.86666671	-0.00067428
-296.83333338	-0.00087682
-296.80000004	-0.00074293
-296.76666671	-0.00050237
-296.73333338	-0.00051530
-296.70000004	-0.00018110
-296.66666671	-0.00042060
-296.63333338	-0.00043833
-296.60000004	-0.00030256
-296.56666671	-0.00022059
-296.53333338	-0.00016841
-296.50000004	-0.00021527
-296.46666671	-0.00055160
-296.43333338	-0.00027966
-296.40000004	-0.00024374
-296.36666671	-0.00029282
-296.33333338	-0.00032071
-296.30000004	-0.00040226
-296.26666671	-0.00013738
-296.23333338	-0.00040463
-296.20000004	-0.00013380
-296.16666671	-0.00016158
-296.13333338	-0.00024460
-296.10000004	-0.00040366
-296.06666671	-0.00002028
-296.03333338	-0.00002919
-296.00000004	-0.00009670
-295.96666671	-0.00019513
-295.93333338	0.00015223
-295.90000004	-0.00016114
-295.86666671	0.00004829
-295.83333338	-0.00009707
-295.80000004	-0.00003342
-295.76666671	0.00006767
-295.73333338	-0.00002823
-295.70000004	-0.00013187
-295.66666671	-0.00016739
-295.63333338	-0.00010055
-295.60000004	-0.00042822
-295.56666671	-0.00046520
-295.53333338	-0.00008261
-295.50000004	-0.00036406
-295.46666671	-0.00038275
-295.43333338	-0.00049165
-295.40000004	-0.00035912
-295.36666671	-0.00038716
-295.33333338	-0.00038983
-295.30000004	-0.00036985
-295.26666671	-0.00062653
-295.23333338	-0.00066286
-295.20000004	-0.00066921
-295.16666671	-0.00089913
-295.13333338	-0.00092046
-295.10000004	-0.00084618
-295.06666671	-0.00100460
-295.03333338	-0.00115339
-295.00000004	-0.00095253
-294.96666671	-0.00089719
-294.93333338	-0.00109096
-294.90000004	-0.00107875
-294.86666671	-0.00125023
-294.83333338	-0.00145285
-294.80000004	-0.00114390
-294.76666671	-0.00123511
-294.73333338	-0.00144646
-294.70000004	-0.00128761
-294.66666671	-0.00129965
-294.63333338	-0.00146266
-294.60000004	-0.00135428
-294.56666671	-0.00106385
-294.53333338	-0.00106235
-294.50000005	-0.00096758
-294.46666671	-0.00094211
-294.43333338	-0.00124822
-294.40000005	-0.00113094
-294.36666671	-0.00114853
-294.33333338	-0.00102128
-294.30000005	-0.00070126
-294.26666671	-0.00098254
-294.23333338	-0.00103351
-294.20000005	-0.00078978
-294.16666671	-0.00060829
-294.13333338	-0.00055822
-294.10000005	-0.00031240
-294.06666671	-0.00018647
-294.03333338	-0.00019074
-294.00000005	-0.00016757
-293.96666671	-0.00009585
-293.93333338	-0.00018149
-293.90000005	0.00010327
-293.86666671	0.00007278
-293.83333338	0.00005342
-293.80000005	0.00038253
-293.76666671	0.00049928
-293.73333338	0.00055101
-293.70000005	0.00051183
-293.66666671	0.00070682
-293.63333338	0.00130533
-293.60000005	0.00143112
-293.56666671	0.00139159
-293.53333338	0.00162008
-293.50000005	0.00172708
-293.46666671	0.00169559
-293.43333338	0.00186156
-293.40000005	0.00209054
-293.36666671	0.00218517
-293.33333338	0.00218927
-293.30000005	0.00240687
-293.26666671	0.00263333
-293.23333338	0.00260523
-293.20000005	0.00284800
-293.16666671	0.00291465
-293.13333338	0.00301704
-293.10000005	0.00285267
-293.06666671	0.00302087
-293.03333338	0.00320582
-293.00000005	0.00300601
-292.96666671	0.00344405
-292.93333338	0.00322151
-292.90000005	0.00337375
-292.86666671	0.00356040
-292.83333338	0.00345123
-292.80000005	0.00352809
-292.76666671	0.00352657
-292.73333338	0.00367127
-292.70000005	0.00358799
-292.66666671	0.00339224
-292.63333338	0.00370200
-292.60000005	0.00347293
