# Menlo Systems GmbH ScanControl
# Program Version 1.3.3
# Start: -327.00000000 ps, Average over 100 waveforms. Timestamp: 2026-05-07T11:56:47
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time [ps]	THz Signal [a.u.]
-323.40000001	-0.00008766
-323.36666667	0.00004558
-323.33333334	0.00001748
-323.30000001	-0.00031740
-323.26666667	-0.00030262
-323.23333334	-0.00005979
-323.20000001	-0.00005914
-323.16666667	0.00010835
-323.13333334	-0.00002489
-323.10000001	0.00008087
-323.06666668	0.00017325
-323.03333334	0.00000961
-323.00000001	0.00001889
-322.96666668	0.00002220
-322.93333334	0.00020802
-322.90000001	-0.00015157
-322.86666668	-0.00000688
-322.83333334	-0.00006944
-322.80000001	-0.00018501
-322.76666668	0.00019432
-322.73333334	0.00030289
-322.70000001	0.00037522
-322.66666668	0.00033598
-322.63333334	0.00025600
-322.60000001	-0.00004571
-322.56666668	-0.00008910
-322.53333334	0.00021266
-322.50000001	-0.00017894
-322.46666668	0.00008013
-322.43333334	0.00007136
-322.40000001	0.00019085
-322.36666668	0.00037259
-322.33333334	0.00026972
-322.30000001	0.00019897
-322.26666668	0.00000633
-322.23333334	0.00031087
-322.20000001	0.00029475
-322.16666668	0.00008957
-322.13333334	0.00016763
-322.10000001	0.00024353
-322.06666668	0.00040575
-322.03333334	0.00016145
-322.00000001	0.00006164
-321.96666668	0.00037110
-321.93333334	-0.00001349
-321.90000001	0.00021693
-321.86666668	0.00033666
-321.83333334	0.00029297
-321.80000001	0.00014563
-321.76666668	0.00002462
-321.73333335	0.00051342
-321.70000001	0.00002586
-321.66666668	0.00005281
-321.63333335	0.00027909
-321.60000001	0.00040572
-321.56666668	0.00013938
-321.53333335	0.00021752
-321.50000001	-0.00000719
-321.46666668	-0.00022764
-321.43333335	-0.00003129
-321.40000001	0.00023301
-321.36666668	0.00030614
-321.33333335	0.00026896
-321.30000001	-0.00011500
-321.26666668	0.00013516
-321.23333335	0.00018874
-321.20000001	-0.00004769
-321.16666668	0.00024996
-321.13333335	0.00015824
-321.10000001	0.00024942
-321.06666668	-0.00002128
-321.03333335	-0.00000808
-321.00000001	-0.00004942
-320.96666668	0.00017101
-320.93333335	-0.00008542
-320.90000001	0.00012639
-320.86666668	0.00005471
-320.83333335	0.00007240
-320.80000001	0.00013302
-320.76666668	0.00000868
-320.73333335	0.00002941
-320.70000001	0.00004158
-320.66666668	0.00014864
-320.63333335	0.00006705
-320.60000001	0.00026246
-320.56666668	0.00010318
-320.53333335	-0.00000988
-320.50000002	0.00012765
-320.46666668	0.00007139
-320.43333335	0.00008971
-320.40000002	0.00011385
-320.36666668	-0.00018550
-320.33333335	0.00002316
-320.30000002	0.00007969
-320.26666668	-0.00005370
-320.23333335	0.00005166
-320.20000002	0.00010998
-320.16666668	0.00030554
-320.13333335	-0.00000505
-320.10000002	0.00026868
-320.06666668	0.00011673
-320.03333335	0.00012016
-320.00000002	0.00025067
-319.96666668	0.00006899
-319.93333335	0.00002538
-319.90000002	0.00012327
-319.86666668	0.00040228
-319.83333335	0.00021439
-319.80000002	0.00034031
-319.76666668	0.00020362
-319.73333335	0.00023147
-319.70000002	0.00030869
-319.66666668	0.00009197
-319.63333335	0.00025441
-319.60000002	-0.00004856
-319.56666668	-0.00003174
-319.53333335	0.00001477
-319.50000002	0.00027065
-319.46666668	0.00013401
-319.43333335	0.00016867
-319.40000002	0.00018646
-319.36666668	0.00026859
-319.33333335	0.00024229
-319.30000002	0.00018436
-319.26666669	0.00013018
-319.23333335	0.00017563
-319.20000002	-0.00004421
-319.16666669	0.00030057
-319.13333335	0.00011221
-319.10000002	0.00002885
-319.06666669	-0.00001237
-319.03333335	0.00010931
-319.00000002	-0.00003152
-318.96666669	0.00038778
-318.93333335	0.00042468
-318.90000002	-0.00000304
-318.86666669	0.00006428
-318.83333335	0.00006949
-318.80000002	0.00014826
-318.76666669	0.00030885
-318.73333335	0.00001832
-318.70000002	-0.00017447
-318.66666669	-0.00029201
-318.63333335	-0.00019356
-318.60000002	0.00007171
-318.56666669	0.00013052
-318.53333335	-0.00009256
-318.50000002	-0.00007631
-318.46666669	0.00004844
-318.43333335	-0.00015968
-318.40000002	0.00011171
-318.36666669	-0.00001575
-318.33333335	-0.00019711
-318.30000002	-0.00011104
-318.26666669	-0.00001508
-318.23333335	0.00006360
-318.20000002	-0.00000360
-318.16666669	0.00008358
-318.13333335	-0.00005842
-318.10000002	0.00023804
-318.06666669	0.00006232
-318.03333335	-0.00029065
-318.00000002	0.00007252
-317.96666669	-0.00001764
-317.93333336	0.00027395
-317.90000002	0.00036646
-317.86666669	0.00009827
-317.83333336	0.00021296
-317.80000002	0.00023728
-317.76666669	0.00054945
-317.73333336	0.00043222
-317.70000002	0.00006776
-317.66666669	0.00006525
-317.63333336	0.00034170
-317.60000002	-0.00000549
-317.56666669	0.00013325
-317.53333336	0.00039060
-317.50000002	0.00046328
-317.46666669	0.00032953
-317.43333336	0.00027904
-317.40000002	0.00034107
-317.36666669	0.00042421
-317.33333336	0.00027508
-317.30000002	0.00021694
-317.26666669	0.00010432
-317.23333336	0.00000629
-317.20000002	0.00001340
-317.16666669	0.00020515
-317.13333336	0.00023866
-317.10000002	0.00011425
-317.06666669	0.00053285
-317.03333336	0.00044252
-317.00000002	0.00032438
-316.96666669	0.00020799
-316.93333336	0.00051479
-316.90000002	0.00045568
-316.86666669	0.00030722
-316.83333336	0.00031814
-316.80000002	0.00013668
-316.76666669	0.00037394
-316.73333336	0.00032141
-316.70000003	0.00022808
-316.66666669	0.00029125
-316.63333336	0.00050341
-316.60000003	0.00041605
-316.56666669	0.00029446
-316.53333336	0.00005042
-316.50000003	0.00035372
-316.46666669	0.00053756
-316.43333336	0.00030583
-316.40000003	0.00004033
-316.36666669	0.00029005
-316.33333336	0.00039257
-316.30000003	0.00024562
-316.26666669	0.00005134
-316.23333336	0.00031911
-316.20000003	0.00013354
-316.16666669	0.00016335
-316.13333336	0.00017912
-316.10000003	-0.00001006
-316.06666669	0.00003643
-316.03333336	0.00006915
-316.00000003	0.00028463
-315.96666669	0.00019056
-315.93333336	0.00048759
-315.90000003	0.00012061
-315.86666669	0.00036510
-315.83333336	0.00059411
-315.80000003	0.00028104
-315.76666669	0.00027530
-315.73333336	0.00044059
-315.70000003	0.00044818
-315.66666669	0.00062531
-315.63333336	0.00059893
-315.60000003	0.00049795
-315.56666669	0.00028977
-315.53333336	0.00049730
-315.50000003	-0.00000977
-315.46666670	0.00059526
-315.43333336	0.00044704
-315.40000003	0.00038545
-315.36666670	0.00059904
-315.33333336	0.00043445
-315.30000003	0.00043603
-315.26666670	0.00021115
-315.23333336	0.00044400
-315.20000003	0.00047152
-315.16666670	0.00044375
-315.13333336	0.00045972
-315.10000003	0.00022279
-315.06666670	0.00021491
-315.03333336	0.00024773
-315.00000003	0.00052701
-314.96666670	0.00030997
-314.93333336	0.00028789
-314.90000003	0.00038795
-314.86666670	0.00037449
-314.83333336	0.00054076
-314.80000003	0.00025040
-314.76666670	0.00055833
-314.73333336	0.00041303
-314.70000003	0.00035765
-314.66666670	0.00040411
-314.63333336	0.00014302
-314.60000003	0.00053568
-314.56666670	0.00010324
-314.53333336	0.00059018
-314.50000003	0.00019424
-314.46666670	0.00018974
-314.43333336	0.00045609
-314.40000003	0.00018459
-314.36666670	0.00029638
-314.33333336	-0.00000970
-314.30000003	0.00024729
-314.26666670	0.00024294
-314.23333336	0.00028153
-314.20000003	0.00037653
-314.16666670	0.00028000
-314.13333337	0.00044479
-314.10000003	0.00037533
-314.06666670	0.00040434
-314.03333337	0.00023730
-314.00000003	0.00057647
-313.96666670	0.00060771
-313.93333337	0.00037519
-313.90000003	0.00041804
-313.86666670	0.00024818
-313.83333337	0.00019998
-313.80000003	0.00028684
-313.76666670	0.00045053
-313.73333337	0.00070138
-313.70000003	0.00046701
-313.66666670	0.00049573
-313.63333337	0.00044132
-313.60000003	0.00039056
-313.56666670	0.00027459
-313.53333337	0.00023875
-313.50000003	0.00060398
-313.46666670	0.00042165
-313.43333337	0.00044857
-313.40000003	0.00034982
-313.36666670	0.00027167
-313.33333337	0.00028967
-313.30000003	0.00027994
-313.26666670	0.00035010
-313.23333337	0.00037405
-313.20000003	0.00031837
-313.16666670	0.00038680
-313.13333337	0.00026390
-313.10000003	0.00045984
-313.06666670	0.00047119
-313.03333337	0.00059927
-313.00000003	0.00022079
-312.96666670	0.00024925
-312.93333337	0.00021869
-312.90000004	0.00033922
-312.86666670	0.00027284
-312.83333337	0.00015167
-312.80000004	0.00051637
-312.76666670	0.00005430
-312.73333337	0.00021156
-312.70000004	0.00046611
-312.66666670	0.00026056
-312.63333337	0.00049597
-312.60000004	0.00033406
-312.56666670	0.00031444
-312.53333337	0.00015061
-312.50000004	0.00038084
-312.46666670	0.00025075
-312.43333337	0.00047587
-312.40000004	0.00032664
-312.36666670	0.00028564
-312.33333337	0.00031889
-312.30000004	0.00025678
-312.26666670	-0.00001693
-312.23333337	-0.00003752
-312.20000004	-0.00001133
-312.16666670	0.00008264
-312.13333337	-0.00004247
-312.10000004	0.00031459
-312.06666670	0.00019991
-312.03333337	0.00015434
-312.00000004	0.00003582
-311.96666670	0.00014938
-311.93333337	0.00005339
-311.90000004	-0.00005386
-311.86666670	0.00013096
-311.83333337	0.00035346
-311.80000004	0.00001976
-311.76666670	0.00018095
-311.73333337	0.00020932
-311.70000004	0.00026456
-311.66666670	0.00005655
-311.63333337	0.00034499
-311.60000004	0.00020786
-311.56666671	0.00023751
-311.53333337	0.00005902
-311.50000004	-0.00002518
-311.46666671	-0.00016216
-311.43333337	0.00005388
-311.40000004	-0.00015219
-311.36666671	-0.00029314
-311.33333337	-0.00005910
-311.30000004	0.00004317
-311.26666671	-0.00007188
-311.23333337	-0.00010101
-311.20000004	-0.00026889
-311.16666671	0.00017767
-311.13333337	-0.00010938
-311.10000004	-0.00019993
-311.06666671	0.00000836
-311.03333337	-0.00004299
-311.00000004	-0.00008299
-310.96666671	-0.00008105
-310.93333337	0.00004929
-310.90000004	-0.00007664
-310.86666671	-0.00018858
-310.83333337	0.00012564
-310.80000004	0.00003699
-310.76666671	-0.00004370
-310.73333337	0.00001974
-310.70000004	0.00004459
-310.66666671	-0.00009217
-310.63333337	-0.00003757
-310.60000004	0.00008402
-310.56666671	0.00013209
-310.53333337	0.00022245
-310.50000004	0.00008092
-310.46666671	0.00013088
-310.43333337	0.00008526
-310.40000004	0.00005624
-310.36666671	-0.00008722
-310.33333338	-0.00002301
-310.30000004	0.00023538
-310.26666671	-0.00030389
-310.23333338	0.00020259
-310.20000004	0.00003186
-310.16666671	-0.00002896
-310.13333338	0.00012558
-310.10000004	-0.00014285
-310.06666671	-0.00009138
-310.03333338	-0.00020232
-310.00000004	0.00000885
-309.96666671	-0.00008183
-309.93333338	-0.00006765
-309.90000004	0.00013057
-309.86666671	0.00026599
-309.83333338	-0.00007304
-309.80000004	0.00021867
-309.76666671	0.00001283
-309.73333338	-0.00006061
-309.70000004	-0.00002537
-309.66666671	0.00009103
-309.63333338	0.00007840
-309.60000004	-0.00014925
-309.56666671	0.00004694
-309.53333338	0.00019554
-309.50000004	-0.00014844
-309.46666671	0.00011334
-309.43333338	0.00004421
-309.40000004	-0.00011858
-309.36666671	-0.00003356
-309.33333338	-0.00038216
-309.30000004	-0.00031405
-309.26666671	-0.00003516
-309.23333338	-0.00020922
-309.20000004	0.00004661
-309.16666671	0.00005014
-309.13333338	0.00002280
-309.10000005	0.00016572
-309.06666671	0.00010293
-309.03333338	-0.00003642
-309.00000005	0.00026761
-308.96666671	0.00002471
-308.93333338	-0.00010215
-308.90000005	-0.00023210
-308.86666671	-0.00008348
-308.83333338	0.00000628
-308.80000005	0.00005960
-308.76666671	-0.00007559
-308.73333338	-0.00015142
-308.70000005	0.00002479
-308.66666671	-0.00009794
-308.63333338	-0.00003673
-308.60000005	0.00003304
-308.56666671	-0.00020661
-308.53333338	-0.00006834
-308.50000005	-0.00009492
-308.46666671	-0.00020991
-308.43333338	0.00002355
-308.40000005	0.00000724
-308.36666671	-0.00013957
-308.33333338	0.00023227
-308.30000005	0.00029005
-308.26666671	0.00014698
-308.23333338	0.00027724
-308.20000005	0.00020560
-308.16666671	0.00036395
-308.13333338	0.00008172
-308.10000005	0.00026926
-308.06666671	0.00006857
-308.03333338	0.00003053
-308.00000005	0.00012127
-307.96666671	0.00016362
-307.93333338	0.00030294
-307.90000005	-0.00016937
-307.86666671	0.00003088
-307.83333338	-0.00011010
-307.80000005	0.00017765
-307.76666672	0.00010797
-307.73333338	0.00016224
-307.70000005	0.00000061
-307.66666672	0.00004970
-307.63333338	0.00010648
-307.60000005	0.00002147
-307.56666672	0.00034283
-307.53333338	-0.00005622
-307.50000005	0.00009690
-307.46666672	-0.00006994
-307.43333338	0.00009949
-307.40000005	-0.00004189
-307.36666672	-0.00011699
-307.33333338	-0.00032831
-307.30000005	0.00029842
-307.26666672	0.00040103
-307.23333338	0.00015704
-307.20000005	-0.00006347
-307.16666672	0.00010364
-307.13333338	-0.00000512
-307.10000005	0.00004952
-307.06666672	-0.00010896
-307.03333338	-0.00002257
-307.00000005	0.00005718
-306.96666672	-0.00009090
-306.93333338	0.00008939
-306.90000005	-0.00000522
-306.86666672	0.00018255
-306.83333338	-0.00007017
-306.80000005	0.00017415
-306.76666672	0.00005334
-306.73333338	-0.00005942
-306.70000005	0.00007275
-306.66666672	0.00009689
-306.63333338	-0.00006424
-306.60000005	-0.00008952
-306.56666672	-0.00000482
-306.53333339	-0.00020166
-306.50000005	0.00002628
-306.46666672	-0.00006354
-306.43333339	0.00000568
-306.40000005	-0.00024124
-306.36666672	-0.00038869
-306.33333339	-0.00028780
-306.30000005	-0.00025109
-306.26666672	-0.00014263
-306.23333339	-0.00012288
-306.20000005	-0.00030294
-306.16666672	-0.00010075
-306.13333339	-0.00014127
-306.10000005	-0.00013086
-306.06666672	-0.00014784
-306.03333339	-0.00029415
-306.00000005	-0.00022098
-305.96666672	-0.00031827
-305.93333339	-0.00022602
-305.90000005	-0.00013128
-305.86666672	-0.00000675
-305.83333339	-0.00002617
-305.80000005	-0.00012568
-305.76666672	-0.00045844
-305.73333339	-0.00029810
-305.70000005	-0.00034786
-305.66666672	-0.00003250
-305.63333339	-0.00001011
-305.60000005	-0.00036895
-305.56666672	-0.00016436
-305.53333339	-0.00016113
-305.50000005	-0.00043214
-305.46666672	-0.00011050
-305.43333339	-0.00007455
-305.40000005	-0.00027374
-305.36666672	-0.00055637
-305.33333339	-0.00037072
-305.30000006	-0.00018147
-305.26666672	-0.00037877
-305.23333339	-0.00040136
-305.20000006	-0.00023045
-305.16666672	-0.00023055
-305.13333339	-0.00004699
-305.10000006	-0.00001206
-305.06666672	-0.00034948
-305.03333339	-0.00025708
-305.00000006	-0.00015609
-304.96666672	-0.00049857
-304.93333339	-0.00036518
-304.90000006	-0.00024768
-304.86666672	-0.00031589
-304.83333339	0.00000904
-304.80000006	-0.00011793
-304.76666672	0.00018070
-304.73333339	-0.00015374
-304.70000006	-0.00007351
-304.66666672	-0.00037305
-304.63333339	-0.00003248
-304.60000006	0.00005133
-304.56666672	-0.00047546
-304.53333339	-0.00036225
-304.50000006	0.00002936
-304.46666672	-0.00002776
-304.43333339	-0.00007867
-304.40000006	0.00002724
-304.36666672	0.00008615
-304.33333339	-0.00010705
-304.30000006	0.00006163
-304.26666672	0.00009454
-304.23333339	-0.00009898
-304.20000006	0.00010331
-304.16666672	0.00016567
-304.13333339	0.00016950
-304.10000006	0.00018909
-304.06666672	0.00018623
-304.03333339	0.00007446
-304.00000006	0.00014580
-303.96666673	-0.00001035
-303.93333339	0.00040303
-303.90000006	0.00016813
-303.86666673	0.00014588
-303.83333339	0.00007868
-303.80000006	0.00051368
-303.76666673	0.00027332
-303.73333339	0.00028011
-303.70000006	0.00056766
-303.66666673	0.00027790
-303.63333339	0.00026550
-303.60000006	0.00035007
-303.56666673	0.00026323
-303.53333339	0.00020924
-303.50000006	0.00017489
-303.46666673	0.00009496
-303.43333339	0.00006883
-303.40000006	0.00030811
-303.36666673	-0.00006873
-303.33333339	0.00002296
-303.30000006	0.00014769
-303.26666673	0.00008365
-303.23333339	-0.00014227
-303.20000006	-0.00001046
-303.16666673	0.00006009
-303.13333339	0.00014102
-303.10000006	-0.00003145
-303.06666673	-0.00002033
-303.03333339	-0.00012580
-303.00000006	0.00011388
-302.96666673	0.00006920
-302.93333339	-0.00002132
-302.90000006	0.00004390
-302.86666673	0.00003382
-302.83333339	-0.00023576
-302.80000006	-0.00005871
-302.76666673	-0.00008688
-302.73333340	-0.00008028
-302.70000006	-0.00013026
-302.66666673	0.00005946
-302.63333340	-0.00026164
-302.60000006	-0.00046636
-302.56666673	-0.00048796
-302.53333340	-0.00040481
-302.50000006	-0.00029161
-302.46666673	-0.00006973
-302.43333340	-0.00028766
-302.40000006	-0.00007552
-302.36666673	-0.00029734
-302.33333340	-0.00032040
-302.30000006	-0.00026684
-302.26666673	-0.00027264
-302.23333340	-0.00009143
-302.20000006	-0.00052166
-302.16666673	-0.00041148
-302.13333340	-0.00048302
-302.10000006	-0.00032360
-302.06666673	-0.00029053
-302.03333340	-0.00049297
-302.00000006	-0.00031691
-301.96666673	-0.00018787
-301.93333340	-0.00011955
-301.90000006	-0.00026718
-301.86666673	-0.00022537
-301.83333340	-0.00059291
-301.80000006	0.00004061
-301.76666673	-0.00041507
-301.73333340	-0.00033291
-301.70000006	-0.00030305
-301.66666673	-0.00023077
-301.63333340	-0.00043291
-301.60000006	-0.00042773
-301.56666673	-0.00018977
-301.53333340	-0.00021457
-301.50000007	-0.00026305
-301.46666673	-0.00030686
-301.43333340	-0.00032130
-301.40000007	-0.00018598
-301.36666673	-0.00051025
-301.33333340	-0.00043326
-301.30000007	-0.00012376
-301.26666673	-0.00050091
-301.23333340	-0.00046895
-301.20000007	-0.00048894
-301.16666673	-0.00035742
-301.13333340	-0.00032096
-301.10000007	-0.00008855
-301.06666673	-0.00016210
-301.03333340	-0.00009650
-301.00000007	-0.00031113
-300.96666673	-0.00012926
-300.93333340	-0.00031364
-300.90000007	-0.00033234
-300.86666673	-0.00020961
-300.83333340	-0.00021588
-300.80000007	-0.00018195
-300.76666673	-0.00018813
-300.73333340	-0.00003485
-300.70000007	-0.00025617
-300.66666673	-0.00025340
-300.63333340	-0.00027279
-300.60000007	-0.00005899
-300.56666673	-0.00019114
-300.53333340	-0.00047172
-300.50000007	-0.00038688
-300.46666673	-0.00042213
-300.43333340	-0.00017963
-300.40000007	0.00007541
-300.36666673	0.00014558
-300.33333340	-0.00013075
-300.30000007	-0.00014285
-300.26666673	-0.00022901
-300.23333340	0.00005202
-300.20000007	-0.00016566
-300.16666674	-0.00025395
-300.13333340	-0.00011764
-300.10000007	-0.00000349
-300.06666674	-0.00016410
-300.03333340	-0.00023246
-300.00000007	-0.00028061
-299.96666674	0.00003831
-299.93333340	-0.00004806
-299.90000007	-0.00036674
-299.86666674	-0.00014558
-299.83333340	-0.00005057
-299.80000007	-0.00005466
-299.76666674	-0.00025942
-299.73333340	0.00000033
-299.70000007	0.00016908
-299.66666674	-0.00014942
-299.63333340	-0.00006824
-299.60000007	-0.00000212
-299.56666674	0.00015973
-299.53333340	-0.00012032
-299.50000007	-0.00000996
-299.46666674	-0.00000584
-299.43333340	0.00008382
-299.40000007	-0.00017429
-299.36666674	-0.00010439
-299.33333340	-0.00024415
-299.30000007	-0.00036221
-299.26666674	-0.00004755
-299.23333340	-0.00056528
-299.20000007	-0.00015591
-299.16666674	-0.00038551
-299.13333340	-0.00068912
-299.10000007	-0.00047973
-299.06666674	-0.00036880
-299.03333340	-0.00046731
-299.00000007	-0.00021519
-298.96666674	-0.00023102
-298.93333341	-0.00023113
-298.90000007	-0.00015186
-298.86666674	-0.00034667
-298.83333341	-0.00056537
-298.80000007	-0.00051599
-298.76666674	-0.00063534
-298.73333341	-0.00045887
-298.70000007	-0.00018070
-298.66666674	-0.00062478
-298.63333341	-0.00051495
-298.60000007	-0.00081183
-298.56666674	-0.00055107
-298.53333341	-0.00086958
-298.50000007	-0.00047818
-298.46666674	-0.00062338
-298.43333341	-0.00055872
-298.40000007	-0.00051511
-298.36666674	-0.00049209
-298.33333341	-0.00052977
-298.30000007	-0.00072041
-298.26666674	-0.00057545
-298.23333341	-0.00045897
-298.20000007	-0.00059663
-298.16666674	-0.00043203
-298.13333341	-0.00047926
-298.10000007	-0.00087934
-298.06666674	-0.00054696
-298.03333341	-0.00060607
-298.00000007	-0.00061313
-297.96666674	-0.00061932
-297.93333341	-0.00086200
-297.90000007	-0.00072795
-297.86666674	-0.00071034
-297.83333341	-0.00051030
-297.80000007	-0.00041145
-297.76666674	-0.00062216
-297.73333341	-0.00060936
-297.70000008	-0.00058995
-297.66666674	-0.00045042
-297.63333341	-0.00042598
-297.60000008	-0.00045343
-297.56666674	-0.00046632
-297.53333341	-0.00046754
-297.50000008	-0.00025117
-297.46666674	-0.00051199
-297.43333341	-0.00030554
-297.40000008	-0.00028081
-297.36666674	-0.00034562
-297.33333341	-0.00051233
-297.30000008	-0.00030337
-297.26666674	-0.00031414
-297.23333341	0.00013513
-297.20000008	0.00007360
-297.16666674	0.00002697
-297.13333341	-0.00012020
-297.10000008	-0.00010034
-297.06666674	0.00010530
-297.03333341	-0.00000847
-297.00000008	0.00038126
-296.96666674	0.00023945
-296.93333341	0.00030463
-296.90000008	0.00045949
-296.86666674	0.00059907
-296.83333341	0.00062363
-296.80000008	0.00082689
-296.76666674	0.00080568
-296.73333341	0.00061088
-296.70000008	0.00107079
-296.66666674	0.00083962
-296.63333341	0.00118936
-296.60000008	0.00153050
-296.56666674	0.00114513
-296.53333341	0.00122538
-296.50000008	0.00100065
-296.46666674	0.00128320
-296.43333341	0.00142701
-296.40000008	0.00116495
-296.36666675	0.00148268
-296.33333341	0.00169689
-296.30000008	0.00171057
-296.26666675	0.00181830
-296.23333341	0.00195076
-296.20000008	0.00195359
-296.16666675	0.00190764
-296.13333341	0.00180278
-296.10000008	0.00173390
-296.06666675	0.00185576
-296.03333341	0.00197834
-296.00000008	0.00216300
-295.96666675	0.00226348
-295.93333341	0.00226860
-295.90000008	0.00208276
-295.86666675	0.00210288
-295.83333341	0.00231432
-295.80000008	0.00231690
-295.76666675	0.00237035
-295.73333341	0.00220604
-295.70000008	0.00245234
-295.66666675	0.00260058
-295.63333341	0.00235942
-295.60000008	0.00250008
-295.56666675	0.00247588
-295.53333341	0.00244001
-295.50000008	0.00244931
-295.46666675	0.00249496
-295.43333341	0.00253283
-295.40000008	0.00249126
-295.36666675	0.00266439
-295.33333341	0.00277430
-295.30000008	0.00273785
-295.26666675	0.00268108
-295.23333341	0.00259608
-295.20000008	0.00273939
-295.16666675	0.00268676
-295.13333342	0.00244556
-295.10000008	0.00254207
-295.06666675	0.00291514
-295.03333342	0.00290012
-295.00000008	0.00299128
-294.96666675	0.00277449
-294.93333342	0.00296406
-294.90000008	0.00265584
-294.86666675	0.00284469
-294.83333342	0.00263519
-294.80000008	0.00229443
-294.76666675	0.00250168
-294.73333342	0.00244073
-294.70000008	0.00269965
-294.66666675	0.00238558
-294.63333342	0.00256166
-294.60000008	0.00219164
-294.56666675	0.00241205
-294.53333342	0.00217289
-294.50000008	0.00236281
-294.46666675	0.00217584
-294.43333342	0.00198632
-294.40000008	0.00182896
-294.36666675	0.00162502
-294.33333342	0.00199059
-294.30000008	0.00175113
-294.26666675	0.00146078
-294.23333342	0.00152276
-294.20000008	0.00157391
-294.16666675	0.00113938
-294.13333342	0.00128599
-294.10000008	0.00134089
-294.06666675	0.00116424
-294.03333342	0.00099176
-294.00000008	0.00055496
-293.96666675	0.00058463
-293.93333342	0.00038056
-293.90000009	0.00038999
-293.86666675	-0.00008276
-293.83333342	0.00009848
-293.80000009	0.00020476
-293.76666675	-0.00030828
-293.73333342	-0.00056822
-293.70000009	-0.00052657
-293.66666675	-0.00080067
-293.63333342	-0.00088248
-293.60000009	-0.00132237
-293.56666675	-0.00109960
-293.53333342	-0.00116533
-293.50000009	-0.00151457
-293.46666675	-0.00172883
-293.43333342	-0.00163144
-293.40000009	-0.00178911
-293.36666675	-0.00229877
-293.33333342	-0.00227032
-293.30000009	-0.00220660
-293.26666675	-0.00207064
-293.23333342	-0.00219942
-293.20000009	-0.00248960
-293.16666675	-0.00267651
-293.13333342	-0.00273232
-293.10000009	-0.00271793
-293.06666675	-0.00272270
-293.03333342	-0.00296274
-293.00000009	-0.00280047
-292.96666675	-0.00245629
-292.93333342	-0.00254148
-292.90000009	-0.00273340
