# Menlo Systems GmbH ScanControl
# Program Version 1.3.3
# Start: -327.00000000 ps, Average over 100 waveforms. Timestamp: 2026-05-07T11:55:20
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Frequency [THz]	THz Signal [a.u.]
2.52747253	-40.38619640
2.53479854	-40.34569532
2.54212455	-40.48217647
2.54945056	-40.84493621
2.55677656	-40.85073989
2.56410257	-41.43762377
2.57142858	-42.05847613
2.57875459	-41.68119423
2.58608059	-41.78167547
2.59340660	-42.20938571
2.60073261	-42.26751583
2.60805862	-42.69233075
2.61538462	-43.20738771
2.62271063	-44.37403085
2.63003664	-48.85748708
2.63736265	-60.91417150
2.64468865	-64.11264186
2.65201466	-54.19550517
2.65934067	-49.72497824
2.66666667	-47.65052169
2.67399268	-45.58638298
2.68131869	-45.85184781
2.68864470	-49.24339499
2.69597070	-46.53163370
2.70329671	-44.18759354
2.71062272	-44.47542274
2.71794873	-44.28040378
2.72527473	-43.82680041
2.73260074	-44.26367586
2.73992675	-44.93296835
2.74725276	-45.39201705
2.75457876	-45.54972495
2.76190477	-48.09005184
2.76923078	-56.07747595
2.77655678	-69.22060964
2.78388279	-61.22115664
2.79120880	-50.33229585
2.79853481	-46.56763027
2.80586081	-46.11758343
2.81318682	-45.82064790
2.82051283	-45.67227834
2.82783884	-46.39687364
2.83516484	-46.38870805
2.84249085	-46.03159669
2.84981686	-46.36373221
2.85714287	-46.89869552
2.86446887	-46.88922999
2.87179488	-47.53256213
2.87912089	-51.98508423
2.88644689	-69.40103455
2.89377290	-50.79068968
2.90109891	-47.94566690
2.90842492	-47.93006510
2.91575092	-48.05761055
2.92307693	-47.59767219
2.93040294	-47.67461221
2.93772895	-48.74232188
2.94505495	-48.95337889
2.95238096	-49.27890745
2.95970697	-52.52897390
2.96703298	-60.19011689
2.97435898	-71.38873066
2.98168499	-60.67407521
2.98901100	-54.15444000
2.99633701	-51.96895226
3.00366301	-56.17003907
3.01098902	-63.46080803
3.01831503	-65.06729323
3.02564103	-58.99761245
3.03296704	-54.06348000
3.04029305	-55.03389009
3.04761906	-61.49572165
3.05494506	-54.30933354
3.06227107	-51.19129682
3.06959708	-51.51189422
3.07692309	-51.40711242
3.08424909	-50.92731863
3.09157510	-51.09217378
3.09890111	-51.27283208
3.10622712	-51.68265641
3.11355312	-52.17278917
3.12087913	-52.49546097
3.12820514	-55.92786135
3.13553114	-66.53974369
3.14285715	-65.11108648
3.15018316	-56.88223953
3.15750917	-53.69072936
3.16483517	-57.16947815
3.17216118	-68.37713181
3.17948719	-59.93260182
3.18681320	-58.09847512
3.19413920	-54.99288339
3.20146521	-53.87135124
3.20879122	-55.42578363
3.21611723	-55.19117786
3.22344323	-54.67911819
3.23076924	-59.10962712
3.23809525	-60.20063478
3.24542125	-55.45678175
3.25274726	-55.40948502
3.26007327	-54.92216723
3.26739928	-54.60834007
3.27472528	-54.82152735
3.28205129	-54.44813147
3.28937730	-55.52925641
3.29670331	-56.45389083
3.30402931	-55.94412686
3.31135532	-56.48344715
3.31868133	-56.45151078
3.32600734	-57.12264635
3.33333334	-65.43358881
3.34065935	-61.09975669
3.34798536	-58.79586163
3.35531137	-57.17864710
3.36263737	-56.20696625
3.36996338	-56.92950595
3.37728939	-56.82164840
3.38461539	-56.27310111
3.39194140	-56.59292992
3.39926741	-56.78216520
3.40659342	-58.07834967
3.41391942	-59.43029650
3.42124543	-57.85468668
3.42857144	-57.33511283
3.43589745	-58.53640110
3.44322345	-57.94860987
3.45054946	-57.56076149
3.45787547	-57.48435799
3.46520148	-57.29706085
3.47252748	-58.13480495
3.47985349	-57.90525808
3.48717950	-57.45942031
3.49450550	-59.54604826
3.50183151	-60.61084565
3.50915752	-59.16846297
3.51648353	-60.30065172
3.52380953	-59.54908856
3.53113554	-58.75954196
3.53846155	-63.04243196
3.54578756	-67.27917344
3.55311356	-60.44063178
3.56043957	-61.00961109
3.56776558	-61.32871750
3.57509159	-59.22501207
3.58241759	-58.23779798
3.58974360	-59.80228520
3.59706961	-66.33849666
3.60439561	-72.00969273
3.61172162	-74.05835796
3.61904763	-66.53104124
3.62637364	-62.39181104
3.63369964	-62.78643326
3.64102565	-64.56802297
3.64835166	-66.01055485
3.65567767	-70.57810223
3.66300367	-69.95439786
3.67032968	-76.93954337
3.67765569	-65.83403540
3.68498170	-64.97946556
3.69230770	-68.92710071
3.69963371	-65.48437020
3.70695972	-62.73661687
3.71428573	-63.78621564
3.72161173	-63.95857264
3.72893774	-62.20648951
3.73626375	-63.02793542
3.74358975	-64.45333765
3.75091576	-63.77649514
3.75824177	-64.38532870
3.76556778	-64.23044545
3.77289378	-63.53334707
3.78021979	-64.22315845
3.78754580	-66.29289108
3.79487181	-68.93098177
3.80219781	-67.40199405
3.80952382	-73.38219794
3.81684983	-75.61497117
3.82417584	-76.77288762
3.83150184	-73.65756912
3.83882785	-68.00747254
3.84615386	-63.99079885
3.85347986	-64.14403099
3.86080587	-67.32507201
3.86813188	-66.35146189
3.87545789	-64.59014624
3.88278389	-66.10563061
3.89010990	-65.37105487
3.89743591	-66.08611158
3.90476192	-71.11367441
3.91208792	-69.20050691
3.91941393	-66.78975467
3.92673994	-77.07398106
3.93406595	-84.17434103
3.94139195	-72.84922848
3.94871796	-67.90979768
3.95604397	-72.22984298
3.96336997	-71.37710780
3.97069598	-76.03196489
3.97802199	-81.33601181
3.98534800	-96.64787380
3.99267400	-79.78083371
4.00000001	-77.34121591
4.00732602	-77.24191910
4.01465203	-73.70840682
4.02197803	-75.29051818
4.02930404	-79.50605792
4.03663005	-72.02495782
4.04395606	-82.91115709
4.05128206	-74.19641049
4.05860807	-70.15094426
4.06593408	-71.84627114
4.07326009	-80.20937069
4.08058609	-72.21969996
4.08791210	-70.45192932
4.09523811	-83.73485519
4.10256411	-77.11464359
4.10989012	-69.45710199
4.11721613	-72.87413495
4.12454214	-86.80796246
4.13186814	-75.89642870
4.13919415	-71.51536873
4.14652016	-72.88587637
4.15384617	-76.46291183
4.16117217	-82.10821691
4.16849818	-79.30541627
4.17582419	-86.66007573
4.18315020	-77.66944616
4.19047620	-77.03948508
4.19780221	-81.75989931
4.20512822	-81.60821448
4.21245422	-73.38932129
4.21978023	-83.46974949
4.22710624	-92.19828296
4.23443225	-71.96562381
4.24175825	-73.18165641
4.24908426	-77.13386326
4.25641027	-84.98635262
4.26373628	-72.66155875
4.27106228	-67.51467555
4.27838829	-69.42313382
4.28571430	-94.53355412
4.29304031	-77.93374015
4.30036631	-69.80085917
4.30769232	-76.08782501
4.31501833	-77.56097612
4.32234433	-84.43264351
4.32967034	-77.09893264
4.33699635	-77.69184467
4.34432236	-75.43163265
4.35164836	-68.07022508
4.35897437	-72.29948263
4.36630038	-78.76707276
4.37362639	-69.75452481
4.38095239	-74.00545860
4.38827840	-86.48228734
4.39560441	-72.29361276
4.40293042	-71.09424357
4.41025642	-71.74258852
4.41758243	-83.87135678
4.42490844	-74.92656261
4.43223445	-88.00318685
4.43956045	-78.35554664
4.44688646	-88.27929794
4.45421247	-74.63890803
4.46153847	-79.60308905
4.46886448	-76.69591379
4.47619049	-72.05081477
4.48351650	-82.20762472
4.49084250	-73.22134776
4.49816851	-77.36553318
4.50549452	-84.97942369
4.51282053	-80.97569965
4.52014653	-82.95858101
4.52747254	-93.18938931
4.53479855	-75.96657116
4.54212456	-77.95765237
4.54945056	-76.45906250
4.55677657	-75.48586641
4.56410258	-75.05333634
4.57142858	-73.50771231
4.57875459	-77.31599227
4.58608060	-76.69296425
4.59340661	-84.22028390
4.60073261	-82.57684168
4.60805862	-79.14509781
4.61538463	-72.01721625
4.62271064	-73.24081270
4.63003664	-79.47768634
4.63736265	-80.52233753
4.64468866	-80.37400588
4.65201467	-75.98736676
4.65934067	-78.54346263
4.66666668	-80.38785893
4.67399269	-77.68083741
4.68131869	-68.78122890
4.68864470	-74.86354665
4.69597071	-76.00508358
4.70329672	-72.56768753
4.71062272	-74.25317320
4.71794873	-79.99399643
4.72527474	-88.77812939
4.73260075	-81.49109859
4.73992675	-74.27012913
4.74725276	-78.25778373
4.75457877	-78.48530736
4.76190478	-77.84393776
4.76923078	-75.97380410
4.77655679	-69.75375897
4.78388280	-75.38526765
4.79120881	-73.59251506
4.79853481	-78.63280446
4.80586082	-73.61728924
4.81318683	-74.53878037
4.82051283	-80.81676395
4.82783884	-74.16059818
4.83516485	-86.63103145
4.84249086	-76.10589873
4.84981686	-72.24379029
4.85714287	-80.44949741
4.86446888	-75.53571910
4.87179489	-75.96107927
4.87912089	-70.65185876
4.88644690	-86.32179563
4.89377291	-74.25165302
4.90109892	-77.03027651
4.90842492	-88.80978844
4.91575093	-75.72190778
4.92307694	-78.24911599
4.93040294	-81.52248470
4.93772895	-92.77404808
4.94505496	-78.39816070
4.95238097	-87.48265066
4.95970697	-79.10957536
4.96703298	-81.64441199
4.97435899	-79.30483298
4.98168500	-75.80111204
4.98901100	-84.91586241
4.99633701	-72.60695241
5.00366302	-71.98640514
5.01098903	-81.43387060
5.01831503	-82.17971519
5.02564104	-79.47769794
5.03296705	-73.37105557
5.04029305	-86.35494295
5.04761906	-81.74485426
5.05494507	-75.33794613
5.06227108	-75.70083960
5.06959708	-81.19635390
5.07692309	-77.45351835
5.08424910	-75.37771453
5.09157511	-77.26834632
5.09890111	-78.55727841
5.10622712	-76.37464444
5.11355313	-79.72955221
5.12087914	-80.75636688
5.12820514	-79.26686173
5.13553115	-84.45247369
5.14285716	-74.54296684
5.15018317	-74.54369997
5.15750917	-77.52117749
5.16483518	-82.43556264
5.17216119	-72.98865489
5.17948719	-81.54313608
5.18681320	-73.06339477
5.19413921	-82.92029522
5.20146522	-75.40601089
5.20879122	-84.80099334
5.21611723	-76.69879128
5.22344324	-74.85437168
5.23076925	-94.03508967
5.23809525	-93.34715103
5.24542126	-80.08833611
5.25274727	-71.81507257
5.26007328	-70.68410147
5.26739928	-85.35271407
5.27472529	-81.24891196
5.28205130	-80.87169744
5.28937730	-90.61021682
5.29670331	-79.24005205
5.30402932	-81.90486561
5.31135533	-79.21110896
5.31868133	-76.00157353
5.32600734	-79.30924253
5.33333335	-76.99683023
5.34065936	-80.76889500
5.34798536	-75.35111606
5.35531137	-71.83943633
5.36263738	-73.84872898
5.36996339	-70.91864279
5.37728939	-87.06883297
5.38461540	-72.22559830
5.39194141	-75.82712721
5.39926742	-72.29878932
5.40659342	-72.47431976
5.41391943	-77.66260380
5.42124544	-74.72295560
5.42857144	-75.42294771
5.43589745	-76.73988762
5.44322346	-73.19473401
5.45054947	-78.58207608
5.45787547	-81.66675040
5.46520148	-75.27315114
5.47252749	-97.14393640
5.47985350	-74.08742327
5.48717950	-79.09823854
5.49450551	-76.13349313
5.50183152	-72.86863296
5.50915753	-81.23245673
5.51648353	-85.84560307
5.52380954	-82.72435417
5.53113555	-82.29448628
5.53846155	-74.68963568
5.54578756	-75.76245288
5.55311357	-70.77902290
5.56043958	-73.94282724
5.56776558	-78.44094877
5.57509159	-89.11054789
5.58241760	-77.23313027
5.58974361	-77.18979501
5.59706961	-74.53609823
5.60439562	-88.38130680
5.61172163	-76.18533601
5.61904764	-83.42066002
5.62637364	-82.06168829
5.63369965	-94.60091586
5.64102566	-75.88471510
5.64835166	-82.85676509
5.65567767	-80.72740759
5.66300368	-70.05969799
5.67032969	-71.95620755
5.67765569	-91.95938329
5.68498170	-80.81900129
5.69230771	-83.88195819
5.69963372	-72.20867619
5.70695972	-81.24052415
5.71428573	-79.76979665
5.72161174	-77.54619784
5.72893775	-77.29675868
5.73626375	-76.95743450
5.74358976	-99.47280136
5.75091577	-74.98285695
5.75824178	-72.99344845
5.76556778	-77.73852241
5.77289379	-82.76925082
5.78021980	-90.90613554
5.78754580	-74.58128124
5.79487181	-81.04745623
5.80219782	-79.80191819
5.80952383	-88.20870205
5.81684983	-80.42736401
5.82417584	-80.39909728
5.83150185	-80.25964877
5.83882786	-79.80627825
5.84615386	-79.07068465
5.85347987	-81.80254733
5.86080588	-81.31542784
5.86813189	-78.08693547
5.87545789	-76.75501488
5.88278390	-88.70189797
5.89010991	-92.36796319
5.89743591	-77.54367367
5.90476192	-86.65844956
5.91208793	-77.22857339
5.91941394	-79.38480533
5.92673994	-72.74887403
5.93406595	-76.13676400
5.94139196	-82.94352447
5.94871797	-79.34502036
5.95604397	-74.13782208
5.96336998	-73.08264470
5.97069599	-87.68530754
5.97802200	-77.81816351
5.98534800	-76.39583523
5.99267401	-83.82276190
6.00000002	-86.96975969
6.00732602	-78.19980791
6.01465203	-74.49600044
6.02197804	-75.72172374
6.02930405	-86.62017028
6.03663005	-78.44632799
6.04395606	-82.03521301
6.05128207	-76.06600092
6.05860808	-81.64246685
6.06593408	-79.90796663
6.07326009	-78.83244126
6.08058610	-80.06898906
6.08791211	-83.32274114
6.09523811	-85.73230742
6.10256412	-77.06474884
6.10989013	-74.45722720
6.11721614	-73.52209410
6.12454214	-74.28470281
6.13186815	-76.28953087
6.13919416	-75.32538646
6.14652016	-76.09533356
6.15384617	-73.72721910
6.16117218	-74.96217916
6.16849819	-79.09160327
6.17582419	-86.71391269
6.18315020	-72.00838063
6.19047621	-77.09339485
6.19780222	-97.17884117
6.20512822	-79.73941333
6.21245423	-85.96727661
6.21978024	-77.92918241
6.22710625	-80.94320938
6.23443225	-83.87822124
6.24175826	-84.58216347
6.24908427	-78.66227967
6.25641027	-74.57607344
6.26373628	-75.11360435
6.27106229	-81.67703706
6.27838830	-88.92634940
6.28571430	-72.90931820
6.29304031	-74.52647386
6.30036632	-81.32445209
6.30769233	-72.87712267
6.31501833	-78.69341260
6.32234434	-88.35479598
6.32967035	-74.88654106
6.33699636	-74.54008820
6.34432236	-72.28965374
6.35164837	-71.34607883
6.35897438	-75.10888657
6.36630038	-69.87214648
6.37362639	-83.87261410
6.38095240	-86.85208122
6.38827841	-71.84785990
6.39560441	-75.52434801
6.40293042	-85.73102210
6.41025643	-78.52417716
6.41758244	-102.76542666
6.42490844	-80.31620673
6.43223445	-74.44380773
6.43956046	-74.90732745
6.44688647	-85.12960571
6.45421247	-75.11538997
6.46153848	-79.90745684
6.46886449	-76.84999173
6.47619050	-79.55804844
6.48351650	-76.95175344
6.49084251	-76.28115310
6.49816852	-74.83099498
6.50549452	-78.19087642
6.51282053	-81.24561314
6.52014654	-69.97833113
6.52747255	-72.89162214
6.53479855	-79.00120884
6.54212456	-86.37772800
6.54945057	-78.50343806
6.55677658	-72.24173031
6.56410258	-70.19729811
6.57142859	-82.64204138
6.57875460	-82.64874506
6.58608061	-79.50440310
6.59340661	-74.45165524
6.60073262	-77.30756595
6.60805863	-82.38697633
6.61538463	-87.28176948
6.62271064	-90.63006873
6.63003665	-78.69941734
6.63736266	-76.01971365
6.64468866	-77.08447557
6.65201467	-79.72340824
6.65934068	-78.48836403
6.66666669	-78.70531842
6.67399269	-75.76730385
6.68131870	-75.70828083
6.68864471	-79.10053267
6.69597072	-75.82684137
6.70329672	-75.86196958
6.71062273	-78.72081399
6.71794874	-83.30633914
6.72527474	-77.27708393
6.73260075	-77.55674224
6.73992676	-77.68252374
6.74725277	-75.21017392
6.75457877	-77.74602851
6.76190478	-80.56581612
6.76923079	-88.02493204
6.77655680	-81.51663660
6.78388280	-72.70744976
6.79120881	-71.89769658
6.79853482	-81.06132721
6.80586083	-75.49899718
6.81318683	-78.60520018
6.82051284	-82.26655570
6.82783885	-89.18819718
6.83516486	-77.53204651
6.84249086	-79.04110189
6.84981687	-78.77430520
6.85714288	-73.96255596
6.86446888	-77.15974655
6.87179489	-80.40203116
6.87912090	-78.29732807
6.88644691	-85.67169681
6.89377291	-90.15650850
6.90109892	-76.77854234
6.90842493	-72.50457886
6.91575094	-69.55484176
6.92307694	-73.96467802
6.93040295	-85.84619386
6.93772896	-81.72406562
6.94505497	-86.10054302
6.95238097	-76.73623285
6.95970698	-81.38753509
6.96703299	-72.78911551
6.97435899	-74.08758336
6.98168500	-74.38206256
6.98901101	-93.86209004
6.99633702	-79.24967700
7.00366302	-82.82780310
7.01098903	-75.67415649
7.01831504	-71.37403636
7.02564105	-77.46694491
7.03296705	-75.78343516
7.04029306	-77.74400539
7.04761907	-75.13774178
7.05494508	-74.92203697
7.06227108	-72.67000734
7.06959709	-91.37280913
7.07692310	-73.38472113
7.08424910	-82.77774374
7.09157511	-76.03102842
7.09890112	-84.28736058
7.10622713	-76.29813981
7.11355313	-83.99464453
7.12087914	-76.72391142
7.12820515	-95.14202167
7.13553116	-80.77538932
7.14285716	-87.43394669
7.15018317	-76.85139086
7.15750918	-73.91460637
7.16483519	-87.99580189
7.17216119	-77.01617038
7.17948720	-82.35516240
7.18681321	-83.16117261
7.19413922	-79.16801296
7.20146522	-80.14535020
7.20879123	-80.51428077
7.21611724	-72.48040231
7.22344324	-82.51821712
7.23076925	-76.23773922
7.23809526	-78.22299383
7.24542127	-79.18743821
7.25274727	-75.76261050
7.26007328	-78.11274758
7.26739929	-74.05063823
7.27472530	-75.21368776
7.28205130	-71.27674814
7.28937731	-86.42286202
7.29670332	-80.41700773
7.30402933	-73.31866174
7.31135533	-73.46228865
7.31868134	-79.79705080
7.32600735	-75.38314657
7.33333335	-78.45194857
7.34065936	-78.58586509
7.34798537	-78.99186160
7.35531138	-79.19952802
7.36263738	-80.85518741
7.36996339	-80.52418762
7.37728940	-77.63796597
7.38461541	-78.06567334
7.39194141	-75.47338928
7.39926742	-71.97387916
7.40659343	-82.89531712
7.41391944	-82.21469746
7.42124544	-82.73438874
7.42857145	-90.89302390
7.43589746	-80.59715326
7.44322346	-77.02979064
7.45054947	-79.19200047
7.45787548	-80.46459037
7.46520149	-76.68346723
7.47252749	-80.53108524
7.47985350	-82.28598536
7.48717951	-82.24232127
7.49450552	-76.26739049
7.50183152	-73.08064926
7.50915753	-88.01704630
7.51648354	-70.52819793
7.52380955	-73.73942505
7.53113555	-90.33297278
7.53846156	-76.73488617
7.54578757	-72.91473377
7.55311358	-83.10845252
7.56043958	-75.89051250
7.56776559	-80.03890708
7.57509160	-79.19400831
7.58241760	-83.01057199
7.58974361	-77.59798077
7.59706962	-75.41468658
7.60439563	-73.00864295
7.61172163	-74.60985136
7.61904764	-85.27448406
7.62637365	-89.97553531
7.63369966	-77.46949851
7.64102566	-82.13372382
7.64835167	-79.78719206
7.65567768	-78.96303784
7.66300369	-76.70459802
7.67032969	-81.23166466
7.67765570	-77.46009082
7.68498171	-77.71245758
7.69230771	-75.00338362
7.69963372	-75.02572262
7.70695973	-74.96919136
7.71428574	-76.58799414
7.72161174	-69.68363029
7.72893775	-78.09739437
