# Menlo Systems GmbH ScanControl
# Program Version 1.3.3
# Start: -327.00000000 ps, Average over 100 waveforms. Timestamp: 2026-05-07T11:58:55
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Frequency [THz]	THz Signal [a.u.]
7.58241760	-76.03203216
7.58974360	-81.48125998
7.59706961	-80.91632462
7.60439562	-81.85436195
7.61172163	-75.55925411
7.61904763	-85.29274735
7.62637364	-78.04875156
7.63369965	-72.72478598
7.64102565	-76.74617229
7.64835166	-72.14462230
7.65567767	-76.69630174
7.66300368	-87.21732201
7.67032968	-83.66744094
7.67765569	-80.00024100
7.68498170	-73.17720066
7.69230771	-92.79051831
7.69963371	-76.09318719
7.70695972	-83.64327820
7.71428573	-75.17363373
7.72161174	-81.52433592
7.72893774	-91.57045164
7.73626375	-75.55953797
7.74358976	-83.66838599
7.75091576	-78.57264513
7.75824177	-86.71652636
7.76556778	-83.18055857
7.77289379	-84.23043664
7.78021979	-86.85407640
7.78754580	-79.55848171
7.79487181	-73.77360401
7.80219782	-80.93091712
7.80952382	-82.31533415
7.81684983	-73.69001805
7.82417584	-72.95624900
7.83150185	-72.36234868
7.83882785	-74.19625343
7.84615386	-83.05845466
7.85347987	-79.72657277
7.86080587	-76.86275479
7.86813188	-78.54971273
7.87545789	-79.03826027
7.88278390	-76.19316366
7.89010990	-80.77157433
7.89743591	-80.63846305
7.90476192	-79.10380457
7.91208793	-84.32764034
7.91941393	-84.66530699
7.92673994	-75.90697263
7.93406595	-79.53799048
7.94139196	-74.41776784
7.94871796	-75.90142961
7.95604397	-76.14902640
7.96336998	-73.78947406
7.97069598	-74.89823726
7.97802199	-76.41161682
7.98534800	-71.86004251
7.99267401	-69.12181217
8.00000001	-80.56810833
8.00732602	-83.09730183
8.01465203	-75.37050602
8.02197804	-82.60971345
8.02930404	-83.85484604
8.03663005	-77.40893892
8.04395606	-83.04038671
8.05128207	-77.84506835
8.05860807	-82.30187934
8.06593408	-80.09723907
8.07326009	-91.20909172
8.08058609	-82.86617240
8.08791210	-75.18718455
8.09523811	-79.07822753
8.10256412	-76.78050699
8.10989012	-77.69115140
8.11721613	-87.90344848
8.12454214	-76.33169879
8.13186815	-77.59408489
8.13919415	-76.03832592
8.14652016	-81.10032711
8.15384617	-79.34423794
8.16117218	-79.42752516
8.16849818	-81.16759646
8.17582419	-75.84247813
8.18315020	-77.08746904
8.19047621	-80.70210868
8.19780221	-83.86754352
8.20512822	-82.30998255
8.21245423	-83.90444179
8.21978023	-81.63055187
8.22710624	-73.58647227
8.23443225	-81.02071997
8.24175826	-70.02331718
8.24908426	-70.76172125
8.25641027	-92.97787471
8.26373628	-72.88935956
8.27106229	-82.38601032
8.27838829	-77.03245728
8.28571430	-79.37311479
8.29304031	-75.18225112
8.30036632	-81.91854641
8.30769232	-75.82143846
8.31501833	-76.82023545
8.32234434	-76.13769793
8.32967034	-74.20734023
8.33699635	-80.66953290
8.34432236	-86.14691678
8.35164837	-78.78658445
8.35897437	-79.95238438
8.36630038	-94.18200861
8.37362639	-77.59678887
8.38095240	-78.82978831
8.38827840	-82.47073091
8.39560441	-79.99647317
8.40293042	-79.90297538
8.41025643	-69.12986730
8.41758243	-71.28259914
8.42490844	-81.23289533
8.43223445	-78.34080335
8.43956045	-80.44779195
8.44688646	-74.87713331
8.45421247	-77.14918228
8.46153848	-71.44939772
8.46886448	-85.40879463
8.47619049	-82.13531964
8.48351650	-95.94418394
8.49084251	-80.18304517
8.49816851	-75.14129563
8.50549452	-81.36246106
8.51282053	-85.39670286
8.52014654	-81.86914807
8.52747254	-86.34917756
8.53479855	-80.27418157
8.54212456	-87.70964511
8.54945056	-85.02978103
8.55677657	-85.28244049
8.56410258	-86.87577660
8.57142859	-80.35258272
8.57875459	-89.25227340
8.58608060	-74.92109760
8.59340661	-75.34713122
8.60073262	-78.93345176
8.60805862	-81.76564626
8.61538463	-77.62601691
8.62271064	-80.13644498
8.63003665	-83.61046397
8.63736265	-84.82211941
8.64468866	-80.54619357
8.65201467	-88.59509628
8.65934067	-76.87030201
8.66666668	-73.87528273
8.67399269	-70.53269486
8.68131870	-76.38841673
8.68864470	-87.41116340
8.69597071	-88.90493081
8.70329672	-103.63765886
8.71062273	-80.79682875
8.71794873	-84.35033921
8.72527474	-80.26672728
8.73260075	-90.12313116
8.73992676	-78.62043451
8.74725276	-76.49318012
8.75457877	-76.05073009
8.76190478	-79.88825872
8.76923078	-88.57681759
8.77655679	-78.63817898
8.78388280	-75.19988679
8.79120881	-94.22641851
8.79853481	-73.62322206
8.80586082	-79.84528622
8.81318683	-71.91599087
8.82051284	-79.97273201
8.82783884	-86.33050328
8.83516485	-76.44698197
8.84249086	-72.60346454
8.84981687	-86.72972437
8.85714287	-77.59160026
8.86446888	-76.66277414
8.87179489	-77.81033889
8.87912089	-85.28095589
8.88644690	-78.64921637
8.89377291	-72.66952407
8.90109892	-79.54030050
8.90842492	-82.94026852
8.91575093	-76.34455355
8.92307694	-83.38442943
8.93040295	-79.31259307
8.93772895	-77.73091843
8.94505496	-81.62521608
8.95238097	-74.05667646
8.95970698	-88.81032726
8.96703298	-69.67911579
8.97435899	-74.58261677
8.98168500	-76.86264284
8.98901101	-90.54274318
8.99633701	-72.66471224
9.00366302	-72.46018733
9.01098903	-71.88980561
9.01831503	-77.17858289
9.02564104	-76.60448639
9.03296705	-77.24284055
9.04029306	-74.94146486
9.04761906	-76.41964299
9.05494507	-73.76074954
9.06227108	-71.26977949
9.06959709	-78.94554334
9.07692309	-71.09744848
9.08424910	-73.07978644
9.09157511	-84.94233704
9.09890112	-85.77146466
9.10622712	-77.33546186
9.11355313	-76.99525120
9.12087914	-74.33391711
9.12820514	-74.93420205
9.13553115	-76.64506658
9.14285716	-71.37500181
9.15018317	-81.80116328
9.15750917	-80.17794956
9.16483518	-83.74594846
9.17216119	-76.41529779
9.17948720	-80.52895532
9.18681320	-84.09959558
9.19413921	-80.97328853
9.20146522	-77.77562811
9.20879123	-81.56412360
9.21611723	-82.48154227
9.22344324	-78.43565465
9.23076925	-71.03295511
9.23809525	-74.84520977
9.24542126	-82.53971697
9.25274727	-90.45595314
9.26007328	-81.24176688
9.26739928	-81.94693119
9.27472529	-78.74988904
9.28205130	-86.64880043
9.28937731	-76.18905933
9.29670331	-76.69931766
9.30402932	-80.37946181
9.31135533	-86.00392986
9.31868134	-72.22722581
9.32600734	-73.65939701
9.33333335	-86.58957222
9.34065936	-76.82687021
9.34798536	-84.30804232
9.35531137	-79.76395964
9.36263738	-72.59298203
9.36996339	-75.52991206
9.37728939	-90.20098851
9.38461540	-83.35392831
9.39194141	-83.10370199
9.39926742	-82.68172471
9.40659342	-77.78665837
9.41391943	-79.62451889
9.42124544	-76.20588048
9.42857145	-74.20580440
9.43589745	-77.83574343
9.44322346	-77.35472984
9.45054947	-80.21346446
9.45787547	-79.07183035
9.46520148	-76.86701285
9.47252749	-75.14000950
9.47985350	-83.81936486
9.48717950	-78.64853526
9.49450551	-76.55278876
9.50183152	-77.13142662
9.50915753	-72.75123237
9.51648353	-86.97418223
9.52380954	-74.13638943
9.53113555	-79.29929854
9.53846156	-77.98097547
9.54578756	-84.90641548
9.55311357	-70.37637356
9.56043958	-94.19657004
9.56776558	-69.47419858
9.57509159	-74.36595411
9.58241760	-76.30234138
9.58974361	-76.65337668
9.59706961	-81.45721848
9.60439562	-71.93750077
9.61172163	-74.95777580
9.61904764	-76.36047988
9.62637364	-80.08771387
9.63369965	-82.56327207
9.64102566	-82.89060286
9.64835167	-72.47844924
9.65567767	-79.66097616
9.66300368	-78.43295244
9.67032969	-85.04216315
9.67765569	-81.28168296
9.68498170	-85.41143026
9.69230771	-81.70919538
9.69963372	-78.01160197
9.70695972	-84.12943759
9.71428573	-83.86044064
9.72161174	-84.82060110
9.72893775	-80.36896661
9.73626375	-81.97578579
9.74358976	-72.84859264
9.75091577	-77.54081869
9.75824178	-78.64723717
9.76556778	-78.33449935
9.77289379	-69.61360606
9.78021980	-84.97221381
9.78754580	-73.86183188
9.79487181	-75.57403082
9.80219782	-77.64110441
9.80952383	-97.57246828
9.81684983	-75.41344675
9.82417584	-96.14821758
9.83150185	-71.92129077
9.83882786	-77.50968692
9.84615386	-83.02708007
9.85347987	-81.82844842
9.86080588	-75.81098902
9.86813189	-83.82151844
9.87545789	-83.69523330
9.88278390	-85.13935388
9.89010991	-86.14017524
9.89743592	-80.04893450
9.90476192	-78.45683146
9.91208793	-78.23193174
9.91941394	-74.78920919
9.92673994	-74.41462471
9.93406595	-80.21619616
9.94139196	-72.21849938
9.94871797	-79.63308098
9.95604397	-82.43140876
9.96336998	-81.59104018
9.97069599	-89.87292469
9.97802200	-78.65889164
9.98534800	-100.63850027
9.99267401	-94.24573667
10.00000002	-77.93384388
10.00732603	-79.79362626
10.01465203	-86.74803765
10.02197804	-91.14063433
10.02930405	-77.15247813
10.03663005	-75.64506738
10.04395606	-75.71008308
10.05128207	-84.21838334
10.05860808	-81.66140874
10.06593408	-79.01080354
10.07326009	-91.50744111
10.08058610	-74.84450459
10.08791211	-78.74277033
10.09523811	-75.63042217
10.10256412	-76.57579272
10.10989013	-71.69519945
10.11721614	-76.90100717
10.12454214	-77.43110074
10.13186815	-83.54666830
10.13919416	-81.94677708
10.14652016	-77.40361705
10.15384617	-79.56268873
10.16117218	-82.66625932
10.16849819	-83.65016698
10.17582419	-72.49561700
10.18315020	-73.83913505
10.19047621	-79.85350329
10.19780222	-74.85705794
10.20512822	-79.98972083
10.21245423	-87.81498187
10.21978024	-74.00707859
10.22710625	-75.28343869
10.23443225	-82.18661767
10.24175826	-81.83655036
10.24908427	-76.52657664
10.25641027	-79.34765334
10.26373628	-76.42802146
10.27106229	-81.31714981
10.27838830	-75.03756003
10.28571430	-85.60556064
10.29304031	-78.75939222
10.30036632	-78.99553526
10.30769233	-74.56853164
10.31501833	-74.13594323
10.32234434	-78.56381130
10.32967035	-86.79421359
10.33699636	-79.11046663
10.34432236	-77.50341114
10.35164837	-86.53809746
10.35897438	-85.23789190
10.36630038	-78.80625129
10.37362639	-84.04807559
10.38095240	-78.48724162
10.38827841	-86.44852262
10.39560441	-80.34647231
10.40293042	-79.87691416
10.41025643	-88.12396533
10.41758244	-79.95469268
10.42490844	-75.63323605
10.43223445	-77.51240663
10.43956046	-83.92281269
10.44688647	-93.88538930
10.45421247	-85.57280749
10.46153848	-76.47009634
10.46886449	-72.41742867
10.47619049	-88.69120797
10.48351650	-79.40601427
10.49084251	-87.50759487
10.49816852	-85.52456843
10.50549452	-79.18810926
10.51282053	-83.50601393
10.52014654	-78.01511354
10.52747255	-73.36459187
10.53479855	-72.02431909
10.54212456	-75.71465325
10.54945057	-74.55684324
10.55677658	-71.01134620
10.56410258	-79.34798739
10.57142859	-77.72487699
10.57875460	-78.00118474
10.58608060	-72.78101750
10.59340661	-70.10919274
10.60073262	-82.84820376
10.60805863	-76.60863645
10.61538463	-81.18979071
10.62271064	-84.18064128
10.63003665	-89.52225834
10.63736266	-74.89830992
10.64468866	-80.99481473
10.65201467	-80.20847612
10.65934068	-80.13961246
10.66666669	-82.59218089
10.67399269	-76.57859176
10.68131870	-81.39020223
10.68864471	-73.78488244
10.69597072	-75.23791686
10.70329672	-83.13929841
10.71062273	-76.87705485
10.71794874	-79.86803960
10.72527474	-81.57071655
10.73260075	-74.77417852
10.73992676	-87.73150895
10.74725277	-76.59310789
10.75457877	-88.61666581
10.76190478	-77.44461502
10.76923079	-81.79454429
10.77655680	-91.84662450
10.78388280	-79.73654859
10.79120881	-73.30849076
10.79853482	-75.60779395
10.80586083	-95.90071415
10.81318683	-71.26573144
10.82051284	-73.74032488
10.82783885	-97.19256117
10.83516485	-76.62783259
10.84249086	-78.15605802
10.84981687	-72.66679558
10.85714288	-85.71168743
10.86446888	-74.23624761
10.87179489	-76.79406882
10.87912090	-79.90583291
10.88644691	-74.57982651
10.89377291	-84.60657041
10.90109892	-76.15779396
10.90842493	-80.60705093
10.91575094	-82.27237778
10.92307694	-82.84992288
10.93040295	-78.80747835
10.93772896	-87.14429834
10.94505496	-75.18917225
10.95238097	-78.75832539
10.95970698	-78.63404913
10.96703299	-73.09704416
10.97435899	-71.40637691
10.98168500	-78.37869668
10.98901101	-81.29696032
10.99633702	-83.54463142
11.00366302	-75.77767673
11.01098903	-88.76538925
11.01831504	-77.54328983
11.02564105	-81.27782045
11.03296705	-78.07596450
11.04029306	-81.18532870
11.04761907	-78.82089251
11.05494507	-96.14804525
11.06227108	-81.98110140
11.06959709	-85.29515558
11.07692310	-79.21746791
11.08424910	-82.39239826
11.09157511	-77.41152478
11.09890112	-76.32030473
11.10622713	-84.20046319
11.11355313	-79.92210284
11.12087914	-79.99242748
11.12820515	-97.84760671
11.13553116	-82.48481851
11.14285716	-85.69271202
11.15018317	-71.67152657
11.15750918	-72.58177456
11.16483518	-76.57799321
11.17216119	-78.06941357
11.17948720	-87.45352036
11.18681321	-72.96867553
11.19413921	-74.65738420
11.20146522	-76.52825607
11.20879123	-81.68719757
11.21611724	-84.33463153
11.22344324	-70.23092487
11.23076925	-72.09006976
11.23809526	-79.54032050
11.24542127	-77.16691137
11.25274727	-77.15550387
11.26007328	-77.20873775
11.26739929	-73.63001998
11.27472529	-74.32954132
11.28205130	-81.19951978
11.28937731	-80.39769825
11.29670332	-77.87024830
11.30402932	-75.20192803
11.31135533	-84.41897144
11.31868134	-98.76425030
11.32600735	-79.76112141
11.33333335	-79.94675603
11.34065936	-75.74773383
11.34798537	-73.80998982
11.35531138	-68.29412318
11.36263738	-76.52449127
11.36996339	-80.73334668
11.37728940	-84.58161379
11.38461540	-76.86548683
11.39194141	-76.52282929
11.39926742	-80.79646762
11.40659343	-83.79291294
11.41391943	-81.48045789
11.42124544	-79.06126006
11.42857145	-72.79507165
11.43589746	-72.84870960
11.44322346	-91.83716274
11.45054947	-79.63801867
11.45787548	-78.63907783
11.46520149	-76.91355075
11.47252749	-77.98911816
11.47985350	-86.30560986
11.48717951	-79.05396442
11.49450551	-78.64434719
11.50183152	-81.70995550
11.50915753	-79.05170852
11.51648354	-79.65434548
11.52380954	-75.56396760
11.53113555	-75.31250564
11.53846156	-68.23877701
11.54578757	-74.80890825
11.55311357	-73.95090462
11.56043958	-75.21880503
11.56776559	-89.73142242
11.57509160	-85.12624478
11.58241760	-81.06246133
11.58974361	-77.47654070
11.59706962	-73.30230019
11.60439563	-84.11094452
11.61172163	-74.36323039
11.61904764	-76.53696243
11.62637365	-74.65891756
11.63369965	-82.72648429
11.64102566	-90.21083332
11.64835167	-87.25549788
11.65567768	-73.39477721
11.66300368	-77.52049314
11.67032969	-76.22112874
11.67765570	-82.15997334
11.68498171	-73.49412476
11.69230771	-76.98888547
11.69963372	-78.19419597
11.70695973	-79.86505297
11.71428574	-79.25087871
11.72161174	-88.30156733
11.72893775	-80.91324910
11.73626376	-74.22354075
11.74358976	-75.74835098
11.75091577	-73.91306951
11.75824178	-79.17874232
11.76556779	-77.02855874
11.77289379	-75.24425295
11.78021980	-75.76111496
11.78754581	-81.88540453
11.79487182	-81.60452572
11.80219782	-74.16679904
11.80952383	-81.79884143
11.81684984	-76.52059746
11.82417585	-88.13956536
11.83150185	-76.00188860
11.83882786	-84.26480633
11.84615387	-81.33186677
11.85347987	-77.63909917
11.86080588	-80.68749778
11.86813189	-82.40493248
11.87545790	-79.79575080
11.88278390	-70.89360284
11.89010991	-86.31851152
11.89743592	-84.43829579
11.90476193	-91.45431751
11.91208793	-75.31060076
11.91941394	-78.72472762
11.92673995	-80.36752523
11.93406596	-72.87538739
11.94139196	-73.34017364
11.94871797	-81.51271754
11.95604398	-76.20170773
11.96336998	-73.11481208
11.97069599	-75.62502108
11.97802200	-80.93754625
11.98534801	-73.20832025
11.99267401	-77.76089448
12.00000002	-80.64633496
12.00732603	-78.50591831
12.01465204	-79.26544962
12.02197804	-72.62161276
12.02930405	-76.89470284
12.03663006	-79.36911122
12.04395607	-75.14045913
12.05128207	-73.94600255
12.05860808	-77.28477421
12.06593409	-76.33352986
12.07326009	-72.67324674
12.08058610	-75.26349969
12.08791211	-81.53435127
12.09523812	-79.38265719
12.10256412	-83.03702369
12.10989013	-78.66626424
12.11721614	-79.82404474
12.12454215	-75.18179174
12.13186815	-94.79172924
12.13919416	-79.61013070
12.14652017	-90.77973266
12.15384618	-80.03030449
12.16117218	-79.47503782
12.16849819	-75.52830867
12.17582420	-96.81716698
12.18315020	-85.57405459
12.19047621	-84.84605933
12.19780222	-74.46198934
12.20512823	-76.09460485
12.21245423	-81.91072395
12.21978024	-86.53303649
12.22710625	-78.39396218
12.23443226	-77.64652458
12.24175826	-83.47464540
12.24908427	-84.14687802
12.25641028	-79.91610113
12.26373629	-74.31426829
12.27106229	-83.15271212
12.27838830	-78.29555562
12.28571431	-79.18197074
12.29304031	-74.28376222
12.30036632	-78.14156194
12.30769233	-87.02053386
12.31501834	-81.30163842
12.32234434	-79.48530824
12.32967035	-78.07891043
12.33699636	-78.97957860
12.34432237	-83.04200900
12.35164837	-73.47484233
12.35897438	-77.52647086
12.36630039	-72.65835447
12.37362640	-77.57441491
12.38095240	-70.32922093
12.38827841	-73.01728774
12.39560442	-78.32233918
12.40293043	-79.66272912
12.41025643	-79.54647710
12.41758244	-74.91106064
12.42490845	-72.39121378
12.43223445	-76.68343166
12.43956046	-76.70377523
12.44688647	-76.08352622
12.45421248	-74.26819905
12.46153848	-80.65713704
12.46886449	-83.53741100
12.47619050	-75.13357217
12.48351651	-73.58537599
12.49084251	-72.42128283
12.49816852	-80.57889143
12.50549453	-80.87463506
12.51282054	-85.98573027
12.52014654	-79.90851071
12.52747255	-79.87326913
12.53479856	-73.34354749
12.54212456	-86.65139239
12.54945057	-77.51085981
12.55677658	-76.90945983
12.56410259	-79.67231894
12.57142859	-85.19816708
12.57875460	-79.01003023
12.58608061	-85.76965960
12.59340662	-79.83033796
12.60073262	-83.05675973
12.60805863	-81.54010258
12.61538464	-85.88152693
12.62271065	-78.50479253
12.63003665	-78.12777570
12.63736266	-78.64304659
12.64468867	-79.25739178
12.65201467	-89.92983644
12.65934068	-84.74004698
12.66666669	-81.72307008
12.67399270	-77.67770019
12.68131870	-75.33347799
12.68864471	-83.92198996
12.69597072	-75.30139135
12.70329673	-73.07146921
12.71062273	-75.43307560
12.71794874	-85.81338183
12.72527475	-77.78249934
12.73260076	-96.49307852
12.73992676	-74.54615370
12.74725277	-86.11601423
12.75457878	-79.66966680
12.76190478	-76.96355033
12.76923079	-77.05533311
12.77655680	-78.88454161
12.78388281	-77.12523371
12.79120881	-76.91996584
12.79853482	-83.11175183
12.80586083	-80.93785655
12.81318684	-73.22075541
12.82051284	-79.22817921
12.82783885	-76.51062596
12.83516486	-83.04598702
12.84249087	-91.26845178
12.84981687	-76.14130350
12.85714288	-77.34511956
12.86446889	-76.89057718
12.87179489	-73.85457295
12.87912090	-86.59285278
12.88644691	-75.68880470
12.89377292	-87.83284891
12.90109892	-79.22215749
12.90842493	-79.59264253
12.91575094	-91.35013859
12.92307695	-81.27847247
12.93040295	-87.74489413
12.93772896	-84.63282329
12.94505497	-80.79259982
12.95238098	-75.15918189
12.95970698	-80.37472538
12.96703299	-80.50480662
12.97435900	-79.66329813
12.98168500	-75.87477578
12.98901101	-77.86591583
12.99633702	-77.28534938
13.00366303	-84.56076146
13.01098903	-69.94769012
13.01831504	-78.01490693
13.02564105	-78.12565561
13.03296706	-80.83653976
13.04029306	-76.49993917
13.04761907	-85.30054948
13.05494508	-78.30311077
13.06227109	-73.18289255
13.06959709	-79.06107873
13.07692310	-76.74333167
13.08424911	-76.96328048
13.09157511	-85.07933142
13.09890112	-74.87141735
13.10622713	-75.14613694
13.11355314	-74.99074183
13.12087914	-72.32686386
13.12820515	-81.89814260
13.13553116	-79.49973737
13.14285717	-73.12945374
13.15018317	-92.57371810
13.15750918	-77.00965623
13.16483519	-76.45786890
13.17216120	-78.00973424
13.17948720	-77.66247637
13.18681321	-78.32351336
13.19413922	-79.46677941
13.20146522	-77.49419627
13.20879123	-78.66775087
13.21611724	-77.46328772
13.22344325	-88.08429742
13.23076925	-80.82732194
13.23809526	-72.84204891
13.24542127	-72.88149369
13.25274728	-80.77203283
13.26007328	-74.92076604
13.26739929	-74.98782376
13.27472530	-82.51590391
13.28205131	-90.98322981
13.28937731	-83.49841213
13.29670332	-75.84877353
13.30402933	-76.82908344
13.31135534	-75.37129416
13.31868134	-76.71657766
13.32600735	-73.91302078
13.33333336	-73.51719827
13.34065936	-80.93335776
13.34798537	-75.70721605
13.35531138	-75.37554663
13.36263739	-78.12208413
13.36996339	-83.30311838
13.37728940	-77.84746100
13.38461541	-73.04919002
13.39194142	-79.57029566
13.39926742	-72.26077025
13.40659343	-73.23561525
13.41391944	-81.98152424
13.42124545	-79.45932537
13.42857145	-78.83363966
13.43589746	-77.45196630
13.44322347	-73.79579780
13.45054947	-82.53885237
13.45787548	-83.92486636
13.46520149	-90.28497757
13.47252750	-78.79126357
13.47985350	-79.64752849
13.48717951	-79.34047387
13.49450552	-86.99625256
13.50183153	-75.20728288
13.50915753	-81.19863032
13.51648354	-86.28786240
13.52380955	-76.20301798
13.53113556	-76.84316184
13.53846156	-74.08153291
13.54578757	-72.65449784
13.55311358	-75.60573553
13.56043958	-85.37867534
13.56776559	-75.68459123
13.57509160	-73.19348608
13.58241761	-74.40767494
13.58974361	-87.26824336
13.59706962	-78.46619200
13.60439563	-77.65908525
13.61172164	-80.36193404
13.61904764	-78.19525827
13.62637365	-81.99889123
13.63369966	-79.23675598
13.64102567	-82.34789287
13.64835167	-79.23419260
13.65567768	-78.37774066
13.66300369	-73.21821998
13.67032969	-78.55392441
13.67765570	-83.93326563
13.68498171	-75.63728577
13.69230772	-87.73811700
13.69963372	-71.57640045
13.70695973	-75.20279141
13.71428574	-83.10538453
13.72161175	-76.27187891
13.72893775	-78.46599025
13.73626376	-93.06536571
13.74358977	-70.72943561
13.75091578	-72.94320820
13.75824178	-76.53115042
13.76556779	-82.24309859
13.77289380	-74.74171351
13.78021980	-79.94736948
13.78754581	-73.07948832
13.79487182	-75.67576221
13.80219783	-79.10456269
13.80952383	-81.26683271
13.81684984	-83.66270359
13.82417585	-88.50932372
13.83150186	-84.19281723
13.83882786	-74.67826175
13.84615387	-76.95513292
13.85347988	-78.06131638
13.86080589	-82.28148015
13.86813189	-80.56460174
13.87545790	-71.62245604
13.88278391	-68.91341572
13.89010991	-75.13200993
13.89743592	-78.91882845
13.90476193	-83.07955347
13.91208794	-76.64796608
13.91941394	-80.59411735
13.92673995	-73.10732512
13.93406596	-81.34953265
13.94139197	-76.09039356
13.94871797	-82.05596192
13.95604398	-78.48256757
13.96336999	-74.74012759
13.97069600	-89.74975565
13.97802200	-81.97330651
13.98534801	-78.40607009
13.99267402	-78.72051700
14.00000002	-88.03290878
14.00732603	-88.03012897
14.01465204	-81.59890370
14.02197805	-78.17578683
14.02930405	-83.68886086
14.03663006	-78.01807756
14.04395607	-76.02266071
14.05128208	-80.14193297
14.05860808	-83.91116383
14.06593409	-86.23319038
14.07326010	-82.00470825
14.08058611	-96.76731856
14.08791211	-90.16000784
14.09523812	-82.72571082
14.10256413	-75.81209899
14.10989014	-77.18806599
14.11721614	-83.57764511
14.12454215	-81.03922876
14.13186816	-79.78387006
14.13919416	-82.99948697
14.14652017	-82.71434866
14.15384618	-80.90042321
14.16117219	-75.00401029
14.16849819	-75.69860704
14.17582420	-85.25294206
14.18315021	-83.82453505
14.19047622	-82.32072475
14.19780222	-95.73245281
14.20512823	-82.51402830
14.21245424	-79.85555286
14.21978025	-78.11229901
14.22710625	-72.64962437
14.23443226	-75.20617286
14.24175827	-77.31275294
14.24908427	-82.22911348
14.25641028	-75.45910652
14.26373629	-76.31399796
14.27106230	-73.59113000
14.27838830	-80.04918758
14.28571431	-78.19664137
14.29304032	-79.41183996
14.30036633	-77.54213517
14.30769233	-71.49680693
14.31501834	-74.62303685
14.32234435	-78.90508026
14.32967036	-79.80496744
14.33699636	-82.87510008
14.34432237	-85.23877207
14.35164838	-75.63793097
14.35897438	-77.73490812
14.36630039	-76.65502799
14.37362640	-75.19961537
14.38095241	-70.35921292
14.38827841	-73.62143387
14.39560442	-80.90053739
14.40293043	-83.10373984
14.41025644	-77.01710528
14.41758244	-75.54387914
14.42490845	-77.35859641
14.43223446	-72.41927360
14.43956047	-78.32485909
14.44688647	-81.97253063
14.45421248	-79.97644906
14.46153849	-81.69380179
14.46886449	-88.70045569
14.47619050	-75.79074933
14.48351651	-77.16424021
14.49084252	-81.89005568
14.49816852	-94.40842130
14.50549453	-81.70518580
14.51282054	-76.69277915
14.52014655	-74.31336875
14.52747255	-79.03422796
14.53479856	-91.90076971
14.54212457	-81.77528825
14.54945058	-84.74657070
14.55677658	-78.26057621
14.56410259	-86.03211108
14.57142860	-79.59471006
14.57875460	-79.20531908
14.58608061	-83.54355762
14.59340662	-87.74597571
14.60073263	-87.25554756
14.60805863	-79.87513651
14.61538464	-85.23820856
14.62271065	-86.71478895
14.63003666	-81.65609445
14.63736266	-76.53194592
14.64468867	-83.38140021
14.65201468	-73.94817010
14.65934069	-77.76228977
14.66666669	-81.45494237
14.67399270	-71.75458998
14.68131871	-75.53310357
14.68864471	-85.57626805
14.69597072	-88.07106486
14.70329673	-87.96361766
14.71062274	-83.88241694
14.71794874	-84.00645136
14.72527475	-74.51718784
14.73260076	-84.46104563
14.73992677	-73.43938080
14.74725277	-80.90206678
14.75457878	-73.76446231
14.76190479	-70.40995041
14.76923080	-74.15264513
14.77655680	-89.61599928
14.78388281	-73.46505778
14.79120882	-76.89346918
14.79853482	-73.97119400
14.80586083	-85.12555951
14.81318684	-76.28570217
14.82051285	-79.43584097
14.82783885	-86.53155519
14.83516486	-70.99338239
14.84249087	-70.96280919
14.84981688	-75.53043386
14.85714288	-82.61179686
14.86446889	-78.23893359
14.87179490	-98.88575685
14.87912091	-72.08445894
14.88644691	-77.37044974
14.89377292	-89.34223386
14.90109893	-80.31726760
14.90842493	-82.28516688
14.91575094	-75.25926982
14.92307695	-76.37302282
14.93040296	-77.44727768
14.93772896	-81.34396177
14.94505497	-78.80353775
14.95238098	-80.89367617
14.95970699	-81.53103388
14.96703299	-75.54500323
14.97435900	-75.96833889
14.98168501	-82.01308200
14.98901102	-79.09506164
14.99633702	-84.93792880
