# Menlo Systems GmbH ScanControl
# Program Version 1.3.3
# Start: -327.00000000 ps, Average over 100 waveforms. Timestamp: 2026-05-07T11:49:52
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time [ps]	THz Signal [a.u.]
-293.50000014	-0.00098930
-293.46666680	-0.00066785
-293.43333347	-0.00038695
-293.40000014	-0.00009991
-293.36666680	-0.00011144
-293.33333347	0.00007924
-293.30000014	0.00031385
-293.26666680	0.00015053
-293.23333347	0.00048259
-293.20000014	0.00062739
-293.16666681	0.00105294
-293.13333347	0.00138314
-293.10000014	0.00143832
-293.06666681	0.00172065
-293.03333347	0.00214767
-293.00000014	0.00215835
-292.96666681	0.00237451
-292.93333347	0.00233296
-292.90000014	0.00291382
-292.86666681	0.00299788
-292.83333347	0.00311317
-292.80000014	0.00318528
-292.76666681	0.00343797
-292.73333347	0.00346403
-292.70000014	0.00375054
-292.66666681	0.00358486
-292.63333347	0.00391836
-292.60000014	0.00404532
-292.56666681	0.00417347
-292.53333347	0.00412995
-292.50000014	0.00415905
-292.46666681	0.00442943
-292.43333348	0.00435045
-292.40000014	0.00459844
-292.36666681	0.00442282
-292.33333348	0.00450047
-292.30000014	0.00435984
-292.26666681	0.00456881
-292.23333348	0.00454490
-292.20000014	0.00451068
-292.16666681	0.00470597
-292.13333348	0.00481454
-292.10000014	0.00477549
-292.06666681	0.00461800
-292.03333348	0.00462787
-292.00000014	0.00466704
-291.96666681	0.00444206
-291.93333348	0.00449869
-291.90000014	0.00456510
-291.86666681	0.00442476
-291.83333348	0.00434069
-291.80000014	0.00431020
-291.76666681	0.00410060
-291.73333348	0.00426603
-291.70000014	0.00417277
-291.66666681	0.00424805
-291.63333348	0.00406265
-291.60000015	0.00393116
-291.56666681	0.00355555
-291.53333348	0.00356826
-291.50000015	0.00344326
-291.46666681	0.00350095
-291.43333348	0.00328102
-291.40000015	0.00327795
-291.36666681	0.00339825
-291.33333348	0.00301738
-291.30000015	0.00272555
-291.26666681	0.00277812
-291.23333348	0.00249433
-291.20000015	0.00262918
-291.16666681	0.00235823
-291.13333348	0.00238329
-291.10000015	0.00233353
-291.06666681	0.00177710
-291.03333348	0.00195080
-291.00000015	0.00166599
-290.96666681	0.00183118
-290.93333348	0.00165122
-290.90000015	0.00140397
-290.86666682	0.00134374
-290.83333348	0.00141459
-290.80000015	0.00120322
-290.76666682	0.00116300
-290.73333348	0.00120078
-290.70000015	0.00128264
-290.66666682	0.00111480
-290.63333348	0.00118380
-290.60000015	0.00112538
-290.56666682	0.00109052
-290.53333348	0.00086160
-290.50000015	0.00104500
-290.46666682	0.00090130
-290.43333348	0.00087524
-290.40000015	0.00064300
-290.36666682	0.00066356
-290.33333348	0.00036153
-290.30000015	0.00052000
-290.26666682	0.00033765
-290.23333348	0.00074360
-290.20000015	0.00057687
-290.16666682	0.00031288
-290.13333348	0.00022919
-290.10000015	-0.00003518
-290.06666682	0.00004196
-290.03333349	0.00022111
-290.00000015	0.00010360
-289.96666682	0.00005058
-289.93333349	-0.00000048
-289.90000015	-0.00023221
-289.86666682	0.00019702
-289.83333349	-0.00011738
-289.80000015	-0.00002485
-289.76666682	-0.00004108
-289.73333349	-0.00002828
-289.70000015	0.00011241
-289.66666682	0.00010845
-289.63333349	-0.00022926
-289.60000015	0.00023597
-289.56666682	-0.00011177
-289.53333349	-0.00035181
-289.50000015	-0.00022837
-289.46666682	-0.00001057
-289.43333349	0.00003328
-289.40000015	0.00027062
-289.36666682	0.00001351
-289.33333349	0.00013247
-289.30000016	0.00020097
-289.26666682	0.00034395
-289.23333349	0.00032353
-289.20000016	0.00043802
-289.16666682	0.00043302
-289.13333349	0.00040259
-289.10000016	0.00045643
-289.06666682	0.00065830
-289.03333349	0.00053292
-289.00000016	0.00071400
-288.96666682	0.00129449
-288.93333349	0.00120783
-288.90000016	0.00134405
-288.86666682	0.00147570
-288.83333349	0.00141970
-288.80000016	0.00185379
-288.76666682	0.00165319
-288.73333349	0.00188473
-288.70000016	0.00187275
-288.66666682	0.00203444
-288.63333349	0.00230659
-288.60000016	0.00251223
-288.56666682	0.00285965
-288.53333349	0.00281942
-288.50000016	0.00310742
-288.46666683	0.00297067
-288.43333349	0.00325075
-288.40000016	0.00331220
-288.36666683	0.00351397
-288.33333349	0.00385341
-288.30000016	0.00371116
-288.26666683	0.00346704
-288.23333349	0.00352079
-288.20000016	0.00301604
-288.16666683	0.00251936
-288.13333349	0.00234677
-288.10000016	0.00184976
-288.06666683	0.00152025
-288.03333349	0.00093755
-288.00000016	0.00041143
-287.96666683	0.00011695
-287.93333349	-0.00044162
-287.90000016	-0.00076625
-287.86666683	-0.00067552
-287.83333349	-0.00095025
-287.80000016	-0.00081995
-287.76666683	-0.00069106
-287.73333350	-0.00027185
-287.70000016	-0.00004617
-287.66666683	0.00026061
-287.63333350	0.00014156
-287.60000016	0.00089745
-287.56666683	0.00120378
-287.53333350	0.00175816
-287.50000016	0.00217056
-287.46666683	0.00233800
-287.43333350	0.00301569
-287.40000016	0.00325658
-287.36666683	0.00364045
-287.33333350	0.00407070
-287.30000016	0.00438303
-287.26666683	0.00483268
-287.23333350	0.00509408
-287.20000016	0.00523655
-287.16666683	0.00546205
-287.13333350	0.00565575
-287.10000016	0.00559136
-287.06666683	0.00574797
-287.03333350	0.00613292
-287.00000016	0.00589936
-286.96666683	0.00596089
-286.93333350	0.00580987
-286.90000017	0.00581861
-286.86666683	0.00554485
-286.83333350	0.00533819
-286.80000017	0.00467964
-286.76666683	0.00459608
-286.73333350	0.00392753
-286.70000017	0.00327628
-286.66666683	0.00285729
-286.63333350	0.00220376
-286.60000017	0.00139469
-286.56666683	0.00097997
-286.53333350	0.00017698
-286.50000017	-0.00025712
-286.46666683	-0.00061125
-286.43333350	-0.00087800
-286.40000017	-0.00093282
-286.36666683	-0.00114019
-286.33333350	-0.00072321
-286.30000017	-0.00037214
-286.26666683	-0.00000465
-286.23333350	0.00051398
-286.20000017	0.00093581
-286.16666684	0.00130720
-286.13333350	0.00216828
-286.10000017	0.00265355
-286.06666684	0.00338183
-286.03333350	0.00394912
-286.00000017	0.00427045
-285.96666684	0.00479153
-285.93333350	0.00514668
-285.90000017	0.00555555
-285.86666684	0.00586859
-285.83333350	0.00617826
-285.80000017	0.00653406
-285.76666684	0.00689085
-285.73333350	0.00677512
-285.70000017	0.00679306
-285.66666684	0.00752025
-285.63333350	0.00745745
-285.60000017	0.00764423
-285.56666684	0.00754740
-285.53333350	0.00773193
-285.50000017	0.00773073
-285.46666684	0.00779590
-285.43333350	0.00766289
-285.40000017	0.00757901
-285.36666684	0.00786223
-285.33333351	0.00777918
-285.30000017	0.00734066
-285.26666684	0.00784404
-285.23333351	0.00780191
-285.20000017	0.00767073
-285.16666684	0.00774506
-285.13333351	0.00759767
-285.10000017	0.00746688
-285.06666684	0.00746003
-285.03333351	0.00759593
-285.00000017	0.00723857
-284.96666684	0.00719381
-284.93333351	0.00729372
-284.90000017	0.00728351
-284.86666684	0.00755181
-284.83333351	0.00753586
-284.80000017	0.00742729
-284.76666684	0.00763827
-284.73333351	0.00750653
-284.70000017	0.00750844
-284.66666684	0.00750333
-284.63333351	0.00748223
-284.60000018	0.00788798
-284.56666684	0.00785918
-284.53333351	0.00788611
-284.50000018	0.00822734
-284.46666684	0.00804329
-284.43333351	0.00823810
-284.40000018	0.00828951
-284.36666684	0.00844099
-284.33333351	0.00870288
-284.30000018	0.00840190
-284.26666684	0.00851306
-284.23333351	0.00849046
-284.20000018	0.00839451
-284.16666684	0.00863440
-284.13333351	0.00860060
-284.10000018	0.00863902
-284.06666684	0.00834796
-284.03333351	0.00847004
-284.00000018	0.00851871
-283.96666684	0.00831491
-283.93333351	0.00858945
-283.90000018	0.00857446
-283.86666684	0.00854129
-283.83333351	0.00884535
-283.80000018	0.00864889
-283.76666685	0.00886855
-283.73333351	0.00867606
-283.70000018	0.00874010
-283.66666685	0.00841789
-283.63333351	0.00829246
-283.60000018	0.00798230
-283.56666685	0.00751441
-283.53333351	0.00707145
-283.50000018	0.00665051
-283.46666685	0.00608065
-283.43333351	0.00611448
-283.40000018	0.00560840
-283.36666685	0.00552953
-283.33333351	0.00578984
-283.30000018	0.00587492
-283.26666685	0.00647510
-283.23333351	0.00732013
-283.20000018	0.00788305
-283.16666685	0.00937607
-283.13333351	0.01032630
-283.10000018	0.01148431
-283.06666685	0.01236578
-283.03333352	0.01384507
-283.00000018	0.01520361
-282.96666685	0.01649204
-282.93333352	0.01751612
-282.90000018	0.01846130
-282.86666685	0.01947226
-282.83333352	0.02050832
-282.80000018	0.02142886
-282.76666685	0.02259734
-282.73333352	0.02351464
-282.70000018	0.02479444
-282.66666685	0.02607535
-282.63333352	0.02663236
-282.60000018	0.02832822
-282.56666685	0.02932141
-282.53333352	0.03072640
-282.50000018	0.03201245
-282.46666685	0.03362714
-282.43333352	0.03521042
-282.40000018	0.03697561
-282.36666685	0.03852793
-282.33333352	0.04028541
-282.30000018	0.04234887
-282.26666685	0.04416407
-282.23333352	0.04619170
-282.20000019	0.04848365
-282.16666685	0.05063247
-282.13333352	0.05303455
-282.10000019	0.05565206
-282.06666685	0.05831729
-282.03333352	0.06127990
-282.00000019	0.06416728
-281.96666685	0.06736294
-281.93333352	0.07079802
-281.90000019	0.07455924
-281.86666685	0.07855927
-281.83333352	0.08245013
-281.80000019	0.08701622
-281.76666685	0.09164536
-281.73333352	0.09622521
-281.70000019	0.10144834
-281.66666685	0.10700412
-281.63333352	0.11254578
-281.60000019	0.11863046
-281.56666685	0.12465376
-281.53333352	0.13107990
-281.50000019	0.13781728
-281.46666686	0.14488402
-281.43333352	0.15254066
-281.40000019	0.16015367
-281.36666686	0.16837983
-281.33333352	0.17700391
-281.30000019	0.18576511
-281.26666686	0.19493731
-281.23333352	0.20467410
-281.20000019	0.21431586
-281.16666686	0.22460461
-281.13333352	0.23482555
-281.10000019	0.24507286
-281.06666686	0.25512016
-281.03333352	0.26463654
-281.00000019	0.27330818
-280.96666686	0.28180646
-280.93333352	0.28865366
-280.90000019	0.29352407
-280.86666686	0.29612493
-280.83333352	0.29553549
-280.80000019	0.29141573
-280.76666686	0.28192490
-280.73333352	0.26649733
-280.70000019	0.24283441
-280.66666686	0.20908789
-280.63333353	0.16211248
-280.60000019	0.09921896
-280.56666686	0.01791264
-280.53333353	-0.08573008
-280.50000019	-0.21406629
-280.46666686	-0.36957335
-280.43333353	-0.55199285
-280.40000019	-0.76048975
-280.36666686	-0.99026110
-280.33333353	-1.23449798
-280.30000019	-1.48384992
-280.26666686	-1.72537950
-280.23333353	-1.94637395
-280.20000019	-2.13246849
-280.16666686	-2.27189529
-280.13333353	-2.35425916
-280.10000019	-2.37399793
-280.06666686	-2.32882787
-280.03333353	-2.22064160
-280.00000019	-2.05654903
-279.96666686	-1.84537385
-279.93333353	-1.59851905
-279.90000020	-1.32902109
-279.86666686	-1.04812648
-279.83333353	-0.76822916
-279.80000020	-0.49971012
-279.76666686	-0.25056277
-279.73333353	-0.02731060
-279.70000020	0.16851326
-279.66666686	0.33644980
-279.63333353	0.47861092
-279.60000020	0.59837681
-279.56666686	0.69933175
-279.53333353	0.78403872
-279.50000020	0.85342678
-279.46666686	0.90956602
-279.43333353	0.95244797
-279.40000020	0.98346431
-279.36666686	1.00379322
-279.33333353	1.01581384
-279.30000020	1.02162901
-279.26666686	1.02179226
-279.23333353	1.01747311
-279.20000020	1.00769958
-279.16666686	0.99201340
-279.13333353	0.97021281
-279.10000020	0.94244145
-279.06666687	0.90893460
-279.03333353	0.87043894
-279.00000020	0.82799084
-278.96666687	0.78062543
-278.93333353	0.72995977
-278.90000020	0.67553694
-278.86666687	0.61863134
-278.83333353	0.56059516
-278.80000020	0.50313249
-278.76666687	0.44932588
-278.73333353	0.40004848
-278.70000020	0.35865833
-278.66666687	0.32587183
-278.63333353	0.30157154
-278.60000020	0.28577459
-278.56666687	0.27676230
-278.53333353	0.27288898
-278.50000020	0.27250618
-278.46666687	0.27337510
-278.43333353	0.27315448
-278.40000020	0.27031052
-278.36666687	0.26325205
-278.33333354	0.25044107
-278.30000020	0.23135931
-278.26666687	0.20554667
-278.23333354	0.17390957
-278.20000020	0.13880118
-278.16666687	0.10254929
-278.13333354	0.06818597
-278.10000020	0.03827848
-278.06666687	0.01387805
-278.03333354	-0.00326575
-278.00000020	-0.01396059
-277.96666687	-0.01822660
-277.93333354	-0.01787986
-277.90000020	-0.01344712
-277.86666687	-0.00634323
-277.83333354	0.00244867
-277.80000020	0.01126686
-277.76666687	0.02018861
-277.73333354	0.02729523
-277.70000020	0.03267232
-277.66666687	0.03518929
-277.63333354	0.03509900
-277.60000020	0.03289135
-277.56666687	0.02958945
-277.53333354	0.02529914
-277.50000021	0.02094513
-277.46666687	0.01659228
-277.43333354	0.01229362
-277.40000021	0.00785861
-277.36666687	0.00286177
-277.33333354	-0.00275863
-277.30000021	-0.00899056
-277.26666687	-0.01611080
-277.23333354	-0.02361858
-277.20000021	-0.03200687
-277.16666687	-0.04106620
-277.13333354	-0.05094161
-277.10000021	-0.06155551
-277.06666687	-0.07232341
-277.03333354	-0.08232295
-277.00000021	-0.09051851
-276.96666687	-0.09580586
-276.93333354	-0.09766825
-276.90000021	-0.09568876
-276.86666687	-0.08957071
-276.83333354	-0.07965716
-276.80000021	-0.06559516
-276.76666688	-0.04875420
-276.73333354	-0.02970499
-276.70000021	-0.00939526
-276.66666688	0.01082205
-276.63333354	0.02910932
-276.60000021	0.04355235
-276.56666688	0.05286881
-276.53333354	0.05607863
-276.50000021	0.05305100
-276.46666688	0.04368995
-276.43333354	0.02925160
-276.40000021	0.01074262
-276.36666688	-0.00968372
-276.33333354	-0.03027629
-276.30000021	-0.04904568
-276.26666688	-0.06494153
-276.23333354	-0.07614065
-276.20000021	-0.08272792
-276.16666688	-0.08310824
-276.13333354	-0.07798461
-276.10000021	-0.06824236
-276.06666688	-0.05509016
-276.03333354	-0.04092099
-276.00000021	-0.02753161
-275.96666688	-0.01679706
-275.93333355	-0.01028656
-275.90000021	-0.00847101
-275.86666688	-0.01123398
-275.83333355	-0.01796778
-275.80000021	-0.02767366
-275.76666688	-0.03917820
-275.73333355	-0.05198925
-275.70000021	-0.06475228
-275.66666688	-0.07640638
-275.63333355	-0.08603005
-275.60000021	-0.09337153
-275.56666688	-0.09799676
-275.53333355	-0.10006281
-275.50000021	-0.09992336
-275.46666688	-0.09814232
-275.43333355	-0.09477121
-275.40000021	-0.09013636
-275.36666688	-0.08454818
-275.33333355	-0.07834076
-275.30000021	-0.07140872
-275.26666688	-0.06480530
-275.23333355	-0.05841101
-275.20000022	-0.05215729
-275.16666688	-0.04750503
-275.13333355	-0.04274481
-275.10000022	-0.03862102
-275.06666688	-0.03416447
-275.03333355	-0.02911006
-275.00000022	-0.02262041
-274.96666688	-0.01497503
-274.93333355	-0.00578944
-274.90000022	0.00354838
-274.86666688	0.01230450
-274.83333355	0.01980493
-274.80000022	0.02519696
-274.76666688	0.02781154
-274.73333355	0.02837626
-274.70000022	0.02675218
-274.66666688	0.02292776
-274.63333355	0.01780588
-274.60000022	0.01100222
-274.56666688	0.00291639
-274.53333355	-0.00594894
-274.50000022	-0.01451939
-274.46666688	-0.02205234
-274.43333355	-0.02801478
-274.40000022	-0.03199609
-274.36666689	-0.03467816
-274.33333355	-0.03707410
-274.30000022	-0.03882905
-274.26666689	-0.04089031
-274.23333355	-0.04313724
-274.20000022	-0.04611136
-274.16666689	-0.04924987
-274.13333355	-0.05251124
-274.10000022	-0.05547481
-274.06666689	-0.05778814
-274.03333355	-0.05962195
-274.00000022	-0.05975289
-273.96666689	-0.05835212
-273.93333355	-0.05531026
-273.90000022	-0.05028094
-273.86666689	-0.04457560
-273.83333355	-0.03833105
-273.80000022	-0.03189978
-273.76666689	-0.02614626
-273.73333355	-0.02117455
-273.70000022	-0.01709308
-273.66666689	-0.01377048
-273.63333356	-0.01177203
-273.60000022	-0.01173999
-273.56666689	-0.01342120
-273.53333356	-0.01580563
-273.50000022	-0.01958017
-273.46666689	-0.02245399
-273.43333356	-0.02402283
-273.40000022	-0.02388414
-273.36666689	-0.02168191
-273.33333356	-0.01865429
-273.30000022	-0.01487488
-273.26666689	-0.01120777
-273.23333356	-0.00792455
-273.20000022	-0.00464684
-273.16666689	-0.00061866
-273.13333356	0.00356324
-273.10000022	0.00807241
-273.06666689	0.01207322
-273.03333356	0.01498960
-273.00000022	0.01557067
-272.96666689	0.01456492
-272.93333356	0.01118338
-272.90000022	0.00602427
-272.86666689	-0.00003622
-272.83333356	-0.00714638
-272.80000023	-0.01477023
-272.76666689	-0.02311630
-272.73333356	-0.03110545
-272.70000023	-0.03873312
-272.66666689	-0.04513807
-272.63333356	-0.04995448
-272.60000023	-0.05285975
-272.56666689	-0.05351842
-272.53333356	-0.05258697
-272.50000023	-0.05015063
-272.46666689	-0.04615687
-272.43333356	-0.04147585
-272.40000023	-0.03635624
-272.36666689	-0.03115351
-272.33333356	-0.02645937
-272.30000023	-0.02200421
-272.26666689	-0.01869903
-272.23333356	-0.01644648
-272.20000023	-0.01487295
-272.16666689	-0.01403140
-272.13333356	-0.01287684
-272.10000023	-0.01135603
-272.06666690	-0.00923995
-272.03333356	-0.00641009
-272.00000023	-0.00214066
-271.96666690	0.00267585
-271.93333356	0.00804890
-271.90000023	0.01377922
-271.86666690	0.01972617
-271.83333356	0.02524535
-271.80000023	0.02992812
-271.76666690	0.03324489
-271.73333356	0.03443035
-271.70000023	0.03322563
-271.66666690	0.03009566
-271.63333356	0.02511117
-271.60000023	0.01863830
-271.56666690	0.01229492
-271.53333356	0.00630307
-271.50000023	0.00100090
-271.46666690	-0.00289095
-271.43333356	-0.00533033
-271.40000023	-0.00624783
-271.36666690	-0.00505665
-271.33333356	-0.00219045
-271.30000023	0.00265971
-271.26666690	0.00866738
-271.23333357	0.01555033
-271.20000023	0.02287226
-271.16666690	0.03008127
-271.13333357	0.03787293
-271.10000023	0.04476157
-271.06666690	0.05108167
-271.03333357	0.05647833
-271.00000023	0.06067898
-270.96666690	0.06271069
-270.93333357	0.06200590
-270.90000023	0.05910545
-270.86666690	0.05307055
-270.83333357	0.04491904
-270.80000023	0.03498682
-270.76666690	0.02423440
-270.73333357	0.01246490
-270.70000023	0.00132920
-270.66666690	-0.00967532
-270.63333357	-0.01923419
-270.60000023	-0.02753761
-270.56666690	-0.03386970
-270.53333357	-0.03799054
-270.50000024	-0.03990949
-270.46666690	-0.04010522
-270.43333357	-0.03863637
-270.40000024	-0.03625637
-270.36666690	-0.03330386
-270.33333357	-0.02997982
-270.30000024	-0.02674784
-270.26666690	-0.02341286
-270.23333357	-0.01922592
-270.20000024	-0.01483705
-270.16666690	-0.01006750
-270.13333357	-0.00507770
-270.10000024	-0.00049309
-270.06666690	0.00412373
-270.03333357	0.00735436
-270.00000024	0.00949383
-269.96666690	0.01056769
-269.93333357	0.01062128
-269.90000024	0.01012871
-269.86666690	0.00966327
-269.83333357	0.00917113
-269.80000024	0.00908015
-269.76666691	0.00937912
-269.73333357	0.01010307
-269.70000024	0.01146414
-269.66666691	0.01428775
-269.63333357	0.01744604
-269.60000024	0.02125899
-269.56666691	0.02553620
-269.53333357	0.03010253
-269.50000024	0.03414072
-269.46666691	0.03773012
-269.43333357	0.04028833
-269.40000024	0.04233019
-269.36666691	0.04305680
-269.33333357	0.04345247
-269.30000024	0.04338154
-269.26666691	0.04293535
-269.23333357	0.04202186
-269.20000024	0.04126941
-269.16666691	0.03971408
-269.13333357	0.03741151
-269.10000024	0.03436113
-269.06666691	0.03070590
-269.03333357	0.02636176
-269.00000024	0.02169345
-268.96666691	0.01669042
-268.93333358	0.01218959
-268.90000024	0.00730839
-268.86666691	0.00326802
-268.83333358	-0.00096324
-268.80000024	-0.00528410
-268.76666691	-0.01079697
-268.73333358	-0.01646432
-268.70000024	-0.02300866
-268.66666691	-0.02969315
-268.63333358	-0.03628781
-268.60000024	-0.04173640
-268.56666691	-0.04600051
-268.53333358	-0.04881907
-268.50000024	-0.04993200
-268.46666691	-0.04883247
-268.43333358	-0.04643211
-268.40000024	-0.04174065
-268.36666691	-0.03497012
-268.33333358	-0.02596878
-268.30000024	-0.01540781
-268.26666691	-0.00409255
-268.23333358	0.00773853
-268.20000025	0.01906553
-268.16666691	0.02881446
-268.13333358	0.03675098
-268.10000025	0.04234412
-268.06666691	0.04449734
-268.03333358	0.04373548
-268.00000025	0.03972398
-267.96666691	0.03336276
-267.93333358	0.02456454
-267.90000025	0.01427816
-267.86666691	0.00313729
-267.83333358	-0.00736941
-267.80000025	-0.01715750
-267.76666691	-0.02505861
-267.73333358	-0.02985864
-267.70000025	-0.03151863
-267.66666691	-0.02981000
-267.63333358	-0.02532871
-267.60000025	-0.01771510
-267.56666691	-0.00840479
-267.53333358	0.00188045
-267.50000025	0.01255308
-267.46666691	0.02268165
-267.43333358	0.03181701
-267.40000025	0.03920042
-267.36666692	0.04385801
-267.33333358	0.04590426
-267.30000025	0.04450117
-267.26666692	0.04075674
-267.23333358	0.03422044
-267.20000025	0.02627414
-267.16666692	0.01691379
-267.13333358	0.00776810
-267.10000025	-0.00094907
-267.06666692	-0.00856439
-267.03333358	-0.01485544
-267.00000025	-0.01993777
-266.96666692	-0.02346384
-266.93333358	-0.02471666
-266.90000025	-0.02453220
-266.86666692	-0.02348753
-266.83333358	-0.02124166
-266.80000025	-0.01952354
-266.76666692	-0.01756204
-266.73333358	-0.01695872
-266.70000025	-0.01692479
-266.66666692	-0.01736881
-266.63333359	-0.01782979
-266.60000025	-0.01684058
-266.56666692	-0.01549055
-266.53333359	-0.01288019
-266.50000025	-0.00873656
-266.46666692	-0.00383972
-266.43333359	0.00165455
-266.40000025	0.00700692
-266.36666692	0.01157135
-266.33333359	0.01527709
-266.30000025	0.01706798
-266.26666692	0.01661594
-266.23333359	0.01391174
-266.20000025	0.00966310
-266.16666692	0.00303711
-266.13333359	-0.00441494
-266.10000025	-0.01242308
-266.06666692	-0.01994855
-266.03333359	-0.02644965
-266.00000025	-0.03123292
-265.96666692	-0.03277551
-265.93333359	-0.03140982
-265.90000025	-0.02641258
-265.86666692	-0.01838703
-265.83333359	-0.00795194
-265.80000026	0.00463482
-265.76666692	0.01810683
-265.73333359	0.03099256
-265.70000026	0.04288690
-265.66666692	0.05164182
-265.63333359	0.05718461
-265.60000026	0.05906111
-265.56666692	0.05756747
-265.53333359	0.05271823
-265.50000026	0.04533625
-265.46666692	0.03586215
-265.43333359	0.02528476
-265.40000026	0.01482233
-265.36666692	0.00501670
-265.33333359	-0.00418406
-265.30000026	-0.01109606
-265.26666692	-0.01670702
-265.23333359	-0.02083523
-265.20000026	-0.02468836
-265.16666692	-0.02777888
-265.13333359	-0.03153245
-265.10000026	-0.03620118
-265.06666693	-0.04136923
-265.03333359	-0.04704292
-265.00000026	-0.05203566
-264.96666693	-0.05621410
-264.93333359	-0.05870098
-264.90000026	-0.05905365
-264.86666693	-0.05673750
-264.83333359	-0.05149511
-264.80000026	-0.04370560
-264.76666693	-0.03311776
-264.73333359	-0.02042957
-264.70000026	-0.00664141
-264.66666693	0.00690713
-264.63333359	0.01918679
-264.60000026	0.02881147
-264.56666693	0.03520645
-264.53333359	0.03780297
-264.50000026	0.03656189
-264.46666693	0.03131559
-264.43333359	0.02339824
-264.40000026	0.01262378
-264.36666693	0.00066177
-264.33333359	-0.01172667
-264.30000026	-0.02377483
-264.26666693	-0.03321837
-264.23333360	-0.03992035
-264.20000026	-0.04261092
-264.16666693	-0.04054082
-264.13333360	-0.03359499
-264.10000026	-0.02236262
-264.06666693	-0.00704496
-264.03333360	0.00989169
-264.00000026	0.02737754
-263.96666693	0.04409324
-263.93333360	0.05779056
-263.90000026	0.06795792
-263.86666693	0.07354144
-263.83333360	0.07410035
-263.80000026	0.07013320
-263.76666693	0.06151520
-263.73333360	0.04962473
-263.70000026	0.03482249
-263.66666693	0.01885120
-263.63333360	0.00302920
-263.60000026	-0.01180104
-263.56666693	-0.02492105
-263.53333360	-0.03566391
-263.50000027	-0.04463707
-263.46666693	-0.05156106
-263.43333360	-0.05601340
-263.40000027	-0.05915353
-263.36666693	-0.06098615
-263.33333360	-0.06116865
-263.30000027	-0.05979548
-263.26666693	-0.05712510
-263.23333360	-0.05309562
-263.20000027	-0.04791102
-263.16666693	-0.04114957
-263.13333360	-0.03382571
-263.10000027	-0.02586148
-263.06666693	-0.01768603
-263.03333360	-0.00940460
-263.00000027	-0.00209354
-262.96666693	0.00414049
-262.93333360	0.00881477
-262.90000027	0.01190124
-262.86666693	0.01321358
-262.83333360	0.01348389
-262.80000027	0.01221926
-262.76666693	0.01027398
-262.73333360	0.00750978
-262.70000027	0.00439871
-262.66666694	0.00066199
-262.63333360	-0.00372385
-262.60000027	-0.00902118
-262.56666694	-0.01455985
-262.53333360	-0.02028722
-262.50000027	-0.02551079
-262.46666694	-0.02972202
-262.43333360	-0.03221810
-262.40000027	-0.03283799
-262.36666694	-0.03167562
-262.33333360	-0.02752978
-262.30000027	-0.02194813
-262.26666694	-0.01418483
-262.23333360	-0.00459275
-262.20000027	0.00573887
-262.16666694	0.01625983
-262.13333360	0.02625693
-262.10000027	0.03496039
-262.06666694	0.04145462
-262.03333360	0.04527886
-262.00000027	0.04607907
-261.96666694	0.04383040
-261.93333361	0.03890476
-261.90000027	0.03220919
-261.86666694	0.02451511
-261.83333361	0.01636144
-261.80000027	0.00845582
-261.76666694	0.00124956
-261.73333361	-0.00452006
-261.70000027	-0.00920050
-261.66666694	-0.01182513
-261.63333361	-0.01343991
-261.60000027	-0.01378630
-261.56666694	-0.01358527
-261.53333361	-0.01279560
-261.50000027	-0.01170572
-261.46666694	-0.01137924
-261.43333361	-0.01040927
-261.40000027	-0.01039010
-261.36666694	-0.01014447
-261.33333361	-0.01021904
-261.30000027	-0.01004870
-261.26666694	-0.00971925
-261.23333361	-0.00952966
-261.20000027	-0.00849816
-261.16666694	-0.00712914
-261.13333361	-0.00556309
-261.10000028	-0.00398268
-261.06666694	-0.00340354
-261.03333361	-0.00393543
-261.00000028	-0.00617236
-260.96666694	-0.01046304
-260.93333361	-0.01702968
-260.90000028	-0.02580345
-260.86666694	-0.03603077
-260.83333361	-0.04754237
-260.80000028	-0.05917018
-260.76666694	-0.07061057
-260.73333361	-0.08043936
-260.70000028	-0.08893690
-260.66666694	-0.09424626
-260.63333361	-0.09575922
-260.60000028	-0.09312442
-260.56666694	-0.08582840
-260.53333361	-0.07398183
-260.50000028	-0.05870378
-260.46666694	-0.04018768
-260.43333361	-0.02120086
-260.40000028	-0.00235250
-260.36666695	0.01458708
-260.33333361	0.02868997
-260.30000028	0.03874723
-260.26666695	0.04487984
-260.23333361	0.04697350
-260.20000028	0.04526061
-260.16666695	0.04081046
-260.13333361	0.03411684
-260.10000028	0.02611005
-260.06666695	0.01748398
-260.03333361	0.01044918
-260.00000028	0.00415812
-259.96666695	0.00019321
-259.93333361	-0.00146809
-259.90000028	-0.00158368
-259.86666695	0.00037730
-259.83333361	0.00314872
-259.80000028	0.00544046
-259.76666695	0.00697191
-259.73333361	0.00825811
-259.70000028	0.00826351
-259.66666695	0.00811183
-259.63333361	0.00776533
-259.60000028	0.00700807
-259.56666695	0.00604724
-259.53333362	0.00502631
-259.50000028	0.00415650
-259.46666695	0.00293352
-259.43333362	0.00217768
-259.40000028	0.00212774
-259.36666695	0.00206648
-259.33333362	0.00200770
-259.30000028	0.00207259
-259.26666695	0.00187985
-259.23333362	0.00178576
-259.20000028	0.00145296
-259.16666695	0.00129931
-259.13333362	0.00133257
-259.10000028	0.00193980
-259.06666695	0.00309943
-259.03333362	0.00490817
-259.00000028	0.00717955
-258.96666695	0.00995614
