# Menlo Systems GmbH ScanControl
# Program Version 1.3.3
# Start: -327.00000000 ps, Average over 100 waveforms. Timestamp: 2026-05-07T11:54:03
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time [ps]	THz Signal [a.u.]
-313.40000003	0.00024353
-313.36666670	0.00012223
-313.33333337	0.00005483
-313.30000004	-0.00018641
-313.26666670	-0.00005301
-313.23333337	0.00009235
-313.20000004	-0.00018095
-313.16666670	-0.00021964
-313.13333337	-0.00021628
-313.10000004	-0.00013345
-313.06666670	-0.00009707
-313.03333337	0.00008126
-313.00000004	0.00012393
-312.96666670	-0.00051413
-312.93333337	-0.00022954
-312.90000004	-0.00012188
-312.86666670	-0.00020108
-312.83333337	-0.00046804
-312.80000004	-0.00014218
-312.76666670	-0.00005388
-312.73333337	-0.00027007
-312.70000004	-0.00027422
-312.66666670	-0.00000492
-312.63333337	-0.00006421
-312.60000004	-0.00013217
-312.56666670	-0.00011401
-312.53333337	-0.00011641
-312.50000004	-0.00020011
-312.46666670	-0.00021695
-312.43333337	-0.00021009
-312.40000004	-0.00011652
-312.36666670	-0.00023820
-312.33333337	-0.00027629
-312.30000004	-0.00033727
-312.26666670	-0.00031394
-312.23333337	-0.00037087
-312.20000004	0.00004847
-312.16666670	-0.00042338
-312.13333337	-0.00015633
-312.10000004	-0.00057861
-312.06666670	0.00000409
-312.03333337	-0.00046234
-312.00000004	-0.00022781
-311.96666671	-0.00020764
-311.93333337	-0.00016415
-311.90000004	-0.00029984
-311.86666671	-0.00011587
-311.83333337	-0.00020795
-311.80000004	-0.00012737
-311.76666671	0.00006115
-311.73333337	-0.00008732
-311.70000004	0.00003995
-311.66666671	0.00004969
-311.63333337	0.00004556
-311.60000004	-0.00009659
-311.56666671	-0.00009106
-311.53333337	0.00015267
-311.50000004	-0.00022506
-311.46666671	0.00007710
-311.43333337	-0.00010835
-311.40000004	-0.00017831
-311.36666671	-0.00018485
-311.33333337	-0.00005462
-311.30000004	0.00021293
-311.26666671	-0.00014233
-311.23333337	-0.00001354
-311.20000004	-0.00020784
-311.16666671	-0.00013692
-311.13333337	0.00002837
-311.10000004	-0.00001762
-311.06666671	-0.00017956
-311.03333337	0.00013433
-311.00000004	-0.00009378
-310.96666671	-0.00022773
-310.93333337	-0.00023548
-310.90000004	0.00005017
-310.86666671	-0.00010226
-310.83333337	-0.00008461
-310.80000004	-0.00025048
-310.76666671	-0.00007553
-310.73333337	0.00006672
-310.70000004	-0.00022520
-310.66666671	-0.00006061
-310.63333337	-0.00023643
-310.60000004	-0.00029124
-310.56666671	0.00001295
-310.53333338	-0.00024055
-310.50000004	-0.00015762
-310.46666671	0.00002974
-310.43333338	0.00000881
-310.40000004	-0.00002827
-310.36666671	-0.00035468
-310.33333338	-0.00012625
-310.30000004	0.00002078
-310.26666671	-0.00000438
-310.23333338	-0.00013205
-310.20000004	-0.00030720
-310.16666671	-0.00042556
-310.13333338	-0.00019335
-310.10000004	-0.00012681
-310.06666671	0.00003461
-310.03333338	-0.00007287
-310.00000004	-0.00045739
-309.96666671	-0.00031128
-309.93333338	-0.00023574
-309.90000004	-0.00026748
-309.86666671	-0.00041250
-309.83333338	-0.00025565
-309.80000004	-0.00008250
-309.76666671	-0.00013466
-309.73333338	-0.00021614
-309.70000004	-0.00015830
-309.66666671	-0.00011510
-309.63333338	-0.00032352
-309.60000004	-0.00013757
-309.56666671	-0.00019015
-309.53333338	-0.00023532
-309.50000004	-0.00035063
-309.46666671	-0.00042615
-309.43333338	-0.00035194
-309.40000004	-0.00012228
-309.36666671	-0.00026547
-309.33333338	-0.00021564
-309.30000004	-0.00036434
-309.26666671	-0.00051904
-309.23333338	-0.00045798
-309.20000005	-0.00021965
-309.16666671	-0.00012589
-309.13333338	-0.00006945
-309.10000005	-0.00023225
-309.06666671	-0.00022015
-309.03333338	-0.00043072
-309.00000005	-0.00044868
-308.96666671	-0.00037971
-308.93333338	-0.00044181
-308.90000005	-0.00032948
-308.86666671	-0.00037241
-308.83333338	-0.00024416
-308.80000005	-0.00042277
-308.76666671	-0.00012814
-308.73333338	-0.00014038
-308.70000005	-0.00024002
-308.66666671	-0.00054473
-308.63333338	-0.00031641
-308.60000005	-0.00006716
-308.56666671	-0.00059014
-308.53333338	-0.00040016
-308.50000005	-0.00033410
-308.46666671	-0.00033462
-308.43333338	-0.00008169
-308.40000005	-0.00037224
-308.36666671	0.00006666
-308.33333338	-0.00022269
-308.30000005	-0.00024118
-308.26666671	-0.00019122
-308.23333338	-0.00031522
-308.20000005	-0.00014346
-308.16666671	-0.00000960
-308.13333338	-0.00018545
-308.10000005	-0.00031853
-308.06666671	-0.00036051
-308.03333338	-0.00040488
-308.00000005	-0.00054254
-307.96666671	-0.00019629
-307.93333338	-0.00032177
-307.90000005	-0.00019566
-307.86666672	-0.00041344
-307.83333338	-0.00024157
-307.80000005	-0.00038719
-307.76666672	-0.00025264
-307.73333338	-0.00043330
-307.70000005	-0.00041074
-307.66666672	-0.00017326
-307.63333338	-0.00054876
-307.60000005	-0.00039783
-307.56666672	-0.00023500
-307.53333338	-0.00024752
-307.50000005	-0.00024171
-307.46666672	-0.00031758
-307.43333338	0.00008749
-307.40000005	-0.00031134
-307.36666672	-0.00071380
-307.33333338	-0.00060176
-307.30000005	-0.00045540
-307.26666672	-0.00055043
-307.23333338	-0.00058003
-307.20000005	-0.00054829
-307.16666672	-0.00070865
-307.13333338	-0.00037296
-307.10000005	-0.00063782
-307.06666672	-0.00035065
-307.03333338	-0.00046486
-307.00000005	-0.00026818
-306.96666672	-0.00036146
-306.93333338	-0.00053498
-306.90000005	-0.00051315
-306.86666672	-0.00064268
-306.83333338	-0.00062728
-306.80000005	-0.00043478
-306.76666672	-0.00054654
-306.73333338	-0.00019614
-306.70000005	-0.00060021
-306.66666672	-0.00031001
-306.63333338	-0.00039401
-306.60000005	-0.00034950
-306.56666672	-0.00057279
-306.53333338	-0.00041310
-306.50000005	-0.00049881
-306.46666672	-0.00057300
-306.43333339	-0.00070555
-306.40000005	-0.00050303
-306.36666672	-0.00038823
-306.33333339	-0.00082120
-306.30000005	-0.00037323
-306.26666672	-0.00059997
-306.23333339	-0.00042021
-306.20000005	-0.00076511
-306.16666672	-0.00067761
-306.13333339	-0.00058500
-306.10000005	-0.00066820
-306.06666672	-0.00087257
-306.03333339	-0.00055629
-306.00000005	-0.00067101
-305.96666672	-0.00071362
-305.93333339	-0.00075033
-305.90000005	-0.00066310
-305.86666672	-0.00056627
-305.83333339	-0.00058827
-305.80000005	-0.00077577
-305.76666672	-0.00060924
-305.73333339	-0.00056424
-305.70000005	-0.00057348
-305.66666672	-0.00053316
-305.63333339	-0.00052216
-305.60000005	-0.00061167
-305.56666672	-0.00087322
-305.53333339	-0.00057846
-305.50000005	-0.00078250
-305.46666672	-0.00028143
-305.43333339	-0.00061474
-305.40000005	-0.00067385
-305.36666672	-0.00088552
-305.33333339	-0.00064443
-305.30000005	-0.00085214
-305.26666672	-0.00059717
-305.23333339	-0.00043569
-305.20000005	-0.00054015
-305.16666672	-0.00044835
-305.13333339	-0.00055907
-305.10000006	-0.00048414
-305.06666672	-0.00056946
-305.03333339	-0.00026278
-305.00000006	-0.00035349
-304.96666672	-0.00053178
-304.93333339	-0.00029049
-304.90000006	-0.00037386
-304.86666672	-0.00044847
-304.83333339	-0.00049755
-304.80000006	-0.00023889
-304.76666672	-0.00009962
-304.73333339	-0.00025669
-304.70000006	-0.00014915
-304.66666672	-0.00015316
-304.63333339	-0.00014585
-304.60000006	-0.00044763
-304.56666672	-0.00037837
-304.53333339	-0.00024774
-304.50000006	-0.00028282
-304.46666672	-0.00009624
-304.43333339	-0.00016660
-304.40000006	-0.00027054
-304.36666672	-0.00024405
-304.33333339	-0.00004237
-304.30000006	-0.00004253
-304.26666672	-0.00004177
-304.23333339	-0.00007141
-304.20000006	-0.00009582
-304.16666672	0.00011044
-304.13333339	0.00011713
-304.10000006	-0.00003686
-304.06666672	0.00001812
-304.03333339	0.00004138
-304.00000006	-0.00010287
-303.96666672	0.00014083
-303.93333339	-0.00011756
-303.90000006	-0.00020999
-303.86666672	-0.00023506
-303.83333339	-0.00031854
-303.80000006	-0.00005887
-303.76666673	-0.00041074
-303.73333339	-0.00012330
-303.70000006	-0.00045564
-303.66666673	-0.00026071
-303.63333339	-0.00017117
-303.60000006	-0.00007698
-303.56666673	-0.00040465
-303.53333339	-0.00017824
-303.50000006	-0.00013007
-303.46666673	-0.00013422
-303.43333339	-0.00015162
-303.40000006	-0.00007869
-303.36666673	-0.00022050
-303.33333339	-0.00035808
-303.30000006	-0.00013636
-303.26666673	-0.00017278
-303.23333339	-0.00010679
-303.20000006	-0.00014648
-303.16666673	-0.00005946
-303.13333339	-0.00030310
-303.10000006	-0.00031983
-303.06666673	-0.00068669
-303.03333339	-0.00017608
-303.00000006	-0.00028638
-302.96666673	-0.00029421
-302.93333339	-0.00039262
-302.90000006	-0.00051766
-302.86666673	-0.00039260
-302.83333339	-0.00036792
-302.80000006	-0.00032174
-302.76666673	-0.00065889
-302.73333339	-0.00042837
-302.70000006	-0.00021456
-302.66666673	-0.00059710
-302.63333339	-0.00065457
-302.60000006	-0.00035159
-302.56666673	-0.00047692
-302.53333339	-0.00045730
-302.50000006	-0.00049004
-302.46666673	-0.00046314
-302.43333339	-0.00050951
-302.40000006	-0.00058885
-302.36666673	-0.00048634
-302.33333340	-0.00049806
-302.30000006	-0.00052648
-302.26666673	-0.00050505
-302.23333340	-0.00053699
-302.20000006	-0.00049805
-302.16666673	-0.00075242
-302.13333340	-0.00078820
-302.10000006	-0.00078772
-302.06666673	-0.00035860
-302.03333340	-0.00053770
-302.00000006	-0.00086068
-301.96666673	-0.00054611
-301.93333340	-0.00072877
-301.90000006	-0.00062219
-301.86666673	-0.00066533
-301.83333340	-0.00094507
-301.80000006	-0.00080944
-301.76666673	-0.00054439
-301.73333340	-0.00077041
-301.70000006	-0.00051395
-301.66666673	-0.00050451
-301.63333340	-0.00064695
-301.60000006	-0.00086153
-301.56666673	-0.00063450
-301.53333340	-0.00070496
-301.50000006	-0.00060577
-301.46666673	-0.00052158
-301.43333340	-0.00065643
-301.40000006	-0.00052433
-301.36666673	-0.00062903
-301.33333340	-0.00069180
-301.30000006	-0.00063166
-301.26666673	-0.00084962
-301.23333340	-0.00073968
-301.20000006	-0.00052922
-301.16666673	-0.00055792
-301.13333340	-0.00064737
-301.10000006	-0.00115175
-301.06666673	-0.00060460
-301.03333340	-0.00083859
-301.00000007	-0.00073911
-300.96666673	-0.00067828
-300.93333340	-0.00062332
-300.90000007	-0.00064911
-300.86666673	-0.00088721
-300.83333340	-0.00061051
-300.80000007	-0.00080673
-300.76666673	-0.00073129
-300.73333340	-0.00085943
-300.70000007	-0.00071167
-300.66666673	-0.00074903
-300.63333340	-0.00063713
-300.60000007	-0.00071644
-300.56666673	-0.00092974
-300.53333340	-0.00084660
-300.50000007	-0.00076189
-300.46666673	-0.00089621
-300.43333340	-0.00061234
-300.40000007	-0.00109281
-300.36666673	-0.00082816
-300.33333340	-0.00093294
-300.30000007	-0.00087993
-300.26666673	-0.00074684
-300.23333340	-0.00077698
-300.20000007	-0.00079670
-300.16666673	-0.00112776
-300.13333340	-0.00092827
-300.10000007	-0.00094570
-300.06666673	-0.00069805
-300.03333340	-0.00050589
-300.00000007	-0.00073804
-299.96666673	-0.00093873
-299.93333340	-0.00090782
-299.90000007	-0.00086545
-299.86666673	-0.00078940
-299.83333340	-0.00094068
-299.80000007	-0.00087068
-299.76666673	-0.00103626
-299.73333340	-0.00077401
-299.70000007	-0.00090910
-299.66666674	-0.00075356
-299.63333340	-0.00095389
-299.60000007	-0.00091126
-299.56666674	-0.00075247
-299.53333340	-0.00066743
-299.50000007	-0.00098568
-299.46666674	-0.00063721
-299.43333340	-0.00090923
-299.40000007	-0.00078920
-299.36666674	-0.00070172
-299.33333340	-0.00075190
-299.30000007	-0.00086274
-299.26666674	-0.00058188
-299.23333340	-0.00058792
-299.20000007	-0.00085060
-299.16666674	-0.00080130
-299.13333340	-0.00053244
-299.10000007	-0.00061838
-299.06666674	-0.00059936
-299.03333340	-0.00062529
-299.00000007	-0.00096251
-298.96666674	-0.00061762
-298.93333340	-0.00068047
-298.90000007	-0.00064666
-298.86666674	-0.00058785
-298.83333340	-0.00055270
-298.80000007	-0.00071658
-298.76666674	-0.00068725
-298.73333340	-0.00073401
-298.70000007	-0.00051126
-298.66666674	-0.00075447
-298.63333340	-0.00049879
-298.60000007	-0.00056090
-298.56666674	-0.00040352
-298.53333340	-0.00071717
-298.50000007	-0.00045245
-298.46666674	-0.00041838
-298.43333340	-0.00071620
-298.40000007	-0.00043878
-298.36666674	-0.00071869
-298.33333340	-0.00082556
-298.30000007	-0.00087923
-298.26666674	-0.00059985
-298.23333341	-0.00055442
-298.20000007	-0.00066524
-298.16666674	-0.00056546
-298.13333341	-0.00046432
-298.10000007	-0.00019158
-298.06666674	-0.00059708
-298.03333341	-0.00050798
-298.00000007	-0.00053981
-297.96666674	-0.00053412
-297.93333341	-0.00066663
-297.90000007	-0.00081303
-297.86666674	-0.00071596
-297.83333341	-0.00038627
-297.80000007	-0.00022175
-297.76666674	-0.00062738
-297.73333341	-0.00057720
-297.70000007	-0.00038885
-297.66666674	-0.00036312
-297.63333341	-0.00027339
-297.60000007	-0.00024158
-297.56666674	-0.00034838
-297.53333341	-0.00001873
-297.50000007	-0.00024473
-297.46666674	-0.00033677
-297.43333341	0.00005681
-297.40000007	-0.00031153
-297.36666674	-0.00012012
-297.33333341	-0.00002777
-297.30000007	0.00006765
-297.26666674	0.00005126
-297.23333341	-0.00003136
-297.20000007	0.00000392
-297.16666674	0.00026183
-297.13333341	0.00013219
-297.10000007	0.00010643
-297.06666674	0.00006802
-297.03333341	0.00010548
-297.00000007	0.00020048
-296.96666674	0.00021824
-296.93333341	-0.00003623
-296.90000008	-0.00006857
-296.86666674	0.00005908
-296.83333341	0.00028123
-296.80000008	0.00017291
-296.76666674	0.00042549
-296.73333341	0.00005648
-296.70000008	0.00022806
-296.66666674	0.00029286
-296.63333341	-0.00002643
-296.60000008	-0.00007100
-296.56666674	0.00020354
-296.53333341	-0.00000727
-296.50000008	-0.00023152
-296.46666674	0.00014344
-296.43333341	0.00022460
-296.40000008	0.00000472
-296.36666674	0.00023805
-296.33333341	0.00025788
-296.30000008	0.00017939
-296.26666674	0.00021392
-296.23333341	0.00030884
-296.20000008	0.00023183
-296.16666674	-0.00007341
-296.13333341	0.00010844
-296.10000008	-0.00010643
-296.06666674	-0.00009232
-296.03333341	-0.00033801
-296.00000008	0.00005509
-295.96666674	-0.00011533
-295.93333341	-0.00006158
-295.90000008	-0.00011648
-295.86666674	0.00008625
-295.83333341	0.00002674
-295.80000008	-0.00030152
-295.76666674	-0.00018920
-295.73333341	-0.00024667
-295.70000008	-0.00039528
-295.66666674	-0.00042956
-295.63333341	-0.00039598
-295.60000008	-0.00029466
-295.56666674	-0.00042406
-295.53333341	-0.00034127
-295.50000008	-0.00036423
-295.46666675	-0.00040943
-295.43333341	-0.00025340
-295.40000008	-0.00006954
-295.36666675	-0.00043698
-295.33333341	-0.00053416
-295.30000008	-0.00057256
-295.26666675	-0.00043208
-295.23333341	-0.00044719
-295.20000008	-0.00051641
-295.16666675	-0.00054156
-295.13333341	-0.00040343
-295.10000008	-0.00026371
-295.06666675	-0.00041041
-295.03333341	-0.00068222
-295.00000008	-0.00071573
-294.96666675	-0.00050073
-294.93333341	-0.00051075
-294.90000008	-0.00043034
-294.86666675	-0.00062889
-294.83333341	-0.00071130
-294.80000008	-0.00067962
-294.76666675	-0.00092477
-294.73333341	-0.00056457
-294.70000008	-0.00081916
-294.66666675	-0.00102619
-294.63333341	-0.00072378
-294.60000008	-0.00092161
-294.56666675	-0.00089970
-294.53333341	-0.00077208
-294.50000008	-0.00101560
-294.46666675	-0.00100093
-294.43333341	-0.00068523
-294.40000008	-0.00114637
-294.36666675	-0.00127716
-294.33333341	-0.00120768
-294.30000008	-0.00105348
-294.26666675	-0.00082743
-294.23333341	-0.00106908
-294.20000008	-0.00122339
-294.16666675	-0.00114575
-294.13333342	-0.00102709
-294.10000008	-0.00114129
-294.06666675	-0.00119912
-294.03333342	-0.00104840
-294.00000008	-0.00127380
-293.96666675	-0.00110888
-293.93333342	-0.00105102
-293.90000008	-0.00129876
-293.86666675	-0.00124764
-293.83333342	-0.00126238
-293.80000008	-0.00102354
-293.76666675	-0.00113609
-293.73333342	-0.00119511
-293.70000008	-0.00111314
-293.66666675	-0.00087568
-293.63333342	-0.00078383
-293.60000008	-0.00112983
-293.56666675	-0.00097675
-293.53333342	-0.00108023
-293.50000008	-0.00092012
-293.46666675	-0.00083934
-293.43333342	-0.00080058
-293.40000008	-0.00102963
-293.36666675	-0.00081448
