# Menlo Systems GmbH ScanControl
# Program Version 1.3.3
# Start: -327.00000000 ps, Average over 50 waveforms. Timestamp: 2026-05-07T11:43:29
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Frequency [THz]	THz Signal [a.u.]
0.90842491	-5.68606241
0.91575092	-5.68738787
0.92307693	-5.68809021
0.93040293	-5.91011357
0.93772894	-5.81694210
0.94505495	-6.17783669
0.95238096	-6.16453869
0.95970696	-6.27056120
0.96703297	-6.85472728
0.97435898	-6.58438697
0.98168499	-7.40334875
0.98901099	-8.45963556
0.99633700	-7.47196749
1.00366301	-7.17652799
1.01098902	-7.23350016
1.01831502	-7.31382115
1.02564103	-7.45675553
1.03296704	-7.39858103
1.04029304	-7.56417212
1.04761905	-7.54843857
1.05494506	-7.85136854
1.06227107	-7.94982778
1.06959707	-8.02341438
1.07692308	-8.56433087
1.08424909	-8.37478776
1.09157510	-11.04811192
1.09890110	-20.65290951
1.10622711	-12.51943582
1.11355312	-11.66137861
1.12087913	-11.18709097
1.12820513	-8.92560996
1.13553114	-9.31199985
1.14285715	-9.80691881
1.15018316	-10.09586434
1.15750916	-14.00417233
1.16483517	-22.36802460
1.17216118	-12.57027477
1.17948718	-9.69548917
1.18681319	-10.06099737
1.19413920	-9.75953644
1.20146521	-10.42557742
1.20879121	-13.69007134
1.21611722	-11.22687850
1.22344323	-10.89905487
1.23076924	-13.51945949
1.23809524	-11.01966033
1.24542125	-10.20028039
1.25274726	-10.63349014
1.26007327	-10.18838811
1.26739927	-10.57123510
1.27472528	-10.59049696
1.28205129	-10.61217302
1.28937729	-10.93985690
1.29670330	-10.81213878
1.30402931	-11.10732365
1.31135532	-11.22997990
1.31868132	-11.47637060
1.32600733	-11.86782338
1.33333334	-11.55558658
1.34065935	-11.63964304
1.34798535	-11.91032576
1.35531136	-11.87141414
1.36263737	-12.07576581
1.36996338	-12.28547699
1.37728938	-12.23757777
1.38461539	-12.58187436
1.39194140	-12.80933475
1.39926741	-12.79811814
1.40659341	-16.12472246
1.41391942	-22.88909890
1.42124543	-14.75814525
1.42857143	-13.23814624
1.43589744	-13.80370338
1.44322345	-13.35001174
1.45054946	-13.62818280
1.45787546	-13.72073063
1.46520147	-13.59872807
1.47252748	-13.97058200
1.47985349	-13.87928124
1.48717949	-14.11757821
1.49450550	-14.26489775
1.50183151	-14.27697554
1.50915752	-14.58743796
1.51648352	-14.58136852
1.52380953	-14.83497690
1.53113554	-14.93269679
1.53846155	-15.04307115
1.54578755	-15.32158796
1.55311356	-15.18129267
1.56043957	-15.52678662
1.56776557	-15.54657722
1.57509158	-15.63132835
1.58241759	-16.06470463
1.58974360	-15.72965270
1.59706960	-17.49586126
1.60439561	-20.71363648
1.61172162	-17.99682831
1.61904763	-16.81474498
1.62637363	-17.16442050
1.63369964	-17.50649398
1.64102565	-17.75580148
1.64835166	-18.36794228
1.65567766	-21.95025084
1.66300367	-31.90525557
1.67032968	-43.43424199
1.67765568	-29.54159847
1.68498169	-21.35441469
1.69230770	-19.41942931
1.69963371	-19.98847356
1.70695971	-21.53904327
1.71428572	-27.23685597
1.72161173	-31.65296071
1.72893774	-23.03971947
1.73626374	-20.68960867
1.74358975	-19.90815841
1.75091576	-20.08312385
1.75824177	-21.13508932
1.76556777	-21.96034584
1.77289378	-21.34222787
1.78021979	-20.41011516
1.78754580	-21.25073604
1.79487180	-24.79285759
1.80219781	-25.24661203
1.80952382	-21.83185842
1.81684982	-21.24602341
1.82417583	-21.91091466
1.83150184	-21.48973412
1.83882785	-21.72340441
1.84615385	-22.44473582
1.85347986	-21.93485649
1.86080587	-23.52255785
1.86813188	-31.62635886
1.87545788	-27.46863173
1.88278389	-23.04950903
1.89010990	-23.02013905
1.89743591	-23.50752454
1.90476191	-22.85350147
1.91208792	-24.15901827
1.91941393	-30.02744605
1.92673993	-27.61791916
1.93406594	-23.78788927
1.94139195	-23.86469538
1.94871796	-24.07046868
1.95604396	-23.83299637
1.96336997	-24.32344608
1.97069598	-24.29123446
1.97802199	-24.50567875
1.98534799	-24.73625236
1.99267400	-24.72796519
2.00000001	-25.16220500
2.00732602	-24.98273397
2.01465202	-25.54452552
2.02197803	-25.96119036
2.02930404	-25.21936680
2.03663005	-27.29702637
2.04395605	-30.22249691
2.05128206	-26.91488781
2.05860807	-25.66020264
2.06593407	-26.23258653
2.07326008	-28.09707583
2.08058609	-28.66102694
2.08791210	-26.50024219
2.09523810	-26.32552518
2.10256411	-27.04566289
2.10989012	-26.70629258
2.11721613	-27.04335878
2.12454213	-27.34306384
2.13186814	-27.14403631
2.13919415	-27.77039249
2.14652016	-27.94443540
2.15384616	-28.51024714
2.16117217	-33.30351716
2.16849818	-47.14145714
2.17582419	-31.61861736
2.18315019	-29.00708485
2.19047620	-30.90961671
2.19780221	-43.25480468
2.20512821	-34.05257336
2.21245422	-30.19448558
2.21978023	-35.10605664
2.22710624	-40.77657994
2.23443224	-31.41865788
2.24175825	-30.58660325
2.24908426	-30.80719826
2.25641027	-31.75747103
2.26373627	-39.23400130
2.27106228	-39.32033178
2.27838829	-32.21460643
2.28571430	-31.12019699
2.29304030	-30.87333839
2.30036631	-30.91985978
2.30769232	-31.26274670
2.31501832	-31.56480088
2.32234433	-32.61923533
2.32967034	-32.53889589
2.33699635	-32.81362552
2.34432235	-37.20411671
2.35164836	-36.47697385
2.35897437	-34.06159436
2.36630038	-37.90527729
2.37362638	-37.23520275
2.38095239	-34.35041936
2.38827840	-38.34240149
2.39560441	-52.73651485
2.40293041	-37.56700363
2.41025642	-34.63221472
2.41758243	-34.10692256
2.42490844	-34.66377828
2.43223444	-34.80030123
2.43956045	-34.76956913
2.44688646	-34.93774903
2.45421246	-35.74730062
2.46153847	-41.34261118
2.46886448	-47.21821900
2.47619049	-36.92349602
2.48351649	-35.30253957
2.49084250	-35.40728466
2.49816851	-35.12503496
2.50549452	-35.45914468
2.51282052	-35.74008968
2.52014653	-35.60696884
2.52747254	-35.65802686
2.53479855	-35.67375653
2.54212455	-35.77259656
2.54945056	-35.87770196
2.55677657	-35.96827200
2.56410258	-36.48424624
2.57142858	-37.14164376
2.57875459	-37.11243068
2.58608060	-36.87146058
2.59340660	-37.16349670
2.60073261	-37.54488071
2.60805862	-37.83899722
2.61538463	-38.42413520
2.62271063	-39.93621688
2.63003664	-44.24818861
2.63736265	-53.64219161
2.64468866	-58.83118083
2.65201466	-50.41511971
2.65934067	-45.18825964
2.66666668	-42.76890074
2.67399269	-40.30759592
2.68131869	-40.50709555
2.68864470	-44.48704817
2.69597071	-41.20263685
2.70329671	-38.67940007
2.71062272	-39.21125240
2.71794873	-39.06832897
2.72527474	-38.78033613
2.73260074	-39.36046993
2.73992675	-39.54131626
2.74725276	-39.97639551
2.75457877	-40.74339001
2.76190477	-42.91674059
2.76923078	-49.71528143
2.77655679	-64.15482271
2.78388280	-53.74489942
2.79120880	-44.50176524
2.79853481	-41.42155855
2.80586082	-40.89625814
2.81318683	-40.48762916
2.82051283	-40.31465219
2.82783884	-40.15660897
2.83516485	-40.09143665
2.84249085	-40.84752074
2.84981686	-40.83080164
2.85714287	-40.86042079
2.86446888	-41.33541422
2.87179488	-41.64144129
2.87912089	-45.61335244
2.88644690	-63.38918070
2.89377291	-45.23313872
2.90109891	-42.59100937
2.90842492	-41.75887398
2.91575093	-41.80436140
2.92307694	-42.03905508
2.93040294	-41.66839179
2.93772895	-41.99984853
2.94505496	-42.15637443
2.95238096	-42.79459024
2.95970697	-46.27799895
2.96703298	-54.42095570
2.97435899	-65.70447661
2.98168499	-52.67449543
2.98901100	-47.45925358
2.99633701	-46.37673779
3.00366302	-49.80590279
3.01098902	-56.70765388
3.01831503	-61.63547142
3.02564104	-53.53809644
3.03296705	-48.50109580
3.04029305	-48.42489411
3.04761906	-58.70949484
3.05494507	-47.88861685
3.06227108	-44.18887999
3.06959708	-44.81657700
3.07692309	-44.56529704
3.08424910	-44.11906013
3.09157510	-44.86191151
3.09890111	-44.67417087
3.10622712	-44.76612318
3.11355313	-45.43630416
3.12087913	-46.77386202
3.12820514	-50.75542069
3.13553115	-58.93999589
3.14285716	-60.41628583
3.15018316	-49.90220301
3.15750917	-47.77979369
3.16483518	-50.95757776
3.17216119	-61.52682812
3.17948719	-53.22819164
3.18681320	-52.35142368
3.19413921	-47.91745691
3.20146522	-45.86402217
3.20879122	-48.42760887
3.21611723	-49.42212355
3.22344324	-47.68110733
3.23076924	-52.22647793
3.23809525	-54.12376810
3.24542126	-47.92870114
3.25274727	-47.33492313
3.26007327	-47.59149356
3.26739928	-47.22961468
3.27472529	-48.01755142
3.28205130	-48.34022386
3.28937730	-48.06723037
3.29670331	-48.22643309
3.30402932	-48.21494464
3.31135533	-48.31471982
3.31868133	-49.39774801
3.32600734	-52.38353298
3.33333335	-63.44835398
3.34065935	-56.97202771
3.34798536	-51.81511555
3.35531137	-50.38925019
3.36263738	-50.13277918
3.36996338	-49.58655260
3.37728939	-49.30514609
3.38461540	-50.19151103
3.39194141	-50.49758484
3.39926741	-50.34365655
3.40659342	-50.63661091
3.41391943	-50.78707754
3.42124544	-50.67953619
3.42857144	-50.31798930
3.43589745	-50.56847362
3.44322346	-51.10864559
3.45054947	-50.90382565
3.45787547	-50.94164580
3.46520148	-51.42025045
3.47252749	-52.47468656
3.47985349	-52.33467456
3.48717950	-51.23695562
3.49450551	-52.92508428
3.50183152	-54.59464814
3.50915752	-52.73483548
3.51648353	-53.14793795
3.52380954	-52.54522123
3.53113555	-52.23976734
3.53846155	-58.75805357
3.54578756	-57.94190878
3.55311357	-53.41703417
3.56043958	-53.05242170
3.56776558	-52.53690374
3.57509159	-53.13321917
3.58241760	-54.85686752
3.58974361	-55.29588183
3.59706961	-58.28461426
3.60439562	-72.59213190
3.61172163	-59.86375524
3.61904763	-58.94476800
3.62637364	-57.18179410
3.63369965	-55.34159760
3.64102566	-58.55847795
3.64835166	-65.58468990
3.65567767	-69.01180712
3.66300368	-67.85664912
3.67032969	-61.77722543
3.67765569	-59.27580795
3.68498170	-58.11730386
3.69230771	-62.15356747
3.69963372	-60.78049888
3.70695972	-56.07333655
3.71428573	-56.03825900
3.72161174	-57.49860714
3.72893774	-56.95935255
3.73626375	-58.66756333
3.74358976	-61.42997545
3.75091577	-58.68795270
3.75824177	-57.54486720
3.76556778	-58.89865423
3.77289379	-58.62820649
3.78021980	-57.35735588
3.78754580	-59.93296030
3.79487181	-64.21305990
3.80219782	-73.10707498
3.80952383	-69.45341019
3.81684983	-68.84466946
3.82417584	-65.70010145
3.83150185	-60.31770968
3.83882786	-57.57956037
3.84615386	-59.60744753
3.85347987	-62.81735656
3.86080588	-61.82750246
3.86813188	-60.93116201
3.87545789	-62.51329098
3.88278390	-62.93353063
3.89010991	-60.93925985
3.89743591	-60.24026978
3.90476192	-58.96140847
3.91208793	-58.74120032
3.91941394	-63.45605436
3.92673994	-65.65993010
3.93406595	-62.99334077
3.94139196	-63.82059164
3.94871797	-72.34326614
3.95604397	-74.84850992
3.96336998	-71.40231767
3.97069599	-70.59604228
3.97802199	-74.73649845
3.98534800	-73.42138935
3.99267401	-73.88618921
4.00000002	-67.55557236
4.00732602	-71.12307957
4.01465203	-69.06275607
4.02197804	-66.38665244
4.02930405	-65.60752355
4.03663005	-68.38573877
4.04395606	-68.06907097
4.05128207	-66.62304135
4.05860808	-71.56235940
4.06593408	-72.38424198
4.07326009	-71.52239811
4.08058610	-69.47236831
4.08791211	-66.72426394
4.09523811	-66.78024778
4.10256412	-74.33379918
4.10989013	-72.53277122
4.11721613	-69.68499827
4.12454214	-68.96849102
4.13186815	-66.71883231
4.13919416	-68.05853400
4.14652016	-66.91989068
4.15384617	-70.51757563
4.16117218	-73.14870044
4.16849819	-79.93685756
4.17582419	-73.88376868
4.18315020	-71.88473763
4.19047621	-71.48869256
4.19780222	-68.47977621
4.20512822	-70.36832958
4.21245423	-72.09732745
4.21978024	-81.98097711
4.22710625	-78.09640793
4.23443225	-84.35727928
4.24175826	-72.87871931
4.24908427	-67.59704399
4.25641027	-69.64561883
4.26373628	-78.78812891
4.27106229	-70.99456082
4.27838830	-80.29220067
4.28571430	-79.53055348
4.29304031	-74.27505872
4.30036632	-81.26406083
4.30769233	-77.55460694
4.31501833	-73.68521325
4.32234434	-81.79509952
4.32967035	-73.88449636
4.33699636	-73.60902822
4.34432236	-72.60435904
4.35164837	-71.13212328
4.35897438	-78.34314078
4.36630038	-79.94503238
4.37362639	-73.10994052
4.38095240	-75.77306159
4.38827841	-77.83999573
4.39560441	-71.55466902
4.40293042	-74.55028066
4.41025643	-84.78122359
4.41758244	-90.32633832
4.42490844	-80.55478575
4.43223445	-73.07576725
4.43956046	-69.69396480
4.44688647	-75.04486442
4.45421247	-69.94903350
4.46153848	-75.52253227
4.46886449	-81.73058169
4.47619050	-75.05343216
4.48351650	-78.57363560
4.49084251	-69.11531733
4.49816852	-76.61966278
4.50549452	-70.85916359
4.51282053	-76.20816392
4.52014654	-74.95360225
4.52747255	-81.52235606
4.53479855	-69.41256602
4.54212456	-71.86428378
4.54945057	-80.25905743
4.55677658	-81.81701690
4.56410258	-74.00082314
4.57142859	-78.83588870
4.57875460	-75.69779362
4.58608061	-73.49182185
4.59340661	-74.08480624
4.60073262	-77.51954451
4.60805863	-74.50876712
4.61538464	-71.66347159
4.62271064	-87.42705609
4.63003665	-73.36701395
4.63736266	-66.78023446
4.64468866	-74.53563250
4.65201467	-69.74320507
4.65934068	-73.81371069
4.66666669	-70.46615945
4.67399269	-64.85803757
4.68131870	-68.21523381
4.68864471	-65.78978639
4.69597072	-68.87900711
4.70329672	-77.89636991
4.71062273	-78.84661549
4.71794874	-72.01251945
4.72527475	-68.89113790
4.73260075	-67.78714363
4.73992676	-75.93046739
4.74725277	-71.12284817
4.75457877	-73.63827350
4.76190478	-80.54640620
4.76923079	-67.96757535
4.77655680	-71.55426190
4.78388280	-80.28475874
4.79120881	-82.69709404
4.79853482	-81.15798878
4.80586083	-84.51704235
4.81318683	-82.57477352
4.82051284	-72.32945543
4.82783885	-70.18102784
4.83516486	-76.94440260
4.84249086	-77.66225359
4.84981687	-77.73434799
4.85714288	-74.45524955
4.86446889	-74.20092063
4.87179489	-76.26049787
4.87912090	-80.39291750
4.88644691	-72.74432254
4.89377291	-72.33200052
4.90109892	-69.06444154
4.90842493	-72.96180872
4.91575094	-69.64249011
4.92307694	-80.99868479
4.93040295	-79.20257190
4.93772896	-82.15314631
4.94505497	-75.72954585
4.95238097	-72.46597639
4.95970698	-81.48012806
4.96703299	-78.64715505
4.97435900	-82.19895374
4.98168500	-78.00598175
4.98901101	-71.94208671
4.99633702	-72.78540962
5.00366302	-72.07454773
5.01098903	-83.31434968
5.01831504	-74.50316029
5.02564105	-77.75831984
5.03296705	-73.22866283
5.04029306	-80.51017862
5.04761907	-74.26201362
5.05494508	-72.88527105
5.06227108	-68.75706681
5.06959709	-72.27740154
5.07692310	-75.45610135
5.08424911	-71.93862157
5.09157511	-84.09713418
5.09890112	-73.26675053
5.10622713	-74.20550543
5.11355314	-69.70306835
5.12087914	-79.86562419
5.12820515	-75.27005102
5.13553116	-75.68461501
5.14285716	-76.56308437
5.15018317	-71.99834279
5.15750918	-72.49251383
5.16483519	-83.41512094
5.17216119	-70.53727713
5.17948720	-77.76387405
5.18681321	-71.29815699
5.19413922	-70.83144633
5.20146522	-71.45397098
5.20879123	-71.80922970
5.21611724	-71.94922120
5.22344325	-86.17316256
5.23076925	-80.30670351
5.23809526	-76.77212354
5.24542127	-82.29662056
5.25274728	-76.48648935
5.26007328	-82.28062984
5.26739929	-72.95177179
5.27472530	-70.97621467
5.28205130	-74.90183159
5.28937731	-70.94313002
5.29670332	-70.72019559
5.30402933	-79.21104348
5.31135533	-71.23171203
5.31868134	-76.91338415
5.32600735	-79.45313863
5.33333336	-73.49889453
5.34065936	-74.02816640
5.34798537	-75.14292909
5.35531138	-81.34284286
5.36263739	-71.52412893
5.36996339	-78.46550083
5.37728940	-78.07228438
5.38461541	-80.33039499
5.39194141	-74.95867656
5.39926742	-75.20579137
5.40659343	-71.47227421
5.41391944	-72.48647510
5.42124544	-78.69503709
5.42857145	-72.66564931
5.43589746	-71.28274041
5.44322347	-76.10359969
5.45054947	-80.12024740
5.45787548	-78.93546227
5.46520149	-75.64524632
5.47252750	-81.37339438
5.47985350	-80.20942577
5.48717951	-89.76368430
5.49450552	-76.60102935
5.50183153	-87.73822508
5.50915753	-74.70263826
5.51648354	-72.36146839
5.52380955	-74.24264763
5.53113555	-84.18158348
5.53846156	-70.98373872
5.54578757	-69.34916513
5.55311358	-73.59617552
5.56043958	-69.00310337
5.56776559	-86.76286174
5.57509160	-73.80958020
5.58241761	-69.96846605
5.58974361	-75.26025065
5.59706962	-67.73418351
5.60439563	-78.08825901
5.61172164	-71.54337572
5.61904764	-75.02029643
5.62637365	-78.88979261
5.63369966	-95.06742300
5.64102567	-74.83904758
5.64835167	-74.76464733
5.65567768	-78.52058029
5.66300369	-78.96686484
5.67032969	-76.11930147
5.67765570	-77.84210126
5.68498171	-81.70428442
5.69230772	-72.32632993
5.69963372	-71.45426422
5.70695973	-84.03468472
5.71428574	-79.74540016
5.72161175	-81.84485184
5.72893775	-76.11043467
5.73626376	-69.60448896
5.74358977	-86.73007701
5.75091578	-74.66594641
5.75824178	-75.70375988
5.76556779	-81.87608742
5.77289380	-88.34865763
5.78021980	-75.25413637
5.78754581	-78.66999348
5.79487182	-93.84598760
5.80219783	-85.96540505
5.80952383	-75.39301293
5.81684984	-78.19665692
5.82417585	-92.20946044
5.83150186	-73.14419445
5.83882786	-71.85798131
5.84615387	-87.47241841
5.85347988	-74.66765314
5.86080589	-75.62472700
5.86813189	-70.92247590
5.87545790	-78.63311227
5.88278391	-70.44653600
5.89010992	-78.65440085
5.89743592	-88.77898919
5.90476193	-94.74758501
5.91208794	-87.88419001
5.91941394	-79.38924577
5.92673995	-67.66715070
5.93406596	-70.22816559
5.94139197	-67.28795837
5.94871797	-67.73716216
5.95604398	-69.91674312
5.96336999	-72.67889486
5.97069600	-69.17826592
5.97802200	-76.13683200
5.98534801	-76.38898177
5.99267402	-69.51392924
6.00000003	-68.52615727
6.00732603	-74.54521159
6.01465204	-72.91159522
6.02197805	-70.54897281
6.02930405	-80.40767223
6.03663006	-70.25426619
6.04395607	-68.40421588
6.05128208	-73.05334440
6.05860808	-76.68972133
6.06593409	-78.49305133
6.07326010	-73.01838105
6.08058611	-88.21313678
6.08791211	-83.17004214
6.09523812	-77.24372909
6.10256413	-74.56798591
6.10989014	-80.05129371
6.11721614	-73.49677947
6.12454215	-74.68115734
6.13186816	-83.08905667
6.13919417	-79.32940134
6.14652017	-84.76354173
6.15384618	-72.65807909
6.16117219	-74.42399088
6.16849819	-75.22204194
6.17582420	-82.11350164
6.18315021	-81.50887828
6.19047622	-75.79567582
6.19780222	-82.15317651
6.20512823	-76.99464772
6.21245424	-71.82026996
6.21978025	-71.61550934
6.22710625	-71.78653966
6.23443226	-76.93011173
6.24175827	-91.86975663
6.24908428	-80.43616794
6.25641028	-69.59150344
6.26373629	-71.00048250
6.27106230	-75.57526891
6.27838831	-83.27354680
6.28571431	-83.93342572
6.29304032	-72.89901810
6.30036633	-70.55862080
6.30769233	-81.70920824
6.31501834	-68.94272078
6.32234435	-96.43559780
6.32967036	-72.62766325
6.33699636	-73.35982570
6.34432237	-72.70367087
6.35164838	-70.72650445
6.35897439	-78.09284765
6.36630039	-85.18749101
6.37362640	-81.55429582
6.38095241	-74.85186829
6.38827842	-74.51313339
6.39560442	-72.90864034
6.40293043	-81.98497767
6.41025644	-75.53108209
6.41758244	-80.97638986
6.42490845	-78.12569712
6.43223446	-78.04316225
6.43956047	-72.46827777
6.44688647	-74.58576704
6.45421248	-86.36575564
6.46153849	-72.83174278
6.46886450	-78.46016021
6.47619050	-77.76616651
6.48351651	-76.27207145
6.49084252	-90.30517360
6.49816853	-86.49699559
6.50549453	-84.50363573
6.51282054	-85.62811876
6.52014655	-97.42908300
6.52747256	-79.14839335
6.53479856	-79.23869597
6.54212457	-71.68467637
6.54945058	-77.82786226
6.55677658	-75.71560776
6.56410259	-74.70443883
6.57142860	-76.21798139
6.57875461	-84.35468607
6.58608061	-74.15082898
6.59340662	-72.18958891
6.60073263	-76.72871110
6.60805864	-72.09474118
6.61538464	-81.19315014
6.62271065	-80.93930873
6.63003666	-83.39659053
6.63736267	-85.05457202
6.64468867	-76.19151783
6.65201468	-71.67688120
6.65934069	-95.27737868
6.66666670	-83.17973417
6.67399270	-76.44252870
6.68131871	-68.47302396
6.68864472	-65.40753761
6.69597072	-76.15993912
6.70329673	-71.97044410
6.71062274	-82.54336689
6.71794875	-77.64298029
6.72527475	-77.44165281
6.73260076	-74.97532531
6.73992677	-68.06900605
6.74725278	-70.34412717
6.75457878	-94.46873208
6.76190479	-70.17043700
6.76923080	-75.31598064
6.77655681	-82.07667729
6.78388281	-83.46968472
6.79120882	-80.08990623
6.79853483	-71.15880967
6.80586083	-75.19468482
6.81318684	-75.67107096
6.82051285	-79.01097497
6.82783886	-80.77540237
6.83516486	-83.78337594
6.84249087	-96.57616078
6.84981688	-83.64521088
6.85714289	-76.43034271
6.86446889	-80.06612651
6.87179490	-76.42302519
6.87912091	-76.33209869
6.88644692	-79.72960556
6.89377292	-77.74529228
6.90109893	-73.57618097
6.90842494	-79.02459670
6.91575095	-75.68085275
6.92307695	-80.01459287
6.93040296	-84.23334234
6.93772897	-84.88810181
6.94505497	-71.98308981
6.95238098	-81.02361778
6.95970699	-71.37279683
6.96703300	-77.54318749
6.97435900	-77.06878339
6.98168501	-69.15662889
6.98901102	-83.02413370
6.99633703	-81.68498393
7.00366303	-68.98717454
7.01098904	-78.06449848
7.01831505	-69.80055039
7.02564106	-73.93809400
7.03296706	-89.77880641
7.04029307	-92.48442877
7.04761908	-70.71064676
7.05494508	-83.72931087
7.06227109	-71.46080668
7.06959710	-79.17561955
7.07692311	-84.50903832
7.08424911	-71.89093724
7.09157512	-74.03173625
7.09890113	-80.06904157
7.10622714	-73.63172125
7.11355314	-71.96176614
7.12087915	-68.84588493
7.12820516	-81.32158761
7.13553117	-74.73249167
7.14285717	-68.52156055
7.15018318	-77.46144231
7.15750919	-76.42447058
7.16483520	-76.01740762
7.17216120	-73.22866953
7.17948721	-69.93615879
7.18681322	-87.86185342
7.19413922	-71.34079180
7.20146523	-80.30836681
7.20879124	-81.96155914
7.21611725	-85.54383407
7.22344325	-81.24327542
7.23076926	-69.10004649
7.23809527	-65.45229219
7.24542128	-76.87215588
7.25274728	-75.48260133
7.26007329	-74.88833047
7.26739930	-78.77196829
7.27472531	-89.85099075
7.28205131	-77.23657786
7.28937732	-78.35949771
7.29670333	-78.04487895
7.30402934	-75.30954430
7.31135534	-72.47302255
7.31868135	-76.85084088
7.32600736	-86.26951049
7.33333336	-74.24111384
7.34065937	-71.84552670
7.34798538	-73.35751868
7.35531139	-77.82305962
7.36263739	-72.54023070
7.36996340	-75.11347394
7.37728941	-76.03899441
7.38461542	-73.40248547
7.39194142	-73.91627251
7.39926743	-77.98422955
7.40659344	-76.49109533
7.41391945	-78.49248071
7.42124545	-75.33936760
7.42857146	-79.69337200
7.43589747	-76.38496135
7.44322347	-75.09080261
7.45054948	-70.44584754
7.45787549	-66.98552924
7.46520150	-75.46519763
7.47252750	-77.59898535
7.47985351	-81.98605452
7.48717952	-81.30139311
7.49450553	-74.70886750
7.50183153	-69.63371415
7.50915754	-73.20310082
7.51648355	-71.19758836
7.52380956	-69.76637654
7.53113556	-81.67370435
7.53846157	-72.98873455
7.54578758	-78.73777659
7.55311359	-72.68579690
7.56043959	-81.58144516
7.56776560	-69.41419428
7.57509161	-76.71755624
7.58241761	-72.00288484
7.58974362	-73.02547524
7.59706963	-79.41542570
7.60439564	-73.40353855
7.61172164	-73.09625367
7.61904765	-78.24723995
7.62637366	-71.45841317
7.63369967	-72.26161983
7.64102567	-74.59477750
7.64835168	-71.31135714
7.65567769	-87.55557183
7.66300370	-71.26899862
7.67032970	-76.73023028
7.67765571	-86.92937773
7.68498172	-80.53055189
7.69230773	-76.84814825
7.69963373	-75.89904563
7.70695974	-78.36626814
7.71428575	-77.48308144
7.72161175	-80.87302199
7.72893776	-69.11143823
