# Menlo Systems GmbH ScanControl
# Program Version 1.3.3
# Start: -327.00000000 ps, Average over 1000 waveforms. Timestamp: 2026-05-07T11:41:15
# User time axis shift: 0 ps
# Time [ps]	THz Signal [a.u.]
-311.36666673	0.00013936
-311.33333339	0.00014986
-311.30000006	0.00006079
-311.26666673	0.00016485
-311.23333340	0.00025639
-311.20000006	0.00014868
-311.16666673	0.00012801
-311.13333340	0.00005354
-311.10000006	0.00010212
-311.06666673	0.00004381
-311.03333340	0.00019826
-311.00000006	0.00012932
-310.96666673	0.00011255
-310.93333340	0.00014670
-310.90000006	0.00016805
-310.86666673	0.00014880
-310.83333340	0.00007111
-310.80000006	0.00014641
-310.76666673	0.00001457
-310.73333340	0.00015652
-310.70000006	0.00006483
-310.66666673	0.00009609
-310.63333340	0.00012748
-310.60000006	0.00007207
-310.56666673	-0.00000225
-310.53333340	0.00001857
-310.50000006	0.00008781
-310.46666673	0.00000948
-310.43333340	0.00005712
-310.40000007	0.00013656
-310.36666673	0.00002837
-310.33333340	0.00003800
-310.30000007	0.00007873
-310.26666673	0.00004717
-310.23333340	0.00006536
-310.20000007	0.00008955
-310.16666673	0.00002918
-310.13333340	0.00002218
-310.10000007	0.00004455
-310.06666673	0.00001770
-310.03333340	-0.00002547
-310.00000007	0.00005184
-309.96666673	-0.00000238
-309.93333340	0.00003149
-309.90000007	-0.00005065
-309.86666673	0.00004846
-309.83333340	0.00000091
-309.80000007	0.00002379
-309.76666673	0.00002908
-309.73333340	0.00002503
-309.70000007	0.00009277
-309.66666674	0.00002291
-309.63333340	0.00003687
-309.60000007	-0.00003919
-309.56666674	0.00003649
-309.53333340	0.00007293
-309.50000007	-0.00001334
-309.46666674	0.00004061
-309.43333340	0.00002680
-309.40000007	0.00000644
-309.36666674	-0.00001594
-309.33333340	0.00000294
-309.30000007	0.00005701
-309.26666674	-0.00000109
-309.23333340	-0.00000222
-309.20000007	-0.00000158
-309.16666674	-0.00004745
-309.13333340	-0.00005123
-309.10000007	-0.00003668
-309.06666674	-0.00002571
-309.03333340	-0.00000152
-309.00000007	-0.00000940
-308.96666674	-0.00003819
-308.93333340	-0.00002392
-308.90000007	-0.00004673
-308.86666674	0.00000893
-308.83333341	-0.00003710
-308.80000007	0.00000224
-308.76666674	0.00004267
-308.73333341	0.00004943
-308.70000007	0.00003213
-308.66666674	0.00005245
-308.63333341	0.00003444
-308.60000007	0.00000342
-308.56666674	-0.00000127
-308.53333341	-0.00004965
-308.50000007	-0.00000391
-308.46666674	-0.00006000
-308.43333341	-0.00001744
-308.40000007	-0.00010519
-308.36666674	-0.00005083
-308.33333341	-0.00002412
-308.30000007	-0.00008147
-308.26666674	-0.00012270
-308.23333341	-0.00008818
-308.20000007	-0.00005564
-308.16666674	-0.00012861
-308.13333341	-0.00008899
-308.10000008	-0.00007042
-308.06666674	-0.00011665
-308.03333341	-0.00011849
-308.00000008	-0.00004972
-307.96666674	-0.00009381
-307.93333341	-0.00011625
-307.90000008	-0.00004378
-307.86666674	-0.00007181
-307.83333341	-0.00001506
-307.80000008	-0.00002965
-307.76666674	-0.00012215
-307.73333341	-0.00012888
-307.70000008	-0.00010575
-307.66666674	-0.00009579
-307.63333341	-0.00012040
-307.60000008	-0.00008019
-307.56666674	-0.00012182
-307.53333341	-0.00014144
-307.50000008	-0.00015731
-307.46666674	-0.00017269
-307.43333341	-0.00016824
-307.40000008	-0.00018793
-307.36666674	-0.00019120
-307.33333341	-0.00023671
-307.30000008	-0.00019279
-307.26666675	-0.00018934
-307.23333341	-0.00019612
-307.20000008	-0.00032024
-307.16666675	-0.00023082
-307.13333341	-0.00026473
-307.10000008	-0.00024533
-307.06666675	-0.00023077
-307.03333341	-0.00018907
-307.00000008	-0.00032470
-306.96666675	-0.00033408
-306.93333341	-0.00033648
-306.90000008	-0.00035795
-306.86666675	-0.00023697
-306.83333341	-0.00036681
-306.80000008	-0.00024059
-306.76666675	-0.00041242
-306.73333341	-0.00042826
-306.70000008	-0.00036706
-306.66666675	-0.00039053
-306.63333341	-0.00039394
-306.60000008	-0.00043188
-306.56666675	-0.00054330
-306.53333342	-0.00058433
-306.50000008	-0.00052650
-306.46666675	-0.00052370
-306.43333342	-0.00066894
-306.40000008	-0.00069349
