# Menlo Systems GmbH ScanControl
# Program Version 1.3.3
# Start: -327.00000000 ps, Average over 100 waveforms. Timestamp: 2026-05-07T11:44:23
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time [ps]	THz Signal [a.u.]
-317.63333337	0.00035863
-317.60000003	0.00030673
-317.56666670	0.00039231
-317.53333337	0.00048640
-317.50000004	0.00039126
-317.46666670	0.00032609
-317.43333337	0.00057519
-317.40000004	0.00047235
-317.36666670	0.00014998
-317.33333337	0.00030837
-317.30000004	0.00033006
-317.26666670	0.00041897
-317.23333337	0.00023825
-317.20000004	0.00007288
-317.16666670	0.00041227
-317.13333337	0.00032730
-317.10000004	0.00023959
-317.06666670	0.00055147
-317.03333337	0.00009007
-317.00000004	0.00019908
-316.96666670	0.00037850
-316.93333337	0.00054661
-316.90000004	0.00015476
-316.86666670	0.00027897
-316.83333337	0.00033614
-316.80000004	0.00024243
-316.76666670	0.00036606
-316.73333337	0.00034330
-316.70000004	0.00020402
-316.66666671	0.00035403
-316.63333337	-0.00008186
-316.60000004	0.00011801
-316.56666671	0.00011296
-316.53333337	0.00005218
-316.50000004	0.00001840
-316.46666671	0.00007484
-316.43333337	0.00008060
-316.40000004	-0.00013126
-316.36666671	0.00011106
-316.33333337	0.00023826
-316.30000004	0.00005766
-316.26666671	0.00001077
-316.23333337	-0.00022761
-316.20000004	-0.00018842
-316.16666671	0.00029052
-316.13333337	0.00027438
-316.10000004	-0.00009778
-316.06666671	-0.00031535
-316.03333337	-0.00014993
-316.00000004	-0.00006204
-315.96666671	-0.00000990
-315.93333338	0.00006859
-315.90000004	-0.00020960
-315.86666671	-0.00025076
-315.83333338	0.00010529
-315.80000004	-0.00002775
-315.76666671	-0.00015704
-315.73333338	-0.00017880
-315.70000004	0.00005408
-315.66666671	-0.00021928
-315.63333338	0.00000656
-315.60000004	0.00018849
-315.56666671	0.00000415
-315.53333338	-0.00013769
-315.50000004	-0.00010489
-315.46666671	-0.00001456
-315.43333338	-0.00005050
-315.40000004	-0.00032449
-315.36666671	0.00003164
-315.33333338	-0.00007323
-315.30000004	-0.00004701
-315.26666671	0.00001438
-315.23333338	-0.00016303
-315.20000004	-0.00015377
-315.16666671	-0.00008566
-315.13333338	-0.00002782
-315.10000005	-0.00011960
-315.06666671	-0.00031124
-315.03333338	0.00004629
-315.00000005	-0.00006251
-314.96666671	-0.00062638
-314.93333338	-0.00029600
-314.90000005	-0.00006847
-314.86666671	-0.00037552
-314.83333338	-0.00013663
-314.80000005	-0.00000153
-314.76666671	-0.00035107
-314.73333338	-0.00016244
-314.70000005	-0.00006592
-314.66666671	-0.00015334
-314.63333338	-0.00001506
-314.60000005	0.00009448
-314.56666671	-0.00008430
-314.53333338	-0.00002353
-314.50000005	-0.00026112
-314.46666671	-0.00020485
-314.43333338	-0.00026866
-314.40000005	-0.00026911
-314.36666672	-0.00029838
-314.33333338	-0.00010224
-314.30000005	-0.00016202
-314.26666672	-0.00021730
-314.23333338	-0.00031740
-314.20000005	-0.00024580
-314.16666672	-0.00031585
-314.13333338	-0.00020653
-314.10000005	-0.00001308
-314.06666672	-0.00012125
-314.03333338	-0.00043003
-314.00000005	0.00004251
-313.96666672	-0.00015313
-313.93333338	0.00010129
-313.90000005	-0.00008992
-313.86666672	-0.00005472
-313.83333338	0.00009854
-313.80000005	-0.00005294
-313.76666672	0.00004279
-313.73333338	0.00001770
-313.70000005	0.00022481
-313.66666672	0.00023178
-313.63333338	0.00015972
-313.60000005	0.00018193
-313.56666672	-0.00008434
-313.53333339	-0.00019175
-313.50000005	-0.00008896
-313.46666672	0.00000012
-313.43333339	0.00016640
-313.40000005	0.00007827
-313.36666672	-0.00007584
-313.33333339	0.00004386
-313.30000005	-0.00020351
-313.26666672	0.00005878
-313.23333339	0.00009032
-313.20000005	-0.00021277
-313.16666672	-0.00000624
-313.13333339	0.00020821
-313.10000005	0.00033661
-313.06666672	0.00013617
-313.03333339	-0.00007824
-313.00000005	0.00004545
-312.96666672	0.00009318
-312.93333339	0.00004187
-312.90000005	-0.00004660
-312.86666672	0.00004626
-312.83333339	0.00010694
-312.80000006	0.00023447
-312.76666672	0.00013132
-312.73333339	0.00031878
-312.70000006	0.00029095
-312.66666672	0.00031303
-312.63333339	0.00011355
-312.60000006	-0.00003326
-312.56666672	0.00047918
-312.53333339	0.00027473
-312.50000006	0.00051100
-312.46666672	0.00029820
-312.43333339	0.00032003
-312.40000006	0.00014546
-312.36666672	0.00020055
-312.33333339	0.00021854
-312.30000006	0.00029136
-312.26666672	0.00010653
-312.23333339	0.00007635
-312.20000006	0.00031848
-312.16666672	0.00012143
-312.13333339	0.00010474
-312.10000006	0.00026739
-312.06666672	0.00033027
-312.03333339	0.00023862
-312.00000006	0.00016597
-311.96666673	0.00003467
-311.93333339	0.00014615
-311.90000006	0.00009060
-311.86666673	0.00038478
-311.83333339	0.00035803
-311.80000006	-0.00019882
-311.76666673	0.00007013
-311.73333339	0.00004432
-311.70000006	0.00008684
-311.66666673	0.00011366
-311.63333339	0.00033351
-311.60000006	0.00023926
-311.56666673	0.00050135
-311.53333339	0.00010368
-311.50000006	0.00019669
-311.46666673	0.00017037
-311.43333339	0.00033935
-311.40000006	0.00015011
-311.36666673	0.00025989
-311.33333339	0.00012740
-311.30000006	0.00016053
-311.26666673	0.00041037
-311.23333340	0.00032032
-311.20000006	0.00030218
-311.16666673	0.00017940
-311.13333340	0.00031386
-311.10000006	0.00039027
-311.06666673	0.00023812
-311.03333340	0.00025323
-311.00000006	0.00022049
-310.96666673	0.00030548
-310.93333340	0.00049908
-310.90000006	0.00011580
-310.86666673	0.00024884
-310.83333340	0.00020664
-310.80000006	0.00014068
-310.76666673	0.00029921
-310.73333340	0.00051536
-310.70000006	0.00031649
-310.66666673	0.00031029
-310.63333340	0.00060758
-310.60000006	0.00045053
-310.56666673	0.00045767
-310.53333340	0.00036273
-310.50000006	0.00041492
-310.46666673	0.00030870
-310.43333340	0.00036837
-310.40000007	0.00033456
-310.36666673	0.00024308
-310.33333340	0.00028722
-310.30000007	0.00004853
-310.26666673	0.00013812
-310.23333340	-0.00002229
-310.20000007	0.00024269
-310.16666673	0.00026298
-310.13333340	0.00021572
-310.10000007	0.00028031
-310.06666673	0.00020002
-310.03333340	0.00020805
-310.00000007	0.00016803
-309.96666673	0.00043457
-309.93333340	0.00041618
-309.90000007	0.00038053
-309.86666673	0.00029012
-309.83333340	0.00042337
-309.80000007	0.00013729
-309.76666673	0.00021631
-309.73333340	0.00029602
-309.70000007	0.00049165
-309.66666674	0.00030841
-309.63333340	0.00013969
-309.60000007	0.00050994
-309.56666674	0.00021087
-309.53333340	0.00024648
-309.50000007	0.00027395
-309.46666674	0.00031359
-309.43333340	0.00036673
-309.40000007	0.00029772
-309.36666674	0.00017854
-309.33333340	0.00028747
-309.30000007	0.00035296
-309.26666674	0.00057601
-309.23333340	0.00027907
-309.20000007	0.00034044
-309.16666674	0.00045649
-309.13333340	0.00051992
-309.10000007	0.00050415
-309.06666674	0.00016039
-309.03333340	0.00053829
-309.00000007	0.00027619
-308.96666674	0.00038383
-308.93333340	0.00052081
-308.90000007	0.00043738
-308.86666674	0.00027912
-308.83333341	0.00017055
-308.80000007	0.00049182
-308.76666674	0.00032762
-308.73333341	0.00028135
-308.70000007	0.00023256
-308.66666674	0.00034544
-308.63333341	0.00040227
-308.60000007	0.00028064
-308.56666674	0.00035304
-308.53333341	0.00037216
-308.50000007	0.00037905
-308.46666674	0.00019115
-308.43333341	0.00020517
-308.40000007	0.00042854
-308.36666674	0.00034659
-308.33333341	0.00023836
-308.30000007	0.00036313
-308.26666674	0.00040977
-308.23333341	0.00039994
-308.20000007	0.00035347
-308.16666674	0.00021485
-308.13333341	0.00050220
-308.10000008	0.00017003
-308.06666674	0.00022207
-308.03333341	0.00030749
-308.00000008	0.00035053
-307.96666674	0.00013355
-307.93333341	0.00018815
-307.90000008	0.00057964
-307.86666674	0.00027146
-307.83333341	0.00044794
-307.80000008	0.00020690
-307.76666674	0.00032174
-307.73333341	0.00021898
-307.70000008	0.00002099
-307.66666674	0.00003823
-307.63333341	0.00004490
-307.60000008	0.00029734
-307.56666674	0.00019368
-307.53333341	0.00002648
-307.50000008	0.00005979
-307.46666674	-0.00015117
-307.43333341	0.00009509
-307.40000008	0.00008184
-307.36666674	-0.00020505
-307.33333341	-0.00006725
-307.30000008	0.00023808
-307.26666675	0.00016575
-307.23333341	0.00004914
-307.20000008	-0.00000244
-307.16666675	-0.00009333
-307.13333341	0.00012674
-307.10000008	0.00005407
-307.06666675	0.00004641
-307.03333341	-0.00000479
-307.00000008	0.00000323
-306.96666675	-0.00014671
-306.93333341	0.00001948
-306.90000008	-0.00028492
-306.86666675	-0.00038880
-306.83333341	-0.00034406
-306.80000008	-0.00032821
-306.76666675	-0.00046505
-306.73333341	-0.00042521
-306.70000008	-0.00012977
-306.66666675	-0.00022737
-306.63333341	-0.00034344
-306.60000008	-0.00006518
-306.56666675	-0.00002832
-306.53333342	-0.00044735
-306.50000008	-0.00022607
-306.46666675	-0.00029288
-306.43333342	-0.00027874
-306.40000008	-0.00040624
-306.36666675	-0.00035556
-306.33333342	-0.00049864
-306.30000008	-0.00045512
-306.26666675	-0.00055391
-306.23333342	-0.00035893
-306.20000008	-0.00040613
-306.16666675	-0.00051995
-306.13333342	-0.00080259
-306.10000008	-0.00057994
-306.06666675	-0.00061650
-306.03333342	-0.00064127
-306.00000008	-0.00070234
-305.96666675	-0.00039029
-305.93333342	-0.00054061
-305.90000008	-0.00034706
-305.86666675	-0.00066925
-305.83333342	-0.00076572
-305.80000008	-0.00083383
-305.76666675	-0.00051396
-305.73333342	-0.00044533
-305.70000009	-0.00054974
-305.66666675	-0.00051264
-305.63333342	-0.00049336
-305.60000009	-0.00033929
-305.56666675	-0.00071320
-305.53333342	-0.00047879
-305.50000009	-0.00078480
-305.46666675	-0.00101032
-305.43333342	-0.00099153
-305.40000009	-0.00054454
-305.36666675	-0.00077885
-305.33333342	-0.00047916
-305.30000009	-0.00064074
-305.26666675	-0.00050586
-305.23333342	-0.00063698
-305.20000009	-0.00059698
-305.16666675	-0.00061219
-305.13333342	-0.00061879
-305.10000009	-0.00068509
-305.06666675	-0.00055026
-305.03333342	-0.00053386
-305.00000009	-0.00053925
-304.96666676	-0.00038910
-304.93333342	-0.00062966
-304.90000009	-0.00049245
-304.86666676	-0.00054408
-304.83333342	-0.00039492
-304.80000009	-0.00027009
-304.76666676	-0.00036956
-304.73333342	-0.00045233
-304.70000009	-0.00029438
-304.66666676	-0.00041735
-304.63333342	-0.00023750
-304.60000009	-0.00043985
-304.56666676	-0.00019671
-304.53333342	-0.00010353
-304.50000009	-0.00040500
-304.46666676	-0.00035904
-304.43333342	-0.00024631
-304.40000009	-0.00023662
-304.36666676	0.00004568
-304.33333342	-0.00017406
-304.30000009	-0.00029073
-304.26666676	0.00014422
-304.23333342	-0.00003055
-304.20000009	0.00005231
-304.16666676	-0.00000344
-304.13333343	-0.00027840
-304.10000009	-0.00003445
-304.06666676	0.00000025
-304.03333343	-0.00028895
-304.00000009	-0.00002808
-303.96666676	-0.00013815
-303.93333343	0.00012425
-303.90000009	0.00005388
-303.86666676	-0.00010997
-303.83333343	0.00010127
-303.80000009	0.00020776
-303.76666676	0.00016763
-303.73333343	-0.00010407
-303.70000009	0.00023692
-303.66666676	0.00004131
-303.63333343	0.00013217
-303.60000009	-0.00011947
-303.56666676	-0.00009847
-303.53333343	0.00013599
-303.50000009	-0.00020124
-303.46666676	-0.00027980
-303.43333343	0.00006967
-303.40000010	-0.00005322
-303.36666676	-0.00010811
-303.33333343	-0.00044237
-303.30000010	-0.00016763
-303.26666676	-0.00008236
-303.23333343	-0.00004832
-303.20000010	-0.00019501
-303.16666676	-0.00043168
-303.13333343	-0.00052064
-303.10000010	-0.00029820
-303.06666676	-0.00039261
-303.03333343	-0.00034744
-303.00000010	-0.00049080
-302.96666676	-0.00060389
-302.93333343	-0.00062716
-302.90000010	-0.00035630
-302.86666676	-0.00062594
-302.83333343	-0.00046772
-302.80000010	-0.00041951
-302.76666676	-0.00032969
-302.73333343	-0.00064792
-302.70000010	-0.00055903
-302.66666676	-0.00082030
-302.63333343	-0.00054016
-302.60000010	-0.00051468
-302.56666677	-0.00047211
-302.53333343	-0.00089970
-302.50000010	-0.00093054
-302.46666677	-0.00041929
-302.43333343	-0.00081264
-302.40000010	-0.00102536
-302.36666677	-0.00087090
-302.33333343	-0.00063493
-302.30000010	-0.00087851
-302.26666677	-0.00101079
-302.23333343	-0.00098917
-302.20000010	-0.00057511
-302.16666677	-0.00086935
-302.13333343	-0.00087421
-302.10000010	-0.00065074
-302.06666677	-0.00068749
-302.03333343	-0.00068958
-302.00000010	-0.00058218
-301.96666677	-0.00069822
-301.93333343	-0.00073591
-301.90000010	-0.00061691
-301.86666677	-0.00069476
-301.83333344	-0.00066975
-301.80000010	-0.00048789
-301.76666677	-0.00048272
-301.73333344	-0.00042449
-301.70000010	-0.00033860
-301.66666677	-0.00040879
-301.63333344	-0.00043333
-301.60000010	-0.00024159
-301.56666677	-0.00032811
-301.53333344	-0.00002483
-301.50000010	0.00012364
-301.46666677	0.00027685
-301.43333344	0.00012539
-301.40000010	0.00051337
-301.36666677	0.00021736
-301.33333344	0.00062708
-301.30000010	0.00074602
-301.26666677	0.00066738
-301.23333344	0.00076527
-301.20000010	0.00111898
-301.16666677	0.00120469
-301.13333344	0.00122721
-301.10000010	0.00140258
-301.06666677	0.00119744
-301.03333344	0.00146371
-301.00000011	0.00150496
-300.96666677	0.00152089
-300.93333344	0.00179808
-300.90000011	0.00185739
-300.86666677	0.00182992
-300.83333344	0.00181373
-300.80000011	0.00224590
-300.76666677	0.00201637
-300.73333344	0.00254733
-300.70000011	0.00265560
-300.66666677	0.00223965
-300.63333344	0.00256603
-300.60000011	0.00262413
-300.56666677	0.00269699
-300.53333344	0.00280341
-300.50000011	0.00288650
-300.46666677	0.00306030
-300.43333344	0.00295954
-300.40000011	0.00296095
-300.36666677	0.00327676
-300.33333344	0.00328823
-300.30000011	0.00325202
-300.26666678	0.00351590
-300.23333344	0.00327749
-300.20000011	0.00342480
-300.16666678	0.00370624
-300.13333344	0.00364336
-300.10000011	0.00382597
-300.06666678	0.00363863
-300.03333344	0.00386500
-300.00000011	0.00379477
-299.96666678	0.00397480
-299.93333344	0.00395881
-299.90000011	0.00397607
-299.86666678	0.00418406
-299.83333344	0.00401933
-299.80000011	0.00383533
-299.76666678	0.00418229
-299.73333344	0.00423867
-299.70000011	0.00444858
-299.66666678	0.00433080
-299.63333344	0.00460828
-299.60000011	0.00451282
-299.56666678	0.00435812
-299.53333344	0.00426427
-299.50000011	0.00429152
-299.46666678	0.00436551
-299.43333345	0.00444447
-299.40000011	0.00456075
-299.36666678	0.00465384
-299.33333345	0.00423069
-299.30000011	0.00454363
-299.26666678	0.00462346
-299.23333345	0.00467210
-299.20000011	0.00464613
-299.16666678	0.00450252
-299.13333345	0.00438039
-299.10000011	0.00451276
-299.06666678	0.00427564
-299.03333345	0.00423981
-299.00000011	0.00412947
-298.96666678	0.00416040
-298.93333345	0.00420774
-298.90000011	0.00403896
-298.86666678	0.00399644
-298.83333345	0.00417625
-298.80000011	0.00395300
-298.76666678	0.00354008
-298.73333345	0.00365077
-298.70000012	0.00345056
-298.66666678	0.00331758
-298.63333345	0.00326038
-298.60000012	0.00318186
-298.56666678	0.00325488
-298.53333345	0.00279441
-298.50000012	0.00276627
-298.46666678	0.00278017
-298.43333345	0.00260899
-298.40000012	0.00220804
-298.36666678	0.00228667
-298.33333345	0.00219467
-298.30000012	0.00208957
-298.26666678	0.00176073
-298.23333345	0.00164663
-298.20000012	0.00160168
-298.16666678	0.00116059
-298.13333345	0.00089980
-298.10000012	0.00065856
-298.06666678	0.00036533
-298.03333345	0.00039144
-298.00000012	0.00022847
-297.96666678	0.00011719
-297.93333345	-0.00022330
-297.90000012	-0.00030278
-297.86666679	-0.00085826
-297.83333345	-0.00081625
-297.80000012	-0.00102569
-297.76666679	-0.00127868
-297.73333345	-0.00178292
-297.70000012	-0.00186229
-297.66666679	-0.00214638
-297.63333345	-0.00216645
-297.60000012	-0.00223536
-297.56666679	-0.00267259
-297.53333345	-0.00279618
-297.50000012	-0.00312711
-297.46666679	-0.00280195
-297.43333345	-0.00316934
-297.40000012	-0.00323631
-297.36666679	-0.00353748
-297.33333345	-0.00343212
-297.30000012	-0.00347236
-297.26666679	-0.00357054
-297.23333345	-0.00375831
-297.20000012	-0.00378409
-297.16666679	-0.00335291
-297.13333346	-0.00361890
-297.10000012	-0.00344713
-297.06666679	-0.00335487
-297.03333346	-0.00322355
-297.00000012	-0.00301448
-296.96666679	-0.00308058
-296.93333346	-0.00309178
-296.90000012	-0.00301109
-296.86666679	-0.00269250
-296.83333346	-0.00264636
-296.80000012	-0.00266205
-296.76666679	-0.00263112
-296.73333346	-0.00226719
-296.70000012	-0.00219041
-296.66666679	-0.00225987
-296.63333346	-0.00224517
-296.60000012	-0.00186997
-296.56666679	-0.00139045
-296.53333346	-0.00137952
-296.50000012	-0.00125406
-296.46666679	-0.00116366
-296.43333346	-0.00093227
-296.40000012	-0.00077964
-296.36666679	-0.00077961
-296.33333346	-0.00051661
-296.30000013	-0.00051693
-296.26666679	-0.00048890
-296.23333346	0.00005798
-296.20000013	0.00025656
-296.16666679	0.00022536
-296.13333346	0.00076244
-296.10000013	0.00097793
-296.06666679	0.00119217
-296.03333346	0.00128619
-296.00000013	0.00156434
-295.96666679	0.00172980
-295.93333346	0.00174526
-295.90000013	0.00182917
-295.86666679	0.00210029
-295.83333346	0.00235599
-295.80000013	0.00265028
-295.76666679	0.00268882
-295.73333346	0.00273909
-295.70000013	0.00297416
-295.66666679	0.00305010
-295.63333346	0.00292012
-295.60000013	0.00320079
-295.56666680	0.00358028
-295.53333346	0.00380162
-295.50000013	0.00392231
-295.46666680	0.00397302
-295.43333346	0.00414463
-295.40000013	0.00403569
-295.36666680	0.00416211
-295.33333346	0.00403617
-295.30000013	0.00439512
-295.26666680	0.00450213
-295.23333346	0.00433910
-295.20000013	0.00409323
-295.16666680	0.00412783
-295.13333346	0.00438376
-295.10000013	0.00451351
-295.06666680	0.00452193
-295.03333346	0.00434745
-295.00000013	0.00479092
-294.96666680	0.00428841
-294.93333346	0.00446426
-294.90000013	0.00415012
-294.86666680	0.00421963
-294.83333346	0.00436943
-294.80000013	0.00400331
-294.76666680	0.00405007
-294.73333347	0.00410531
-294.70000013	0.00383680
-294.66666680	0.00365717
-294.63333347	0.00373094
-294.60000013	0.00386812
-294.56666680	0.00364183
-294.53333347	0.00345031
-294.50000013	0.00341188
-294.46666680	0.00329296
-294.43333347	0.00298879
-294.40000013	0.00291645
-294.36666680	0.00291378
-294.33333347	0.00285960
-294.30000013	0.00277507
-294.26666680	0.00245182
-294.23333347	0.00225774
-294.20000013	0.00206004
-294.16666680	0.00184519
-294.13333347	0.00206817
-294.10000013	0.00198868
-294.06666680	0.00174626
-294.03333347	0.00152275
-294.00000014	0.00161544
-293.96666680	0.00162271
-293.93333347	0.00146589
-293.90000014	0.00118293
-293.86666680	0.00130917
-293.83333347	0.00090771
-293.80000014	0.00110718
-293.76666680	0.00094824
-293.73333347	0.00110753
-293.70000014	0.00101576
-293.66666680	0.00066509
-293.63333347	0.00039148
-293.60000014	0.00059918
-293.56666680	0.00070218
-293.53333347	0.00054003
-293.50000014	0.00066905
-293.46666680	0.00049766
-293.43333347	0.00030506
-293.40000014	0.00032838
-293.36666680	0.00017505
-293.33333347	0.00046571
-293.30000014	0.00009979
-293.26666680	0.00018087
-293.23333347	-0.00010943
-293.20000014	0.00003835
-293.16666681	-0.00003231
-293.13333347	-0.00018364
-293.10000014	-0.00001617
-293.06666681	-0.00046829
-293.03333347	-0.00026794
-293.00000014	-0.00020655
-292.96666681	-0.00055122
-292.93333347	-0.00022309
-292.90000014	-0.00029702
-292.86666681	-0.00043543
-292.83333347	-0.00023928
-292.80000014	-0.00020513
-292.76666681	-0.00079586
-292.73333347	-0.00052981
-292.70000014	-0.00053721
