# Menlo Systems GmbH ScanControl
# Program Version 1.3.3
# Start: -327.00000000 ps, Average over 100 waveforms. Timestamp: 2026-05-07T11:44:23
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Frequency [THz]	THz Signal [a.u.]
7.26007329	-83.50053202
7.26739930	-76.98521310
7.27472531	-80.61222681
7.28205131	-74.97561653
7.28937732	-71.27792377
7.29670333	-77.83278491
7.30402934	-84.94651639
7.31135534	-73.46165307
7.31868135	-79.96674980
7.32600736	-74.77373352
7.33333336	-91.72746917
7.34065937	-78.14144945
7.34798538	-85.71201548
7.35531139	-81.70458490
7.36263739	-72.98860639
7.36996340	-74.71050443
7.37728941	-81.40111829
7.38461542	-80.73776251
7.39194142	-79.02931344
7.39926743	-86.39384340
7.40659344	-74.19289549
7.41391945	-84.51666289
7.42124545	-77.07792599
7.42857146	-78.05469146
7.43589747	-77.92086336
7.44322347	-82.01957453
7.45054948	-80.42501829
7.45787549	-87.18585697
7.46520150	-75.73705471
7.47252750	-87.87672266
7.47985351	-75.50775973
7.48717952	-85.66359549
7.49450553	-77.62605184
7.50183153	-79.72076934
7.50915754	-99.02659474
7.51648355	-80.73600731
7.52380956	-77.43291223
7.53113556	-77.10663255
7.53846157	-80.82439704
7.54578758	-81.34766521
7.55311359	-72.95304973
7.56043959	-78.75280551
7.56776560	-78.78059342
7.57509161	-76.91706884
7.58241761	-77.69961897
7.58974362	-88.57947515
7.59706963	-79.53506289
7.60439564	-80.43982554
7.61172164	-83.62687141
7.61904765	-76.68708995
7.62637366	-74.82986540
7.63369967	-75.36532211
7.64102567	-70.79270695
7.64835168	-81.81736788
7.65567769	-76.35852236
7.66300370	-77.34286108
7.67032970	-77.79768244
7.67765571	-81.06312196
7.68498172	-85.73389212
7.69230773	-77.77195059
7.69963373	-78.12998331
7.70695974	-76.94333636
7.71428575	-94.77282804
7.72161175	-81.46928667
7.72893776	-76.62576373
7.73626377	-84.49268473
7.74358978	-80.32434235
7.75091578	-83.90863456
7.75824179	-73.21638990
7.76556780	-81.29246197
7.77289381	-72.81994326
7.78021981	-76.18681112
7.78754582	-85.46244330
7.79487183	-76.55794768
7.80219784	-79.74346192
7.80952384	-78.11701223
7.81684985	-80.08125472
7.82417586	-77.51537453
7.83150186	-87.36820811
7.83882787	-75.58704167
7.84615388	-85.40546899
7.85347989	-71.77801414
7.86080589	-81.79823474
7.86813190	-80.85591289
7.87545791	-91.19067083
7.88278392	-82.86521346
7.89010992	-71.55523429
7.89743593	-74.34009317
7.90476194	-76.62065086
7.91208795	-79.51800351
7.91941395	-78.18604575
7.92673996	-82.55694453
7.93406597	-76.08175060
7.94139198	-73.53216485
7.94871798	-75.89037037
7.95604399	-73.50314238
7.96337000	-73.90606844
7.97069600	-78.97119703
7.97802201	-82.22986088
7.98534802	-84.77466903
7.99267403	-76.72282937
8.00000003	-73.48701782
8.00732604	-80.06661981
8.01465205	-72.55878823
8.02197806	-76.10122433
8.02930406	-75.10921020
8.03663007	-82.16567314
8.04395608	-85.87927030
8.05128209	-72.47458145
8.05860809	-75.59751250
8.06593410	-80.09658971
8.07326011	-78.56740005
8.08058611	-74.02585774
8.08791212	-76.67926521
8.09523813	-79.28335669
8.10256414	-79.00413032
8.10989014	-77.14285352
8.11721615	-86.65247516
8.12454216	-76.05619590
8.13186817	-79.07338993
8.13919417	-80.13198402
8.14652018	-76.72223458
8.15384619	-79.03711741
8.16117220	-84.40636149
8.16849820	-86.35354741
8.17582421	-78.04193622
8.18315022	-80.48048554
8.19047623	-78.10540996
8.19780223	-81.57775288
8.20512824	-76.14465888
8.21245425	-77.78763560
8.21978025	-74.72033072
8.22710626	-90.26294183
8.23443227	-82.67106725
8.24175828	-79.11521619
8.24908428	-76.23171205
8.25641029	-80.76837035
8.26373630	-79.00672884
8.27106231	-93.88795117
8.27838831	-76.68692905
8.28571432	-79.05841334
8.29304033	-84.64601377
8.30036634	-77.26878056
8.30769234	-96.72951718
8.31501835	-75.48775456
8.32234436	-76.56590483
8.32967037	-88.88604822
8.33699637	-86.99979171
8.34432238	-82.93357883
8.35164839	-77.49279255
8.35897439	-73.80841822
8.36630040	-75.89259990
8.37362641	-77.77119715
8.38095242	-78.68566282
8.38827842	-79.13718067
8.39560443	-87.17727213
8.40293044	-73.82360020
8.41025645	-79.30647668
8.41758245	-84.00020442
8.42490846	-70.62482959
8.43223447	-84.35318642
8.43956048	-76.25016883
8.44688648	-89.70448833
8.45421249	-79.75442635
8.46153850	-82.28481568
8.46886450	-82.94522658
8.47619051	-76.65518934
8.48351652	-75.61758266
8.49084253	-77.48977011
8.49816853	-81.13081567
8.50549454	-74.03449257
8.51282055	-73.44330465
8.52014656	-75.32173357
8.52747256	-76.64588413
8.53479857	-73.42125089
8.54212458	-77.50456243
8.54945059	-71.49120336
8.55677659	-78.73398826
8.56410260	-74.41085772
8.57142861	-78.96450939
8.57875462	-110.47264175
8.58608062	-79.15189683
8.59340663	-79.23190770
8.60073264	-79.29665202
8.60805864	-77.81229420
8.61538465	-82.69911264
8.62271066	-79.80995046
8.63003667	-84.79243391
8.63736267	-79.71302024
8.64468868	-78.66732193
8.65201469	-75.48827881
8.65934070	-80.34367702
8.66666670	-74.67814333
8.67399271	-75.90524414
8.68131872	-77.69847097
8.68864473	-70.50857915
8.69597073	-74.64069317
8.70329674	-72.96139291
8.71062275	-75.03717765
8.71794876	-75.47725356
8.72527476	-77.07336569
8.73260077	-84.76802460
8.73992678	-78.61264226
8.74725278	-75.78904795
8.75457879	-75.39698831
8.76190480	-84.57902701
8.76923081	-80.03118624
8.77655681	-76.10907937
8.78388282	-87.53346125
8.79120883	-80.42004547
8.79853484	-77.01734289
8.80586084	-74.25979623
8.81318685	-73.24365161
8.82051286	-75.48294042
8.82783887	-78.43683261
8.83516487	-74.47657687
8.84249088	-85.54286572
8.84981689	-80.85562136
8.85714289	-77.72975013
8.86446890	-87.06612190
8.87179491	-72.16085575
8.87912092	-78.63512499
8.88644692	-80.97814585
8.89377293	-75.07647797
8.90109894	-73.24592377
8.90842495	-73.46800349
8.91575095	-77.21375454
8.92307696	-79.73471448
8.93040297	-75.50094328
8.93772898	-79.21555737
8.94505498	-83.78409284
8.95238099	-83.28518527
8.95970700	-87.03805063
8.96703301	-92.41149329
8.97435901	-89.93106891
8.98168502	-79.61718646
8.98901103	-77.09127357
8.99633703	-71.62867874
9.00366304	-74.65767575
9.01098905	-83.36098969
9.01831506	-90.93697912
9.02564106	-73.99098323
9.03296707	-75.70381558
9.04029308	-71.54501375
9.04761909	-74.16745086
9.05494509	-77.54430483
9.06227110	-76.59888394
9.06959711	-78.59882507
9.07692312	-79.20063372
9.08424912	-78.84734609
9.09157513	-81.94855673
9.09890114	-88.34115222
9.10622714	-81.87234891
9.11355315	-78.95547919
9.12087916	-77.59378110
9.12820517	-69.54062559
9.13553117	-71.05366146
9.14285718	-77.07445552
9.15018319	-74.68014278
9.15750920	-69.81016704
9.16483520	-98.58228924
9.17216121	-76.17747237
9.17948722	-77.33271769
9.18681323	-84.11763785
9.19413923	-81.98577709
9.20146524	-76.15747315
9.20879125	-84.49030203
9.21611726	-78.27901660
9.22344326	-80.87459770
9.23076927	-86.73731654
9.23809528	-88.09788810
9.24542128	-83.54494169
9.25274729	-90.60969993
9.26007330	-88.32265570
9.26739931	-78.43917080
9.27472531	-77.15015018
9.28205132	-78.71147758
9.28937733	-80.88615947
9.29670334	-77.91718108
9.30402934	-76.50259598
9.31135535	-72.00329763
9.31868136	-75.08181851
9.32600737	-78.83807568
9.33333337	-81.14634240
9.34065938	-75.92037978
9.34798539	-83.74428134
9.35531140	-77.39553232
9.36263740	-77.89636470
9.36996341	-78.41599814
9.37728942	-80.62464305
9.38461542	-84.34130352
9.39194143	-83.23233323
9.39926744	-94.41926248
9.40659345	-83.92305715
9.41391945	-80.45289294
9.42124546	-79.78163148
9.42857147	-77.26590596
9.43589748	-89.74147551
9.44322348	-74.17491930
9.45054949	-76.63469311
9.45787550	-75.59354657
9.46520151	-77.89412332
9.47252751	-83.25965496
9.47985352	-80.61645467
9.48717953	-76.13764887
9.49450553	-78.54967497
9.50183154	-98.66192714
9.50915755	-84.76363517
9.51648356	-85.46066982
9.52380956	-75.80503357
9.53113557	-78.54345291
9.53846158	-83.43892515
9.54578759	-79.13263713
9.55311359	-75.82688178
9.56043960	-78.50007921
9.56776561	-81.73818119
9.57509162	-78.51724932
9.58241762	-83.53120083
9.58974363	-79.23518049
9.59706964	-80.25746520
9.60439565	-84.73712138
9.61172165	-78.37568918
9.61904766	-82.98357310
9.62637367	-78.30908825
9.63369967	-75.56411349
9.64102568	-77.94313838
9.64835169	-74.97754463
9.65567770	-76.37368406
9.66300370	-88.29066556
9.67032971	-83.14876460
9.67765572	-107.22992763
9.68498173	-86.95772398
9.69230773	-85.64295280
9.69963374	-87.72849223
9.70695975	-87.25492244
9.71428576	-73.31362271
9.72161176	-78.93500606
9.72893777	-78.04807670
9.73626378	-89.09445539
9.74358979	-77.45531952
9.75091579	-77.89225741
9.75824180	-77.53791948
9.76556781	-73.47995880
9.77289381	-81.72734854
9.78021982	-87.31522757
9.78754583	-72.91353163
9.79487184	-75.83419478
9.80219784	-86.25555295
9.80952385	-77.94958156
9.81684986	-72.50853446
9.82417587	-77.26004224
9.83150187	-77.18057372
9.83882788	-87.13186904
9.84615389	-78.24258022
9.85347990	-71.58555892
9.86080590	-82.06530208
9.86813191	-71.84171473
9.87545792	-88.03126530
9.88278392	-76.54096948
9.89010993	-83.95088856
9.89743594	-89.84190117
9.90476195	-77.80495222
9.91208795	-81.95720061
9.91941396	-80.90454788
9.92673997	-79.88097878
9.93406598	-76.67686545
9.94139198	-80.82666843
9.94871799	-80.01846340
9.95604400	-78.06949855
9.96337001	-89.58621734
9.97069601	-84.71749909
9.97802202	-91.97483061
9.98534803	-73.08732372
9.99267404	-75.63163299
10.00000004	-73.86041323
10.00732605	-78.64864428
10.01465206	-81.24251500
10.02197806	-78.24366225
10.02930407	-76.55345604
10.03663008	-74.48887600
10.04395609	-83.03442454
10.05128209	-84.79647719
10.05860810	-75.93039849
10.06593411	-76.87345645
10.07326012	-81.56944635
10.08058612	-77.58550430
10.08791213	-74.38618208
10.09523814	-73.30297513
10.10256415	-75.24601259
10.10989015	-80.55069100
10.11721616	-80.45284405
10.12454217	-80.92242734
10.13186818	-76.51650680
10.13919418	-94.36791301
10.14652019	-76.52278256
10.15384620	-79.48186674
10.16117220	-75.75660608
10.16849821	-77.90711800
10.17582422	-80.76249664
10.18315023	-76.52836813
10.19047623	-86.17065743
10.19780224	-86.37313656
10.20512825	-87.88227313
10.21245426	-77.52096869
10.21978026	-76.58933501
10.22710627	-84.08324341
10.23443228	-82.90584146
10.24175829	-88.55647931
10.24908429	-76.66890987
10.25641030	-74.49252973
10.26373631	-85.19026586
10.27106231	-82.56860509
10.27838832	-74.54882628
10.28571433	-80.79436137
10.29304034	-84.34963121
10.30036634	-82.64070136
10.30769235	-78.76793116
10.31501836	-73.12440881
10.32234437	-85.86718635
10.32967037	-82.67124844
10.33699638	-75.47386981
10.34432239	-77.80388949
10.35164840	-78.49798902
10.35897440	-75.74436492
10.36630041	-80.61205878
10.37362642	-70.91928148
10.38095243	-87.75269471
10.38827843	-92.44419863
10.39560444	-86.06629308
10.40293045	-78.07472550
10.41025645	-77.99965296
10.41758246	-72.87500704
10.42490847	-86.52306774
10.43223448	-98.04779990
10.43956048	-76.24854178
10.44688649	-75.23573796
10.45421250	-81.01829631
10.46153851	-79.99472656
10.46886451	-76.85386199
10.47619052	-80.85644620
10.48351653	-78.99468801
10.49084254	-98.27429841
10.49816854	-77.72782420
10.50549455	-81.81363913
10.51282056	-77.62137162
10.52014656	-82.38497479
10.52747257	-83.03487607
10.53479858	-84.77906026
10.54212459	-78.74421592
10.54945059	-76.15614071
10.55677660	-75.92213897
10.56410261	-77.66691492
10.57142862	-82.78249462
10.57875462	-73.66051631
10.58608063	-80.01252841
10.59340664	-75.06876319
10.60073265	-72.23509863
10.60805865	-74.52297111
10.61538466	-81.95929803
10.62271067	-74.82253893
10.63003668	-76.96287517
10.63736268	-72.53731962
10.64468869	-72.71044894
10.65201470	-85.97479332
10.65934070	-86.26884027
10.66666671	-80.28112150
10.67399272	-73.20374009
10.68131873	-74.95934740
10.68864473	-81.69966926
10.69597074	-85.95282692
10.70329675	-79.31968511
10.71062276	-81.40130229
10.71794876	-82.78002102
10.72527477	-74.64032278
10.73260078	-81.88363986
10.73992679	-72.16538690
10.74725279	-83.82683803
10.75457880	-81.35659410
10.76190481	-71.58188017
10.76923082	-81.33372165
10.77655682	-74.39287804
10.78388283	-82.74865334
10.79120884	-86.07598043
10.79853484	-98.56515918
10.80586085	-79.08891960
10.81318686	-78.45658038
10.82051287	-78.14566592
10.82783887	-78.93070238
10.83516488	-86.25498961
10.84249089	-81.31748478
10.84981690	-77.81750812
10.85714290	-77.46571615
10.86446891	-77.40365673
10.87179492	-74.47210278
10.87912093	-79.04615961
10.88644693	-77.10999087
10.89377294	-81.56133605
10.90109895	-80.70252644
10.90842495	-77.64832422
10.91575096	-77.72599429
10.92307697	-74.48093779
10.93040298	-74.79016979
10.93772898	-87.01257549
10.94505499	-82.54455722
10.95238100	-80.28663805
10.95970701	-86.91622652
10.96703301	-90.21649271
10.97435902	-75.05532658
10.98168503	-73.00185125
10.98901104	-82.24388229
10.99633704	-78.61532592
11.00366305	-80.11993416
11.01098906	-76.52195101
11.01831507	-81.91511180
11.02564107	-75.26209880
11.03296708	-75.94699085
11.04029309	-73.39444066
11.04761909	-76.82021778
11.05494510	-77.94243042
11.06227111	-75.16636723
11.06959712	-74.52506021
11.07692312	-82.21715322
11.08424913	-80.19317970
11.09157514	-75.69849470
11.09890115	-73.70302472
11.10622715	-74.58802593
11.11355316	-76.09321452
11.12087917	-76.52851942
11.12820518	-73.18984656
11.13553118	-75.23470406
11.14285719	-93.23027853
11.15018320	-74.73858907
11.15750921	-76.33746417
11.16483521	-81.66679338
11.17216122	-71.71958363
11.17948723	-75.55169235
11.18681323	-78.03671496
11.19413924	-85.68969733
11.20146525	-82.66669777
11.20879126	-76.93328437
11.21611726	-78.01669076
11.22344327	-72.63496291
11.23076928	-83.48772431
11.23809529	-73.20585630
11.24542129	-79.12356078
11.25274730	-79.69756662
11.26007331	-81.37463556
11.26739932	-76.92882751
11.27472532	-77.11959732
11.28205133	-94.96885644
11.28937734	-76.64033368
11.29670334	-76.10541866
11.30402935	-74.48357725
11.31135536	-84.02159600
11.31868137	-79.82653422
11.32600737	-83.46003877
11.33333338	-78.55438397
11.34065939	-75.49712265
11.34798540	-83.72419990
11.35531140	-82.06183925
11.36263741	-77.26945030
11.36996342	-83.94572606
11.37728943	-76.35566715
11.38461543	-90.15296719
11.39194144	-78.63688927
11.39926745	-85.82869467
11.40659346	-78.32107957
11.41391946	-86.82391700
11.42124547	-79.81203104
11.42857148	-76.91500402
11.43589748	-86.15328227
11.44322349	-77.03820714
11.45054950	-84.09997159
11.45787551	-86.36744013
11.46520151	-78.14066500
11.47252752	-73.48372948
11.47985353	-75.97226375
11.48717954	-74.15504896
11.49450554	-79.90890339
11.50183155	-87.79295927
11.50915756	-73.85360613
11.51648357	-76.61944604
11.52380957	-76.65335193
11.53113558	-75.00115450
11.53846159	-76.94404497
11.54578759	-73.66056693
11.55311360	-71.67041226
11.56043961	-77.01767779
11.56776562	-76.73262329
11.57509162	-77.45491670
11.58241763	-78.80295883
11.58974364	-78.46988401
11.59706965	-80.89643742
11.60439565	-85.27960253
11.61172166	-81.05841290
11.61904767	-90.79019708
11.62637368	-103.10503363
11.63369968	-84.41187687
11.64102569	-90.89952677
11.64835170	-76.90840544
11.65567771	-77.39110020
11.66300371	-81.77692584
11.67032972	-83.79067775
11.67765573	-83.48896796
11.68498173	-91.84318484
11.69230774	-82.61345205
11.69963375	-86.88009414
11.70695976	-86.17187018
11.71428576	-85.53573670
11.72161177	-77.21733181
11.72893778	-76.93732034
11.73626379	-89.37019926
11.74358979	-91.17290480
11.75091580	-85.37447907
11.75824181	-92.58707156
11.76556782	-80.78565906
11.77289382	-77.69096102
11.78021983	-75.86796488
11.78754584	-80.28520694
11.79487185	-104.12363292
11.80219785	-82.53398186
11.80952386	-83.17410804
11.81684987	-79.64823473
11.82417587	-77.35663639
11.83150188	-88.08557178
11.83882789	-83.58682873
11.84615390	-81.28641332
11.85347990	-79.64846665
11.86080591	-84.34096268
11.86813192	-80.27789344
11.87545793	-83.02127976
11.88278393	-83.74895008
11.89010994	-86.90049731
11.89743595	-75.89754759
11.90476196	-75.60857774
11.91208796	-75.61023103
11.91941397	-76.39306968
11.92673998	-78.52517960
11.93406598	-90.23356971
11.94139199	-80.32247858
11.94871800	-83.91025461
11.95604401	-96.70551928
11.96337001	-75.59229242
11.97069602	-75.00020128
11.97802203	-80.16470938
11.98534804	-77.15997382
11.99267404	-75.59964410
12.00000005	-79.05653505
12.00732606	-81.92852381
12.01465207	-73.00202649
12.02197807	-85.66650239
12.02930408	-73.17926493
12.03663009	-72.65482518
12.04395610	-85.08146471
12.05128210	-72.64951552
12.05860811	-86.55301548
12.06593412	-77.16066767
12.07326012	-73.26169495
12.08058613	-76.96543535
12.08791214	-75.29768739
12.09523815	-78.84134413
12.10256415	-84.61622271
12.10989016	-81.93554500
12.11721617	-75.06650783
12.12454218	-73.35455065
12.13186818	-81.86672890
12.13919419	-80.38537643
12.14652020	-76.25344631
12.15384621	-99.28156331
12.16117221	-81.99324821
12.16849822	-81.99226344
12.17582423	-80.28163751
12.18315024	-82.71002043
12.19047624	-85.46368864
12.19780225	-74.59770164
12.20512826	-78.36749836
12.21245426	-75.60889404
12.21978027	-86.92181036
12.22710628	-82.27894428
12.23443229	-74.14536704
12.24175829	-75.00519775
12.24908430	-76.14384948
12.25641031	-77.81784053
12.26373632	-83.46654633
12.27106232	-78.63400571
12.27838833	-76.48602197
12.28571434	-80.24947939
12.29304035	-75.72036649
12.30036635	-85.53475820
12.30769236	-79.79276184
12.31501837	-75.45902182
12.32234437	-86.60160491
12.32967038	-73.65687922
12.33699639	-87.52994047
12.34432240	-75.52205752
12.35164840	-81.81937075
12.35897441	-88.38385457
12.36630042	-89.25515598
12.37362643	-78.11740824
12.38095243	-83.05371195
12.38827844	-84.31079308
12.39560445	-76.02448137
12.40293046	-81.82957431
12.41025646	-75.16121351
12.41758247	-87.50572157
12.42490848	-76.04768296
12.43223449	-78.82222394
12.43956049	-77.41763062
12.44688650	-77.04998876
12.45421251	-79.59136969
12.46153851	-84.73558588
12.46886452	-80.28688348
12.47619053	-72.14148046
12.48351654	-78.06105240
12.49084254	-83.42177580
12.49816855	-79.25963289
12.50549456	-80.16934132
12.51282057	-84.51157272
12.52014657	-79.65485712
12.52747258	-82.13076621
12.53479859	-75.65815857
12.54212460	-83.06324631
12.54945060	-76.30771831
12.55677661	-76.76797449
12.56410262	-78.83620322
12.57142862	-75.04858608
12.57875463	-79.66565468
12.58608064	-75.89727450
12.59340665	-78.26735444
12.60073265	-81.26278072
12.60805866	-83.56084031
12.61538467	-77.42413174
12.62271068	-77.96257691
12.63003668	-76.13683989
12.63736269	-79.88099770
12.64468870	-93.64761797
12.65201471	-81.95216566
12.65934071	-86.48033023
12.66666672	-81.89178984
12.67399273	-81.25876656
12.68131874	-79.75488989
12.68864474	-95.75511820
12.69597075	-93.23766929
12.70329676	-83.61199232
12.71062276	-98.68612257
12.71794877	-81.34188066
12.72527478	-85.63887534
12.73260079	-74.72462953
12.73992679	-76.42533627
12.74725280	-87.28452279
12.75457881	-83.36126569
12.76190482	-81.31009770
12.76923082	-74.79631238
12.77655683	-76.71703569
12.78388284	-100.66860546
12.79120885	-81.07300362
12.79853485	-79.75059634
12.80586086	-81.13978752
12.81318687	-77.84176614
12.82051288	-98.96488795
12.82783888	-85.18813535
12.83516489	-78.17151477
12.84249090	-73.59915748
12.84981690	-79.42969446
12.85714291	-87.12615114
12.86446892	-77.46807512
12.87179493	-85.49826776
12.87912093	-78.49515534
12.88644694	-79.66414770
12.89377295	-77.33281437
12.90109896	-80.22414758
12.90842496	-73.78397423
12.91575097	-76.84948431
12.92307698	-81.34913161
12.93040299	-77.75818163
12.93772899	-82.32050908
12.94505500	-76.68649763
12.95238101	-81.75328033
12.95970701	-72.93006464
12.96703302	-78.87457703
12.97435903	-82.11894653
12.98168504	-83.32092489
12.98901104	-96.01253892
12.99633705	-85.13229836
13.00366306	-79.58025290
13.01098907	-84.27193895
13.01831507	-82.85163377
13.02564108	-78.11555266
13.03296709	-75.47731851
13.04029310	-82.28574754
13.04761910	-83.83227490
13.05494511	-82.00690704
13.06227112	-81.75543494
13.06959713	-73.07872954
13.07692313	-81.98139777
13.08424914	-77.34823874
13.09157515	-76.04463324
13.09890115	-74.06145497
13.10622716	-79.45043607
13.11355317	-79.32335923
13.12087918	-76.14333214
13.12820518	-76.33806007
13.13553119	-80.31836107
13.14285720	-74.20819439
13.15018321	-76.60289172
13.15750921	-76.63304196
13.16483522	-77.20650646
13.17216123	-79.15704180
13.17948724	-77.82118864
13.18681324	-82.40213570
13.19413925	-77.78909691
13.20146526	-92.70861732
13.20879127	-83.28496665
13.21611727	-76.23810317
13.22344328	-76.39673490
13.23076929	-81.36262024
13.23809529	-84.03499783
13.24542130	-73.88217784
13.25274731	-75.05430102
13.26007332	-81.59983126
13.26739932	-74.42694685
13.27472533	-80.34794505
13.28205134	-82.70827097
13.28937735	-74.35736203
13.29670335	-76.53000360
13.30402936	-73.60176333
13.31135537	-78.39090939
13.31868138	-79.90691612
13.32600738	-75.57428423
13.33333339	-78.88157751
13.34065940	-76.47159360
13.34798540	-82.40511148
13.35531141	-89.57157428
13.36263742	-80.65548747
13.36996343	-89.55038763
13.37728943	-76.48344727
13.38461544	-77.33356305
13.39194145	-79.23738028
13.39926746	-73.14713088
13.40659346	-78.15499584
13.41391947	-82.95566796
13.42124548	-83.57658175
13.42857149	-75.28355881
13.43589749	-94.05096968
13.44322350	-73.91341613
13.45054951	-76.19899546
13.45787552	-80.77849871
13.46520152	-88.44899101
13.47252753	-73.65677490
13.47985354	-75.70640208
13.48717954	-75.13919133
13.49450555	-86.68145309
13.50183156	-74.02774836
13.50915757	-77.87169198
13.51648357	-79.14301333
13.52380958	-73.13677701
13.53113559	-78.28990371
13.53846160	-89.65110317
13.54578760	-84.31657847
13.55311361	-76.16635951
13.56043962	-77.99489780
13.56776563	-91.77803248
13.57509163	-76.16590953
13.58241764	-91.37779747
13.58974365	-74.95217401
13.59706965	-86.18508917
13.60439566	-105.87426775
13.61172167	-78.49016306
13.61904768	-74.99275080
13.62637368	-74.04934092
13.63369969	-76.51102943
13.64102570	-81.50095544
13.64835171	-81.22436217
13.65567771	-72.64945434
13.66300372	-79.37159944
13.67032973	-75.54555867
13.67765574	-84.65932546
13.68498174	-77.66953754
13.69230775	-79.11344074
13.69963376	-86.32487994
13.70695977	-88.17476978
13.71428577	-76.74183311
13.72161178	-79.93470328
13.72893779	-78.95789003
13.73626379	-79.19384201
13.74358980	-75.29323533
13.75091581	-80.57093107
13.75824182	-74.42203114
13.76556782	-69.36838099
13.77289383	-76.12791326
13.78021984	-79.55873716
13.78754585	-78.09893251
13.79487185	-75.41819441
13.80219786	-78.45553053
13.80952387	-82.91232223
13.81684988	-88.51239665
13.82417588	-85.16511469
13.83150189	-85.95098707
13.83882790	-79.56084862
13.84615391	-79.45354339
13.85347991	-83.46589191
13.86080592	-76.15376252
13.86813193	-74.81200643
13.87545793	-80.94121018
13.88278394	-88.24292103
13.89010995	-79.75748563
13.89743596	-79.35904740
13.90476196	-75.04183875
13.91208797	-84.17548736
13.91941398	-84.26112771
13.92673999	-77.32195318
13.93406599	-80.34113440
13.94139200	-79.53188281
13.94871801	-73.68725111
13.95604402	-81.67625926
13.96337002	-82.95234566
13.97069603	-72.34235535
13.97802204	-73.19990492
13.98534804	-78.69473969
13.99267405	-77.38942732
14.00000006	-94.45497493
14.00732607	-90.42018120
14.01465207	-80.62960932
14.02197808	-77.61192709
14.02930409	-81.92301063
14.03663010	-80.00199171
14.04395610	-80.75368015
14.05128211	-86.38748260
14.05860812	-84.61797773
14.06593413	-81.96554819
14.07326013	-81.14176616
14.08058614	-84.98037111
14.08791215	-77.56880564
14.09523816	-82.16359803
14.10256416	-80.47912407
14.10989017	-78.14411213
14.11721618	-91.11821132
14.12454218	-74.97017282
14.13186819	-79.00570058
14.13919420	-83.14835549
14.14652021	-81.12854482
14.15384621	-78.64148572
14.16117222	-76.77722794
14.16849823	-81.24121810
14.17582424	-85.45664757
14.18315024	-79.86420192
14.19047625	-78.86957479
14.19780226	-83.32291970
14.20512827	-76.02232955
14.21245427	-79.99671080
14.21978028	-92.05398970
14.22710629	-76.14926824
14.23443230	-75.30941522
14.24175830	-75.51898842
14.24908431	-77.61044261
14.25641032	-82.65853548
14.26373632	-74.40625735
14.27106233	-81.51139037
14.27838834	-86.89321122
14.28571435	-83.56627957
14.29304035	-85.12674850
14.30036636	-80.15816385
14.30769237	-76.87762383
14.31501838	-84.85424608
14.32234438	-79.90127432
14.32967039	-85.51626017
14.33699640	-77.13912758
14.34432241	-76.62005556
14.35164841	-87.55084196
14.35897442	-81.12028195
14.36630043	-103.81165129
14.37362643	-79.20002666
14.38095244	-80.16986901
14.38827845	-90.42010720
14.39560446	-74.68175873
14.40293046	-73.82814371
14.41025647	-82.22601102
14.41758248	-86.39658790
14.42490849	-77.99206733
14.43223449	-88.60918509
14.43956050	-77.81298723
14.44688651	-83.02507424
14.45421252	-78.98300779
14.46153852	-84.90581326
14.46886453	-85.69179762
14.47619054	-79.78166962
14.48351655	-75.68045327
14.49084255	-96.65140906
14.49816856	-86.48957851
14.50549457	-82.61837878
14.51282057	-100.63898574
14.52014658	-81.07089476
14.52747259	-83.28920942
14.53479860	-77.39252490
14.54212460	-75.37704290
14.54945061	-82.44362639
14.55677662	-76.61867011
14.56410263	-78.48444429
14.57142863	-78.21972265
14.57875464	-79.76541815
14.58608065	-79.24072201
14.59340666	-76.60377074
14.60073266	-82.98128300
14.60805867	-84.67264400
14.61538468	-76.11645252
14.62271068	-80.72928025
14.63003669	-90.34923201
14.63736270	-87.09936214
14.64468871	-89.29618847
14.65201471	-82.91840896
14.65934072	-77.76824689
14.66666673	-87.01840713
14.67399274	-75.37024086
14.68131874	-81.62843918
14.68864475	-89.43073504
14.69597076	-75.08511664
14.70329677	-77.71728207
14.71062277	-74.96877875
14.71794878	-73.89185091
14.72527479	-83.60379728
14.73260080	-80.22392783
14.73992680	-77.60083145
14.74725281	-77.50410906
14.75457882	-76.16754479
14.76190482	-78.65518635
14.76923083	-79.73073436
14.77655684	-76.02147696
14.78388285	-85.46754591
14.79120885	-94.41352474
14.79853486	-76.59235685
14.80586087	-82.08277208
14.81318688	-73.47419142
14.82051288	-81.91567377
14.82783889	-89.17729101
14.83516490	-77.10977407
14.84249091	-78.49909943
14.84981691	-78.60391412
14.85714292	-83.89606222
14.86446893	-76.98196801
14.87179494	-86.46308558
14.87912094	-85.51704253
14.88644695	-85.15864083
14.89377296	-80.26192843
14.90109896	-76.44794739
14.90842497	-82.02261985
14.91575098	-80.54868501
14.92307699	-81.67474412
14.93040299	-78.49549904
14.93772900	-85.16123504
14.94505501	-78.69358762
14.95238102	-76.66439123
14.95970702	-78.32338167
14.96703303	-80.84460221
14.97435904	-82.74917748
14.98168505	-83.39393698
14.98901105	-92.49079297
14.99633706	-91.04788697
